,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,maven_id,maven_url
161,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2024-01-15 00:09:43.000000,2021-10-12 13:32:38,1570.0,,509.0,65.0,543.0,252.0,393.0,2705.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,33,False,2021-10-12 15:33:19,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,5361.0,5361.0,https://pypi.org/project/scikit-optimize,580757.0,589591.0,https://anaconda.org/conda-forge/scikit-optimize,2023-06-16 13:23:01.487,697964.0,,,,,1.0,,,,,,,,,,,,
162,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2023-12-13 13:51:09.000000,2023-12-13 13:51:08,953.0,10.0,387.0,39.0,149.0,43.0,239.0,2335.0,A library of sklearn compatible categorical variable encoders.,70.0,33,True,2023-10-29 20:28:53,2.6.3,20.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],1413.0,1413.0,https://pypi.org/project/category_encoders,1417010.0,1425925.0,https://anaconda.org/conda-forge/category_encoders,2023-10-30 01:23:52.252,249630.0,,,,,2.0,,,,,,,,,,,,
163,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2024-02-01 18:15:16.000000,2024-02-01 17:43:11,3890.0,200.0,511.0,46.0,4033.0,202.0,885.0,2028.0,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,156.0,33,True,2024-01-22 17:04:21,0.34.0.post1,54.0,pennylane,conda-forge/pennylane,,,,728.0,728.0,https://pypi.org/project/pennylane,41257.0,42478.0,https://anaconda.org/conda-forge/pennylane,2024-01-16 20:01:29.795,32950.0,,,,,2.0,70.0,,,,,,,,,,,
164,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2024-01-31 19:28:37.000000,2024-01-29 14:25:54,2949.0,28.0,351.0,55.0,1119.0,279.0,924.0,1330.0,Cartopy - a cartographic python library with matplotlib support.,125.0,33,True,2023-08-05 00:46:57,0.22.0,24.0,cartopy,conda-forge/cartopy,,,,4326.0,4326.0,https://pypi.org/project/cartopy,178457.0,253426.0,https://anaconda.org/conda-forge/cartopy,2023-10-24 18:58:07.197,3373636.0,,,,,2.0,,,,,,,,,,,,
165,Nilearn,nilearn/nilearn,medical-data,,https://github.com/nilearn/nilearn,https://github.com/nilearn/nilearn,,2011-01-09 19:02:23.000,2024-02-01 16:33:25.000000,2024-02-01 08:18:51,10210.0,105.0,540.0,70.0,2312.0,235.0,1705.0,1078.0,Machine learning for NeuroImaging in Python.,233.0,33,True,2024-01-29 09:22:59,0.10.3,23.0,nilearn,conda-forge/nilearn,,,['sklearn'],2845.0,2845.0,https://pypi.org/project/nilearn,49356.0,55988.0,https://anaconda.org/conda-forge/nilearn,2024-01-29 13:01:39.700,258517.0,,,,,2.0,151.0,,,,,,,,,,,
166,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2024-01-22 15:54:03.000000,2023-12-06 02:03:46,14787.0,4.0,482.0,50.0,2278.0,396.0,949.0,710.0,Workflows and interfaces for neuroimaging packages.,251.0,33,True,2022-09-01 22:11:24,1.8.4,46.0,nipype,conda-forge/nipype,,,,3946.0,3946.0,https://pypi.org/project/nipype,81988.0,96080.0,https://anaconda.org/conda-forge/nipype,2023-09-22 18:28:24.915,591891.0,,,,,2.0,,,,,,,,,,,,
167,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2024-01-13 20:33:11.000000,2022-06-10 09:12:18,238.0,,12953.0,1565.0,225.0,723.0,584.0,50975.0,The worlds simplest facial recognition api for Python and the command line.,54.0,32,False,2018-04-02 17:18:43,1.2.2,2.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],21.0,21.0,https://pypi.org/project/face_recognition,64787.0,65278.0,https://anaconda.org/conda-forge/face_recognition,2023-06-16 19:21:40.721,19589.0,,,,,2.0,1224.0,,,,,,,,,,,
168,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2024-01-23 01:48:22.000000,2023-07-11 13:03:36,1421.0,,3630.0,759.0,1134.0,358.0,588.0,18835.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,32,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,,['tensorflow'],492.0,492.0,https://pypi.org/project/magenta,2415.0,2415.0,,,,,,,,2.0,,,,,,,,,,,,
169,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2024-01-15 08:14:29.000000,2024-01-05 20:03:59,1332.0,1.0,2156.0,332.0,1580.0,363.0,1855.0,13792.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",172.0,32,True,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,1079.0,1079.0,https://pypi.org/project/horovod,57094.0,57094.0,,,,,,,,2.0,,,,,,,,,,stable/horovod,,
170,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2023-10-25 13:56:47.000000,2021-07-29 23:17:25,531.0,,1737.0,263.0,114.0,85.0,535.0,11111.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,32,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,4963.0,4963.0,https://pypi.org/project/lime,285795.0,288079.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,196460.0,,,,,2.0,,,,,,,,,,,,
171,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2023-12-12 17:39:59.000000,2023-12-08 19:12:48,2431.0,7.0,1513.0,290.0,429.0,274.0,637.0,9404.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,118.0,32,True,2023-08-15 18:21:39,0.12.1,29.0,tpot,conda-forge/tpot,,,['sklearn'],2580.0,2580.0,https://pypi.org/project/tpot,37053.0,42596.0,https://anaconda.org/conda-forge/tpot,2023-08-15 22:49:07.495,243894.0,,,,,2.0,,,,,,,,,,,,
172,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2023-12-23 01:58:33.000000,2023-10-02 22:40:55,1387.0,,1379.0,303.0,889.0,129.0,758.0,9035.0,AutoML library for deep learning.,143.0,32,True,2023-01-28 18:28:09,1.1.0,58.0,autokeras,,,,['tensorflow'],627.0,627.0,https://pypi.org/project/autokeras,12207.0,12443.0,,,,,,,,2.0,17761.0,,,,,,,,,,,
173,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2024-01-16 11:08:12.000000,2023-12-28 06:35:09,2895.0,7.0,1595.0,87.0,1625.0,381.0,1615.0,8007.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",118.0,32,True,2023-10-18 03:54:18,2.9.0,19.0,paddleseg,,,,['paddle'],1106.0,1106.0,https://pypi.org/project/paddleseg,1609.0,1609.0,,,,,,,,2.0,,,,,,,,,,,,
174,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2024-01-14 09:07:13.000000,2023-12-06 12:55:15,486.0,32.0,2228.0,283.0,140.0,277.0,314.0,7840.0,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",49.0,32,True,2023-12-06 13:10:51,3.10.1,26.0,SpeechRecognition,conda-forge/speechrecognition,,,,21.0,21.0,https://pypi.org/project/SpeechRecognition,618536.0,622735.0,https://anaconda.org/conda-forge/speechrecognition,2023-12-06 16:25:19.819,176377.0,,,,,2.0,,,,,,,,,,,,
175,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2024-01-31 21:58:47.000000,2024-01-30 21:58:34,836.0,32.0,656.0,275.0,1111.0,241.0,353.0,7326.0,"Build and manage real-life ML, AI, and data science projects with ease!.",79.0,32,True,2024-01-29 23:42:57,2.11.1,100.0,metaflow,conda-forge/metaflow,,,,582.0,582.0,https://pypi.org/project/metaflow,138472.0,142191.0,https://anaconda.org/conda-forge/metaflow,2024-01-15 15:33:47.821,159943.0,,,,,2.0,,,,,,,,,,,,
176,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2024-01-19 21:04:16.000000,2023-12-07 16:30:16,1315.0,3.0,829.0,158.0,1656.0,172.0,804.0,6946.0,An open source python library for automated feature engineering.,71.0,32,True,2023-10-26 18:21:15,1.28.0,100.0,featuretools,conda-forge/featuretools,,,,1522.0,1522.0,https://pypi.org/project/featuretools,50721.0,54719.0,https://anaconda.org/conda-forge/featuretools,2023-10-27 14:28:34.721,175933.0,,,,,2.0,,,,,,,,,,,,
177,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,,2017-09-26 08:00:56.000,2024-01-31 20:46:21.000000,2023-12-02 06:10:46,4212.0,87.0,845.0,144.0,467.0,83.0,763.0,6942.0,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages.",66.0,32,True,2023-12-03 06:47:22,1.7.0,20.0,stanza,stanfordnlp/stanza,,,,2421.0,2421.0,https://pypi.org/project/stanza,161034.0,161189.0,https://anaconda.org/stanfordnlp/stanza,2023-06-16 19:18:21.932,7314.0,,,,,2.0,,,,,,,,,,,,
178,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2024-02-01 15:56:00.000000,2023-12-27 14:04:05,2705.0,6.0,1116.0,209.0,1045.0,20.0,614.0,6461.0,An open source library for deep learning end-to-end dialog systems and chatbots.,76.0,32,True,2023-12-27 14:49:16,1.5.0,62.0,deeppavlov,,,,['tensorflow'],374.0,374.0,https://pypi.org/project/deeppavlov,8662.0,8662.0,,,,,,,,2.0,,,deeppavlov/DeepPavlov,,,,,,,,,
179,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-12-23 06:14:58.000000,2020-07-15 13:46:58,1184.0,,1542.0,305.0,294.0,149.0,268.0,5328.0,Portfolio and risk analytics in Python.,59.0,32,False,2019-04-15 11:38:22,0.9.2,8.0,pyfolio,conda-forge/pyfolio,,,,948.0,948.0,https://pypi.org/project/pyfolio,9137.0,9315.0,https://anaconda.org/conda-forge/pyfolio,2023-06-16 16:07:59.111,12839.0,,,,,1.0,,,,,,,,,,,,
180,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,,2014-08-14 01:56:16.000,2024-01-20 20:05:12.000000,2024-01-05 18:46:51,1637.0,3.0,826.0,119.0,523.0,124.0,337.0,4708.0,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,103.0,32,True,2024-01-05 08:47:39,0.23.1,29.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],12065.0,12065.0,https://pypi.org/project/mlxtend,659286.0,666195.0,https://anaconda.org/conda-forge/mlxtend,2024-01-05 18:58:45.309,297098.0,,,,,2.0,,,,,,,,,,,,
181,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2024-02-01 01:52:20.000000,2024-01-20 10:03:24,3848.0,69.0,496.0,85.0,544.0,99.0,462.0,4625.0,Online machine learning in Python.,108.0,32,True,2023-12-05 09:29:54,0.21.0,14.0,river,conda-forge/river,,,,418.0,418.0,https://pypi.org/project/river,20766.0,22319.0,https://anaconda.org/conda-forge/river,2023-10-06 14:40:00.791,52824.0,,,,,2.0,,,,,,,,,,,,
182,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2024-02-01 16:41:03.000000,2024-02-01 16:41:00,12045.0,39.0,1024.0,166.0,462.0,578.0,741.0,4033.0,Probabilistic reasoning and statistical analysis in TensorFlow.,487.0,32,True,2023-11-20 23:32:05,0.23.0,50.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],,,https://pypi.org/project/tensorflow-probability,2520097.0,2523434.0,https://anaconda.org/conda-forge/tensorflow-probability,2024-01-09 01:12:57.968,120133.0,,,,,1.0,,,,,,,,,,,,
183,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2024-02-01 13:43:30.000000,2024-01-17 20:31:21,3876.0,42.0,1025.0,153.0,1572.0,348.0,863.0,3575.0,Fast data visualization and GUI tools for scientific / engineering applications.,267.0,32,True,2023-04-14 21:24:10,pyqtgraph-0.13.3,13.0,pyqtgraph,conda-forge/pyqtgraph,,,,8739.0,8739.0,https://pypi.org/project/pyqtgraph,140417.0,146312.0,https://anaconda.org/conda-forge/pyqtgraph,2023-06-16 13:19:32.302,501106.0,,,,,2.0,,,,,,,,,,,,
184,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2024-01-19 14:21:36.000000,2024-01-19 08:29:16,1635.0,8.0,317.0,60.0,185.0,114.0,192.0,2715.0,The machine learning toolkit for time series analysis in Python.,43.0,32,True,2023-12-12 14:35:12,0.6.3,25.0,tslearn,conda-forge/tslearn,,,['sklearn'],1127.0,1127.0,https://pypi.org/project/tslearn,297917.0,326823.0,https://anaconda.org/conda-forge/tslearn,2023-12-12 23:08:37.558,1271873.0,,,,,2.0,,,,,,,,,,,,
185,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2023-12-18 20:05:31.000000,2023-12-18 19:57:13,1353.0,11.0,299.0,22.0,44.0,29.0,200.0,2141.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,21.0,32,True,2023-12-17 19:42:14,0.4.5,78.0,explainerdashboard,conda-forge/explainerdashboard,,,,434.0,434.0,https://pypi.org/project/explainerdashboard,74286.0,75406.0,https://anaconda.org/conda-forge/explainerdashboard,2023-12-17 21:59:52.942,42597.0,,,,,2.0,,,,,,,,,,,,
186,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2024-01-30 22:56:29.000000,2024-01-26 14:35:27,1269.0,113.0,353.0,57.0,1193.0,104.0,594.0,1480.0,The official Python client for the Huggingface Hub.,132.0,32,True,2024-01-22 08:58:25,0.20.3,63.0,huggingface_hub,conda-forge/huggingface_hub,,,,,,https://pypi.org/project/huggingface_hub,24740400.0,24783436.0,https://anaconda.org/conda-forge/huggingface_hub,2024-01-05 19:52:22.775,1549327.0,,,,,3.0,,,,,,,,,,,,
187,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2024-01-31 21:45:34.000000,2024-01-31 21:45:32,2793.0,39.0,242.0,34.0,204.0,38.0,495.0,1203.0,Python interface for igraph.,71.0,32,True,2023-11-20 11:06:49,0.11.3,26.0,python-igraph,conda-forge/igraph,,,,3778.0,3778.0,https://pypi.org/project/python-igraph,312459.0,330797.0,https://anaconda.org/conda-forge/igraph,2023-12-01 16:13:44.377,495683.0,,,,,2.0,562200.0,,,,,,,,,,,
188,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2024-02-01 14:47:36.000000,2024-01-31 12:43:23,13000.0,425.0,272.0,35.0,1741.0,380.0,614.0,982.0,Python package for earth-observing satellite data processing.,149.0,32,True,2023-12-18 08:08:22,0.46.0,61.0,satpy,conda-forge/satpy,,,,118.0,118.0,https://pypi.org/project/satpy,25280.0,29392.0,https://anaconda.org/conda-forge/satpy,2023-12-18 13:40:45.405,180952.0,,,,,3.0,,,,,,,,,,,,
189,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2024-02-01 18:11:59.000000,2024-02-01 17:32:37,11311.0,119.0,229.0,57.0,11919.0,158.0,2154.0,912.0,Cloud-native genomic dataframes and batch computing.,91.0,32,True,2024-01-12 18:13:33,0.2.127,100.0,hail,,,,['spark'],121.0,121.0,https://pypi.org/project/hail,38546.0,38546.0,,,,,,,,2.0,,,,,,,,,,,,
190,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,,2010-07-22 16:28:30.000,2024-01-17 19:47:04.000000,2023-12-26 14:53:14,5765.0,50.0,247.0,37.0,788.0,102.0,392.0,604.0,Python package to access a cacophony of neuro-imaging file formats.,100.0,32,True,2023-12-12 14:28:42,5.2.0,39.0,nibabel,conda-forge/nibabel,,,,16827.0,16827.0,https://pypi.org/project/nibabel,417110.0,432464.0,https://anaconda.org/conda-forge/nibabel,2023-12-12 00:00:35.048,675614.0,,,,,2.0,,,,,,,,,,,,
191,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2024-01-07 01:32:14.000000,2023-07-13 08:50:20,531.0,,2664.0,383.0,119.0,199.0,561.0,24419.0,Deezer source separation library including pretrained models.,19.0,31,True,2021-09-03 09:59:00,2.3.0,10.0,spleeter,conda-forge/spleeter,,,['tensorflow'],648.0,648.0,https://pypi.org/project/spleeter,15144.0,72861.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,79108.0,,,,,2.0,2920671.0,,,,,,,,,,,
192,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-02-01 15:29:51.000000,2024-02-01 08:10:11,3514.0,794.0,2439.0,268.0,2758.0,75.0,398.0,22162.0,You like pytorch? You like micrograd? You love tinygrad!.,268.0,31,True,2024-01-09 18:16:07,0.8.0,5.0,,,,,['pytorch'],41.0,41.0,,,,,,,,,,,2.0,,,tinygrad/tinygrad,,,,,,,,,
193,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,,2017-09-01 00:36:51.000,2023-12-24 05:29:03.000000,2023-12-24 05:29:03,2283.0,2.0,4948.0,501.0,152.0,1009.0,1350.0,20203.0,State-of-the-art 2D and 3D Face Analysis Project.,58.0,31,True,2023-04-02 07:43:27,0.7,1.0,insightface,,,,['mxnet'],1586.0,1586.0,https://pypi.org/project/insightface,545597.0,716868.0,,,,,,,,2.0,1712713.0,,,,,,,,,,,
194,qdrant,qdrant/qdrant,nn-search,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2024-02-01 17:25:32.000000,2024-01-29 15:33:27,2178.0,264.0,940.0,112.0,2403.0,156.0,759.0,15926.0,"Qdrant - High-performance, massive-scale Vector Database for the next generation of AI. Also available in the cloud..",80.0,31,True,2024-01-29 17:23:33,1.7.4,62.0,qdrant-client,,,,,,,https://pypi.org/project/qdrant-client,335834.0,336146.0,,,,,,,,3.0,10612.0,,,,,,,,,,,
195,ivy,unifyai/ivy,ml-frameworks,,https://github.com/unifyai/ivy,https://github.com/unifyai/ivy,,2021-01-19 08:37:25.000,2024-02-01 16:25:28.000000,2024-02-01 15:42:42,17590.0,607.0,5847.0,69.0,11394.0,932.0,15626.0,13921.0,The Unified AI Framework.,1452.0,31,True,,,8.0,ivy,,,,,,,https://pypi.org/project/ivy,1757.0,1757.0,,,,,,,,3.0,,,,,,,,,,,,
196,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2023-10-18 03:42:44.000000,2023-03-28 11:49:55,2665.0,,2066.0,187.0,1005.0,573.0,712.0,12381.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",69.0,31,True,2022-11-28 08:29:05,2.3.1,29.0,paddlehub,,,,['paddle'],1512.0,1512.0,https://pypi.org/project/paddlehub,6867.0,6878.0,,,,,,,,2.0,664.0,,,,,,,,,,,
197,mlx,ml-explore/mlx,ml-frameworks,,https://github.com/ml-explore/mlx,https://github.com/ml-explore/mlx,MIT,2023-11-28 23:33:45.000,2024-02-01 17:56:28.000000,2024-02-01 17:56:27,269.0,269.0,665.0,97.0,316.0,96.0,153.0,12162.0,MLX: An array framework for Apple silicon.,69.0,31,True,2024-01-25 19:48:18,0.0.11,6.0,mlx,,,,,118.0,118.0,https://pypi.org/project/mlx,14044.0,14044.0,,,,,,,,3.0,,,,,,,,,,,,
198,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-11-03 14:30:00.000000,2023-11-03 14:30:00,4358.0,,2009.0,287.0,3401.0,50.0,1494.0,10403.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,217.0,31,True,2023-06-06 20:16:41,1.7.2,23.0,parlai,,,,['pytorch'],21.0,21.0,https://pypi.org/project/parlai,8235.0,8235.0,,,,,,,,3.0,,,,,,,,,,,,
199,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2024-02-01 17:21:58.000000,2024-01-25 06:38:02,10402.0,6.0,1867.0,350.0,3418.0,128.0,1132.0,8366.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,332.0,31,True,2023-07-19 14:18:35,9.9.0,29.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,,,https://pypi.org/project/vowpalwabbit,44901.0,48373.0,https://anaconda.org/conda-forge/vowpalwabbit,2023-10-08 10:19:04.401,138917.0,,,,,3.0,,,,,,,,,,,,
