,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
227,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2024-04-18 02:29:17.000,2024-04-17 23:12:50,1551.0,25.0,163.0,16.0,793.0,104.0,445.0,1278.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,108.0,31,True,2024-03-21 03:35:03,0.27.0,53.0,pyjanitor,conda-forge/pyjanitor,,,,583.0,583.0,https://pypi.org/project/pyjanitor,71990.0,76048.0,https://anaconda.org/conda-forge/pyjanitor,2024-03-21 06:08:00.698,190734.0,,,,,2.0,,,,,,,,,,,,
228,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2024-04-15 01:11:58.849,2024-02-23 21:54:27,1531.0,7.0,148.0,41.0,132.0,4.0,640.0,1162.0,A Python data analysis library that is optimized for humans instead of machines.,52.0,31,True,,,10.0,agate,conda-forge/agate,,,,3042.0,3042.0,https://pypi.org/project/agate,6086637.0,6091485.0,https://anaconda.org/conda-forge/agate,2024-04-15 01:11:58.849,169691.0,,,,,2.0,,,,,,,,,,,,
229,Geomstats,geomstats/geomstats,ml-frameworks,,https://github.com/geomstats/geomstats,https://github.com/geomstats/geomstats,MIT,2017-10-25 00:44:57.000,2024-04-18 16:26:19.000,2024-04-18 14:10:04,10668.0,244.0,227.0,36.0,1474.0,170.0,350.0,1146.0,Computations and statistics on manifolds with geometric structures.,92.0,31,True,2023-08-30 05:36:10,2.7.0,22.0,geomstats,conda-forge/geomstats,,https://geomstats.github.io/,,99.0,99.0,https://pypi.org/project/geomstats,3216.0,3320.0,https://anaconda.org/conda-forge/geomstats,2023-08-30 16:59:06.279,2308.0,,,,,3.0,,,,,,,,,,,,
230,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2024-03-15 13:42:37.000,2024-03-12 18:40:47,933.0,11.0,201.0,59.0,99.0,31.0,174.0,983.0,Input pipeline framework.,28.0,31,True,2023-08-11 22:59:18,1.14.0,45.0,tensorflow-transform,,,,['tensorflow'],1735.0,1735.0,https://pypi.org/project/tensorflow-transform,869818.0,869818.0,,,,,,,,2.0,,,,,,,,,,,,
231,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2024-04-18 15:21:26.000,2024-04-18 12:10:34,672.0,30.0,98.0,24.0,524.0,328.0,412.0,938.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",46.0,31,True,2024-01-30 08:44:06,0.9.2,19.0,hvplot,conda-forge/hvplot,,,,4815.0,4815.0,https://pypi.org/project/hvplot,167123.0,179141.0,https://anaconda.org/conda-forge/hvplot,2024-01-30 08:55:28.301,552853.0,,,,,2.0,,,,,,,,,,,,
232,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,,2010-02-06 11:43:08.000,2024-04-18 17:28:22.000,2024-04-18 14:51:58,13985.0,284.0,410.0,50.0,2094.0,131.0,777.0,668.0,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",160.0,31,True,,,17.0,dipy,conda-forge/dipy,,,,1054.0,1054.0,https://pypi.org/project/dipy,28798.0,38898.0,https://anaconda.org/conda-forge/dipy,2024-03-10 04:37:57.447,434322.0,,,,,3.0,,,,,,,,,,,,
233,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,https://github.com/neptune-ai/neptune-client,https://github.com/neptune-ai/neptune-client,Apache-2.0,2019-02-11 11:25:57.000,2024-04-18 09:54:51.000,2024-04-17 13:04:57,2041.0,187.0,56.0,19.0,1517.0,21.0,210.0,528.0,The MLOps stack component for experiment tracking.,54.0,31,True,2024-04-08 08:27:20,1.10.2,125.0,neptune-client,conda-forge/neptune-client,,,,436.0,436.0,https://pypi.org/project/neptune-client,539735.0,544693.0,https://anaconda.org/conda-forge/neptune-client,2024-04-08 09:58:08.810,233071.0,,,,,2.0,,,,,,,,,,,,
234,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2024-04-18 16:44:42.000,2024-04-18 16:44:29,305.0,3.0,2732.0,141.0,46.0,114.0,136.0,17887.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",21.0,30,True,2024-04-18 16:44:42,1.6.7,100.0,vit-pytorch,,,,['pytorch'],436.0,436.0,https://pypi.org/project/vit-pytorch,21031.0,21031.0,,,,,,,,3.0,,,,,,,,,,,,
235,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2024-04-18 09:53:24.000,2024-04-13 16:09:30,1960.0,3.0,2406.0,282.0,912.0,182.0,679.0,14125.0,"Qlib is an AI-oriented quantitative investment platform that aims to realize the potential, empower research, and..",123.0,30,True,2024-04-13 16:11:55,0.9.4,20.0,pyqlib,,,,['pytorch'],21.0,21.0,https://pypi.org/project/pyqlib,1610.0,1619.0,,,,,,,,2.0,2.0,396.0,,,,,,,,,,
236,ivy,unifyai/ivy,ml-frameworks,,https://github.com/unifyai/ivy,https://github.com/unifyai/ivy,,2021-01-19 08:37:25.000,2024-04-18 16:35:03.000,2024-04-18 12:04:53,18214.0,705.0,5855.0,72.0,11666.0,953.0,15916.0,14019.0,The Unified AI Framework.,1471.0,30,True,,,16.0,ivy,,,,,,,https://pypi.org/project/ivy,864.0,864.0,,,,,,,,3.0,,,,,,,,,,,,
237,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-11-03 14:30:00.000,2023-11-03 14:30:00,4358.0,,2039.0,284.0,3401.0,50.0,1494.0,10425.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,217.0,30,True,2023-06-06 20:16:41,1.7.2,23.0,parlai,,,,['pytorch'],21.0,21.0,https://pypi.org/project/parlai,2025.0,2025.0,,,,,,,,3.0,,,,,,,,,,,,
238,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2024-04-18 03:13:49.000,2024-03-11 18:51:26,551.0,4.0,1175.0,168.0,430.0,53.0,470.0,8073.0,Automatic extraction of relevant features from time series:.,92.0,30,True,2024-01-28 09:45:54,0.20.2,14.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],21.0,21.0,https://pypi.org/project/tsfresh,240049.0,268629.0,https://anaconda.org/conda-forge/tsfresh,2024-01-28 10:39:22.145,1343274.0,,,,,2.0,,,,,,,,,,,,
239,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2023-12-25 14:05:19.000,2023-04-18 11:08:13,2759.0,,1242.0,215.0,711.0,186.0,829.0,7394.0,Automated Machine Learning with scikit-learn.,88.0,30,True,2023-02-13 12:35:21,0.15.0,35.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],561.0,561.0,https://pypi.org/project/auto-sklearn,16495.0,17088.0,https://anaconda.org/conda-forge/auto-sklearn,2023-06-16 19:25:30.278,21364.0,,,,,2.0,,51.0,,,,,,,,,,
240,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2024-04-18 15:55:04.000,2024-04-15 14:01:10,998.0,14.0,894.0,135.0,682.0,120.0,316.0,6717.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,85.0,30,True,2023-12-25 07:08:29,0.11.1,15.0,dowhy,conda-forge/dowhy,,,,354.0,354.0,https://pypi.org/project/dowhy,53614.0,54092.0,https://anaconda.org/conda-forge/dowhy,2024-01-26 10:57:10.385,19618.0,,,,,2.0,,33.0,,,,,,,,,,
241,CleverHans,cleverhans-lab/cleverhans,adversarial,,https://github.com/cleverhans-lab/cleverhans,https://github.com/cleverhans-lab/cleverhans,MIT,2016-09-15 00:28:04.000,2024-04-10 13:26:10.000,2023-01-31 19:40:04,3203.0,,1351.0,190.0,785.0,30.0,423.0,6075.0,"An adversarial example library for constructing attacks, building defenses, and benchmarking both.",132.0,30,False,2021-07-24 08:48:41,4.0.0,8.0,cleverhans,conda-forge/cleverhans,,,['tensorflow'],626.0,626.0,https://pypi.org/project/cleverhans,3217.0,3382.0,https://anaconda.org/conda-forge/cleverhans,2023-06-16 19:20:32.486,7594.0,,,,,2.0,,,,,,,,,,,,
242,kaggle,Kaggle/kaggle-api,ml-experiments,,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000,2024-04-14 01:28:23.406,2024-04-12 19:30:39,165.0,12.0,1039.0,196.0,111.0,146.0,304.0,5899.0,Official Kaggle API.,38.0,30,True,2024-01-23 12:50:03,1.6.3,21.0,kaggle,conda-forge/kaggle,,,,21.0,21.0,https://pypi.org/project/kaggle,223031.0,226448.0,https://anaconda.org/conda-forge/kaggle,2024-04-14 01:28:23.406,146937.0,,,,,3.0,,,,,,,,,,,,
243,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2024-02-19 12:55:24.000,2024-02-19 12:55:23,1086.0,4.0,372.0,80.0,527.0,54.0,453.0,5618.0,A scikit-learn compatible neural network library that wraps PyTorch.,62.0,30,True,2023-09-04 10:10:59,0.15.0,15.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",1182.0,1182.0,https://pypi.org/project/skorch,153873.0,171998.0,https://anaconda.org/conda-forge/skorch,2023-09-06 08:43:59.780,779398.0,,,,,3.0,,,,,,,,,,,,
244,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2024-03-16 23:51:50.000,2024-03-06 14:52:20,787.0,8.0,378.0,76.0,285.0,64.0,508.0,4537.0,Visualizer for pandas data structures.,30.0,30,True,2024-03-07 14:03:25,3.11.0,142.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",1087.0,1087.0,https://pypi.org/project/dtale,57053.0,62809.0,https://anaconda.org/conda-forge/dtale,2024-03-07 14:28:38.963,270563.0,,,,,3.0,,,,,,,,,,,,
245,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2024-01-27 06:33:38.000,2022-01-27 13:24:16,139.0,,1009.0,153.0,115.0,96.0,79.0,4476.0,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,30,False,,,3.0,imutils,conda-forge/imutils,,,,42128.0,42128.0,https://pypi.org/project/imutils,474927.0,478463.0,https://anaconda.org/conda-forge/imutils,2023-10-27 09:12:56.985,159150.0,,,,,3.0,,,,,,,,,,,,
246,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2024-04-08 14:24:28.000,2024-04-08 14:14:18,1091.0,7.0,341.0,58.0,1347.0,85.0,174.0,3840.0,A Python toolbox for performing gradient-free optimization.,55.0,30,True,2024-02-20 14:33:44,1.0.2,32.0,nevergrad,conda-forge/nevergrad,,,,658.0,658.0,https://pypi.org/project/nevergrad,102359.0,103360.0,https://anaconda.org/conda-forge/nevergrad,2024-01-09 16:02:07.312,47090.0,,,,,2.0,,,,,,,,,,,,
247,missingno,ResidentMario/missingno,data-viz,,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000,2024-03-02 01:06:27.711,2023-02-26 20:07:33,189.0,,503.0,76.0,37.0,11.0,121.0,3803.0,Missing data visualization module for Python.,18.0,30,False,2023-02-26 20:11:48,0.5.2,6.0,missingno,conda-forge/missingno,,,,15707.0,15707.0,https://pypi.org/project/missingno,331625.0,658549.0,https://anaconda.org/conda-forge/missingno,2024-03-02 01:06:27.711,326924.0,,,,,3.0,,,,,,,,,,,,
248,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2024-03-25 08:57:59.000,2024-03-25 08:55:18,3659.0,3.0,450.0,100.0,1047.0,225.0,368.0,3551.0,Plotting library for IPython/Jupyter notebooks.,64.0,30,True,2024-02-27 15:38:38,0.12.43,64.0,bqplot,conda-forge/bqplot,,,['jupyter'],55.0,55.0,https://pypi.org/project/bqplot,114556.0,145058.0,https://anaconda.org/conda-forge/bqplot,2024-02-19 16:46:43.025,1277016.0,,,,,3.0,,,,bqplot,https://www.npmjs.com/package/bqplot,3332.0,,,,,,
249,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2024-03-20 16:59:01.000,2023-11-21 21:15:59,435.0,,583.0,78.0,228.0,79.0,406.0,3420.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,34.0,30,True,2023-09-29 21:06:57,0.7.2,17.0,implicit,conda-forge/implicit,,,,1299.0,1299.0,https://pypi.org/project/implicit,163364.0,176951.0,https://anaconda.org/conda-forge/implicit,2023-11-21 19:59:55.425,583162.0,,,,,2.0,,710.0,,,,,,,,,,
250,Sumy,miso-belica/sumy,nlp,,https://github.com/miso-belica/sumy,https://github.com/miso-belica/sumy,Apache-2.0,2013-02-20 12:56:48.000,2024-02-24 20:17:14.000,2024-02-24 20:17:13,454.0,9.0,515.0,113.0,92.0,19.0,101.0,3415.0,Module for automatic summarization of text documents and HTML pages.,31.0,30,True,2022-10-23 16:40:03,0.11.0,15.0,sumy,conda-forge/sumy,,,,2666.0,2666.0,https://pypi.org/project/sumy,485451.0,485674.0,https://anaconda.org/conda-forge/sumy,2023-06-16 19:26:28.563,7606.0,,,,,3.0,,,,,,,,,,,,
251,anomalib,openvinotoolkit/anomalib,ml-frameworks,,https://github.com/openvinotoolkit/anomalib,https://github.com/openvinotoolkit/anomalib,Apache-2.0,2021-11-02 09:11:38.000,2024-04-18 15:34:31.000,2024-04-12 10:10:52,617.0,105.0,568.0,37.0,845.0,72.0,690.0,3099.0,"An anomaly detection library comprising state-of-the-art algorithms and features such as experiment management, hyper-..",78.0,30,True,2024-03-27 16:32:44,1.0.1,30.0,anomalib,,,,,60.0,60.0,https://pypi.org/project/anomalib,10037.0,10352.0,,,,,,,,3.0,,8826.0,,,,,,,,,,
252,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2023-12-13 21:21:22.000,2023-10-24 18:29:08,333.0,,320.0,66.0,75.0,10.0,121.0,3007.0,A Python Perceptual Image Hashing Module.,26.0,30,True,2021-03-25 13:49:48,4.1.0,7.0,ImageHash,conda-forge/imagehash,,,,12639.0,12639.0,https://pypi.org/project/ImageHash,1520914.0,1524973.0,https://anaconda.org/conda-forge/imagehash,2023-06-16 13:23:10.041,361281.0,,,,,3.0,,,,,,,,,,,,
253,Determined,determined-ai/determined,ml-frameworks,,https://github.com/determined-ai/determined,https://github.com/determined-ai/determined,Apache-2.0,2020-04-07 16:12:29.000,2024-04-18 18:01:19.000,2024-04-18 17:16:37,7590.0,394.0,336.0,80.0,8817.0,37.0,329.0,2851.0,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning,..",114.0,30,True,2024-04-17 22:35:51,0.31.0,100.0,determined,,,https://docs.determined.ai,"['pytorch', 'tensorflow']",,,https://pypi.org/project/determined,64472.0,64646.0,,,,,,,,3.0,,7849.0,,,,,,,,,,
254,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2024-03-31 00:50:11.000,2024-03-31 00:50:11,2705.0,33.0,358.0,38.0,517.0,50.0,216.0,2744.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",65.0,30,True,2024-03-11 02:09:54,0.3.10,16.0,textattack,conda-forge/textattack,,,,243.0,243.0,https://pypi.org/project/textattack,7061.0,7227.0,https://anaconda.org/conda-forge/textattack,2023-06-16 19:22:50.186,7171.0,,,,,2.0,,,,,,,,,,,,
255,Foolbox,bethgelab/foolbox,adversarial,,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000,2024-04-03 16:17:05.000,2024-03-04 15:46:26,1711.0,13.0,411.0,44.0,365.0,19.0,349.0,2653.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",35.0,30,True,2024-03-04 12:27:37,3.3.4,59.0,foolbox,conda-forge/foolbox,,,,573.0,573.0,https://pypi.org/project/foolbox,2848.0,3133.0,https://anaconda.org/conda-forge/foolbox,2023-06-16 19:20:41.396,12839.0,,,,,2.0,,,,,,,,,,,,
256,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2024-04-18 15:17:27.000,2024-03-24 23:49:13,2305.0,8.0,606.0,74.0,2866.0,182.0,719.0,2379.0,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",225.0,30,True,2024-03-28 15:39:10,2.2.2,30.0,torchaudio,,,,['pytorch'],,,https://pypi.org/project/torchaudio,5936465.0,5936465.0,,,,,,,,2.0,,,,,,,,,,,,
257,SDV,sdv-dev/SDV,tabular,,https://github.com/sdv-dev/SDV,https://github.com/sdv-dev/SDV,,2018-05-11 15:56:50.000,2024-04-18 18:19:09.000,2024-04-18 17:14:01,1571.0,87.0,274.0,40.0,737.0,135.0,1008.0,2113.0,Synthetic data generation for tabular data.,49.0,30,True,2024-04-16 21:12:18,1.12.0,56.0,sdv,conda-forge/sdv,,,,385.0,385.0,https://pypi.org/project/sdv,52793.0,53409.0,https://anaconda.org/conda-forge/sdv,2024-04-18 15:27:09.675,17249.0,,,,,1.0,,,,,,,,,,,,
258,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,MIT,2010-07-09 20:41:11.000,2024-03-28 16:57:11.000,2024-03-28 16:57:04,547.0,4.0,154.0,43.0,77.0,6.0,127.0,1989.0,a python library for doing approximate and phonetic matching of strings.,31.0,30,True,,,14.0,jellyfish,conda-forge/jellyfish,,,,8633.0,8633.0,https://pypi.org/project/jellyfish,3045327.0,3063203.0,https://anaconda.org/conda-forge/jellyfish,2023-11-17 23:08:09.681,822326.0,,,,,3.0,,,,,,,,,,,,
259,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2024-04-18 04:22:37.000,2024-04-18 04:22:37,882.0,23.0,121.0,21.0,368.0,112.0,228.0,1790.0,Elegant easy-to-use neural networks + scientific computing in JAX. https://docs.kidger.site/equinox/.,50.0,30,True,2024-04-14 13:04:26,0.11.4,35.0,equinox,,,,['jax'],501.0,501.0,https://pypi.org/project/equinox,175364.0,175364.0,,,,,,,,1.0,2.0,,,,,,,,,,,
260,Feature Engine,feature-engine/feature_engine,others,,https://github.com/feature-engine/feature_engine,https://github.com/feature-engine/feature_engine,BSD-3-Clause,2018-12-31 01:47:18.000,2024-04-18 14:29:52.000,2024-04-14 19:56:15,315.0,8.0,279.0,32.0,423.0,72.0,233.0,1728.0,Feature engineering package with sklearn like functionality.,43.0,30,True,2022-01-04 17:09:47,1.2.0,20.0,feature_engine,conda-forge/feature_engine,,,,2346.0,2346.0,https://pypi.org/project/feature_engine,156589.0,157634.0,https://anaconda.org/conda-forge/feature_engine,2024-03-24 14:27:59.853,46020.0,,,,,2.0,,,,,,,,,,,,
261,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2024-04-17 14:43:34.000,2024-03-15 11:44:10,1176.0,58.0,172.0,19.0,156.0,44.0,134.0,1687.0,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,27.0,30,True,2024-03-15 11:43:14,0.35.0,36.0,audiomentations,,,,,462.0,462.0,https://pypi.org/project/audiomentations,34461.0,34461.0,,,,,,,,2.0,,,,,,,,,,,,
262,avalanche,ContinualAI/avalanche,others,,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000,2024-04-17 09:45:46.000,2024-03-27 14:10:14,3874.0,144.0,279.0,27.0,574.0,83.0,711.0,1658.0,Avalanche: an End-to-End Library for Continual Learning based on PyTorch.,77.0,30,True,2024-02-27 17:02:40,0.5.0,8.0,avalanche-lib,,,,,80.0,80.0,https://pypi.org/project/avalanche-lib,1268.0,1268.0,,,,,,,,2.0,,19.0,,,,,,,,,,
263,Opacus,pytorch/opacus,privacy-ml,,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000,2024-03-22 18:13:39.000,2024-03-05 19:49:17,712.0,9.0,311.0,43.0,365.0,70.0,210.0,1611.0,Training PyTorch models with differential privacy.,77.0,30,True,2024-02-11 17:28:09,1.4.1,21.0,opacus,conda-forge/opacus,,,['pytorch'],764.0,764.0,https://pypi.org/project/opacus,140350.0,140844.0,https://anaconda.org/conda-forge/opacus,2024-02-11 19:23:25.249,13301.0,,,,,2.0,,109.0,,,,,,,,,,
264,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2024-03-30 17:39:23.000,2024-03-30 17:39:23,1059.0,8.0,216.0,53.0,204.0,27.0,281.0,1606.0,A full spaCy pipeline and models for scientific/biomedical documents.,33.0,30,True,2024-03-08 05:57:56,0.5.4,11.0,scispacy,,,,,873.0,873.0,https://pypi.org/project/scispacy,26251.0,26251.0,,,,,,,,3.0,,,,,,,,,,,,
265,pingouin,raphaelvallat/pingouin,probabilistics,,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000,2024-04-07 13:04:52.000,2024-04-07 13:04:52,1249.0,7.0,136.0,30.0,109.0,35.0,253.0,1522.0,Statistical package in Python based on Pandas.,45.0,30,True,2024-01-13 15:48:45,0.5.4,39.0,pingouin,conda-forge/pingouin,,,,1923.0,1923.0,https://pypi.org/project/pingouin,64352.0,66854.0,https://anaconda.org/conda-forge/pingouin,2024-01-15 09:58:06.763,115095.0,,,,,2.0,,,,,,,,,,,,
266,PySAL,pysal/pysal,geospatial-data,,https://github.com/pysal/pysal,https://github.com/pysal/pysal,BSD-3-Clause,2013-02-19 17:27:42.000,2024-03-15 15:54:00.000,2024-03-15 15:54:00,4210.0,6.0,280.0,80.0,643.0,19.0,608.0,1273.0,PySAL: Python Spatial Analysis Library Meta-Package.,78.0,30,True,2024-01-31 22:49:04,24.01,31.0,pysal,conda-forge/pysal,,,,1477.0,1477.0,https://pypi.org/project/pysal,24626.0,36560.0,https://anaconda.org/conda-forge/pysal,2023-10-04 23:43:19.864,537056.0,,,,,3.0,,,,,,,,,,,,
