,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,maven_id,maven_url,new_addition
129,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2024-02-06 22:23:52.000,2023-08-20 17:38:53,890.0,,1112.0,321.0,267.0,49.0,342.0,12452.0,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,88.0,34,True,2023-06-14 16:34:48,1.17.3,21.0,annoy,conda-forge/python-annoy,,,,3545.0,3545.0,https://pypi.org/project/annoy,801257.0,810614.0,https://anaconda.org/conda-forge/python-annoy,2023-09-25 04:57:08.085,383648.0,,,,,2.0,,,,,,,,,,,,,
130,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2024-02-14 22:25:18.000,2024-02-12 09:46:21,3770.0,114.0,831.0,137.0,165.0,92.0,978.0,11324.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",91.0,34,True,2024-02-12 20:16:21,16.1.0,46.0,ocrmypdf,conda-forge/ocrmypdf,,,,727.0,727.0,https://pypi.org/project/ocrmypdf,82260.0,84338.0,https://anaconda.org/conda-forge/ocrmypdf,2023-06-16 19:24:58.228,61642.0,,,,,2.0,2196.0,,,,,,ocrmypdf,ocrmypdf,,,,,
131,stable-baselines3,DLR-RM/stable-baselines3,reinforcement-learning,,https://github.com/DLR-RM/stable-baselines3,https://github.com/DLR-RM/stable-baselines3,MIT,2020-05-05 05:52:26.000,2024-02-15 06:11:04.000,2024-02-13 10:36:05,829.0,7.0,1435.0,61.0,498.0,68.0,1262.0,7427.0,"PyTorch version of Stable Baselines, reliable implementations of reinforcement learning algorithms.",138.0,34,True,2023-11-17 23:35:53,2.2.1,22.0,stable-baselines3,,,,,4664.0,4664.0,https://pypi.org/project/stable-baselines3,117408.0,117408.0,,,,,,,,1.0,,,,,,,,,,,,,
132,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2024-02-13 16:29:25.000,2024-02-01 09:17:20,2876.0,28.0,2083.0,175.0,1133.0,13.0,1413.0,6475.0,Open Source Neural Machine Translation and (Large) Language Models in PyTorch.,191.0,34,True,2023-11-02 12:53:15,3.4.3,48.0,OpenNMT-py,,,,['pytorch'],253.0,253.0,https://pypi.org/project/OpenNMT-py,5691.0,5691.0,,,,,,,,2.0,,,,,,,,,,,,,
133,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2024-02-15 17:58:03.000,2024-02-13 18:00:22,19244.0,623.0,457.0,53.0,2689.0,415.0,981.0,6407.0,"Visualize, create, and debug image and video datasets and model predictions.",109.0,34,True,2024-02-15 16:10:53,0.23.5,82.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",495.0,495.0,https://pypi.org/project/fiftyone,46804.0,46804.0,,,,,,,,2.0,,,,,,,,,,,,,
134,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2024-02-15 17:35:34.000,2024-02-15 17:30:05,2303.0,59.0,610.0,91.0,246.0,424.0,522.0,5066.0,"ClearML - Auto-Magical CI/CD to streamline your ML workflow. Experiment Manager, MLOps and Data-Management.",90.0,34,True,2024-02-12 13:05:39,1.14.3,94.0,clearml,,allegroai/trains,,,940.0,940.0,https://pypi.org/project/clearml,242147.0,242723.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30237.0,2.0,2075.0,,,,,,,,,,,,
135,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2024-02-15 06:01:28.000,2024-02-05 21:43:46,1269.0,50.0,226.0,31.0,422.0,75.0,204.0,3386.0,Lightning fast forecasting with statistical and econometric models.,37.0,34,True,2024-02-05 21:44:48,1.7.3,28.0,statsforecast,conda-forge/statsforecast,,,,709.0,709.0,https://pypi.org/project/statsforecast,475596.0,478143.0,https://anaconda.org/conda-forge/statsforecast,2024-02-06 03:02:36.606,58598.0,,,,,1.0,,,,,,,,,,,,,
136,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2024-02-14 19:24:45.000,2024-01-15 22:33:33,2291.0,17.0,531.0,69.0,481.0,239.0,702.0,2239.0,Survival analysis in Python.,116.0,34,True,2024-01-03 22:00:43,0.28.0,100.0,lifelines,conda-forge/lifelines,,,,2193.0,2193.0,https://pypi.org/project/lifelines,675541.0,682470.0,https://anaconda.org/conda-forge/lifelines,2023-09-13 16:31:11.545,311838.0,,,,,2.0,,,,,,,,,,,,,
137,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2024-02-15 17:09:42.000,2024-02-15 17:04:46,2841.0,164.0,279.0,68.0,1556.0,32.0,591.0,2230.0,Adaptive Experimentation Platform.,162.0,34,True,2023-12-09 18:08:38,0.3.6,38.0,ax-platform,conda-forge/ax-platform,,,['pytorch'],649.0,649.0,https://pypi.org/project/ax-platform,84646.0,85191.0,https://anaconda.org/conda-forge/ax-platform,2023-12-11 15:43:05.639,17449.0,,,,,1.0,,,,,,,,,,,,,
138,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2024-02-15 16:33:26.000,2024-02-15 16:33:25,965.0,75.0,317.0,51.0,1103.0,216.0,364.0,1965.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,97.0,34,True,2024-01-19 16:01:49,1.16.2,49.0,optimum,conda-forge/optimum,,,,1576.0,1576.0,https://pypi.org/project/optimum,860633.0,861150.0,https://anaconda.org/conda-forge/optimum,2024-01-19 18:30:36.317,11383.0,,,,,1.0,,,,,,,,,,,,,
139,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2024-01-26 10:55:56.000,2024-01-26 10:55:56,1171.0,21.0,344.0,65.0,595.0,234.0,347.0,1440.0,A Jupyter - Leaflet.js bridge.,87.0,34,True,2024-01-23 17:51:37,0.18.2,70.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],7261.0,7261.0,https://pypi.org/project/ipyleaflet,140164.0,180012.0,https://anaconda.org/conda-forge/ipyleaflet,2024-01-23 20:31:49.209,1102542.0,,,,,3.0,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,15348.0,,,,,,,
140,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2024-02-01 01:43:52.000,2024-01-31 19:53:34,866.0,6.0,313.0,45.0,1010.0,72.0,164.0,1181.0,Making text a first-class citizen in TensorFlow.,112.0,34,True,2023-11-15 19:00:05,2.15.0,53.0,tensorflow-text,,,,['tensorflow'],6404.0,6404.0,https://pypi.org/project/tensorflow-text,5474078.0,5474078.0,,,,,,,,2.0,,,,,,,,,,,,,
141,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2024-02-15 10:04:51.000,2024-02-08 10:50:09,2995.0,118.0,4066.0,375.0,3644.0,336.0,1169.0,36375.0,"Making large AI models cheaper, faster and more accessible.",162.0,33,True,2023-11-01 05:57:35,0.3.4,34.0,,,,,,291.0,291.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
142,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2024-02-12 15:56:05.000,2024-02-08 01:15:03,1501.0,8.0,6831.0,381.0,648.0,386.0,3042.0,28043.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",265.0,33,True,2021-11-15 22:08:26,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],1606.0,1606.0,https://pypi.org/project/detectron2,,5199.0,https://anaconda.org/conda-forge/detectron2,2024-01-18 08:57:46.349,223584.0,,,,,2.0,,,,,,,,,,,,,
143,Coqui TTS,coqui-ai/TTS,audio,,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000,2024-02-10 14:20:59.000,2024-02-10 14:20:58,4668.0,79.0,2969.0,247.0,708.0,63.0,905.0,26761.0,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",164.0,33,True,2023-12-12 15:11:16,0.22.0,98.0,tts,conda-forge/tts,,,"['pytorch', 'tensorflow']",,,https://pypi.org/project/tts,129370.0,185120.0,https://anaconda.org/conda-forge/tts,2023-06-16 19:27:41.222,10419.0,,,,,2.0,1938249.0,-5.0,,,,,,,,,,,
144,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2024-02-15 16:30:46.000,2024-02-15 13:03:16,17049.0,917.0,2583.0,376.0,4647.0,376.0,3296.0,19936.0,"The middleware for building custom AI, enabling smarter organizations.",819.0,33,True,2024-01-25 13:35:29,24.1.4.0,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,14389.0,14389.0,,,,,,,,3.0,,,,,,,,,,,,,
145,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2024-02-13 08:02:51.000,2020-10-14 16:36:49,6226.0,,4129.0,1004.0,1869.0,324.0,658.0,16886.0,"Zipline, a Pythonic Algorithmic Trading Library.",160.0,33,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,981.0,981.0,https://pypi.org/project/zipline,2900.0,3081.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,7456.0,,,,,1.0,,,,,,,,,,,,,
146,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2024-01-15 08:14:29.000,2024-01-05 20:03:59,1332.0,1.0,2157.0,332.0,1580.0,365.0,1856.0,13808.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",172.0,33,True,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,1090.0,1090.0,https://pypi.org/project/horovod,69514.0,69514.0,,,,,,,,2.0,,,,,,,,,,stable/horovod,,,
147,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2023-10-30 04:23:19.000,2023-10-26 05:31:53,3012.0,,1768.0,283.0,3502.0,359.0,1677.0,13576.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,33,True,2023-09-14 12:12:06,3.0,40.0,nni,,,,,566.0,566.0,https://pypi.org/project/nni,15237.0,15237.0,,,,,,,,1.0,,,,,,,,,,,,,
148,carla,carla-simulator/carla,others,,https://github.com/carla-simulator/carla,https://github.com/carla-simulator/carla,,2017-10-24 09:06:23.000,2024-02-15 17:14:19.000,2024-02-02 11:08:09,6024.0,4.0,3124.0,243.0,1453.0,1007.0,3842.0,10173.0,Open-source simulator for autonomous driving research.,171.0,33,True,2023-11-11 12:51:52,0.9.15,26.0,carla,,,,,637.0,637.0,https://pypi.org/project/carla,17367.0,17367.0,,,,,,,,1.0,,,,,,,,,,,,,
149,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2024-01-17 08:31:39.000,2023-12-09 05:39:53,576.0,12.0,2266.0,223.0,245.0,94.0,416.0,9858.0,A little word cloud generator in Python.,72.0,33,True,2023-12-09 13:50:41,1.9.3,13.0,wordcloud,conda-forge/wordcloud,,,,21.0,21.0,https://pypi.org/project/wordcloud,1423413.0,1434026.0,https://anaconda.org/conda-forge/wordcloud,2023-12-11 13:49:34.986,456372.0,,,,,2.0,,,,,,,,,,,,,
150,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2024-01-02 11:17:53.000,2024-01-02 11:17:47,862.0,3.0,1271.0,418.0,85.0,32.0,159.0,9674.0,TensorFlow-based neural network library.,58.0,33,True,2024-01-02 11:08:14,2.0.2,13.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1221.0,1221.0,https://pypi.org/project/dm-sonnet,17302.0,17831.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,27024.0,,,,,3.0,,,google-deepmind/sonnet,,,,,,,,,,
151,trl,huggingface/trl,reinforcement-learning,,https://github.com/huggingface/trl,https://github.com/huggingface/trl,Apache-2.0,2020-03-27 10:54:55.000,2024-02-15 13:47:33.000,2024-02-15 13:47:32,615.0,127.0,827.0,68.0,586.0,64.0,675.0,7357.0,Train transformer language models with reinforcement learning.,148.0,33,True,2024-01-19 10:58:25,0.7.10,25.0,trl,,,,,1239.0,1239.0,https://pypi.org/project/trl,232212.0,232212.0,,,,,,,,2.0,,,,,,,,,,,,,
152,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2024-02-15 18:14:33.000,2024-02-15 18:14:24,38322.0,440.0,797.0,146.0,9126.0,931.0,4977.0,7032.0,cuDF - GPU DataFrame Library.,271.0,33,True,2024-02-13 14:24:47,24.02.01,46.0,cudf,,,,,51.0,51.0,https://pypi.org/project/cudf,2573.0,2573.0,,,,,,,,2.0,,,,,,,,,,,,,
153,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2024-02-15 17:38:29.000,2024-02-14 14:45:40,1331.0,19.0,830.0,159.0,1672.0,172.0,814.0,6957.0,An open source python library for automated feature engineering.,72.0,33,True,2023-10-26 18:21:15,1.28.0,100.0,featuretools,conda-forge/featuretools,,,,1529.0,1529.0,https://pypi.org/project/featuretools,50292.0,54303.0,https://anaconda.org/conda-forge/featuretools,2023-10-27 14:28:34.721,176505.0,,,,,1.0,,,,,,,,,,,,,
154,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2024-02-15 17:13:51.000,2024-02-13 06:10:33,32321.0,80.0,1959.0,385.0,6758.0,2672.0,6547.0,6638.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",255.0,33,True,,,,h2o,,,,,21.0,21.0,https://pypi.org/project/h2o,417069.0,417069.0,,,,,,,,2.0,,,,,,,,,,,,,
155,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2024-02-14 22:27:38.000,2024-02-13 21:07:25,2985.0,172.0,690.0,141.0,93.0,83.0,326.0,5916.0,Fit interpretable models. Explain blackbox machine learning.,41.0,33,True,2024-02-14 22:27:38,0.5.1,41.0,interpret,,,,['jupyter'],616.0,616.0,https://pypi.org/project/interpret,84615.0,84615.0,,,,,,,,1.0,,,,,,,,,,,,,
156,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2023-12-16 19:25:54.000,2023-12-16 19:23:13,1208.0,18.0,634.0,64.0,131.0,51.0,432.0,5657.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",40.0,33,True,2023-12-16 19:24:49,2.4.1,54.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],1217.0,1217.0,https://pypi.org/project/pytorch-metric-learning,248516.0,248743.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,11170.0,,,,,1.0,,,,,,,,,,,,,
157,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2024-02-12 20:34:08.000,2024-02-05 18:35:00,1054.0,22.0,459.0,229.0,734.0,173.0,331.0,4428.0,Model interpretability and understanding for PyTorch.,106.0,33,True,2023-12-05 09:21:02,0.7.0,9.0,captum,conda-forge/captum,,,['pytorch'],1794.0,1794.0,https://pypi.org/project/captum,162583.0,163381.0,https://anaconda.org/conda-forge/captum,2023-06-16 19:28:19.191,20750.0,,,,,1.0,,,,,,,,,,,,,
158,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2024-02-15 07:10:28.000,2024-02-12 10:20:54,12143.0,130.0,1075.0,99.0,1315.0,120.0,742.0,4310.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",133.0,33,True,2023-12-27 22:17:11,1.17.0,55.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,483.0,483.0,https://pypi.org/project/adversarial-robustness-toolbox,28776.0,29617.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2023-12-27 22:57:10.074,36172.0,,,,,1.0,,,,,,,,,,,,,
159,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2024-02-15 12:59:31.000,2024-02-12 22:36:45,1132.0,25.0,555.0,115.0,850.0,264.0,1028.0,3930.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",159.0,33,True,2023-11-01 14:46:14,7.1,36.0,coremltools,conda-forge/coremltools,,,,3598.0,3598.0,https://pypi.org/project/coremltools,189873.0,191329.0,https://anaconda.org/conda-forge/coremltools,2023-06-16 19:23:14.592,53550.0,,,,,2.0,9140.0,,,,,,,,,,,,
160,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2024-02-08 15:25:53.000,2023-12-03 03:47:34,490.0,4.0,539.0,66.0,213.0,171.0,153.0,3839.0,Header-only C++/python library for fast approximate nearest neighbors.,72.0,33,True,2023-12-03 03:49:47,0.8.0,9.0,hnswlib,conda-forge/hnswlib,,,,5959.0,5959.0,https://pypi.org/project/hnswlib,677715.0,681079.0,https://anaconda.org/conda-forge/hnswlib,2023-09-27 14:20:16.958,127859.0,,,,,3.0,,,,,,,,,,,,,
161,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2024-02-15 17:11:05.000,2024-02-15 17:11:02,3909.0,58.0,1032.0,153.0,1577.0,350.0,867.0,3592.0,Fast data visualization and GUI tools for scientific / engineering applications.,272.0,33,True,2023-04-14 21:24:10,pyqtgraph-0.13.3,13.0,pyqtgraph,conda-forge/pyqtgraph,,,,8833.0,8833.0,https://pypi.org/project/pyqtgraph,146133.0,152062.0,https://anaconda.org/conda-forge/pyqtgraph,2023-06-16 13:19:32.302,504034.0,,,,,2.0,,,,,,,,,,,,,
162,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2024-02-14 16:20:44.000,2024-02-05 13:22:01,7356.0,35.0,601.0,117.0,1159.0,309.0,1104.0,3185.0,High-performance interactive 2D/3D data visualization library.,192.0,33,True,2023-10-03 22:23:12,0.14.1,35.0,vispy,conda-forge/vispy,,,['jupyter'],1413.0,1413.0,https://pypi.org/project/vispy,77263.0,88407.0,https://anaconda.org/conda-forge/vispy,2023-10-04 03:59:45.400,456735.0,,,,,2.0,,,,vispy,https://www.npmjs.com/package/vispy,5.0,,,,,,,
163,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2024-02-15 16:20:29.000,2024-02-15 16:07:13,1789.0,53.0,352.0,54.0,1528.0,54.0,398.0,2896.0,Bayesian optimization in PyTorch.,109.0,33,True,2023-12-09 01:58:40,0.9.5,41.0,botorch,conda-forge/botorch,,,['pytorch'],846.0,846.0,https://pypi.org/project/botorch,121133.0,123488.0,https://anaconda.org/conda-forge/botorch,2023-12-09 03:51:41.401,98924.0,,,,,1.0,,,,,,,,,,,,,
164,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2024-01-15 00:09:43.000,2021-10-12 13:32:38,1570.0,,511.0,65.0,543.0,252.0,393.0,2707.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,33,False,2021-10-12 15:33:19,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,5408.0,5408.0,https://pypi.org/project/scikit-optimize,584892.0,593749.0,https://anaconda.org/conda-forge/scikit-optimize,2023-06-16 13:23:01.487,699745.0,,,,,1.0,,,,,,,,,,,,,
165,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2024-02-15 18:14:54.000,2024-02-15 16:40:18,3938.0,217.0,515.0,46.0,4097.0,200.0,899.0,2046.0,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,160.0,33,True,2024-01-22 17:04:21,0.34.0.post1,54.0,pennylane,conda-forge/pennylane,,,,751.0,751.0,https://pypi.org/project/pennylane,45284.0,46545.0,https://anaconda.org/conda-forge/pennylane,2024-01-16 20:01:29.795,34035.0,,,,,1.0,70.0,,,,,,,,,,,,
166,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2024-02-14 03:33:05.000,2024-02-14 03:33:04,2956.0,29.0,351.0,55.0,1123.0,279.0,925.0,1330.0,Cartopy - a cartographic python library with matplotlib support.,125.0,33,True,2023-08-05 00:46:57,0.22.0,24.0,cartopy,conda-forge/cartopy,,,,4409.0,4409.0,https://pypi.org/project/cartopy,203778.0,279127.0,https://anaconda.org/conda-forge/cartopy,2023-10-24 18:58:07.197,3390738.0,,,,,2.0,,,,,,,,,,,,,
167,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2024-02-14 10:53:12.000,2024-02-14 10:52:59,2804.0,45.0,243.0,34.0,205.0,38.0,498.0,1208.0,Python interface for igraph.,71.0,33,True,2024-02-13 22:29:23,0.11.4,27.0,python-igraph,conda-forge/igraph,,,,3792.0,3792.0,https://pypi.org/project/python-igraph,328788.0,347216.0,https://anaconda.org/conda-forge/igraph,2024-02-13 16:32:10.931,499429.0,,,,,2.0,562235.0,,,,,,,,,,,,
