,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,trending,maven_id,maven_url,snap_id
214,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2023-11-21 21:16:03.000000,2023-11-21 21:15:59,435.0,3.0,579.0,78.0,227.0,73.0,404.0,3345.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,34.0,31,True,2023-09-29 21:06:57,0.7.2,17.0,implicit,conda-forge/implicit,,,,1206.0,1206.0,https://pypi.org/project/implicit,157226.0,171498.0,https://anaconda.org/conda-forge/implicit,2023-11-21 19:59:55.425,555535.0,,,,,1.0,665.0,,,,,,,,,,,,
215,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2023-12-13 21:21:22.000000,2023-10-24 18:29:08,333.0,5.0,323.0,66.0,75.0,8.0,120.0,2918.0,A Python Perceptual Image Hashing Module.,26.0,31,True,2021-03-25 13:49:48,4.1.0,7.0,ImageHash,conda-forge/imagehash,,,,11569.0,11569.0,https://pypi.org/project/ImageHash,1294470.0,1298588.0,https://anaconda.org/conda-forge/imagehash,2023-06-16 13:23:10.041,350054.0,,,,,2.0,,,,,,,,,,,,,
216,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2023-12-25 19:48:30.000000,2023-12-22 15:40:35,1274.0,4.0,268.0,54.0,214.0,49.0,404.0,2869.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,35.0,31,True,2023-08-21 11:19:41,1.12.0,26.0,stumpy,conda-forge/stumpy,,,,609.0,609.0,https://pypi.org/project/stumpy,177716.0,200453.0,https://anaconda.org/conda-forge/stumpy,2023-08-21 11:50:40.587,954977.0,,,,,2.0,,,,,,,,,,,,,
217,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2023-12-26 03:38:51.000000,2023-12-21 20:29:20,2289.0,48.0,683.0,80.0,203.0,183.0,463.0,2661.0,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",149.0,31,True,,,,tf-agents,,,,['tensorflow'],1382.0,1382.0,https://pypi.org/project/tf-agents,28354.0,28354.0,,,,,,,,2.0,,,,,,,,,,,,,
218,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2023-12-19 17:30:18.000000,2023-12-19 08:42:47,1133.0,25.0,228.0,25.0,971.0,95.0,396.0,2630.0,A python library for self-supervised learning on images.,35.0,31,True,2023-12-13 14:29:42,1.4.24,100.0,lightly,,,,['pytorch'],195.0,195.0,https://pypi.org/project/lightly,30786.0,30786.0,,,,,,,,2.0,,,,,,,,,,,,,
219,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2023-12-15 04:36:57.000000,2023-12-15 04:36:57,2928.0,27.0,670.0,78.0,847.0,225.0,622.0,2544.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",121.0,31,True,2023-10-16 21:49:45,0.1.24,14.0,pgmpy,,,,,815.0,815.0,https://pypi.org/project/pgmpy,53491.0,53498.0,,,,,,,,2.0,306.0,,,,,,,,,,,,
220,EvaDB,georgia-tech-db/eva,ml-frameworks,,https://github.com/georgia-tech-db/evadb,https://github.com/georgia-tech-db/evadb,Apache-2.0,2018-09-10 02:26:03.000,2023-12-25 05:02:29.000000,2023-12-03 09:09:14,2415.0,149.0,244.0,27.0,1120.0,75.0,224.0,2460.0,Database system for AI-powered apps.,73.0,31,True,2023-11-19 16:35:30,0.3.9,36.0,evadb,,,,['pytorch'],141.0,141.0,https://pypi.org/project/evadb,17749.0,41789.0,,,,,,,,3.0,408689.0,georgia-tech-db/evadb,,,,,,,,,,,
221,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2023-12-22 16:58:40.000000,2023-12-11 13:14:47,785.0,26.0,300.0,38.0,859.0,29.0,247.0,2459.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",42.0,31,True,2023-09-09 13:23:25,0.7.0,13.0,python-doctr,,,,"['tensorflow', 'pytorch']",224.0,224.0,https://pypi.org/project/python-doctr,15668.0,79830.0,,,,,,,,2.0,2181541.0,,,,,,,,,,,,
222,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2023-12-28 11:34:13.000000,2023-12-01 01:48:51,2293.0,44.0,583.0,75.0,2835.0,165.0,713.0,2297.0,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",221.0,31,True,2023-12-15 02:05:05,2.1.2,27.0,torchaudio,,,,['pytorch'],,,https://pypi.org/project/torchaudio,2489709.0,2489709.0,,,,,,,,2.0,,,,,,,,,,,,,
223,mpld3,mpld3/mpld3,data-viz,,https://github.com/mpld3/mpld3,https://github.com/mpld3/mpld3,BSD-3-Clause,2013-12-18 01:48:30.000,2023-12-23 15:16:22.285000,2023-12-23 13:05:00,887.0,10.0,343.0,84.0,167.0,207.0,146.0,2290.0,D3 Renderings of Matplotlib Graphics.,52.0,31,True,,,11.0,mpld3,conda-forge/mpld3,,,,5365.0,5365.0,https://pypi.org/project/mpld3,441475.0,446631.0,https://anaconda.org/conda-forge/mpld3,2023-12-23 15:16:22.285,191259.0,,,,,3.0,,,mpld3,https://www.npmjs.com/package/mpld3,603.0,,,,,3.0,,,
224,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,MIT,2010-07-09 20:41:11.000,2023-12-18 04:15:22.000000,2023-11-17 20:35:45,543.0,15.0,155.0,44.0,76.0,4.0,127.0,1939.0,a python library for doing approximate and phonetic matching of strings.,31.0,31,True,,,14.0,jellyfish,conda-forge/jellyfish,,,,7701.0,7701.0,https://pypi.org/project/jellyfish,2431657.0,2449851.0,https://anaconda.org/conda-forge/jellyfish,2023-11-17 23:08:09.681,764153.0,,,,,2.0,,,,,,,,,,,,,
225,Feature Engine,feature-engine/feature_engine,others,,https://github.com/feature-engine/feature_engine,https://github.com/feature-engine/feature_engine,BSD-3-Clause,2018-12-31 01:47:18.000,2023-12-27 19:24:18.000000,2023-12-27 19:24:14,305.0,15.0,265.0,33.0,409.0,74.0,224.0,1620.0,Feature engineering package with sklearn like functionality.,43.0,31,True,2022-01-04 17:09:47,1.2.0,19.0,feature_engine,conda-forge/feature_engine,,,,2096.0,2096.0,https://pypi.org/project/feature_engine,129581.0,130659.0,https://anaconda.org/conda-forge/feature_engine,2023-09-19 07:41:06.631,43152.0,,,,,2.0,,,,,,,,,,,,,
226,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2023-12-28 15:38:24.000000,2023-12-21 00:51:40,1442.0,145.0,314.0,30.0,1479.0,23.0,97.0,1614.0,Pytorch domain library for recommendation systems.,196.0,31,True,2023-10-05 17:21:59,0.5.0,10.0,torchrec,,,,,82.0,82.0,https://pypi.org/project/torchrec,24063.0,24063.0,,,,,,,,1.0,,,,,,,,,,,,,
227,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2023-12-28 11:08:05.000000,2023-12-26 14:29:27,842.0,57.0,102.0,21.0,339.0,83.0,207.0,1594.0,Elegant easy-to-use neural networks + scientific computing in JAX. https://docs.kidger.site/equinox/.,43.0,31,True,2023-11-13 18:28:23,0.11.2,33.0,equinox,,,,['jax'],353.0,353.0,https://pypi.org/project/equinox,61808.0,61808.0,,,,,,,,1.0,,,,,,,,,,,,,
228,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2023-12-28 16:46:12.000000,2023-12-21 16:45:22,1237.0,132.0,326.0,58.0,1155.0,110.0,562.0,1410.0,The official Python client for the Huggingface Hub.,125.0,31,True,2023-12-20 11:46:46,0.20.1,61.0,huggingface_hub,conda-forge/huggingface_hub,,,,,,https://pypi.org/project/huggingface_hub,21526042.0,21570690.0,https://anaconda.org/conda-forge/huggingface_hub,2023-12-21 22:56:04.214,1518050.0,,,,,3.0,,,,,,,,,,,,,
229,emcee,dfm/emcee,probabilistics,,https://github.com/dfm/emcee,https://github.com/dfm/emcee,MIT,2011-11-07 16:17:08.000,2023-12-25 20:05:38.000000,2023-12-23 21:38:22,933.0,13.0,417.0,87.0,214.0,46.0,235.0,1388.0,The Python ensemble sampling toolkit for affine-invariant MCMC.,73.0,31,True,2023-01-27 12:18:54,3.1.4,15.0,emcee,conda-forge/emcee,,,,2195.0,2195.0,https://pypi.org/project/emcee,110135.0,113629.0,https://anaconda.org/conda-forge/emcee,2023-06-16 13:16:26.628,318006.0,,,,,2.0,,,,,,,,,,,,,
230,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2023-12-28 17:53:12.000000,2023-12-28 13:13:25,3729.0,210.0,43.0,160.0,492.0,119.0,352.0,1318.0,Multiplatform plotting library based on Grammar of Graphics.,20.0,31,True,2023-12-28 14:30:03,4.2.0,68.0,lets-plot,,,,,51.0,51.0,https://pypi.org/project/lets-plot,24169.0,24180.0,,,,,,,,3.0,578.0,,,,,,,,,,,,
231,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2023-12-20 21:47:34.000000,2023-12-20 21:43:49,1108.0,17.0,236.0,43.0,502.0,20.0,181.0,1198.0,ARCH models in Python.,35.0,31,True,2023-09-26 14:44:07,6.2.0,45.0,arch,conda-forge/arch-py,,,,1329.0,1329.0,https://pypi.org/project/arch,267781.0,274306.0,https://anaconda.org/conda-forge/arch-py,2023-10-06 06:11:20.798,274064.0,,,,,2.0,,,,,,,,,,,,,
232,Geomstats,geomstats/geomstats,ml-frameworks,,https://github.com/geomstats/geomstats,https://github.com/geomstats/geomstats,MIT,2017-10-25 00:44:57.000,2023-12-23 15:29:00.000000,2023-12-23 10:07:35,10327.0,124.0,222.0,36.0,1412.0,170.0,337.0,1104.0,Computations and statistics on manifolds with geometric structures.,87.0,31,True,2023-08-30 05:36:10,2.7.0,22.0,geomstats,conda-forge/geomstats,,https://geomstats.github.io/,,89.0,89.0,https://pypi.org/project/geomstats,2832.0,2946.0,https://anaconda.org/conda-forge/geomstats,2023-08-30 16:59:06.279,2056.0,,,,,3.0,,,,,,,,,,,,,
233,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2023-12-13 19:43:52.000000,2023-12-13 19:43:51,921.0,7.0,194.0,59.0,98.0,32.0,173.0,978.0,Input pipeline framework.,28.0,31,True,2023-08-11 22:59:18,1.14.0,45.0,tensorflow-transform,,,,['tensorflow'],1580.0,1580.0,https://pypi.org/project/tensorflow-transform,645500.0,645500.0,,,,,,,,2.0,,,,,,,,,,,,,
234,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2023-12-23 01:11:24.000000,2023-12-18 17:38:52,12955.0,565.0,270.0,35.0,1725.0,374.0,607.0,977.0,Python package for earth-observing satellite data processing.,148.0,31,True,2023-12-18 08:08:22,0.46.0,61.0,satpy,conda-forge/satpy,,,,116.0,116.0,https://pypi.org/project/satpy,9887.0,14125.0,https://anaconda.org/conda-forge/satpy,2023-12-18 13:40:45.405,178013.0,,,,,3.0,,,,,,,,,,,,,
235,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,,2010-02-06 11:43:08.000,2023-12-28 09:19:28.000000,2023-12-20 07:26:44,13663.0,373.0,392.0,50.0,1991.0,125.0,744.0,640.0,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",151.0,31,True,,,15.0,dipy,conda-forge/dipy,,,,974.0,974.0,https://pypi.org/project/dipy,15563.0,20195.0,https://anaconda.org/conda-forge/dipy,2023-06-16 13:16:19.782,421522.0,,,,,3.0,,,,,,,,,,,,,
236,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2023-12-23 16:11:47.000000,2023-12-23 16:11:39,302.0,15.0,2568.0,135.0,44.0,109.0,131.0,16351.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",20.0,30,True,2023-12-23 16:11:47,1.6.5,100.0,vit-pytorch,,,,['pytorch'],379.0,379.0,https://pypi.org/project/vit-pytorch,24145.0,24145.0,,,,,,,,2.0,,,,,,,,,,,,,
237,ivy,unifyai/ivy,ml-frameworks,,https://github.com/unifyai/ivy,https://github.com/unifyai/ivy,,2021-01-19 08:37:25.000,2023-12-28 17:18:04.000000,2023-12-28 08:08:30,17313.0,829.0,5855.0,67.0,11236.0,957.0,15422.0,13857.0,The Unified AI Framework.,1447.0,30,True,,,3.0,ivy,,,,,,,https://pypi.org/project/ivy,401.0,401.0,,,,,,,,3.0,,,,,,,,,,,,,
238,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2023-12-17 10:33:07.000000,2023-11-21 12:31:47,1957.0,5.0,2223.0,271.0,888.0,158.0,668.0,13135.0,"Qlib is an AI-oriented quantitative investment platform that aims to realize the potential, empower research, and..",122.0,30,True,2023-07-18 11:31:08,0.9.3,19.0,pyqlib,,,,['pytorch'],21.0,21.0,https://pypi.org/project/pyqlib,1677.0,1687.0,,,,,,,,2.0,392.0,,,,,,,,,,,,
239,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,,2016-03-31 12:05:53.000,2023-12-02 19:19:10.000000,2020-11-30 04:34:51,613.0,,2335.0,460.0,260.0,555.0,362.0,9607.0,Deep learning library featuring a higher-level API for TensorFlow.,128.0,30,False,2020-11-11 19:26:11,0.5.0,8.0,tflearn,,,,['tensorflow'],4742.0,4742.0,https://pypi.org/project/tflearn,7097.0,7097.0,,,,,,,,3.0,,,,,,,,,,,,,
240,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2023-12-21 21:46:42.000000,2023-12-21 21:43:29,1127.0,23.0,1188.0,146.0,156.0,225.0,1217.0,7932.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,133.0,30,True,2023-10-31 20:06:30,0.7.5,17.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],669.0,669.0,https://pypi.org/project/pytorch3d,4198.0,7778.0,https://anaconda.org/pytorch3d/pytorch3d,2023-10-31 20:03:11.190,175451.0,,,,,2.0,,,,,,,,,,,,,
241,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2023-12-27 02:39:06.000000,2023-12-15 04:18:45,1158.0,20.0,1223.0,103.0,620.0,620.0,517.0,7771.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,125.0,30,True,,,2.0,,conda-forge/nvidia-apex,,,['pytorch'],2178.0,2178.0,,,3569.0,https://anaconda.org/conda-forge/nvidia-apex,2023-06-16 16:18:35.589,178477.0,,,,,2.0,,,,,,,,,,,,,
242,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2023-12-28 11:03:00.000000,2023-12-28 10:46:40,1490.0,35.0,584.0,74.0,606.0,83.0,206.0,7445.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",43.0,30,True,2023-09-11 14:44:32,2.5.0,10.0,cleanlab,conda-forge/cleanlab,,,,222.0,222.0,https://pypi.org/project/cleanlab,11003.0,11601.0,https://anaconda.org/conda-forge/cleanlab,2023-09-12 22:14:32.939,19137.0,,,,,2.0,,,,,,,,,,,,,
243,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2023-12-17 22:14:34.000000,2023-12-07 21:36:00,355.0,1.0,1424.0,135.0,127.0,12.0,313.0,7215.0,A Python implementation of global optimization with gaussian processes.,42.0,30,True,2023-04-25 21:59:23,1.4.3,13.0,bayesian-optimization,,,,,2286.0,2286.0,https://pypi.org/project/bayesian-optimization,246117.0,246118.0,,,,,,,,2.0,140.0,bayesian-optimization/BayesianOptimization,,,,,,,,,,,
244,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,,2011-09-06 22:24:59.000,2023-12-25 20:45:00.000000,2023-09-29 18:36:14,1218.0,,905.0,127.0,271.0,261.0,376.0,6959.0,Distributed Asynchronous Hyperparameter Optimization in Python.,102.0,30,True,,,7.0,hyperopt,conda-forge/hyperopt,,,,13112.0,13112.0,https://pypi.org/project/hyperopt,1798529.0,1810324.0,https://anaconda.org/conda-forge/hyperopt,2023-06-16 16:14:11.076,743146.0,,,,,2.0,,,,,,,,,,,,,
245,Face Alignment,1adrianb/face-alignment,image,,https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44.000,2023-10-24 07:07:43.000000,2023-08-16 23:55:56,220.0,,1289.0,175.0,46.0,70.0,236.0,6647.0,2D and 3D Face alignment library build using pytorch.,26.0,30,True,2023-08-17 14:37:33,1.4.1,13.0,face-alignment,,,,['pytorch'],21.0,21.0,https://pypi.org/project/face-alignment,66398.0,66398.0,,,,,,,,2.0,,,,,,,,,,,,,
246,lightfm,lyst/lightfm,recommender-systems,,https://github.com/lyst/lightfm,https://github.com/lyst/lightfm,Apache-2.0,2015-07-30 08:34:00.000,2023-12-24 09:12:15.000000,2023-04-30 18:36:20,483.0,,663.0,89.0,206.0,138.0,356.0,4506.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",47.0,30,True,2023-03-20 04:08:46,1.17,9.0,lightfm,conda-forge/lightfm,,,,1310.0,1310.0,https://pypi.org/project/lightfm,666937.0,669316.0,https://anaconda.org/conda-forge/lightfm,2023-06-16 16:08:40.466,168972.0,,,,,2.0,,,,,,,,,,,,,
247,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2023-11-12 21:40:25.000000,2022-01-27 13:24:16,139.0,,1006.0,154.0,113.0,94.0,79.0,4427.0,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,30,False,,,3.0,imutils,conda-forge/imutils,,,,39562.0,39562.0,https://pypi.org/project/imutils,438542.0,442277.0,https://anaconda.org/conda-forge/imutils,2023-10-27 09:12:56.985,153167.0,,,,,2.0,,,,,,,,,,,,,
248,sacred,IDSIA/sacred,ml-experiments,,https://github.com/IDSIA/sacred,https://github.com/IDSIA/sacred,MIT,2014-03-31 18:05:29.000,2023-11-28 14:54:27.704000,2023-11-13 07:19:19,1344.0,2.0,362.0,71.0,366.0,97.0,460.0,4124.0,"Sacred is a tool to help you configure, organize, log and reproduce experiments developed at IDSIA.",105.0,30,True,2023-11-13 07:23:02,0.8.5,13.0,sacred,conda-forge/sacred,,,,2755.0,2755.0,https://pypi.org/project/sacred,23774.0,23951.0,https://anaconda.org/conda-forge/sacred,2023-11-28 14:54:27.704,4440.0,,,,,2.0,,,,,,,,,,,,,
249,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2023-12-19 14:36:53.000000,2023-12-19 14:36:52,3303.0,29.0,516.0,120.0,367.0,64.0,733.0,3881.0,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",70.0,30,True,,,12.0,dedupe,conda-forge/dedupe,,,,307.0,307.0,https://pypi.org/project/dedupe,59638.0,61378.0,https://anaconda.org/conda-forge/dedupe,2023-06-16 19:28:08.623,41777.0,,,,,2.0,,,,,,,,,,,,,
250,tensorflow-hub,tensorflow/hub,tensorflow-utils,,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000,2023-11-20 09:49:19.000000,2023-11-20 09:49:15,1174.0,11.0,1668.0,148.0,209.0,2.0,681.0,3413.0,A library for transfer learning by reusing parts of TensorFlow models.,106.0,30,True,2023-10-06 10:06:37,0.15.0,18.0,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],,,https://pypi.org/project/tensorflow-hub,2814599.0,2816902.0,https://anaconda.org/conda-forge/tensorflow-hub,2023-07-13 16:39:43.723,92150.0,,,,,2.0,,,,,,,,,,,,,
251,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2023-12-22 22:57:09.000000,2023-12-11 18:09:03,3827.0,6.0,502.0,59.0,875.0,303.0,966.0,3314.0,A highly efficient implementation of Gaussian Processes in PyTorch.,127.0,30,True,2023-06-02 22:04:02,1.11,32.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],1752.0,1752.0,https://pypi.org/project/gpytorch,153151.0,156427.0,https://anaconda.org/conda-forge/gpytorch,2023-08-11 22:34:06.614,140872.0,,,,,2.0,,,,,,,,,,,,,
252,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2023-12-28 11:42:52.000000,2023-04-20 03:41:53,699.0,,244.0,41.0,802.0,71.0,282.0,2691.0,PyTorch extensions for high performance and large scale training.,72.0,30,True,2022-12-11 18:09:19,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],3809.0,3809.0,https://pypi.org/project/fairscale,397524.0,404253.0,https://anaconda.org/conda-forge/fairscale,2023-11-28 00:29:10.363,168245.0,,,,,2.0,,,,,,,,,,,,,
253,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2023-12-18 14:37:02.000000,2023-11-11 12:54:41,2661.0,22.0,345.0,35.0,510.0,44.0,213.0,2621.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",61.0,30,True,2023-09-11 23:06:00,0.3.9,15.0,textattack,conda-forge/textattack,,,,224.0,224.0,https://pypi.org/project/textattack,3581.0,3759.0,https://anaconda.org/conda-forge/textattack,2023-06-16 19:22:50.186,6969.0,,,,,2.0,,,,,,,,,,,,,
