,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url,snap_id
224,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2023-11-02 16:44:47.000000,2023-11-02 16:43:09,3591.0,197.0,45.0,155.0,468.0,118.0,325.0,1235.0,Multiplatform plotting library based on Grammar of Graphics.,20.0,31,True,2023-09-13 17:19:02,4.0.1,65.0,lets-plot,,,,,48.0,48.0,https://pypi.org/project/lets-plot,25554.0,25565.0,,,,,,,,2.0,542.0,,,,,,,,,,,,
225,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2023-11-01 17:24:58.000000,2023-10-16 10:24:24,1106.0,27.0,239.0,43.0,495.0,20.0,178.0,1170.0,ARCH models in Python.,35.0,31,True,2023-09-26 14:44:07,6.2.0,45.0,arch,conda-forge/arch-py,,,,1225.0,1225.0,https://pypi.org/project/arch,278906.0,285440.0,https://anaconda.org/conda-forge/arch-py,2023-10-06 06:11:20.798,267918.0,,,,,2.0,,,,,,,,,,,,,
226,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2023-10-24 13:55:57.000000,2023-10-24 13:55:55,917.0,9.0,193.0,60.0,98.0,31.0,173.0,970.0,Input pipeline framework.,27.0,31,True,2023-08-11 22:59:18,1.14.0,45.0,tensorflow-transform,,,,['tensorflow'],1513.0,1513.0,https://pypi.org/project/tensorflow-transform,774891.0,774891.0,,,,,,,,2.0,,,,,,,,,,,,,
227,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2023-11-02 17:41:23.000000,2023-11-02 08:00:28,12472.0,276.0,266.0,34.0,1676.0,355.0,592.0,963.0,Python package for earth-observing satellite data processing.,145.0,31,True,2023-10-17 11:10:26,0.44.0,59.0,satpy,conda-forge/satpy,,,,111.0,111.0,https://pypi.org/project/satpy,5030.0,9251.0,https://anaconda.org/conda-forge/satpy,2023-10-17 14:26:15.835,173085.0,,,,,3.0,,,,,,,,,,,,,
228,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,,2010-02-06 11:43:08.000,2023-11-02 14:29:53.000000,2023-11-02 14:29:53,13449.0,404.0,385.0,52.0,1945.0,124.0,736.0,626.0,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",152.0,31,True,,,15.0,dipy,conda-forge/dipy,,,,899.0,899.0,https://pypi.org/project/dipy,15392.0,20005.0,https://anaconda.org/conda-forge/dipy,2023-06-16 13:16:19.782,415185.0,,,,,2.0,,,,,,,,,,,,,
229,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,,2010-07-22 16:28:30.000,2023-11-02 16:41:09.000000,2023-11-02 14:22:15,5711.0,158.0,244.0,37.0,775.0,102.0,385.0,588.0,Python package to access a cacophony of neuro-imaging file formats.,100.0,31,True,2023-04-03 14:58:34,5.1.0,38.0,nibabel,conda-forge/nibabel,,,,15276.0,15276.0,https://pypi.org/project/nibabel,269338.0,285313.0,https://anaconda.org/conda-forge/nibabel,2023-09-29 18:53:45.076,654998.0,,,,,2.0,,,,,,,,,,,,,
230,Qlib,microsoft/qlib,financial-data,,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000,2023-11-02 05:48:07.000000,2023-10-20 09:23:34,1953.0,5.0,2148.0,269.0,882.0,154.0,647.0,12752.0,"Qlib is an AI-oriented quantitative investment platform that aims to realize the potential, empower research, and..",120.0,30,True,2023-07-18 11:31:08,0.9.3,19.0,pyqlib,,,,['pytorch'],21.0,21.0,https://pypi.org/project/pyqlib,1926.0,1936.0,,,,,,,,2.0,392.0,,,,,,,,,,,,
231,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2023-09-25 05:14:24.000000,2023-08-26 12:04:19,383.0,5.0,2086.0,288.0,96.0,285.0,446.0,8114.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,19.0,30,True,2022-12-20 21:17:57,test-resources-v3,12.0,imageai,conda-forge/imageai,,,,1461.0,1461.0,https://pypi.org/project/imageai,7544.0,20976.0,https://anaconda.org/conda-forge/imageai,2023-06-16 19:21:01.568,6575.0,,,,,2.0,888963.0,,,,,,,,,,,,
232,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2023-10-30 08:51:50.000000,2023-10-25 14:29:02,1095.0,19.0,1515.0,109.0,89.0,9.0,783.0,7947.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",47.0,30,True,,,,deepface,,,,,2066.0,2066.0,https://pypi.org/project/deepface,113597.0,113597.0,,,,,,,,2.0,,,,,,,,,,,,,
233,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2023-10-24 19:57:22.000000,2023-10-24 19:51:03,547.0,3.0,1156.0,165.0,427.0,50.0,469.0,7805.0,Automatic extraction of relevant features from time series:.,91.0,30,True,2023-06-14 21:31:43,0.20.1,13.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],21.0,21.0,https://pypi.org/project/tsfresh,252110.0,283542.0,https://anaconda.org/conda-forge/tsfresh,2023-07-30 07:29:21.371,1320173.0,,,,,2.0,,,,,,,,,,,,,
234,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2023-10-31 20:08:47.000000,2023-10-31 16:27:49,1111.0,12.0,1168.0,145.0,154.0,231.0,1184.0,7790.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,125.0,30,True,2023-10-31 20:06:30,0.7.5,17.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],613.0,613.0,https://pypi.org/project/pytorch3d,3545.0,6917.0,https://anaconda.org/pytorch3d/pytorch3d,2023-10-31 20:03:11.190,161874.0,,,,,2.0,,,,,,,,,,,,,
235,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2023-10-19 23:55:26.000000,2023-10-19 23:55:26,1144.0,20.0,1210.0,106.0,607.0,614.0,515.0,7655.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,121.0,30,True,,,2.0,,conda-forge/nvidia-apex,,,['pytorch'],2053.0,2053.0,,,3580.0,https://anaconda.org/conda-forge/nvidia-apex,2023-06-16 16:18:35.589,175440.0,,,,,2.0,,,,,,,,,,,,,
236,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,,2011-09-06 22:24:59.000,2023-10-23 20:54:12.000000,2023-09-29 18:36:14,1218.0,6.0,902.0,127.0,269.0,287.0,347.0,6898.0,Distributed Asynchronous Hyperparameter Optimization in Python.,102.0,30,True,,,7.0,hyperopt,conda-forge/hyperopt,,,,12388.0,12388.0,https://pypi.org/project/hyperopt,2124623.0,2136509.0,https://anaconda.org/conda-forge/hyperopt,2023-06-16 16:14:11.076,736973.0,,,,,2.0,,,,,,,,,,,,,
237,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2023-11-02 17:18:19.000000,2023-11-01 14:30:02,1094.0,36.0,722.0,59.0,857.0,226.0,964.0,6595.0,A python library for user-friendly forecasting and anomaly detection on time series.,104.0,30,True,2023-09-16 17:34:09,0.26.0,37.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,402.0,402.0,https://pypi.org/project/u8darts,12757.0,14086.0,https://anaconda.org/conda-forge/u8darts-all,2023-09-16 21:13:02.960,37066.0,https://hub.docker.com/r/unit8/darts,2023-09-16 17:47:31.409750,,420.0,2.0,,,,,,,,,,,,,
238,Face Alignment,1adrianb/face-alignment,image,,https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44.000,2023-10-24 07:07:43.000000,2023-08-16 23:55:56,220.0,4.0,1282.0,173.0,46.0,69.0,236.0,6563.0,2D and 3D Face alignment library build using pytorch.,26.0,30,True,2023-08-17 14:37:33,1.4.1,13.0,face-alignment,,,,['pytorch'],21.0,21.0,https://pypi.org/project/face-alignment,65829.0,65829.0,,,,,,,,2.0,,,,,,,,,,,,,
239,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2023-10-17 14:32:20.000000,2023-10-17 14:32:20,1754.0,43.0,715.0,126.0,264.0,411.0,328.0,6531.0,Uniform Manifold Approximation and Projection.,126.0,30,True,2023-09-15 15:26:00,0.5.4,27.0,umap-learn,conda-forge/umap-learn,,,,1.0,1.0,https://pypi.org/project/umap-learn,1010449.0,1064887.0,https://anaconda.org/conda-forge/umap-learn,2023-09-16 02:25:50.473,2231980.0,,,,,3.0,,,,,,,,,,,,,
240,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2023-08-06 00:30:36.000000,2023-08-06 00:30:36,2944.0,1.0,1808.0,200.0,206.0,10.0,1343.0,6286.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,30,True,2019-01-18 19:18:13,doc-v0.9.0.1,3.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1385.0,1385.0,https://pypi.org/project/tensorpack,14052.0,14456.0,https://anaconda.org/conda-forge/tensorpack,2023-06-16 19:27:42.012,10069.0,,,,,3.0,159.0,,,,,,,,,,,,
241,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2023-10-31 13:14:52.000000,2023-10-13 16:56:01,916.0,15.0,858.0,136.0,599.0,129.0,290.0,6281.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,82.0,30,True,2023-09-05 04:59:40,0.10.1,13.0,dowhy,conda-forge/dowhy,,,,301.0,301.0,https://pypi.org/project/dowhy,36081.0,36501.0,https://anaconda.org/conda-forge/dowhy,2023-06-16 19:19:18.359,17647.0,,,,,2.0,33.0,,,,,,,,,,,,
242,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,,2014-12-17 18:16:59.000,2023-11-02 16:30:05.000000,2023-10-29 12:52:38,28820.0,74.0,1493.0,183.0,2004.0,17.0,1535.0,4576.0,"mlpack: a fast, header-only C++ machine learning library.",308.0,30,True,2023-10-16 11:06:45,4.2.1,45.0,mlpack,conda-forge/mlpack,,,,,,https://pypi.org/project/mlpack,2165.0,6121.0,https://anaconda.org/conda-forge/mlpack,2023-06-17 04:40:48.549,162235.0,,,,,3.0,,,,,,,,,,,,,
243,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2023-11-02 07:57:02.000000,2023-10-18 11:57:02,2141.0,1.0,250.0,45.0,2091.0,302.0,638.0,4321.0,Aim An easy-to-use & supercharged open-source experiment tracker.,58.0,30,True,2023-06-02 08:59:51,3.17.5,55.0,aim,conda-forge/aim,,,,342.0,342.0,https://pypi.org/project/aim,114701.0,116114.0,https://anaconda.org/conda-forge/aim,2023-06-16 19:26:46.894,39585.0,,,,,2.0,,,,,,,,,,,,,
244,sacred,IDSIA/sacred,ml-experiments,,https://github.com/IDSIA/sacred,https://github.com/IDSIA/sacred,MIT,2014-03-31 18:05:29.000,2023-10-30 16:34:05.000000,2023-06-19 05:07:42,1342.0,,360.0,71.0,365.0,95.0,460.0,4106.0,"Sacred is a tool to help you configure, organize, log and reproduce experiments developed at IDSIA.",105.0,30,True,2023-01-25 17:03:54,0.8.4,12.0,sacred,conda-forge/sacred,,,,2647.0,2647.0,https://pypi.org/project/sacred,28123.0,28298.0,https://anaconda.org/conda-forge/sacred,2023-06-16 19:27:54.498,4202.0,,,,,2.0,,,,,,,,,,,,,
245,TextDistance,life4/textdistance,nlp,,https://github.com/life4/textdistance,https://github.com/life4/textdistance,MIT,2017-05-05 08:46:10.000,2023-09-28 08:31:00.000000,2023-09-28 08:30:38,400.0,24.0,241.0,63.0,51.0,,,3208.0,"Compute distance between sequences. 30+ algorithms, pure python implementation, common interface, optional external..",14.0,30,True,2023-09-28 08:32:07,4.6.0,11.0,textdistance,conda-forge/textdistance,,,,5076.0,5076.0,https://pypi.org/project/textdistance,393089.0,400498.0,https://anaconda.org/conda-forge/textdistance,2023-06-16 16:13:38.456,488192.0,,,,,2.0,916.0,,,,,,,,,,,,
246,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2023-09-23 22:00:36.000000,2023-07-13 17:20:36,617.0,,321.0,49.0,119.0,57.0,134.0,2684.0,A python library for decision tree visualization and model interpretation.,25.0,30,True,2023-07-13 17:20:15,2.2.2,37.0,dtreeviz,conda-forge/dtreeviz,,,,930.0,930.0,https://pypi.org/project/dtreeviz,168259.0,169970.0,https://anaconda.org/conda-forge/dtreeviz,2023-07-13 20:18:43.899,61631.0,,,,,2.0,,,,,,,,,,,,,
247,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2023-10-19 08:07:07.000000,2023-10-19 08:07:06,1113.0,36.0,222.0,26.0,948.0,85.0,384.0,2570.0,A python library for self-supervised learning on images.,33.0,30,True,2023-10-04 07:51:48,1.4.21,100.0,lightly,,,,['pytorch'],177.0,177.0,https://pypi.org/project/lightly,48852.0,48852.0,,,,,,,,2.0,,,,,,,,,,,,,
248,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2023-11-02 18:23:42.000000,2023-10-28 02:36:00,2647.0,29.0,331.0,37.0,500.0,43.0,212.0,2539.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",60.0,30,True,2023-09-11 23:06:00,0.3.9,15.0,textattack,conda-forge/textattack,,,,206.0,206.0,https://pypi.org/project/textattack,5418.0,5596.0,https://anaconda.org/conda-forge/textattack,2023-06-16 19:22:50.186,6793.0,,,,,2.0,,,,,,,,,,,,,
249,GluonNLP,dmlc/gluon-nlp,nlp,,https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13.000,2023-10-06 04:01:21.000000,2022-12-25 20:52:27,843.0,,504.0,99.0,1045.0,237.0,297.0,2536.0,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",86.0,30,True,2020-08-13 19:16:27,0.10.0,15.0,gluonnlp,,,,['mxnet'],1399.0,1399.0,https://pypi.org/project/gluonnlp,90441.0,90441.0,,,,,,,,2.0,,,,,,,,,,,,,
250,adapter-transformers,Adapter-Hub/adapter-transformers,nlp,,https://github.com/adapter-hub/adapter-transformers,https://github.com/adapter-hub/adapter-transformers,Apache-2.0,2020-04-21 16:21:43.000,2023-10-29 18:27:04.000000,2023-09-09 10:28:34,12583.0,2.0,287.0,23.0,256.0,54.0,286.0,1960.0,Huggingface Transformers + Adapters =.,1714.0,30,True,2023-04-06 21:17:41,adapters3.2.1,14.0,adapter-transformers,,,,['huggingface'],243.0,243.0,https://pypi.org/project/adapter-transformers,26281.0,26281.0,,,,,,,,2.0,,,,,,,,,,,,,
251,GPflow,GPflow/GPflow,probabilistics,,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000,2023-10-30 11:09:56.000000,2023-08-09 07:05:49,2440.0,4.0,417.0,74.0,1252.0,121.0,679.0,1769.0,Gaussian processes in TensorFlow.,83.0,30,True,2023-08-09 08:36:14,2.9.0,48.0,gpflow,conda-forge/gpflow,,,['tensorflow'],574.0,574.0,https://pypi.org/project/gpflow,43373.0,43739.0,https://anaconda.org/conda-forge/gpflow,2023-06-16 16:08:37.785,24203.0,,,,,2.0,,,,,,,,,,,,,
252,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,https://github.com/Lightning-Universe/lightning-flash,https://github.com/Lightning-Universe/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000,2023-10-08 14:28:44.000000,2023-10-08 14:28:43,1157.0,33.0,207.0,36.0,1081.0,25.0,496.0,1713.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,87.0,30,True,2023-06-30 13:17:42,0.8.2,26.0,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],246.0,246.0,https://pypi.org/project/lightning-flash,2269.0,2865.0,https://anaconda.org/conda-forge/lightning-flash,2023-07-04 02:12:18.993,16096.0,,,,,2.0,,,,,Lightning-Universe/lightning-flash,,,,,,,,
253,SDV,sdv-dev/SDV,tabular,,https://github.com/sdv-dev/SDV,https://github.com/sdv-dev/SDV,,2018-05-11 15:56:50.000,2023-11-02 16:46:19.000000,2023-10-31 20:08:05,1425.0,83.0,243.0,42.0,626.0,139.0,849.0,1677.0,Synthetic data generation for tabular data.,45.0,30,True,2023-10-13 17:30:13,1.5.0,49.0,sdv,conda-forge/sdv,,,,287.0,287.0,https://pypi.org/project/sdv,52826.0,53451.0,https://anaconda.org/conda-forge/sdv,2023-10-13 20:33:53.396,14378.0,,,,,1.0,,,,,,,,,,,,,
254,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2023-10-27 06:20:12.000000,2023-10-20 21:52:11,1051.0,24.0,204.0,52.0,201.0,26.0,272.0,1507.0,A full spaCy pipeline and models for scientific/biomedical documents.,32.0,30,True,2023-09-30 19:50:08,0.5.3,10.0,scispacy,,,,,777.0,777.0,https://pypi.org/project/scispacy,57708.0,57708.0,,,,,,,,2.0,,,,,,,,,,,,,
255,avalanche,ContinualAI/avalanche,others,,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000,2023-10-31 11:44:00.000000,2023-10-27 14:48:20,3716.0,82.0,243.0,30.0,544.0,81.0,668.0,1496.0,Avalanche: an End-to-End Library for Continual Learning based on PyTorch.,73.0,30,True,2023-07-28 14:18:08,0.4.0,7.0,avalanche-lib,,,,,51.0,51.0,https://pypi.org/project/avalanche-lib,1664.0,1664.0,,,,,,,,2.0,4.0,,,,,,,,,,,,
256,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2023-11-02 08:51:23.000000,2023-10-31 16:52:18,809.0,116.0,96.0,21.0,322.0,69.0,188.0,1461.0,Elegant easy-to-use neural networks + scientific computing in JAX. https://docs.kidger.site/equinox/.,42.0,30,True,2023-10-13 02:17:20,0.11.1,32.0,equinox,,,,['jax'],283.0,283.0,https://pypi.org/project/equinox,23235.0,23235.0,,,,,,,,1.0,,,,,,,,,,,,,
257,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2023-09-14 23:00:07.000000,2023-09-14 23:00:02,815.0,4.0,305.0,122.0,765.0,171.0,164.0,1437.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",82.0,30,True,2023-05-26 02:36:01,0.7.5,20.0,tensorflow-model-optimization,,,,['tensorflow'],3257.0,3257.0,https://pypi.org/project/tensorflow-model-optimization,433668.0,433668.0,,,,,,,,2.0,,,,,,,,,,-2.0,,,
258,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2023-09-26 23:11:11.000000,2023-09-26 23:11:11,163.0,6.0,169.0,33.0,72.0,18.0,50.0,1379.0,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,8.0,30,True,2023-09-26 22:07:23,0.2.6,5.0,torchsde,conda-forge/torchsde,,,['pytorch'],1695.0,1695.0,https://pypi.org/project/torchsde,1007192.0,1007744.0,https://anaconda.org/conda-forge/torchsde,2023-06-16 19:24:16.458,18787.0,,,,,2.0,,,,,,,,,,,,,
259,emcee,dfm/emcee,probabilistics,,https://github.com/dfm/emcee,https://github.com/dfm/emcee,MIT,2011-11-07 16:17:08.000,2023-11-02 17:47:35.000000,2023-11-02 17:47:35,926.0,9.0,412.0,87.0,207.0,46.0,235.0,1374.0,The Python ensemble sampling toolkit for affine-invariant MCMC.,72.0,30,True,2023-01-27 12:18:54,3.1.4,15.0,emcee,conda-forge/emcee,,,,2104.0,2104.0,https://pypi.org/project/emcee,90954.0,94442.0,https://anaconda.org/conda-forge/emcee,2023-06-16 13:16:26.628,313965.0,,,,,2.0,,,,,,,,,,,,,
260,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2023-10-13 08:03:24.837000,2023-10-11 07:28:04,1466.0,8.0,153.0,33.0,239.0,,,1291.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",22.0,30,True,2023-10-12 06:00:47,1.3.2,41.0,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],1328.0,1328.0,https://pypi.org/project/spacy-transformers,321012.0,322005.0,https://anaconda.org/conda-forge/spacy-transformers,2023-10-13 08:03:24.837,23843.0,,,,,2.0,,,,,,,,,,,,,
261,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2023-10-30 18:25:21.000000,2023-10-25 08:31:47,1510.0,14.0,162.0,18.0,757.0,106.0,432.0,1204.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,107.0,30,True,2023-09-18 03:57:15,0.26.0,51.0,pyjanitor,conda-forge/pyjanitor,,,,479.0,479.0,https://pypi.org/project/pyjanitor,32759.0,35463.0,https://anaconda.org/conda-forge/pyjanitor,2023-06-16 16:12:04.304,183884.0,,,,,2.0,,,,,,,,,,,,,
262,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2023-10-04 22:35:58.000000,2023-09-05 18:32:42,3006.0,18.0,257.0,35.0,37.0,3.0,473.0,1187.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,16.0,30,True,2023-09-05 19:18:15,0.38.0,100.0,ktrain,,,,['tensorflow'],470.0,470.0,https://pypi.org/project/ktrain,18827.0,18827.0,,,,,,,,3.0,,,,,,,,,,,,,
