,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
171,ClearML,allegroai/clearml,ml-experiments,,https://github.com/clearml/clearml,https://github.com/clearml/clearml,Apache-2.0,2019-06-10 08:18:32.000,2025-02-25 07:56:02.000000,2025-02-25 07:56:02,2482.0,36.0,659.0,96.0,281.0,506.0,580.0,5846.0,"ClearML - Auto-Magical CI/CD to streamline your AI workload. Experiment Management, Data Management, Pipeline,..",102.0,33,True,2025-01-19 14:13:46,1.17.1,100.0,clearml,,allegroai/trains,,,1601.0,1601.0,https://pypi.org/project/clearml,374734.0,375227.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30367.0,2.0,3154.0,clearml/clearml,,,,,,,,,,
172,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,,2014-08-14 01:56:16.000,2025-01-26 21:43:16.496000,2025-01-26 15:57:33,1660.0,3.0,864.0,116.0,541.0,132.0,347.0,4974.0,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,112.0,33,True,2025-01-26 16:02:11,0.23.4,32.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],17847.0,17847.0,https://pypi.org/project/mlxtend,677613.0,683878.0,https://anaconda.org/conda-forge/mlxtend,2025-01-26 21:43:16.496,344604.0,,,,,1.0,,,,,,,,,,,,
173,TorchServe,pytorch/serve,model-serialisation,,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000,2025-02-13 19:16:44.000000,2025-02-13 19:16:44,3887.0,5.0,867.0,55.0,1730.0,384.0,1273.0,4332.0,"Serve, optimize and scale PyTorch models in production.",218.0,33,True,2024-09-30 22:46:39,0.12.0,25.0,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],820.0,820.0,https://pypi.org/project/torchserve,60342.0,90436.0,https://anaconda.org/pytorch/torchserve,2024-09-30 18:57:10.837,468789.0,https://hub.docker.com/r/pytorch/torchserve,2024-09-30 22:07:15.226668,31.0,1400413.0,2.0,7625.0,,,,,,,,,,,
174,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2025-02-24 23:06:43.000000,2025-02-24 23:06:42,12213.0,20.0,1064.0,156.0,471.0,634.0,760.0,4298.0,Probabilistic reasoning and statistical analysis in TensorFlow.,499.0,33,True,2024-11-08 16:30:13,0.25.0,52.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],3.0,3.0,https://pypi.org/project/tensorflow-probability,956484.0,959964.0,https://anaconda.org/conda-forge/tensorflow-probability,2025-02-20 13:44:18.497,167084.0,,,,,1.0,,,,,,,,,,,,
175,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2025-02-26 05:18:07.000000,2025-02-26 05:18:07,4288.0,84.0,1091.0,155.0,1784.0,408.0,908.0,3987.0,Fast data visualization and GUI tools for scientific / engineering applications.,299.0,33,True,2024-04-29 02:15:04,pyqtgraph-0.13.7,17.0,pyqtgraph,conda-forge/pyqtgraph,,,,11442.0,11442.0,https://pypi.org/project/pyqtgraph,355276.0,366927.0,https://anaconda.org/conda-forge/pyqtgraph,2024-12-11 05:23:38.827,652486.0,,,,,2.0,,,,,,,,,,,,
176,Thinc,explosion/thinc,ml-frameworks,,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000,2025-01-17 09:25:52.000000,2024-12-11 13:00:06,5345.0,1.0,272.0,78.0,799.0,14.0,133.0,2833.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",66.0,33,True,2025-01-13 12:46:29,release-v8.3.4,87.0,thinc,conda-forge/thinc,,,,61534.0,61534.0,https://pypi.org/project/thinc,10862358.0,10922196.0,https://anaconda.org/conda-forge/thinc,2024-12-03 05:26:04.520,3410340.0,,,,,3.0,864.0,,,,,,,,,,,
177,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2025-02-25 09:46:16.000000,2025-02-25 09:46:16,3100.0,59.0,704.0,76.0,999.0,260.0,679.0,2832.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",135.0,33,True,2024-08-09 17:03:45,0.1.26,16.0,pgmpy,,,,,1401.0,1401.0,https://pypi.org/project/pgmpy,80043.0,80053.0,,,,,,,,1.0,592.0,,,,,,,,,,,
178,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2024-12-19 01:31:07.889000,2024-10-29 11:59:38,2311.0,,552.0,69.0,487.0,259.0,713.0,2413.0,Survival analysis in Python.,120.0,33,True,2024-10-29 12:00:17,0.30.0,100.0,lifelines,conda-forge/lifelines,,,,3443.0,3443.0,https://pypi.org/project/lifelines,2608859.0,2615939.0,https://anaconda.org/conda-forge/lifelines,2024-12-19 01:31:07.889,403595.0,,,,,2.0,,,,,,,,,,,,
179,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2025-02-27 15:49:17.000000,2025-02-27 13:57:50,1717.0,93.0,633.0,61.0,1687.0,150.0,924.0,2367.0,The official Python client for the Huggingface Hub.,220.0,33,True,2025-02-20 09:34:41,0.29.1,98.0,huggingface_hub,conda-forge/huggingface_hub,,,,,,https://pypi.org/project/huggingface_hub,64265554.0,64323188.0,https://anaconda.org/conda-forge/huggingface_hub,2025-02-20 16:20:14.463,2766464.0,,,,,2.0,,,,,,,,,,,,
180,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2025-02-25 18:57:55.000000,2025-02-25 18:46:33,977.0,17.0,152.0,24.0,455.0,172.0,335.0,2245.0,Elegant easy-to-use neural networks + scientific computing in JAX. https://docs.kidger.site/equinox/.,61.0,33,True,2025-02-25 18:57:56,0.11.12,43.0,equinox,,,,['jax'],1025.0,1025.0,https://pypi.org/project/equinox,1274711.0,1274711.0,,,,,,,,1.0,,,,,,,,,,,,
181,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2025-02-13 10:34:43.000000,2025-02-13 10:34:40,2942.0,11.0,246.0,36.0,235.0,45.0,515.0,1347.0,Python interface for igraph.,78.0,33,True,2024-10-28 12:48:20,0.11.8,31.0,python-igraph,conda-forge/igraph,,,,4366.0,4366.0,https://pypi.org/project/python-igraph,208016.0,227045.0,https://anaconda.org/conda-forge/igraph,2024-12-13 22:28:15.458,715430.0,,,,,2.0,566538.0,,,,,,,,,,,
182,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2025-01-29 12:26:42.819000,2025-01-29 06:25:33,1561.0,4.0,150.0,41.0,132.0,4.0,645.0,1178.0,A Python data analysis library that is optimized for humans instead of machines.,53.0,33,True,,,16.0,agate,conda-forge/agate,,,,4548.0,4548.0,https://pypi.org/project/agate,14853050.0,14859700.0,https://anaconda.org/conda-forge/agate,2025-01-29 12:26:42.819,299281.0,,,,,2.0,,,,,,,,,,,,
183,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2025-02-26 19:41:03.000000,2025-02-26 19:41:03,11655.0,50.0,243.0,54.0,12389.0,207.0,2227.0,997.0,Cloud-native genomic dataframes and batch computing.,97.0,33,True,2024-10-04 20:32:46,0.2.133,100.0,hail,,,,['spark'],159.0,159.0,https://pypi.org/project/hail,62876.0,62876.0,,,,,,,,2.0,,,,,,,,,,,,
184,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2025-02-27 09:06:28.000000,2025-02-24 06:35:48,3804.0,36.0,4449.0,393.0,4281.0,417.0,1280.0,40455.0,"Making large AI models cheaper, faster and more accessible.",194.0,32,True,2025-02-20 03:37:37,0.4.8,48.0,,,,,,472.0,472.0,,,,,,,,,,,2.0,,,,,,,,,,,,
185,unsloth,unslothai/unsloth,nlp,,https://github.com/unslothai/unsloth,https://github.com/unslothai/unsloth,Apache-2.0,2023-11-29 16:50:09.000,2025-02-27 11:46:49.000000,2025-02-27 11:46:47,1103.0,198.0,2153.0,206.0,390.0,770.0,667.0,32582.0,"Finetune Llama 3.3, DeepSeek-R1 & Reasoning LLMs 2x faster with 70% less memory!.",29.0,32,True,2025-02-20 18:51:11,2025-02-v2,11.0,unsloth,,,,,,,https://pypi.org/project/unsloth,400559.0,400570.0,,,,,,,,2.0,79.0,,,,,,,,,,,
186,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2025-02-27 17:22:02.000000,2025-02-27 14:27:28,19098.0,212.0,4883.0,394.0,5907.0,80.0,4029.0,27270.0,AGIs query engine - Platform for building AI that can learn and answer questions over federated data.,868.0,32,True,2025-02-25 12:23:34,25.2.4.0,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,17214.0,17214.0,,,,,,,,3.0,,,,,,,,,,,,
187,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,,2017-09-01 00:36:51.000,2025-02-18 12:25:10.000000,2025-02-18 12:25:10,2351.0,4.0,5429.0,521.0,185.0,1148.0,1387.0,24381.0,State-of-the-art 2D and 3D Face Analysis Project.,64.0,32,True,2023-04-02 07:43:27,0.7,1.0,insightface,,,,['mxnet'],3490.0,3490.0,https://pypi.org/project/insightface,235255.0,541580.0,,,,,,,,2.0,6739162.0,,,,,,,,,,,
188,Prophet,facebook/prophet,time-series-data,,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000,2024-10-28 18:51:40.000000,2024-10-20 08:37:57,818.0,,4524.0,450.0,469.0,435.0,1738.0,18912.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,183.0,32,True,2024-10-02 23:56:39,1.1.6-patched-pypi,18.0,fbprophet,conda-forge/prophet,,,,21.0,21.0,https://pypi.org/project/fbprophet,165301.0,195281.0,https://anaconda.org/conda-forge/prophet,2024-10-04 13:02:12.277,1377740.0,,,,,1.0,2931.0,,,,,,,,,,,
189,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2024-02-13 08:02:51.000000,2020-10-14 16:36:49,6226.0,,4231.0,1020.0,1869.0,327.0,658.0,18147.0,"Zipline, a Pythonic Algorithmic Trading Library.",161.0,32,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,1023.0,1023.0,https://pypi.org/project/zipline,3704.0,3887.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,9728.0,,,,,1.0,,,,,,,,,,,,
190,ivy,unifyai/ivy,ml-frameworks,,https://github.com/ivy-llc/ivy,https://github.com/ivy-llc/ivy,,2021-01-19 08:37:25.000,2025-02-21 00:06:46.000000,2025-02-21 00:05:55,18860.0,80.0,5658.0,68.0,11760.0,941.0,15960.0,14006.0,Convert Machine Learning Code Between Frameworks.,1481.0,32,True,2025-02-21 00:06:46,1.0.0.4,37.0,ivy,,,,,,,https://pypi.org/project/ivy,19462.0,19462.0,,,,,,,,3.0,,ivy-llc/ivy,,,,,,,,,,
191,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2025-02-17 21:35:04.000000,2024-10-17 22:52:09,3861.0,,1160.0,194.0,2870.0,38.0,1037.0,11343.0,"Low-code framework for building custom LLMs, neural networks, and other AI models.",157.0,32,True,2024-07-30 00:11:51,0.10.4,51.0,ludwig,,,,['tensorflow'],294.0,294.0,https://pypi.org/project/ludwig,2312.0,2312.0,,,,,,,,3.0,,,,,,,,,,,,
192,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-11-03 14:30:00.000000,2023-11-03 14:30:00,4358.0,,2035.0,280.0,3401.0,50.0,1494.0,10504.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,218.0,32,False,2023-06-06 20:16:41,1.7.2,23.0,parlai,,,,['pytorch'],266.0,266.0,https://pypi.org/project/parlai,2732.0,2732.0,,,,,,,,2.0,,,,,,,,,,,,
193,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2024-12-02 14:23:48.392000,2024-11-10 14:19:33,580.0,,2297.0,219.0,261.0,104.0,419.0,10310.0,A little word cloud generator in Python.,72.0,32,True,2024-11-10 14:21:42,1.9.4,14.0,wordcloud,conda-forge/wordcloud,,,,21.0,21.0,https://pypi.org/project/wordcloud,1730192.0,1741719.0,https://anaconda.org/conda-forge/wordcloud,2024-12-02 14:23:48.392,634008.0,,,,,2.0,,,,,,,,,,,,
194,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2025-02-26 23:52:22.111000,2025-02-26 17:12:17,527.0,41.0,1548.0,287.0,435.0,286.0,639.0,9850.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,9.0,32,True,2025-02-25 21:05:37,1.0.0,31.0,tpot,conda-forge/tpot,,,['sklearn'],3241.0,3241.0,https://pypi.org/project/tpot,41744.0,46880.0,https://anaconda.org/conda-forge/tpot,2025-02-26 23:52:22.111,287651.0,,,,,2.0,,,,,,,,,,,,
195,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2025-02-14 11:42:03.000000,2025-02-14 11:41:58,869.0,3.0,1292.0,422.0,93.0,32.0,161.0,9821.0,TensorFlow-based neural network library.,61.0,32,True,2024-01-02 11:08:14,2.0.2,13.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1395.0,1395.0,https://pypi.org/project/dm-sonnet,20598.0,21227.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,39673.0,,,,,3.0,,google-deepmind/sonnet,,,,,,,,,,
196,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2025-02-27 16:07:36.000000,2025-02-27 16:03:22,394.0,8.0,1499.0,130.0,174.0,6.0,366.0,8091.0,A Python implementation of global optimization with gaussian processes.,47.0,32,True,2024-12-23 09:50:53,2.0.3,20.0,bayesian-optimization,,,,,3365.0,3365.0,https://pypi.org/project/bayesian-optimization,328678.0,328679.0,,,,,,,,2.0,172.0,bayesian-optimization/BayesianOptimization,,,,,,,,,,
197,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,,2017-09-26 08:00:56.000,2025-02-25 17:11:20.000000,2024-12-24 06:19:04,4785.0,45.0,869.0,140.0,504.0,92.0,823.0,7387.0,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages.",69.0,32,True,2024-12-29 06:54:23,1.10.1,28.0,stanza,stanfordnlp/stanza,,,,3540.0,3540.0,https://pypi.org/project/stanza,306407.0,306550.0,https://anaconda.org/stanfordnlp/stanza,2023-06-16 19:18:21.932,8447.0,,,,,2.0,,,,,,,,,,,,
198,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2025-02-17 19:03:41.000000,2024-11-13 18:39:43,1380.0,,870.0,160.0,1734.0,148.0,865.0,7372.0,An open source python library for automated feature engineering.,74.0,32,True,2024-05-14 18:59:20,1.31.0,100.0,featuretools,conda-forge/featuretools,,,,1925.0,1925.0,https://pypi.org/project/featuretools,60540.0,64712.0,https://anaconda.org/conda-forge/featuretools,2024-05-15 15:26:44.535,233687.0,,,,,2.0,,,,,,,,,,,,
199,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2025-01-09 20:54:46.560000,2025-01-09 14:42:49,2349.0,8.0,1121.0,190.0,242.0,233.0,288.0,5986.0,Distributed Evolutionary Algorithms in Python.,90.0,32,True,,,7.0,deap,conda-forge/deap,,,,5896.0,5896.0,https://pypi.org/project/deap,216824.0,226612.0,https://anaconda.org/conda-forge/deap,2025-01-09 20:54:46.560,509012.0,,,,,2.0,,,,,,,,,,,,
200,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2025-02-26 20:02:06.000000,2025-02-24 19:03:22,2244.0,23.0,330.0,44.0,2223.0,376.0,670.0,5374.0,Aim An easy-to-use & supercharged open-source experiment tracker.,80.0,32,True,2024-12-18 16:58:41,3.27.0,69.0,aim,conda-forge/aim,,,,816.0,816.0,https://pypi.org/project/aim,195730.0,198303.0,https://anaconda.org/conda-forge/aim,2025-02-21 20:25:49.869,110681.0,,,,,2.0,,,,,,,,,,,,
201,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/sktime/pytorch-forecasting,https://github.com/sktime/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2025-02-24 20:33:47.000000,2025-02-24 18:25:49,1948.0,29.0,648.0,46.0,948.0,497.0,326.0,4156.0,Time series forecasting with PyTorch.,65.0,32,True,2025-02-06 17:46:54,1.3.0,35.0,pytorch-forecasting,conda-forge/pytorch-forecasting,,,,507.0,507.0,https://pypi.org/project/pytorch-forecasting,89804.0,91180.0,https://anaconda.org/conda-forge/pytorch-forecasting,2025-01-12 13:33:55.298,72966.0,,,,,1.0,,sktime/pytorch-forecasting,,,,,,,,,,
202,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2025-02-01 17:20:45.000000,2025-02-01 17:20:45,1374.0,14.0,327.0,57.0,252.0,63.0,461.0,3789.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,41.0,32,True,2024-07-09 04:43:23,1.13.0,27.0,stumpy,conda-forge/stumpy,,,,1079.0,1079.0,https://pypi.org/project/stumpy,290919.0,309916.0,https://anaconda.org/conda-forge/stumpy,2024-12-21 13:31:00.768,1063841.0,,,,,1.0,,,,,,,,,,,,
203,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2025-02-07 03:38:31.000000,2025-02-07 03:38:27,3939.0,29.0,538.0,57.0,930.0,341.0,988.0,3655.0,A highly efficient implementation of Gaussian Processes in PyTorch.,139.0,32,True,2025-01-29 15:57:10,1.14,35.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],2663.0,2663.0,https://pypi.org/project/gpytorch,275809.0,279233.0,https://anaconda.org/conda-forge/gpytorch,2025-02-02 20:27:15.826,195183.0,,,,,2.0,,,,,,,,,,,,
204,NeuralForecast,Nixtla/neuralforecast,time-series-data,,https://github.com/Nixtla/neuralforecast,https://github.com/Nixtla/neuralforecast,Apache-2.0,2021-04-26 00:15:19.000,2025-02-27 17:33:31.000000,2025-02-27 17:33:29,1229.0,21.0,377.0,34.0,571.0,99.0,491.0,3315.0,Scalable and user friendly neural forecasting algorithms.,49.0,32,True,2025-01-22 21:26:25,2.0.1,25.0,neuralforecast,conda-forge/neuralforecast,,,,304.0,304.0,https://pypi.org/project/neuralforecast,74622.0,75538.0,https://anaconda.org/conda-forge/neuralforecast,2025-01-23 13:58:38.348,32092.0,,,,,1.0,,,,,,,,,,,,
205,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2025-02-25 19:38:09.000000,2025-02-19 09:05:14,1352.0,48.0,288.0,29.0,1220.0,70.0,518.0,3295.0,A python library for self-supervised learning on images.,64.0,32,True,2025-02-18 08:55:07,1.5.19,100.0,lightly,,,,['pytorch'],396.0,396.0,https://pypi.org/project/lightly,43032.0,43032.0,,,,,,,,2.0,,,,,,,,,,,,
206,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2024-06-05 12:17:25.116000,2021-10-12 13:32:38,1570.0,,517.0,63.0,546.0,254.0,393.0,2759.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,32,False,2021-10-12 15:33:19,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,7473.0,7473.0,https://pypi.org/project/scikit-optimize,678462.0,692643.0,https://anaconda.org/conda-forge/scikit-optimize,2024-06-05 12:17:25.116,765804.0,,,,,2.0,,,,,,,,,,,,
207,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2025-01-19 21:20:49.385000,2025-01-19 19:42:23,974.0,8.0,386.0,39.0,155.0,43.0,252.0,2426.0,A library of sklearn compatible categorical variable encoders.,70.0,32,True,2025-01-19 19:44:35,2.8.0,23.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],2797.0,2797.0,https://pypi.org/project/category_encoders,1515476.0,1523079.0,https://anaconda.org/conda-forge/category_encoders,2025-01-19 21:20:49.385,304145.0,,,,,2.0,,,,,,,,,,,,
208,TFX,tensorflow/tfx,tensorflow-utils,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2025-02-26 05:43:31.000000,2025-02-26 05:42:14,5966.0,7.0,709.0,88.0,6055.0,34.0,881.0,2128.0,TFX is an end-to-end platform for deploying production ML pipelines.,194.0,32,True,2024-12-11 18:57:33,1.16.0,96.0,tfx,,,,['tensorflow'],1718.0,1718.0,https://pypi.org/project/tfx,54581.0,54581.0,,,,,,,,2.0,,,,,,,,,,,,
209,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2025-01-10 14:45:40.000000,2025-01-10 14:45:39,954.0,1.0,264.0,45.0,356.0,164.0,144.0,2126.0,Evaluate: A library for easily evaluating machine learning models and datasets.,130.0,32,True,2024-09-11 10:17:30,0.4.3,11.0,evaluate,,,,,17592.0,17592.0,https://pypi.org/project/evaluate,2546265.0,2546265.0,,,,,,,,2.0,,,,,,,,,,,,
