,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
230,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/stumpy-dev/stumpy,https://github.com/stumpy-dev/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2025-06-18 00:57:46.000000,2025-06-18 00:57:46,1388.0,8.0,334.0,57.0,254.0,64.0,467.0,3949.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,40.0,31,True,2024-07-09 04:43:23,1.13.0,27.0,stumpy,conda-forge/stumpy,,,,1554.0,1554.0,https://pypi.org/project/stumpy,384346.0,402514.0,https://anaconda.org/conda-forge/stumpy,2025-04-22 14:57:05.227,1108280.0,,,,,2.0,,,,,,stumpy-dev/stumpy,,,,,,
231,shapash,MAIF/shapash,interpretability,,https://github.com/MAIF/shapash,https://github.com/MAIF/shapash,Apache-2.0,2020-04-29 07:34:23.000,2025-06-12 07:36:51.000000,2025-06-12 07:36:51,1733.0,16.0,345.0,34.0,381.0,39.0,197.0,2909.0,Shapash: User-friendly Explainability and Interpretability to Develop Reliable and Transparent Machine Learning Models.,42.0,31,True,2025-03-20 15:04:41,2.7.9,46.0,shapash,,,,['jupyter'],196.0,196.0,https://pypi.org/project/shapash,11091.0,11091.0,,,,,,,,2.0,,,,,,,,,,,,
232,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2025-04-22 14:57:22.925000,2024-06-24 17:09:39,1087.0,,395.0,58.0,500.0,226.0,275.0,2893.0,A Hyperparameter Tuning Library for Keras.,61.0,31,False,2024-03-04 19:29:02,1.4.7,32.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],6076.0,6076.0,https://pypi.org/project/keras-tuner,715141.0,716437.0,https://anaconda.org/conda-forge/keras-tuner,2025-04-22 14:57:22.925,60944.0,,,,,2.0,,,,,,,,,,,,
233,adapters,Adapter-Hub/adapters,nlp,,https://github.com/adapter-hub/adapters,https://github.com/adapter-hub/adapters,Apache-2.0,2020-04-21 16:21:43.000,2025-05-27 18:01:59.000000,2025-05-27 18:01:59,179.0,10.0,351.0,28.0,367.0,45.0,364.0,2732.0,A Unified Library for Parameter-Efficient and Modular Transfer Learning.,15.0,31,True,2025-05-20 19:43:51,1.2.0,25.0,adapters,,,,['huggingface'],250.0,250.0,https://pypi.org/project/adapters,1443174.0,1443174.0,,,,,,,,2.0,,,,,,,,,,,,
234,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2025-07-10 17:54:09.000000,2025-07-09 14:58:46,2358.0,28.0,676.0,73.0,2991.0,232.0,733.0,2689.0,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",238.0,31,True,2025-06-04 18:21:13,2.7.1,38.0,torchaudio,,,,['pytorch'],,,https://pypi.org/project/torchaudio,7523982.0,7523982.0,,,,,,,,2.0,,,,,,,,,,,,
235,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2025-06-06 19:16:48.000000,2025-06-06 19:16:48,1386.0,10.0,339.0,22.0,54.0,37.0,203.0,2409.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,22.0,31,True,2025-06-03 18:36:58,0.5.1,83.0,explainerdashboard,conda-forge/explainerdashboard,,,,642.0,642.0,https://pypi.org/project/explainerdashboard,31955.0,33217.0,https://anaconda.org/conda-forge/explainerdashboard,2025-06-04 05:04:12.004,69424.0,,,,,2.0,,,,,,,,,,,,
236,TFX,tensorflow/tfx,tensorflow-utils,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2025-06-18 23:02:35.000000,2025-03-26 04:24:50,5969.0,,710.0,87.0,6065.0,27.0,891.0,2149.0,TFX is an end-to-end platform for deploying production ML pipelines.,194.0,31,True,2024-12-11 18:57:33,1.16.0,96.0,tfx,,,,['tensorflow'],1806.0,1806.0,https://pypi.org/project/tfx,33162.0,33162.0,,,,,,,,2.0,,,,,,,,,,,,
237,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,,2011-04-06 02:53:31.000,2025-06-09 14:23:35.363000,2025-06-08 20:24:32,1618.0,5.0,287.0,57.0,144.0,72.0,198.0,1966.0,"CUDA integration for Python, plus shiny features.",82.0,31,True,2025-06-08 20:27:50,2025.1.1,10.0,pycuda,conda-forge/pycuda,,,,3893.0,3893.0,https://pypi.org/project/pycuda,126442.0,146329.0,https://anaconda.org/conda-forge/pycuda,2025-06-09 14:23:35.363,1034143.0,,,,,2.0,,,,,,,,,,,,
238,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2025-05-15 10:47:02.000000,2025-04-24 10:43:41,2935.0,13.0,197.0,27.0,772.0,93.0,473.0,1821.0,A Python library for learning and evaluating knowledge graph embeddings.,43.0,31,True,2025-04-24 10:52:18,1.11.1,22.0,pykeen,,,,,340.0,340.0,https://pypi.org/project/pykeen,22286.0,22289.0,,,,,,,,2.0,240.0,,,,,,,,,,,
239,skforecast,JoaquinAmatRodrigo/skforecast,time-series-data,,https://github.com/skforecast/skforecast,https://github.com/skforecast/skforecast,BSD-3-Clause,2021-02-10 11:40:34.000,2025-07-10 12:44:35.000000,2025-05-29 12:56:13,4679.0,117.0,163.0,8.0,761.0,28.0,172.0,1342.0,Time series forecasting with machine learning models.,20.0,31,True,2025-05-01 19:00:07,0.16.0,32.0,skforecast,,,,['sklearn'],483.0,483.0,https://pypi.org/project/skforecast,70896.0,70896.0,,,,,,,,2.0,,,,,,skforecast/skforecast,,,,,,
240,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,,2010-02-06 11:43:08.000,2025-07-10 01:05:09.000000,2025-07-10 01:05:09,15083.0,105.0,427.0,54.0,2370.0,106.0,878.0,768.0,"DIPY is the paragon 3D/4D+ medical imaging library in Python. Contains generic methods for spatial normalization,..",169.0,31,True,,,19.0,dipy,conda-forge/dipy,,,,1562.0,1562.0,https://pypi.org/project/dipy,92855.0,103983.0,https://anaconda.org/conda-forge/dipy,2025-04-22 14:56:23.610,645453.0,,,,,3.0,,,,,,,,,,,,
241,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2025-03-05 18:50:39.000000,2025-03-05 18:50:34,341.0,,3305.0,160.0,58.0,128.0,142.0,23338.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",23.0,30,True,2025-03-05 15:56:58,1.10.1,100.0,vit-pytorch,,,,['pytorch'],667.0,667.0,https://pypi.org/project/vit-pytorch,16503.0,16503.0,,,,,,,,3.0,,,,,,,,,,,,
242,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2024-07-03 10:55:10.000000,2023-10-26 05:31:53,3012.0,,1793.0,282.0,3507.0,399.0,1684.0,14227.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,30,False,2023-09-14 12:12:06,3.0,40.0,nni,,,,,21.0,21.0,https://pypi.org/project/nni,18382.0,18382.0,,,,,,,,3.0,,,,,,,,,,,,
243,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2025-06-03 19:00:27.000000,2025-04-10 06:03:37,1772.0,,821.0,88.0,825.0,78.0,294.0,10686.0,Cleanlabs open-source library is the standard data-centric AI package for data quality and machine learning with..,54.0,30,True,2025-02-27 15:33:51,2.7.1,19.0,cleanlab,conda-forge/cleanlab,,,,497.0,497.0,https://pypi.org/project/cleanlab,31871.0,32783.0,https://anaconda.org/conda-forge/cleanlab,2025-04-22 14:57:24.018,46527.0,,,,,2.0,,,,,,,,,,,,
244,PySyft,OpenMined/PySyft,privacy-ml,,https://github.com/OpenMined/PySyft,https://github.com/OpenMined/PySyft,Apache-2.0,2017-07-18 20:41:16.000,2025-06-18 11:33:47.000000,2025-04-13 12:43:52,35229.0,1.0,1966.0,194.0,5882.0,8.0,3393.0,9739.0,Perform data science on data that remains in someone elses server.,516.0,30,True,2025-02-13 11:13:19,0.9.5,100.0,syft,,,,['pytorch'],1.0,1.0,https://pypi.org/project/syft,7305.0,7416.0,,,,,,,,2.0,2109.0,,,,,,,,,,,
245,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2025-04-22 14:56:43.035000,2025-02-16 16:07:41,570.0,,1226.0,170.0,447.0,58.0,476.0,8841.0,Automatic extraction of relevant features from time series:.,99.0,30,True,2025-02-16 16:09:46,0.21.0,16.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],21.0,21.0,https://pypi.org/project/tsfresh,335104.0,358726.0,https://anaconda.org/conda-forge/tsfresh,2025-04-22 14:56:43.035,1464599.0,,,,,2.0,,,,,,,,,,,,
246,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2025-07-09 15:30:54.000000,2025-07-09 15:30:54,2513.0,5.0,968.0,200.0,2346.0,240.0,852.0,8818.0,Deep universal probabilistic programming with Python and PyTorch.,161.0,30,True,2024-06-02 00:37:00,1.9.1,35.0,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],,,https://pypi.org/project/pyro-ppl,520071.0,524902.0,https://anaconda.org/conda-forge/pyro-ppl,2025-04-22 14:57:47.967,251228.0,,,,,2.0,,,,,,,,,,,,
247,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2025-07-04 12:51:43.000000,2025-07-04 12:51:40,1358.0,31.0,938.0,64.0,1137.0,227.0,1478.0,8739.0,A python library for user-friendly forecasting and anomaly detection on time series.,135.0,30,True,2025-06-29 12:18:52,0.36.0,49.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,,,https://pypi.org/project/u8darts,70833.0,72607.0,https://anaconda.org/conda-forge/u8darts-all,2025-06-30 09:34:00.222,84100.0,https://hub.docker.com/r/unit8/darts,2025-06-29 12:30:25.318149,,1813.0,2.0,,,,,,,,,,,,
248,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2025-04-22 14:57:07.942000,2024-08-01 18:55:53,10421.0,,1869.0,347.0,3433.0,138.0,1142.0,8576.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,338.0,30,True,2024-08-01 19:02:07,9.10.0,30.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,2.0,2.0,https://pypi.org/project/vowpalwabbit,22827.0,29445.0,https://anaconda.org/conda-forge/vowpalwabbit,2025-04-22 14:57:07.942,377275.0,,,,,3.0,,,,,,,,,,,,
249,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,,2017-09-26 08:00:56.000,2025-07-08 02:26:57.000000,2024-12-24 06:19:04,4785.0,,882.0,138.0,520.0,101.0,835.0,7517.0,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages.",68.0,30,True,2024-12-29 06:54:23,1.10.1,28.0,stanza,stanfordnlp/stanza,,,,4041.0,4041.0,https://pypi.org/project/stanza,433713.0,433849.0,https://anaconda.org/stanfordnlp/stanza,2025-03-25 16:28:39.162,8728.0,,,,,3.0,,,,,,,,,,,,
250,torchdiffeq,rtqichen/torchdiffeq,pytorch-utils,,https://github.com/rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,MIT,2018-11-14 17:51:25.000,2025-04-22 14:57:25.759000,2025-04-04 01:06:00,257.0,,935.0,125.0,46.0,78.0,149.0,6046.0,Differentiable ODE solvers with full GPU support and O(1)-memory backpropagation.,23.0,30,True,,,4.0,torchdiffeq,conda-forge/torchdiffeq,,,['pytorch'],5398.0,5398.0,https://pypi.org/project/torchdiffeq,1045600.0,1045963.0,https://anaconda.org/conda-forge/torchdiffeq,2025-04-22 14:57:25.759,22561.0,,,,,2.0,,,,,,,,,,,,
251,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2025-04-22 14:56:47.184000,2020-07-15 13:46:58,1184.0,,1646.0,304.0,297.0,153.0,268.0,5994.0,Portfolio and risk analytics in Python.,60.0,30,False,2019-04-15 11:38:22,0.9.2,8.0,pyfolio,conda-forge/pyfolio,,,,1338.0,1338.0,https://pypi.org/project/pyfolio,7707.0,7881.0,https://anaconda.org/conda-forge/pyfolio,2025-04-22 14:56:47.184,15524.0,,,,,2.0,,,,,,,,,,,,
252,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2025-07-02 14:36:20.000000,2025-07-02 14:32:50,3955.0,6.0,572.0,82.0,658.0,114.0,502.0,5433.0,Online machine learning in Python.,126.0,30,True,2024-11-25 23:59:25,0.22.0,17.0,river,conda-forge/river,,,,778.0,778.0,https://pypi.org/project/river,97517.0,99845.0,https://anaconda.org/conda-forge/river,2025-04-22 14:57:50.380,118767.0,,,,,2.0,,,,,,,,,,,,
253,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,,2014-12-17 18:16:59.000,2025-06-28 13:44:07.000000,2025-06-28 13:44:07,30653.0,32.0,1646.0,186.0,2309.0,15.0,1635.0,5388.0,"mlpack: a fast, header-only C++ machine learning library.",333.0,30,True,2025-05-22 14:58:38,4.6.2,52.0,mlpack,conda-forge/mlpack,,,,,,https://pypi.org/project/mlpack,3270.0,9458.0,https://anaconda.org/conda-forge/mlpack,2025-04-22 14:56:52.929,377506.0,,,,,3.0,,,,,,,,,,,,
254,cuML,rapidsai/cuml,gpu-utilities,,https://github.com/rapidsai/cuml,https://github.com/rapidsai/cuml,Apache-2.0,2018-10-11 15:45:35.000,2025-07-10 18:34:41.000000,2025-07-10 15:55:02,16062.0,259.0,576.0,78.0,4237.0,903.0,1853.0,4816.0,cuML - RAPIDS Machine Learning Library.,184.0,30,True,2025-06-06 12:44:50,25.06.00,46.0,cuml,,,,,,,https://pypi.org/project/cuml,3161.0,3161.0,,,,,,,,2.0,,,,,,,,,,,,
255,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2025-04-22 14:57:46.184000,2023-11-02 13:49:44,662.0,,1069.0,150.0,133.0,118.0,104.0,4692.0,Technical Analysis Library using Pandas and Numpy.,34.0,30,False,,,7.0,ta,conda-forge/ta,,,,9733.0,9733.0,https://pypi.org/project/ta,472967.0,473693.0,https://anaconda.org/conda-forge/ta,2025-04-22 14:57:46.184,38495.0,,,,,2.0,,,,,,,,,,,,
256,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2025-07-04 07:57:18.931000,2023-11-21 21:15:59,435.0,,600.0,76.0,233.0,93.0,409.0,3691.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,34.0,30,False,2023-09-29 21:06:57,0.7.2,17.0,implicit,conda-forge/implicit,,,,1925.0,1925.0,https://pypi.org/project/implicit,402324.0,425239.0,https://anaconda.org/conda-forge/implicit,2025-07-04 07:57:18.931,1326325.0,,,,,2.0,2040.0,,,,,,,,,,,
257,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2025-04-22 14:56:29.803000,2025-04-17 10:10:37,347.0,2.0,340.0,62.0,78.0,17.0,126.0,3670.0,A Python Perceptual Image Hashing Module.,29.0,30,True,2021-03-25 13:49:48,4.1.0,8.0,ImageHash,conda-forge/imagehash,,,,17651.0,17651.0,https://pypi.org/project/ImageHash,2264261.0,2272556.0,https://anaconda.org/conda-forge/imagehash,2025-04-22 14:56:29.803,464559.0,,,,,3.0,,,,,,,,,,,,
258,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2025-04-26 18:05:24.000000,2025-04-26 18:05:24,706.0,1.0,286.0,49.0,830.0,78.0,286.0,3337.0,PyTorch extensions for high performance and large scale training.,76.0,30,True,2022-12-11 18:09:19,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],8717.0,8717.0,https://pypi.org/project/fairscale,625528.0,636408.0,https://anaconda.org/conda-forge/fairscale,2025-04-22 14:58:04.549,478748.0,,,,,2.0,,,,,,,,,,,,
259,tesserocr,sirfz/tesserocr,ocr,,https://github.com/sirfz/tesserocr,https://github.com/sirfz/tesserocr,MIT,2015-12-17 23:29:36.000,2025-05-23 23:29:01.000000,2025-05-08 07:06:06,218.0,1.0,254.0,56.0,84.0,48.0,232.0,2107.0,A Python wrapper for the tesseract-ocr API.,32.0,30,True,2025-02-12 10:53:55,2.8.0,20.0,tesserocr,conda-forge/tesserocr,,,,1282.0,1282.0,https://pypi.org/project/tesserocr,114306.0,118774.0,https://anaconda.org/conda-forge/tesserocr,2025-04-22 14:57:14.353,267509.0,,,,,2.0,1119.0,,,,,,,,,,,
260,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2025-07-10 16:00:10.000000,2025-07-10 11:55:15,2873.0,241.0,177.0,13.0,1474.0,119.0,1272.0,1830.0,dstack is an open-source container orchestrator that simplifies workload orchestration and drives GPU utilization for..,56.0,30,True,2025-07-09 09:59:02,0.19.18,99.0,dstack,,,,,19.0,19.0,https://pypi.org/project/dstack,4996.0,4996.0,,,,,,,,2.0,,,,,,,,,,,,
261,ngboost,stanfordmlgroup/ngboost,ml-frameworks,,https://github.com/stanfordmlgroup/ngboost,https://github.com/stanfordmlgroup/ngboost,Apache-2.0,2018-06-21 22:22:40.000,2025-06-15 00:58:04.000000,2025-05-23 15:25:28,726.0,3.0,237.0,42.0,147.0,47.0,173.0,1756.0,Natural Gradient Boosting for Probabilistic Prediction.,57.0,30,True,2025-06-15 00:58:04,0.5.6,29.0,ngboost,conda-forge/ngboost,,,,278.0,278.0,https://pypi.org/project/ngboost,101086.0,102355.0,https://anaconda.org/conda-forge/ngboost,2025-05-24 07:13:08.810,75683.0,,,,,3.0,532.0,,,,,,,,,,,
262,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,,2016-10-21 23:14:52.000,2025-05-05 21:09:00.000000,2025-05-05 21:09:00,2040.0,14.0,283.0,44.0,299.0,61.0,217.0,1614.0,TensorLy: Tensor Learning in Python.,73.0,30,True,2024-11-12 14:27:26,0.9.0,9.0,tensorly,conda-forge/tensorly,,,,1086.0,1086.0,https://pypi.org/project/tensorly,178416.0,185085.0,https://anaconda.org/conda-forge/tensorly,2025-04-22 14:56:50.737,380138.0,,,,,2.0,,,,,,,,,,,,
263,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2025-07-09 16:14:37.000000,2025-07-09 16:13:13,2567.0,44.0,408.0,53.0,671.0,181.0,278.0,1534.0,Machine learning on FPGAs using HLS.,76.0,30,True,2025-03-17 16:51:08,1.1.0,18.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",48.0,48.0,https://pypi.org/project/hls4ml,1947.0,2137.0,https://anaconda.org/conda-forge/hls4ml,2025-04-22 14:57:36.962,11056.0,,,,,3.0,,,,,,,,,,,,
264,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2025-05-21 09:06:44.000000,2025-05-21 08:57:40,151.0,4.0,136.0,23.0,117.0,46.0,79.0,1473.0,Python 3.8+ toolbox for submitting jobs to Slurm.,26.0,30,True,2021-02-01 10:18:48,1.2.0,11.0,submitit,conda-forge/submitit,,,,4642.0,4642.0,https://pypi.org/project/submitit,655368.0,656412.0,https://anaconda.org/conda-forge/submitit,2025-04-22 14:57:34.697,61602.0,,,,,2.0,,,,,,,,,,,,
265,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2025-07-07 17:29:01.000000,2024-12-21 19:30:30,501.0,,120.0,31.0,135.0,25.0,77.0,969.0,Python bindings and utilities for GeoJSON.,58.0,30,True,,,12.0,geojson,conda-forge/geojson,,,,20540.0,20540.0,https://pypi.org/project/geojson,3265352.0,3299687.0,https://anaconda.org/conda-forge/geojson,2025-04-22 14:56:20.890,995716.0,,,,,3.0,,,,,,,,,,,,
266,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,,2013-11-01 19:40:08.000,2025-07-03 16:23:38.568000,2025-07-03 14:39:06,17393.0,46.0,111.0,25.0,3650.0,530.0,3421.0,589.0,"Keep code, data, containers under control with git and git-annex.",59.0,30,True,2025-07-02 09:26:13,1.2.1,100.0,datalad,conda-forge/datalad,,,,527.0,527.0,https://pypi.org/project/datalad,16903.0,31753.0,https://anaconda.org/conda-forge/datalad,2025-07-03 16:23:38.568,905907.0,,,,,2.0,,,,,,,,,,,,
267,FinRL,AI4Finance-Foundation/FinRL,reinforcement-learning,,https://github.com/AI4Finance-Foundation/FinRL,https://github.com/AI4Finance-Foundation/FinRL,MIT,2020-07-26 13:18:16.000,2025-07-02 13:53:56.000000,2025-07-02 13:53:56,3071.0,8.0,2785.0,223.0,513.0,260.0,485.0,12093.0,FinRL: Financial Reinforcement Learning.,126.0,29,True,2022-06-26 01:52:35,0.3.6,1.0,finrl,,,,,103.0,103.0,https://pypi.org/project/finrl,4697.0,4697.0,,,,,,,,2.0,,,,,,,,,,,,
268,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2025-04-22 14:56:26.236000,2025-04-12 19:24:14,581.0,1.0,2303.0,214.0,266.0,107.0,421.0,10415.0,A little word cloud generator in Python.,73.0,29,True,2024-11-10 14:21:42,1.9.4,14.0,wordcloud,conda-forge/wordcloud,,,,21.0,21.0,https://pypi.org/project/wordcloud,1843927.0,1855493.0,https://anaconda.org/conda-forge/wordcloud,2025-04-22 14:56:26.236,693999.0,,,,,3.0,,,,,,,,,,,,
269,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2025-04-22 14:57:32.711000,2024-02-20 22:38:05,385.0,,2165.0,285.0,98.0,297.0,446.0,8812.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,19.0,29,False,2022-12-20 21:17:57,test-resources-v3,12.0,imageai,conda-forge/imageai,,,,1800.0,1800.0,https://pypi.org/project/imageai,7498.0,18836.0,https://anaconda.org/conda-forge/imageai,2025-04-22 14:57:32.711,9636.0,,,,,3.0,972502.0,,,,,,,,,,,
