,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,trending,new_addition
165,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2023-10-24 13:58:07.000000,2023-09-28 11:32:14,14783.0,21.0,484.0,50.0,2273.0,390.0,946.0,703.0,Workflows and interfaces for neuroimaging packages.,251.0,33,True,2022-09-01 22:11:24,1.8.4,46.0,nipype,conda-forge/nipype,,,,3657.0,3657.0,https://pypi.org/project/nipype,76800.0,92204.0,https://anaconda.org/conda-forge/nipype,2023-09-22 18:28:24.915,585383.0,,,,,2.0,,,,,,,,,,,,,,
166,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2023-10-18 08:51:11.000000,2022-06-10 09:12:18,238.0,,12809.0,1568.0,222.0,714.0,584.0,49682.0,The worlds simplest facial recognition api for Python and the command line.,54.0,32,False,2018-04-02 17:18:43,1.2.2,2.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],21.0,21.0,https://pypi.org/project/face_recognition,59649.0,60171.0,https://anaconda.org/conda-forge/face_recognition,2023-06-16 19:21:40.721,18760.0,,,,,2.0,1182.0,,,,,,,,,,,,,
167,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2023-10-04 00:17:49.000000,2023-07-11 13:03:36,1421.0,,3619.0,766.0,1132.0,352.0,588.0,18707.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,32,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,,['tensorflow'],473.0,473.0,https://pypi.org/project/magenta,2897.0,2897.0,,,,,,,,2.0,,,,,,,,,,,,,,
168,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2023-07-17 16:46:23.000000,2020-10-14 16:36:49,6226.0,,4103.0,1002.0,1868.0,323.0,658.0,16571.0,"Zipline, a Pythonic Algorithmic Trading Library.",160.0,32,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,957.0,957.0,https://pypi.org/project/zipline,2423.0,2621.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,7358.0,,,,,1.0,,,,,,,,,,,,,,
169,ivy,unifyai/ivy,ml-frameworks,,https://github.com/unifyai/ivy,https://github.com/unifyai/ivy,,2021-01-19 08:37:25.000,2023-10-28 22:04:46.000000,2023-10-28 17:37:57,16943.0,1730.0,5906.0,71.0,10997.0,2971.0,13087.0,13734.0,The Unified AI Framework.,1432.0,32,True,,,3.0,ivy,,,,,,,https://pypi.org/project/ivy,1218.0,1218.0,,,,,,,,3.0,,,,,,,,,,,,,,
170,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2023-10-18 03:42:44.000000,2023-03-28 11:49:55,2665.0,,2062.0,187.0,1005.0,567.0,710.0,12223.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",69.0,32,True,2022-11-28 08:29:05,2.3.1,29.0,paddlehub,,,,['paddle'],1424.0,1424.0,https://pypi.org/project/paddlehub,5910.0,5922.0,,,,,,,,2.0,664.0,,,,,,,,,,,,,
171,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2023-05-27 00:04:03.000000,2021-11-29 19:55:31,1571.0,,1123.0,344.0,1682.0,499.0,1294.0,11098.0,Turi Create simplifies the development of custom machine learning models.,86.0,32,False,2020-09-30 22:44:07,6.4.1,30.0,turicreate,,,,,357.0,357.0,https://pypi.org/project/turicreate,17825.0,17960.0,,,,,,,,3.0,9468.0,,,,,,,,,,,,,
172,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2023-09-03 09:40:51.000000,2023-09-03 09:26:33,526.0,3.0,855.0,86.0,273.0,71.0,376.0,7705.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",81.0,32,True,2022-06-05 10:13:32,2.5,17.0,tensorboardX,conda-forge/tensorboardx,,,,35757.0,35757.0,https://pypi.org/project/tensorboardX,2288333.0,2316965.0,https://anaconda.org/conda-forge/tensorboardx,2023-08-20 16:29:43.490,1116491.0,,,,,2.0,400.0,,,,,,,,,,,,,
173,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2023-10-18 20:57:34.000000,2023-07-25 15:00:08,1165.0,,622.0,65.0,127.0,52.0,422.0,5511.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",38.0,32,True,2023-07-25 15:01:13,2.3.0,54.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],963.0,963.0,https://pypi.org/project/pytorch-metric-learning,363218.0,363458.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,10819.0,,,,,1.0,,,,,,,,,,,,,,
174,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2023-10-24 10:37:57.000000,2023-09-07 16:21:01,1075.0,10.0,354.0,82.0,516.0,49.0,446.0,5372.0,A scikit-learn compatible neural network library that wraps PyTorch.,60.0,32,True,2023-09-04 10:10:59,0.15.0,15.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",976.0,976.0,https://pypi.org/project/skorch,60715.0,81701.0,https://anaconda.org/conda-forge/skorch,2023-09-06 08:43:59.780,776488.0,,,,,3.0,,,,,,,,,,,,,,
175,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-10-09 03:38:19.000000,2020-07-15 13:46:58,1184.0,,1519.0,307.0,293.0,143.0,266.0,5197.0,Portfolio and risk analytics in Python.,59.0,32,False,2019-04-15 11:38:22,0.9.2,8.0,pyfolio,conda-forge/pyfolio,,,,890.0,890.0,https://pypi.org/project/pyfolio,8993.0,9177.0,https://anaconda.org/conda-forge/pyfolio,2023-06-16 16:07:59.111,12545.0,,,,,1.0,,,,,,,,,,,,,,
176,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,,2014-08-14 01:56:16.000,2023-09-25 18:40:43.024000,2023-09-23 14:57:17,1634.0,6.0,811.0,116.0,518.0,120.0,336.0,4550.0,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,101.0,32,True,2023-09-23 14:54:16,0.23.0,28.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],10861.0,10861.0,https://pypi.org/project/mlxtend,768646.0,776119.0,https://anaconda.org/conda-forge/mlxtend,2023-09-25 18:40:43.024,291449.0,,,,,2.0,,,,,,,,,,,,,,
177,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2023-10-27 01:23:23.000000,2023-10-27 01:23:22,3764.0,51.0,483.0,84.0,523.0,11.0,446.0,4467.0,Online machine learning in Python.,106.0,32,True,2023-09-03 17:17:56,0.19.0,12.0,river,conda-forge/river,,,,368.0,368.0,https://pypi.org/project/river,17521.0,19199.0,https://anaconda.org/conda-forge/river,2023-10-06 14:40:00.791,50342.0,,,,,2.0,,,,,,,,,,,,,,
178,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2023-10-26 17:47:50.000000,2023-10-23 22:59:23,1090.0,30.0,528.0,115.0,794.0,241.0,996.0,3699.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",156.0,32,True,2023-09-18 21:47:03,7.0,35.0,coremltools,conda-forge/coremltools,,,,3403.0,3403.0,https://pypi.org/project/coremltools,191826.0,193396.0,https://anaconda.org/conda-forge/coremltools,2023-06-16 19:23:14.592,52185.0,,,,,2.0,8839.0,,,,,,,,,,,,,
179,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2023-10-28 21:16:40.000000,2023-10-28 21:15:51,3804.0,41.0,1008.0,155.0,1529.0,339.0,856.0,3445.0,Fast data visualization and GUI tools for scientific / engineering applications.,260.0,32,True,2023-04-14 21:24:10,pyqtgraph-0.13.3,13.0,pyqtgraph,conda-forge/pyqtgraph,,,,8116.0,8116.0,https://pypi.org/project/pyqtgraph,151845.0,157776.0,https://anaconda.org/conda-forge/pyqtgraph,2023-06-16 13:19:32.302,480424.0,,,,,2.0,,,,,,,,,,,,,,
180,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2023-10-28 16:39:26.000000,2023-10-19 23:18:04,1378.0,36.0,432.0,52.0,731.0,37.0,450.0,3313.0,NeuralProphet: A simple forecasting package.,45.0,32,True,2023-06-14 22:41:07,0.6.2,27.0,neuralprophet,,,,['pytorch'],313.0,313.0,https://pypi.org/project/neuralprophet,65871.0,65871.0,,,,,,,,2.0,,,,,,,,,,,,,,
181,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2023-10-17 15:12:42.000000,2023-10-17 15:12:42,1272.0,15.0,268.0,54.0,213.0,47.0,404.0,2816.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,35.0,32,True,2023-08-21 11:19:41,1.12.0,26.0,stumpy,conda-forge/stumpy,,,,550.0,550.0,https://pypi.org/project/stumpy,261736.0,285353.0,https://anaconda.org/conda-forge/stumpy,2023-08-21 11:50:40.587,944687.0,,,,,2.0,,,,,,,,,,,,,,
182,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2023-10-25 22:02:28.000000,2023-10-25 20:17:23,1070.0,36.0,373.0,64.0,476.0,199.0,264.0,2782.0,A Hyperparameter Tuning Library for Keras.,59.0,32,True,2023-10-12 21:49:31,1.4.5,30.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],2791.0,2791.0,https://pypi.org/project/keras-tuner,198034.0,199013.0,https://anaconda.org/conda-forge/keras-tuner,2023-10-24 16:34:14.028,25472.0,,,,,2.0,,,,,,,,,,,,,,
183,EvaDB,georgia-tech-db/eva,ml-frameworks,,https://github.com/georgia-tech-db/evadb,https://github.com/georgia-tech-db/evadb,Apache-2.0,2018-09-10 02:26:03.000,2023-10-28 23:24:41.000000,2023-10-28 11:28:31,2355.0,323.0,205.0,25.0,1031.0,67.0,209.0,2390.0,Database system for AI-powered apps.,67.0,32,True,2023-10-18 21:51:25,0.3.8,35.0,evadb,,,,['pytorch'],80.0,80.0,https://pypi.org/project/evadb,4054.0,31190.0,,,,,,,,3.0,407051.0,,,,georgia-tech-db/evadb,,,,,,,,,
184,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2023-10-27 22:04:14.000000,2023-10-27 15:27:21,3673.0,186.0,487.0,53.0,3721.0,207.0,807.0,1936.0,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,145.0,32,True,2023-09-22 20:00:00,0.32.0-post1,50.0,pennylane,conda-forge/pennylane,,,,653.0,653.0,https://pypi.org/project/pennylane,38203.0,39362.0,https://anaconda.org/conda-forge/pennylane,2023-09-11 14:31:55.391,26651.0,,,,,2.0,70.0,,,,,,,,,,,,,
185,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2023-10-27 21:10:12.000000,2023-10-27 08:37:06,865.0,106.0,267.0,52.0,980.0,181.0,319.0,1681.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,82.0,32,True,2023-09-21 18:33:16,1.13.2,42.0,optimum,conda-forge/optimum,,,,753.0,753.0,https://pypi.org/project/optimum,423838.0,424360.0,https://anaconda.org/conda-forge/optimum,2023-10-26 17:55:26.292,9412.0,,,,,1.0,,,,,,,,,,,,,,
186,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2023-10-27 09:07:12.000000,2023-10-19 12:37:43,935.0,5.0,177.0,48.0,295.0,97.0,119.0,1572.0,Evaluate: A library for easily evaluating machine learning models and datasets.,123.0,32,True,2023-10-13 15:57:18,0.4.1,9.0,evaluate,,,,,4454.0,4454.0,https://pypi.org/project/evaluate,1134889.0,1134889.0,,,,,,,,2.0,,,,,,,,,,,,,,
187,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2023-10-13 15:33:46.000000,2018-10-12 15:53:05,1251.0,,275.0,52.0,155.0,82.0,218.0,1556.0,Python Geocoder.,73.0,32,False,2016-09-05 17:57:51,1.17.3,18.0,geocoder,conda-forge/geocoder,,,,8003.0,8003.0,https://pypi.org/project/geocoder,432635.0,434301.0,https://anaconda.org/conda-forge/geocoder,2023-06-16 13:21:27.128,133339.0,,,,,2.0,,,,,,,,,,,,geocoder,,
188,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2023-09-14 23:00:07.000000,2023-09-14 23:00:02,815.0,5.0,306.0,122.0,765.0,171.0,164.0,1437.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",82.0,32,True,2023-05-26 02:36:01,0.7.5,20.0,tensorflow-model-optimization,,,,['tensorflow'],3251.0,3251.0,https://pypi.org/project/tensorflow-model-optimization,459363.0,459363.0,,,,,,,,2.0,,,,,,,,,,,,,,
189,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2023-10-18 11:17:00.880000,2023-10-18 03:51:44,1522.0,27.0,144.0,42.0,131.0,4.0,640.0,1149.0,A Python data analysis library that is optimized for humans instead of machines.,52.0,32,True,,,9.0,agate,conda-forge/agate,,,,2293.0,2293.0,https://pypi.org/project/agate,4325494.0,4330718.0,https://anaconda.org/conda-forge/agate,2023-10-18 11:17:00.880,151507.0,,,,,2.0,,,,,,,,,,,,,,
190,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2023-10-23 19:11:00.000000,2023-07-13 08:50:20,531.0,,2593.0,380.0,117.0,192.0,557.0,23701.0,Deezer source separation library including pretrained models.,19.0,31,True,2021-09-03 09:59:00,2.3.0,10.0,spleeter,conda-forge/spleeter,,,['tensorflow'],601.0,601.0,https://pypi.org/project/spleeter,15864.0,74274.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,78571.0,,,,,2.0,2723507.0,,,,,,,,,,,,,
191,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2023-10-29 01:31:52.000000,2023-10-28 17:26:03,2688.0,507.0,2097.0,256.0,1741.0,64.0,322.0,19971.0,You like pytorch? You like micrograd? You love tinygrad!.,225.0,31,True,2023-08-27 16:40:37,0.7.0,4.0,,,,,['pytorch'],29.0,29.0,,,,,,,,,,,2.0,,,,,tinygrad/tinygrad,,,,,,,,,
192,PaddleDetection,PaddlePaddle/PaddleDetection,image,,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000,2023-10-28 10:46:31.000000,2023-09-27 02:34:22,2153.0,7.0,2675.0,193.0,3582.0,1255.0,3836.0,11327.0,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",146.0,31,True,2023-10-19 03:47:18,2.7.0,9.0,paddledet,,,,['paddle'],116.0,116.0,https://pypi.org/project/paddledet,589.0,589.0,,,,,,,,2.0,,,,,,,,,,,,,,
193,carla,carla-simulator/carla,others,,https://github.com/carla-simulator/carla,https://github.com/carla-simulator/carla,,2017-10-24 09:06:23.000,2023-10-28 17:03:52.000000,2023-10-26 15:44:40,5836.0,1.0,2959.0,238.0,1388.0,875.0,3795.0,9788.0,Open-source simulator for autonomous driving research.,153.0,31,True,2022-12-24 02:26:17,0.9.14,25.0,carla,,,,,564.0,564.0,https://pypi.org/project/carla,13276.0,13276.0,,,,,,,,2.0,,,,,,,,,,,,,,
194,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2023-07-21 09:09:23.000000,2023-07-21 09:09:17,859.0,,1267.0,421.0,82.0,31.0,158.0,9609.0,TensorFlow-based neural network library.,58.0,31,True,2020-03-27 10:36:19,2.0.0,13.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1161.0,1161.0,https://pypi.org/project/dm-sonnet,14628.0,15182.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,26069.0,,,,,3.0,,,,,google-deepmind/sonnet,,,,,,,,,
195,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,,2016-03-31 12:05:53.000,2023-09-05 19:14:27.000000,2020-11-30 04:34:51,613.0,,2316.0,462.0,258.0,555.0,362.0,9603.0,Deep learning library featuring a higher-level API for TensorFlow.,128.0,31,False,2020-11-11 19:26:11,0.5.0,8.0,tflearn,,,,['tensorflow'],4675.0,4675.0,https://pypi.org/project/tflearn,8317.0,8317.0,,,,,,,,3.0,,,,,,,,,,,,,,
196,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2023-10-02 22:40:56.000000,2023-10-02 22:40:55,1387.0,2.0,1371.0,303.0,889.0,128.0,758.0,8962.0,AutoML library for deep learning.,143.0,31,True,2023-01-28 18:28:09,1.1.0,58.0,autokeras,,,,['tensorflow'],585.0,585.0,https://pypi.org/project/autokeras,12642.0,12871.0,,,,,,,,2.0,16321.0,,,,,,,,,,,,,
197,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2023-10-18 14:39:11.000000,2023-04-18 11:08:13,2759.0,,1220.0,215.0,705.0,171.0,826.0,7186.0,Automated Machine Learning with scikit-learn.,88.0,31,True,2023-02-13 12:35:21,0.15.0,35.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],503.0,503.0,https://pypi.org/project/auto-sklearn,23300.0,23958.0,https://anaconda.org/conda-forge/auto-sklearn,2023-06-16 19:25:30.278,19758.0,,,,,2.0,50.0,,,,,,,,,,,,,
198,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2023-10-22 10:20:09.000000,2023-07-14 06:46:40,354.0,,1408.0,134.0,126.0,14.0,307.0,7065.0,A Python implementation of global optimization with gaussian processes.,41.0,31,True,2023-04-25 21:59:23,1.4.3,13.0,bayesian-optimization,,,,,2136.0,2136.0,https://pypi.org/project/bayesian-optimization,197848.0,197849.0,,,,,,,,2.0,139.0,,,,bayesian-optimization/BayesianOptimization,,,,,,,,,
199,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2023-10-28 22:16:44.000000,2023-10-25 01:21:58,1462.0,104.0,544.0,73.0,575.0,70.0,191.0,6877.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",37.0,31,True,2023-09-11 14:44:32,2.5.0,10.0,cleanlab,conda-forge/cleanlab,,,,195.0,195.0,https://pypi.org/project/cleanlab,14593.0,15188.0,https://anaconda.org/conda-forge/cleanlab,2023-09-12 22:14:32.939,17866.0,,,,,2.0,,,,,,,,,,,,,,
200,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2023-10-27 05:52:17.000000,2023-10-27 04:40:34,5775.0,75.0,842.0,113.0,1546.0,98.0,572.0,6861.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",92.0,31,True,2023-10-21 04:04:48,2.6.0,45.0,perspective-python,conda-forge/perspective,,,['jupyter'],100.0,100.0,https://pypi.org/project/perspective-python,8687.0,23288.0,https://anaconda.org/conda-forge/perspective,2023-10-21 11:43:50.591,469085.0,,,,,2.0,1467.0,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2385.0,,,,,,,,,,
201,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2023-10-28 15:03:53.000000,2023-10-28 15:03:49,1092.0,46.0,721.0,59.0,853.0,234.0,953.0,6570.0,A python library for user-friendly forecasting and anomaly detection on time series.,104.0,31,True,2023-09-16 17:34:09,0.26.0,37.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,397.0,397.0,https://pypi.org/project/u8darts,12552.0,13922.0,https://anaconda.org/conda-forge/u8darts-all,2023-09-16 21:13:02.960,36832.0,https://hub.docker.com/r/unit8/darts,2023-09-16 17:47:31.409750,,415.0,2.0,,,,,,,,,,,,,,
202,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2023-08-06 00:30:36.000000,2023-08-06 00:30:36,2944.0,1.0,1810.0,200.0,206.0,10.0,1343.0,6286.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,31,True,2019-01-18 19:18:13,doc-v0.9.0.1,3.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1382.0,1382.0,https://pypi.org/project/tensorpack,13553.0,13973.0,https://anaconda.org/conda-forge/tensorpack,2023-06-16 19:27:42.012,10038.0,,,,,3.0,159.0,,,,,,,,,,,,,
203,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2023-10-25 19:50:57.000000,2023-07-28 00:16:45,2332.0,,1062.0,191.0,230.0,221.0,278.0,5320.0,Distributed Evolutionary Algorithms in Python.,87.0,31,True,,,6.0,deap,conda-forge/deap,,,,4025.0,4025.0,https://pypi.org/project/deap,201965.0,211396.0,https://anaconda.org/conda-forge/deap,2023-09-25 01:16:08.711,339531.0,,,,,2.0,,,,,,,,,,,,,,
204,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2023-10-27 09:12:56.985000,2022-01-27 13:24:16,139.0,,1006.0,154.0,112.0,94.0,79.0,4402.0,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,31,False,,,3.0,imutils,conda-forge/imutils,,,,37949.0,37949.0,https://pypi.org/project/imutils,454707.0,458544.0,https://anaconda.org/conda-forge/imutils,2023-10-27 09:12:56.985,149647.0,,,,,2.0,,,,,,,,,,,,,,
