,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,new_addition,maven_id,maven_url
184,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2024-12-09 18:57:51.000000,2024-12-09 18:57:49,18908.0,281.0,4867.0,398.0,5679.0,84.0,3990.0,26900.0,Platform for building AI that can learn and answer questions over federated data.,862.0,32,True,2024-12-03 15:36:36,24.12.1.0,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,16136.0,16136.0,,,,,,,,3.0,,,,,,,,,,,,,
185,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2024-11-24 16:21:36.000000,2024-11-24 16:21:28,335.0,14.0,3058.0,156.0,56.0,126.0,142.0,20990.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",21.0,32,True,2024-11-24 16:21:36,1.8.9,100.0,vit-pytorch,,,,['pytorch'],561.0,561.0,https://pypi.org/project/vit-pytorch,27844.0,27844.0,,,,,,,,2.0,,,,,,,,,,,,,
186,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2024-11-19 19:28:48.000000,2024-08-01 02:26:04,1422.0,,3660.0,753.0,1141.0,372.0,589.0,19224.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,32,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,,['tensorflow'],548.0,548.0,https://pypi.org/project/magenta,7988.0,7988.0,,,,,,,,2.0,,,,,,,,,,,,,
187,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2024-02-13 08:02:51.000000,2020-10-14 16:36:49,6226.0,,4209.0,1016.0,1869.0,327.0,658.0,17792.0,"Zipline, a Pythonic Algorithmic Trading Library.",161.0,32,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,1019.0,1019.0,https://pypi.org/project/zipline,2769.0,2949.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,9201.0,,,,,1.0,,,,,,,,,,,,,
188,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-11-03 14:30:00.000000,2023-11-03 14:30:00,4358.0,,2032.0,282.0,3401.0,50.0,1494.0,10499.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,219.0,32,False,2023-06-06 20:16:41,1.7.2,23.0,parlai,,,,['pytorch'],260.0,260.0,https://pypi.org/project/parlai,3618.0,3618.0,,,,,,,,2.0,,,,,,,,,,,,,
189,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2024-12-02 14:23:48.392000,2024-11-10 14:19:33,580.0,4.0,2278.0,217.0,255.0,103.0,418.0,10205.0,A little word cloud generator in Python.,72.0,32,True,2024-11-10 14:21:42,1.9.4,14.0,wordcloud,conda-forge/wordcloud,,,,21.0,21.0,https://pypi.org/project/wordcloud,1774291.0,1785161.0,https://anaconda.org/conda-forge/wordcloud,2024-12-02 14:23:48.392,576148.0,,,,,2.0,,,,,,,,,,,,,
190,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2024-12-09 12:00:57.000000,2024-12-09 11:51:02,387.0,9.0,1491.0,131.0,166.0,9.0,357.0,7965.0,A Python implementation of global optimization with gaussian processes.,47.0,32,True,2024-12-09 11:59:19,2.0.1,17.0,bayesian-optimization,,,,,3138.0,3138.0,https://pypi.org/project/bayesian-optimization,391467.0,391468.0,,,,,,,,2.0,164.0,bayesian-optimization/BayesianOptimization,,,,,,,,,,,
191,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2024-11-16 04:31:27.000000,2024-11-16 04:31:19,529.0,1.0,851.0,84.0,277.0,77.0,376.0,7885.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",82.0,32,True,2022-06-05 10:13:32,2.5,17.0,tensorboardX,conda-forge/tensorboardx,,,,51266.0,51266.0,https://pypi.org/project/tensorboardX,3960153.0,3983533.0,https://anaconda.org/conda-forge/tensorboardx,2023-08-20 16:29:43.490,1238875.0,,,,,2.0,452.0,,,,,,,,,,,,
192,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2024-06-27 17:56:28.000000,2024-06-27 17:56:21,2895.0,,2101.0,178.0,1152.0,16.0,1429.0,6790.0,Open Source Neural Machine Translation and (Large) Language Models in PyTorch.,192.0,32,True,2024-03-18 14:01:33,3.5.1,50.0,OpenNMT-py,,,,['pytorch'],302.0,302.0,https://pypi.org/project/OpenNMT-py,15741.0,15741.0,,,,,,,,2.0,,,,,,,,,,,,,
193,BigDL,intel-analytics/BigDL,distributed-ml,,https://github.com/intel-analytics/ipex-llm,https://github.com/intel-analytics/ipex-llm,Apache-2.0,2016-08-29 07:59:50.000,2024-12-09 11:51:23.000000,2024-12-09 06:06:27,3751.0,304.0,1228.0,253.0,9868.0,1017.0,1623.0,6786.0,"Accelerate local LLM inference and finetuning (LLaMA, Mistral, ChatGLM, Qwen, Mixtral, Gemma, Phi, MiniCPM, Qwen-VL,..",112.0,32,True,2024-08-22 09:06:57,2.1.0,19.0,bigdl,,,,,,,https://pypi.org/project/bigdl,40413.0,40420.0,,,,,,,,2.0,644.0,intel-analytics/ipex-llm,,,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4
194,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2024-12-09 20:02:15.000000,2024-12-06 09:18:25,2229.0,20.0,318.0,45.0,2206.0,367.0,666.0,5256.0,Aim An easy-to-use & supercharged open-source experiment tracker.,77.0,32,True,2024-12-03 07:02:29,3.26.1,68.0,aim,conda-forge/aim,,,,752.0,752.0,https://pypi.org/project/aim,215728.0,217883.0,https://anaconda.org/conda-forge/aim,2024-06-14 16:22:37.168,88385.0,,,,,2.0,,,,,,,,,,,,,
195,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,,2014-12-17 18:16:59.000,2024-12-07 15:15:01.000000,2024-12-07 15:15:01,30565.0,219.0,1593.0,185.0,2224.0,13.0,1613.0,5144.0,"mlpack: a fast, header-only C++ machine learning library.",325.0,32,True,2024-12-04 19:12:30,4.5.1,49.0,mlpack,conda-forge/mlpack,,,,,,https://pypi.org/project/mlpack,8527.0,13653.0,https://anaconda.org/conda-forge/mlpack,2024-09-22 00:54:14.076,276844.0,,,,,3.0,,,,,,,,,,,,,
196,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2024-12-06 08:29:55.000000,2024-12-06 08:26:00,3944.0,37.0,542.0,84.0,635.0,107.0,500.0,5116.0,Online machine learning in Python.,124.0,32,True,2024-11-25 23:59:25,0.22.0,17.0,river,conda-forge/river,,,,606.0,606.0,https://pypi.org/project/river,100983.0,103019.0,https://anaconda.org/conda-forge/river,2023-10-06 14:40:00.791,89594.0,,,,,2.0,,,,,,,,,,,,,
197,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2024-11-20 21:17:10.552000,2024-06-17 19:23:44,491.0,,632.0,65.0,228.0,213.0,164.0,4425.0,Header-only C++/python library for fast approximate nearest neighbors.,72.0,32,True,2023-12-03 03:49:47,0.8.0,9.0,hnswlib,conda-forge/hnswlib,,,,7289.0,7289.0,https://pypi.org/project/hnswlib,779298.0,784875.0,https://anaconda.org/conda-forge/hnswlib,2024-11-20 21:17:10.552,267740.0,,,,,3.0,,,,,,,,,,,,,
198,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2024-12-09 17:49:22.000000,2024-12-09 17:49:19,12199.0,30.0,1059.0,158.0,468.0,627.0,756.0,4272.0,Probabilistic reasoning and statistical analysis in TensorFlow.,496.0,32,True,2024-11-08 16:30:13,0.25.0,52.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],2.0,2.0,https://pypi.org/project/tensorflow-probability,1416802.0,1420189.0,https://anaconda.org/conda-forge/tensorflow-probability,2024-05-27 12:58:13.692,155809.0,,,,,2.0,,,,,,,,,,,,,
199,sacred,IDSIA/sacred,ml-experiments,,https://github.com/IDSIA/sacred,https://github.com/IDSIA/sacred,MIT,2014-03-31 18:05:29.000,2024-11-26 07:16:29.000000,2024-11-26 07:14:46,1352.0,4.0,370.0,70.0,376.0,101.0,460.0,4262.0,"Sacred is a tool to help you configure, organize, log and reproduce experiments developed at IDSIA.",106.0,32,True,2024-11-26 07:16:29,0.8.7,15.0,sacred,conda-forge/sacred,,,,3302.0,3302.0,https://pypi.org/project/sacred,373969.0,374165.0,https://anaconda.org/conda-forge/sacred,2023-11-28 14:54:27.704,7275.0,,,,,2.0,,,,,,,,,,,,,
200,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2024-12-05 17:02:55.000000,2024-12-05 17:02:46,1132.0,30.0,350.0,58.0,1405.0,81.0,185.0,3978.0,A Python toolbox for performing gradient-free optimization.,57.0,32,True,2024-12-01 08:25:25,1.0.8,36.0,nevergrad,conda-forge/nevergrad,,,,789.0,789.0,https://pypi.org/project/nevergrad,118821.0,119846.0,https://anaconda.org/conda-forge/nevergrad,2024-01-09 16:02:07.312,56392.0,,,,,2.0,,,,,,,,,,,,,
201,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2024-11-17 17:28:39.000000,2024-11-17 17:28:27,1360.0,7.0,321.0,59.0,247.0,60.0,450.0,3680.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,41.0,32,True,2024-07-09 04:43:23,1.13.0,27.0,stumpy,conda-forge/stumpy,,,,970.0,970.0,https://pypi.org/project/stumpy,278069.0,297374.0,https://anaconda.org/conda-forge/stumpy,2024-07-09 04:54:55.949,1042517.0,,,,,2.0,,,,,,,,,,,,,
202,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2024-12-06 00:37:53.000000,2024-12-06 00:37:53,3905.0,10.0,539.0,58.0,921.0,339.0,982.0,3600.0,A highly efficient implementation of Gaussian Processes in PyTorch.,136.0,32,True,2024-09-06 21:42:56,1.13,34.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],2509.0,2509.0,https://pypi.org/project/gpytorch,220884.0,224263.0,https://anaconda.org/conda-forge/gpytorch,2024-09-07 18:14:18.267,185864.0,,,,,2.0,,,,,,,,,,,,,
203,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2024-11-25 12:35:24.000000,2024-11-09 15:17:22,7402.0,6.0,611.0,115.0,1191.0,325.0,1115.0,3335.0,High-performance interactive 2D/3D data visualization library.,199.0,32,True,2024-06-17 12:39:47,0.14.3,37.0,vispy,conda-forge/vispy,,,['jupyter'],1763.0,1763.0,https://pypi.org/project/vispy,960645.0,973538.0,https://anaconda.org/conda-forge/vispy,2024-09-04 12:47:04.775,656716.0,,,,,2.0,,,vispy,https://www.npmjs.com/package/vispy,17.0,,,,,,,,
204,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2024-12-03 08:43:36.000000,2024-12-03 08:43:35,1306.0,61.0,283.0,29.0,1167.0,65.0,515.0,3200.0,A python library for self-supervised learning on images.,60.0,32,True,2024-11-29 08:08:48,1.5.15,100.0,lightly,,,,['pytorch'],351.0,351.0,https://pypi.org/project/lightly,59721.0,59721.0,,,,,,,,2.0,,,,,,-1.0,,,,,,,
205,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2024-06-05 12:17:25.116000,2021-10-12 13:32:38,1570.0,,515.0,63.0,546.0,254.0,393.0,2745.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,32,False,2021-10-12 15:33:19,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,7002.0,7002.0,https://pypi.org/project/scikit-optimize,991171.0,1005690.0,https://anaconda.org/conda-forge/scikit-optimize,2024-06-05 12:17:25.116,755017.0,,,,,2.0,,,,,,,,,,,,,
206,SDV,sdv-dev/SDV,tabular,,https://github.com/sdv-dev/SDV,https://github.com/sdv-dev/SDV,,2018-05-11 15:56:50.000,2024-12-09 16:53:39.000000,2024-12-09 16:53:37,1799.0,83.0,311.0,46.0,922.0,149.0,1187.0,2409.0,Synthetic data generation for tabular data.,50.0,32,True,2024-11-19 00:18:54,1.17.2,67.0,sdv,conda-forge/sdv,,,,566.0,566.0,https://pypi.org/project/sdv,58996.0,59965.0,https://anaconda.org/conda-forge/sdv,2024-11-20 16:26:18.826,34918.0,,,,,1.0,,,,,,,,,,,,,
207,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2024-11-25 02:49:39.000000,2024-11-05 17:47:01,1157.0,24.0,249.0,50.0,548.0,26.0,186.0,1343.0,ARCH models in Python.,35.0,32,True,2024-11-04 15:56:53,7.2.0,49.0,arch,conda-forge/arch-py,,,,2202.0,2202.0,https://pypi.org/project/arch,755559.0,763773.0,https://anaconda.org/conda-forge/arch-py,2024-11-05 00:36:23.711,443569.0,,,,,1.0,,,,,,,,,,,,,
208,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2024-07-30 07:34:33.171000,2024-07-30 00:56:56,1557.0,,150.0,40.0,132.0,4.0,645.0,1173.0,A Python data analysis library that is optimized for humans instead of machines.,53.0,32,True,,,15.0,agate,conda-forge/agate,,,,4149.0,4149.0,https://pypi.org/project/agate,12851069.0,12857040.0,https://anaconda.org/conda-forge/agate,2024-07-30 07:34:33.171,256786.0,,,,,2.0,,,,,,,,,,,,,
209,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2024-12-04 10:36:31.000000,2024-12-04 10:36:30,732.0,28.0,109.0,26.0,591.0,354.0,460.0,1151.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",51.0,32,True,2024-10-17 08:19:52,0.11.1,22.0,hvplot,conda-forge/hvplot,,,,6219.0,6219.0,https://pypi.org/project/hvplot,194475.0,207128.0,https://anaconda.org/conda-forge/hvplot,2024-10-17 10:29:45.764,683281.0,,,,,2.0,,,,,,,,,,,,,
210,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2024-12-09 01:12:50.000000,2024-12-09 01:12:50,14284.0,272.0,292.0,34.0,1918.0,407.0,685.0,1077.0,Python package for earth-observing satellite data processing.,173.0,32,True,2024-11-08 15:42:14,0.53.0,69.0,satpy,conda-forge/satpy,,,,152.0,152.0,https://pypi.org/project/satpy,15114.0,19513.0,https://anaconda.org/conda-forge/satpy,2024-11-09 03:23:38.486,237548.0,,,,,3.0,,,,,,,,,,,,,
211,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2024-10-29 16:47:11.000000,2024-10-29 16:47:10,533.0,2.0,2851.0,386.0,125.0,216.0,561.0,26019.0,Deezer source separation library including pretrained models.,21.0,31,True,2021-09-03 09:59:00,2.3.0,10.0,spleeter,conda-forge/spleeter,,,['tensorflow'],845.0,845.0,https://pypi.org/project/spleeter,25755.0,85440.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,98434.0,,,,,2.0,3600465.0,,,,,,,,,,,,
212,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2024-08-07 03:17:23.000000,2024-08-07 03:17:23,2667.0,,2067.0,183.0,1006.0,571.0,727.0,12759.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",70.0,31,True,2022-11-28 08:29:05,2.3.1,29.0,paddlehub,,,,['paddle'],1796.0,1796.0,https://pypi.org/project/paddlehub,5388.0,5400.0,,,,,,,,2.0,834.0,,,,,,,,,,,,
213,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2024-11-14 10:24:59.000000,2024-11-14 10:24:54,866.0,2.0,1287.0,423.0,90.0,32.0,161.0,9789.0,TensorFlow-based neural network library.,59.0,31,True,2024-01-02 11:08:14,2.0.2,13.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1363.0,1363.0,https://pypi.org/project/dm-sonnet,18305.0,18906.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,36705.0,,,,,3.0,,google-deepmind/sonnet,,,,,,,,,,,
214,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2024-07-25 10:51:05.000000,2024-02-23 19:03:07,2440.0,,1543.0,289.0,434.0,283.0,639.0,9763.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,121.0,31,True,2024-02-23 19:05:48,0.12.2,30.0,tpot,conda-forge/tpot,,,['sklearn'],3123.0,3123.0,https://pypi.org/project/tpot,42606.0,47767.0,https://anaconda.org/conda-forge/tpot,2024-02-26 15:57:08.680,278730.0,,,,,2.0,,,,,,,,,,,,,
215,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2024-11-05 17:02:12.000000,2024-11-05 17:02:12,1393.0,2.0,1380.0,301.0,897.0,144.0,759.0,9167.0,AutoML library for deep learning.,145.0,31,True,2024-03-20 21:24:21,2.0.0,59.0,autokeras,,,,['tensorflow'],773.0,773.0,https://pypi.org/project/autokeras,26221.0,26445.0,,,,,,,,2.0,19043.0,,,,,,,,,,,,
216,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2024-11-19 20:01:46.000000,2024-11-19 20:01:46,563.0,3.0,1196.0,172.0,438.0,57.0,474.0,8477.0,Automatic extraction of relevant features from time series:.,98.0,31,True,2024-08-03 20:51:18,0.20.3,15.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],21.0,21.0,https://pypi.org/project/tsfresh,245454.0,271028.0,https://anaconda.org/conda-forge/tsfresh,2024-08-04 02:13:02.666,1406620.0,,,,,2.0,,,,,,,,,,,,,
217,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2024-12-09 10:07:11.000000,2024-12-09 10:07:11,1195.0,10.0,1331.0,100.0,667.0,661.0,527.0,8450.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,130.0,31,True,,,4.0,,conda-forge/nvidia-apex,,,['pytorch'],2868.0,2868.0,,,7407.0,https://anaconda.org/conda-forge/nvidia-apex,2024-11-04 08:44:59.011,370378.0,,,,,2.0,,,,,,,,,,,,,
218,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2024-11-29 14:40:31.000000,2023-04-18 11:08:13,2759.0,,1263.0,214.0,725.0,195.0,829.0,7663.0,Automated Machine Learning with scikit-learn.,88.0,31,False,2023-02-13 12:35:21,0.15.0,35.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],628.0,628.0,https://pypi.org/project/auto-sklearn,18901.0,19521.0,https://anaconda.org/conda-forge/auto-sklearn,2023-06-16 19:25:30.278,27312.0,,,,,2.0,67.0,,,,,,,,,,,,
219,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,,2017-09-26 08:00:56.000,2024-12-08 07:57:32.000000,2024-09-12 23:27:08,4682.0,17.0,867.0,141.0,501.0,96.0,807.0,7315.0,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages.",68.0,31,True,2024-09-12 23:17:21,1.9.2,26.0,stanza,stanfordnlp/stanza,,,,3302.0,3302.0,https://pypi.org/project/stanza,255346.0,255490.0,https://anaconda.org/stanfordnlp/stanza,2023-06-16 19:18:21.932,8255.0,,,,,2.0,,,,,,,,,,,,,
220,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2024-12-02 21:04:05.000000,2024-11-13 18:39:43,1380.0,1.0,864.0,158.0,1733.0,148.0,865.0,7293.0,An open source python library for automated feature engineering.,74.0,31,True,2024-05-14 18:59:20,1.31.0,100.0,featuretools,conda-forge/featuretools,,,,1843.0,1843.0,https://pypi.org/project/featuretools,60573.0,64634.0,https://anaconda.org/conda-forge/featuretools,2024-05-15 15:26:44.535,219311.0,,,,,2.0,,,,,,,,,,,,,
221,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2024-11-26 06:34:46.000000,2024-11-26 06:34:41,2711.0,1.0,1142.0,211.0,1051.0,25.0,615.0,6746.0,An open source library for deep learning end-to-end dialog systems and chatbots.,77.0,31,True,2024-08-12 17:09:11,1.7.0,64.0,deeppavlov,,,,['tensorflow'],419.0,419.0,https://pypi.org/project/deeppavlov,12004.0,12004.0,,,,,,,,2.0,,deeppavlov/DeepPavlov,,,,,,,,,,,
222,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-12-23 06:14:58.000000,2020-07-15 13:46:58,1184.0,,1617.0,305.0,296.0,150.0,267.0,5742.0,Portfolio and risk analytics in Python.,60.0,31,False,2019-04-15 11:38:22,0.9.2,8.0,pyfolio,conda-forge/pyfolio,,,,1104.0,1104.0,https://pypi.org/project/pyfolio,9461.0,9635.0,https://anaconda.org/conda-forge/pyfolio,2023-06-16 16:07:59.111,14287.0,,,,,2.0,,,,,,,,,,,,,
