,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
130,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2024-08-08 14:16:48.000,2024-08-08 10:04:47,3575.0,301.0,4293.0,384.0,4107.0,395.0,1239.0,38465.0,"Making large AI models cheaper, faster and more accessible.",192.0,34,True,2024-07-31 02:06:47,0.4.2,42.0,,,,,,,401.0,401.0,,,,,,2.0,,,,,,,,,,,,,,,,
131,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2024-08-07 08:48:20.000,2024-08-05 20:07:02,1527.0,10.0,7019.0,389.0,679.0,425.0,3060.0,29677.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",272.0,34,True,2021-11-15 22:08:26,0.6,10.0,detectron2,conda-forge/detectron2,,['pytorch'],,7115.0,1934.0,1934.0,https://pypi.org/project/detectron2,3.0,https://anaconda.org/conda-forge/detectron2,2024-05-19 11:29:45.019,348505.0,2.0,,,,,,,,,,,,,,,,
132,fastText,facebookresearch/fastText,nlp,,https://github.com/facebookresearch/fastText,https://github.com/facebookresearch/fastText,MIT,2016-07-16 13:38:42.000,2024-05-19 03:10:51.802,2024-03-13 15:16:33,391.0,,4550.0,847.0,268.0,467.0,611.0,25785.0,Library for fast text representation and classification.,68.0,34,True,2020-04-28 09:51:33,0.9.2,4.0,fasttext,conda-forge/fasttext,,,,1563552.0,6386.0,6386.0,https://pypi.org/project/fasttext,1561563.0,https://anaconda.org/conda-forge/fasttext,2024-05-19 03:10:51.802,93512.0,2.0,,,,,,,,,,,,,,,,
133,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2024-06-22 13:55:10.000,2021-11-17 17:52:52,3466.0,,3827.0,668.0,1675.0,122.0,1987.0,24891.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",163.0,34,False,2020-12-10 15:58:47,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,['tensorflow'],1168879.0,21712.0,435.0,435.0,https://pypi.org/project/deepspeech,5169.0,https://anaconda.org/conda-forge/deepspeech,2023-06-16 19:27:01.157,2987.0,2.0,,,,,,,,,,,,,,,,
134,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2024-08-08 16:45:31.000,2024-08-08 14:02:09,35663.0,393.0,12621.0,947.0,25166.0,,,23645.0,Apache Flink Python API.,1890.0,34,True,,,,apache-flink,,,,,367862.0,21.0,21.0,https://pypi.org/project/apache-flink,367862.0,,,,2.0,,,,,,,,,,,,,,,,
135,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2024-07-25 01:00:20.000,2024-07-25 01:00:20,617.0,2.0,2993.0,311.0,256.0,380.0,594.0,23142.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",129.0,34,True,2023-09-04 11:53:04,1.7.1,22.0,easyocr,,,,13294340.0,677644.0,7562.0,7562.0,https://pypi.org/project/easyocr,411758.0,,,,2.0,,,,,,,,,,,,,,,,
136,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2024-08-01 09:23:32.000,2024-07-12 13:02:43,1339.0,6.0,2170.0,335.0,1600.0,378.0,1859.0,14093.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",173.0,34,True,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,178610.0,1198.0,1198.0,https://pypi.org/project/horovod,178610.0,,,,2.0,,,,,,,,,,,stable/horovod,,,,,
137,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2024-07-03 10:55:10.000,2023-10-26 05:31:53,3012.0,,1775.0,284.0,3507.0,396.0,1683.0,13923.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,34,True,2023-09-14 12:12:06,3.0,40.0,nni,,,,,436538.0,693.0,693.0,https://pypi.org/project/nni,436538.0,,,,1.0,,,,,,,,,,,,,,,,
138,Datasette,simonw/datasette,others,,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000,2024-08-07 23:51:07.000,2024-08-05 21:30:02,2623.0,32.0,647.0,99.0,485.0,538.0,1239.0,9161.0,An open source multi-tool for exploring and publishing data.,78.0,34,True,2024-06-21 23:42:18,0.64.8,100.0,datasette,conda-forge/datasette,,,67.0,55281.0,1295.0,1295.0,https://pypi.org/project/datasette,54292.0,https://anaconda.org/conda-forge/datasette,2024-06-24 15:27:37.980,39547.0,2.0,,,,,,,,,,,,datasette,,,,
139,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2024-08-07 20:54:14.000,2024-08-07 20:46:31,1169.0,16.0,1255.0,149.0,173.0,251.0,1298.0,8561.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,147.0,34,True,2024-06-27 11:32:25,0.7.7,18.0,pytorch3d,pytorch3d/pytorch3d,,['pytorch'],,9653.0,907.0,907.0,https://pypi.org/project/pytorch3d,5554.0,https://anaconda.org/pytorch3d/pytorch3d,2024-06-27 11:25:52.604,233696.0,2.0,,,,,,,,,,,,,,,,
140,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2024-08-08 17:50:35.000,2024-08-08 17:25:29,39267.0,543.0,869.0,148.0,10168.0,919.0,5389.0,8121.0,cuDF - GPU DataFrame Library.,289.0,34,True,2024-08-07 16:43:12,24.08.00,52.0,cudf,,,,,2917.0,56.0,56.0,https://pypi.org/project/cudf,2917.0,,,,1.0,,,,,,,,,,,,,,,,
141,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2024-08-08 18:02:35.000,2024-08-08 16:16:26,986.0,74.0,723.0,288.0,1302.0,256.0,385.0,7916.0,"Build and manage real-life ML, AI, and data science projects with ease!.",91.0,34,True,2024-07-30 22:43:56,2.12.10,122.0,metaflow,conda-forge/metaflow,,,,646688.0,707.0,707.0,https://pypi.org/project/metaflow,642728.0,https://anaconda.org/conda-forge/metaflow,2024-07-26 00:26:42.543,194077.0,2.0,,,,,,,,,,,,,,,,
142,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2024-07-31 15:11:46.000,2024-07-23 07:44:51,373.0,13.0,1471.0,129.0,156.0,13.0,345.0,7712.0,A Python implementation of global optimization with gaussian processes.,47.0,34,True,2024-07-10 12:01:51,1.5.1,15.0,bayesian-optimization,,,,155.0,473818.0,2833.0,2833.0,https://pypi.org/project/bayesian-optimization,473817.0,,,,1.0,,,,,,,bayesian-optimization/BayesianOptimization,,,,,,,,,
143,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2024-08-06 21:03:58.000,2024-06-21 13:43:40,1379.0,16.0,855.0,155.0,1729.0,146.0,865.0,7150.0,An open source python library for automated feature engineering.,72.0,34,True,2024-05-14 18:59:20,1.31.0,100.0,featuretools,conda-forge/featuretools,,,,67969.0,1707.0,1707.0,https://pypi.org/project/featuretools,64011.0,https://anaconda.org/conda-forge/featuretools,2024-05-15 15:26:44.535,197917.0,1.0,,,,,,,,,,,,,,,,
144,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000,2024-05-28 15:38:50.650,2024-05-28 14:28:56,865.0,2.0,1228.0,141.0,500.0,29.0,560.0,6771.0,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,84.0,34,True,2024-05-28 15:13:16,0.12.3,37.0,imbalanced-learn,conda-forge/imbalanced-learn,,['sklearn'],,11134003.0,30344.0,30344.0,https://pypi.org/project/imbalanced-learn,11122048.0,https://anaconda.org/conda-forge/imbalanced-learn,2024-05-28 15:38:50.650,597765.0,1.0,,,,,,,,,,,,,,,,
145,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2024-06-27 17:56:28.000,2024-06-27 17:56:21,2895.0,5.0,2102.0,176.0,1152.0,14.0,1429.0,6693.0,Open Source Neural Machine Translation and (Large) Language Models in PyTorch.,191.0,34,True,2024-03-18 14:01:33,3.5.1,50.0,OpenNMT-py,,,['pytorch'],,10738.0,287.0,287.0,https://pypi.org/project/OpenNMT-py,10738.0,,,,2.0,,,,,,,,,,,,,,,,
146,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2024-07-25 01:26:34.000,2024-07-24 12:37:14,1228.0,13.0,643.0,63.0,136.0,57.0,442.0,5905.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",42.0,34,True,2024-07-24 12:39:36,2.6.0,54.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,['pytorch'],,619315.0,1714.0,1714.0,https://pypi.org/project/pytorch-metric-learning,619103.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,11706.0,1.0,,,,,,,,,,,,,,,,
147,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2024-08-08 16:12:12.000,2024-08-08 16:12:12,2408.0,59.0,635.0,97.0,267.0,470.0,559.0,5500.0,"ClearML - Auto-Magical CI/CD to streamline your AI workload. Experiment Management, Data Management, Pipeline,..",100.0,34,True,2024-08-06 13:32:56,1.16.3,100.0,clearml,,,,2725.0,323114.0,1227.0,1227.0,https://pypi.org/project/clearml,322584.0,,,,2.0,allegroai/trains,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30243.0,,,,,,,,,,,
148,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2024-08-08 07:41:17.000,2024-07-03 17:17:49,12345.0,47.0,1114.0,103.0,1362.0,125.0,757.0,4671.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",138.0,34,True,2024-07-03 17:29:44,1.18.1,58.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,24409.0,563.0,563.0,https://pypi.org/project/adversarial-robustness-toolbox,23506.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2024-07-03 22:45:10.329,44249.0,1.0,,,,,,,,,,,,,,,,
149,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2024-08-06 00:22:37.000,2024-08-06 00:07:02,1716.0,21.0,604.0,60.0,1862.0,113.0,1265.0,4504.0,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,213.0,34,True,2024-04-01 10:35:11,0.5.0.post2,23.0,pytorch-ignite,pytorch/ignite,,['pytorch'],,207079.0,3096.0,3096.0,https://pypi.org/project/pytorch-ignite,204495.0,https://anaconda.org/pytorch/ignite,2024-04-01 12:32:01.049,191241.0,2.0,,,,,,,,,,,,,,,,
150,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2024-08-07 13:15:56.000,2024-08-07 03:30:31,4130.0,106.0,1065.0,153.0,1702.0,369.0,893.0,3806.0,Fast data visualization and GUI tools for scientific / engineering applications.,287.0,34,True,2024-04-29 02:15:04,pyqtgraph-0.13.7,17.0,pyqtgraph,conda-forge/pyqtgraph,,,,296052.0,9979.0,9979.0,https://pypi.org/project/pyqtgraph,284615.0,https://anaconda.org/conda-forge/pyqtgraph,2024-05-02 20:24:38.556,571863.0,2.0,,,,,,,,,,,,,,,,
151,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2024-08-05 17:30:12.000,2024-08-05 17:27:43,1303.0,17.0,259.0,37.0,455.0,92.0,229.0,3791.0,Lightning fast forecasting with statistical and econometric models.,43.0,34,True,2024-07-17 21:36:25,1.7.6,31.0,statsforecast,conda-forge/statsforecast,,,,798974.0,1032.0,1032.0,https://pypi.org/project/statsforecast,796084.0,https://anaconda.org/conda-forge/statsforecast,2024-07-18 06:07:43.894,83826.0,1.0,,,,,,,,,,,,,,,,
152,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2024-08-08 09:18:38.000,2024-08-08 09:18:37,1519.0,20.0,359.0,90.0,763.0,132.0,448.0,3282.0,Quickly and accurately render even the largest data.,56.0,34,True,2024-07-04 16:40:09,0.16.3,36.0,datashader,conda-forge/datashader,,,,147660.0,4529.0,4529.0,https://pypi.org/project/datashader,127589.0,https://anaconda.org/conda-forge/datashader,2024-07-08 10:48:31.985,1023633.0,2.0,,,,,,,,,,,,,,,,
153,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2024-08-08 17:35:35.000,2024-08-05 19:20:44,1937.0,66.0,376.0,53.0,1686.0,49.0,452.0,3028.0,Bayesian optimization in PyTorch.,121.0,34,True,2024-07-22 20:53:39,0.11.3,45.0,botorch,conda-forge/botorch,,['pytorch'],,166528.0,1103.0,1103.0,https://pypi.org/project/botorch,164077.0,https://anaconda.org/conda-forge/botorch,2024-07-23 15:58:22.505,117652.0,1.0,,,,,,,,,,,,,,,,
154,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2024-08-07 11:21:50.000,2024-08-05 13:00:21,1075.0,49.0,409.0,57.0,1250.0,307.0,410.0,2371.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,113.0,34,True,2024-08-06 15:44:50,1.21.3,61.0,optimum,conda-forge/optimum,,,,834992.0,3089.0,3089.0,https://pypi.org/project/optimum,834298.0,https://anaconda.org/conda-forge/optimum,2024-05-29 19:43:21.254,19456.0,1.0,,,,,,,,,,,,,,,,
155,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2024-08-08 18:07:54.000,2024-08-07 21:53:58,3159.0,130.0,290.0,70.0,1898.0,17.0,703.0,2323.0,Adaptive Experimentation Platform.,170.0,34,True,2024-07-23 19:07:14,0.4.1,41.0,ax-platform,conda-forge/ax-platform,,['pytorch'],,99869.0,769.0,769.0,https://pypi.org/project/ax-platform,99246.0,https://anaconda.org/conda-forge/ax-platform,2024-07-24 14:52:58.388,23700.0,1.0,,,,,,,,,,,,,,,,
156,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2024-08-08 13:03:55.000,2024-07-13 06:50:30,5219.0,49.0,509.0,19.0,1330.0,1010.0,662.0,2204.0,"This is the development home of the workflow management system Snakemake. For general information, see.",330.0,34,True,2024-07-09 14:07:42,8.16.0,264.0,snakemake,bioconda/snakemake,,,,92127.0,2041.0,2041.0,https://pypi.org/project/snakemake,81497.0,https://anaconda.org/bioconda/snakemake,2024-07-10 00:52:02.542,1126789.0,2.0,,,,,,,,,,,,,,,,
157,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2024-08-08 17:29:56.000,2024-08-06 17:39:00,4360.0,69.0,1070.0,154.0,1149.0,59.0,679.0,1844.0,Documentation and samples for ArcGIS API for Python.,91.0,34,True,2024-07-09 18:02:58,2.3.1,35.0,arcgis,,,,11880.0,75223.0,803.0,803.0,https://pypi.org/project/arcgis,75098.0,,,,3.0,esridocker/arcgis-api-python-notebook,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,,,,,,,,,,,
158,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2024-07-22 14:47:27.000,2024-07-22 07:57:37,1193.0,14.0,348.0,68.0,614.0,250.0,358.0,1475.0,A Jupyter - Leaflet.js bridge.,90.0,34,True,2024-07-22 08:00:52,0.19.2,73.0,ipyleaflet,conda-forge/ipyleaflet,,['jupyter'],,236260.0,10313.0,10313.0,https://pypi.org/project/ipyleaflet,205479.0,https://anaconda.org/conda-forge/ipyleaflet,2024-07-22 12:26:50.743,1216497.0,3.0,,,,,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,6929.0,,,,,,
159,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2024-08-05 19:58:48.000,2024-08-05 19:58:47,3062.0,39.0,354.0,55.0,1179.0,277.0,965.0,1391.0,Cartopy - a cartographic python library with matplotlib support.,127.0,34,True,2024-04-10 17:45:12,0.23.0,25.0,cartopy,conda-forge/cartopy,,,,343847.0,5350.0,5350.0,https://pypi.org/project/cartopy,268447.0,https://anaconda.org/conda-forge/cartopy,2024-05-16 22:28:29.744,3845412.0,2.0,,,,,,,,,,,,,,,,
160,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2024-07-08 02:24:05.000,2024-02-11 16:39:29,1856.0,,199.0,32.0,212.0,21.0,400.0,1385.0,The ctypes-based simple ImageMagick binding for Python.,104.0,34,True,2023-11-04 01:41:17,0.6.13,25.0,wand,conda-forge/wand,,,48585.0,856251.0,19394.0,19394.0,https://pypi.org/project/wand,854487.0,https://anaconda.org/conda-forge/wand,2023-06-16 16:16:46.218,63610.0,2.0,,,,,,,,,,,,,,,,
161,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2024-08-07 13:03:39.000,2024-08-07 13:03:35,2883.0,53.0,244.0,35.0,223.0,42.0,508.0,1273.0,Python interface for igraph.,75.0,34,True,2024-07-08 23:36:26,0.11.6,30.0,python-igraph,conda-forge/igraph,,,563813.0,221783.0,4058.0,4058.0,https://pypi.org/project/python-igraph,203733.0,https://anaconda.org/conda-forge/igraph,2024-06-28 12:12:37.634,572258.0,2.0,,,,,,,,,,,,,,,,
162,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-08-08 18:19:13.000,2024-08-08 17:59:05,5525.0,1143.0,2765.0,269.0,5218.0,99.0,587.0,25552.0,You like pytorch? You like micrograd? You love tinygrad!.,328.0,33,True,2024-06-29 03:16:40,0.9.1,7.0,,,,['pytorch'],,,85.0,85.0,,,,,,2.0,,,,,,,tinygrad/tinygrad,,,,,,,,,
163,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,,2017-09-01 00:36:51.000,2024-08-06 05:30:08.000,2024-08-06 05:30:08,2313.0,21.0,5226.0,504.0,168.0,1080.0,1368.0,22278.0,State-of-the-art 2D and 3D Face Analysis Project.,60.0,33,True,2023-04-02 07:43:27,0.7,1.0,insightface,,,['mxnet'],4103083.0,556253.0,2484.0,2484.0,https://pypi.org/project/insightface,299811.0,,,,2.0,,,,,,,,,,,,,,,,
164,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2024-07-25 20:32:21.000,2021-07-29 23:17:25,531.0,,1756.0,263.0,117.0,98.0,535.0,11450.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,282623.0,6033.0,6033.0,https://pypi.org/project/lime,280209.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,222143.0,1.0,,,,,,,,,,,,,,,,
165,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2024-08-06 14:44:04.000,2024-08-06 14:44:04,3856.0,7.0,1143.0,192.0,2862.0,296.0,766.0,11036.0,"Low-code framework for building custom LLMs, neural networks, and other AI models.",156.0,33,True,2024-07-30 00:11:51,0.10.4,51.0,ludwig,,,['tensorflow'],,2598.0,267.0,267.0,https://pypi.org/project/ludwig,2598.0,,,,3.0,,,,,,,,,,,,,,,,
166,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2024-08-01 19:17:29.000,2024-08-01 18:55:53,10421.0,7.0,1862.0,351.0,3428.0,130.0,1137.0,8449.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,337.0,33,True,2024-08-01 19:02:07,9.10.0,30.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,83989.0,,,https://pypi.org/project/vowpalwabbit,79795.0,https://anaconda.org/conda-forge/vowpalwabbit,2024-04-26 11:19:26.965,192951.0,3.0,,,,,,,,,,,,,,,,
167,AutoGluon,autogluon/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2024-08-06 16:29:39.000,2024-08-06 16:29:39,2269.0,63.0,877.0,99.0,2540.0,306.0,1056.0,7529.0,Fast and Accurate ML in 3 Lines of Code.,124.0,33,True,2024-06-14 20:28:33,1.1.1,33.0,autogluon,,https://auto.gluon.ai,"['pytorch', 'sklearn']",,110578.0,779.0,779.0,https://pypi.org/project/autogluon,110425.0,,,,2.0,autogluon/autogluon,https://hub.docker.com/r/autogluon/autogluon,2024-03-07 07:21:23.461952,17.0,9357.0,,,,,,,,,,,
168,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2024-08-08 16:36:20.000,2024-08-07 21:54:14,32485.0,45.0,1975.0,385.0,6853.0,2762.0,6643.0,6831.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",268.0,33,True,,,,h2o,,,,,312294.0,21.0,21.0,https://pypi.org/project/h2o,312294.0,,,,2.0,,,,,,,,,,,,,,,,
