,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,trending,maven_id,maven_url,snap_id
125,carla,carla-simulator/carla,others,,https://github.com/carla-simulator/carla,https://github.com/carla-simulator/carla,,2017-10-24 09:06:23.000,2023-12-21 15:02:51.000000,2023-11-10 11:25:48,6020.0,39.0,3056.0,238.0,1423.0,966.0,3812.0,10001.0,Open-source simulator for autonomous driving research.,170.0,34,True,2023-11-11 12:51:52,0.9.15,26.0,carla,,,,,605.0,605.0,https://pypi.org/project/carla,16309.0,16309.0,,,,,,,,1.0,,,,,,,,,,,,,
126,TextBlob,sloria/TextBlob,nlp,,https://github.com/sloria/TextBlob,https://github.com/sloria/TextBlob,MIT,2013-06-30 18:29:18.000,2023-06-16 13:22:54.304000,2023-03-11 18:17:15,563.0,,1089.0,267.0,156.0,103.0,155.0,8796.0,"Simple, Pythonic, text processing--Sentiment analysis, part-of-speech tagging, noun phrase extraction, translation,..",36.0,34,True,2013-09-26 02:29:01,0.7.0,7.0,textblob,conda-forge/textblob,,,,34790.0,34790.0,https://pypi.org/project/textblob,626493.0,629226.0,https://anaconda.org/conda-forge/textblob,2023-06-16 13:22:54.304,240557.0,,,,,2.0,113.0,,,,,,,,,,,,
127,Datasette,simonw/datasette,others,,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000,2023-12-20 14:02:47.000000,2023-12-19 18:51:03,2472.0,12.0,587.0,103.0,437.0,501.0,1162.0,8558.0,An open source multi-tool for exploring and publishing data.,75.0,34,True,2023-10-08 16:05:20,0.64.5,100.0,datasette,conda-forge/datasette,,,,1128.0,1128.0,https://pypi.org/project/datasette,31585.0,32489.0,https://anaconda.org/conda-forge/datasette,2023-12-18 19:25:46.529,28905.0,,,,,1.0,59.0,,,,,datasette,,,,,,,
128,PyOD,yzhao062/pyod,ml-frameworks,,https://github.com/yzhao062/pyod,https://github.com/yzhao062/pyod,BSD-2-Clause,2017-10-03 20:29:04.000,2023-12-21 15:59:29.000000,2023-12-16 05:36:44,1721.0,29.0,1287.0,147.0,207.0,170.0,144.0,7691.0,A Comprehensive and Scalable Python Library for Outlier Detection (Anomaly Detection).,50.0,34,True,2023-11-18 08:45:46,1.1.2,38.0,pyod,conda-forge/pyod,,,,3111.0,3111.0,https://pypi.org/project/pyod,660185.0,662231.0,https://anaconda.org/conda-forge/pyod,2023-11-18 09:26:18.014,88011.0,,,,,3.0,,,,,,,,,,,,,
129,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2023-12-19 15:57:47.000000,2023-12-19 14:48:48,2864.0,41.0,2080.0,174.0,1119.0,17.0,1400.0,6399.0,Open Source Neural Machine Translation and (Large) Language Models in PyTorch.,191.0,34,True,2023-11-02 12:53:15,3.4.3,48.0,OpenNMT-py,,,,['pytorch'],239.0,239.0,https://pypi.org/project/OpenNMT-py,5167.0,5167.0,,,,,,,,2.0,,,,,,,,,,,,,
130,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2023-12-20 16:58:22.000000,2023-12-20 11:14:14,2258.0,57.0,605.0,90.0,241.0,409.0,515.0,4932.0,"ClearML - Auto-Magical CI/CD to streamline your ML workflow. Experiment Manager, MLOps and Data-Management.",88.0,34,True,2023-11-08 21:09:23,1.13.2,90.0,clearml,,allegroai/trains,,,856.0,856.0,https://pypi.org/project/clearml,235898.0,236491.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30188.0,2.0,1836.0,,,,,,,,,,,,
131,litellm,BerriAI/litellm,nlp,,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm,MIT,2023-07-27 00:09:52.000,2023-12-21 15:50:27.000000,2023-12-21 15:50:23,4780.0,3158.0,371.0,35.0,200.0,188.0,809.0,3879.0,"Call all LLM APIs using the OpenAI format. Use Bedrock, Azure, OpenAI, Cohere, Anthropic, Ollama, Sagemaker,..",82.0,34,True,2023-12-16 13:56:58,1.15.0,12.0,litellm,,,,,623.0,623.0,https://pypi.org/project/litellm,197454.0,197454.0,,,,,,,,2.0,,,,,,,,,,,,,
132,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2023-12-20 17:42:42.349000,2023-12-19 23:02:50,1242.0,43.0,219.0,30.0,400.0,96.0,166.0,3271.0,Lightning fast forecasting with statistical and econometric models.,35.0,34,True,2023-12-19 23:12:37,1.7.0,25.0,statsforecast,conda-forge/statsforecast,,,,634.0,634.0,https://pypi.org/project/statsforecast,565596.0,568256.0,https://anaconda.org/conda-forge/statsforecast,2023-12-20 17:42:42.349,55860.0,,,,,1.0,,,,,,,,,,,,,
133,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2023-11-23 19:27:38.000000,2023-11-15 13:02:20,2274.0,13.0,524.0,70.0,478.0,256.0,680.0,2220.0,Survival analysis in Python.,115.0,34,True,2023-09-13 15:30:38,0.27.8,100.0,lifelines,conda-forge/lifelines,,,,2067.0,2067.0,https://pypi.org/project/lifelines,444290.0,451407.0,https://anaconda.org/conda-forge/lifelines,2023-09-13 16:31:11.545,306058.0,,,,,2.0,,,,,,,,,,,,,
134,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2023-12-21 16:46:47.000000,2023-12-21 15:32:00,3808.0,191.0,501.0,51.0,3885.0,204.0,856.0,2004.0,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,151.0,34,True,2023-11-08 20:57:23,0.33.1,52.0,pennylane,conda-forge/pennylane,,,,701.0,701.0,https://pypi.org/project/pennylane,41788.0,42990.0,https://anaconda.org/conda-forge/pennylane,2023-11-21 18:10:47.719,30043.0,,,,,1.0,70.0,,,,,,,,,,,,
135,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2023-12-20 09:54:04.000000,2023-12-18 10:37:24,920.0,86.0,291.0,54.0,1049.0,209.0,339.0,1822.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,87.0,34,True,2023-12-15 10:54:26,1.16.1,48.0,optimum,conda-forge/optimum,,,,1175.0,1175.0,https://pypi.org/project/optimum,845853.0,846375.0,https://anaconda.org/conda-forge/optimum,2023-12-15 13:15:30.310,10447.0,,,,,1.0,,,,,,,,,,,,,
136,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2023-12-21 11:41:05.000000,2023-12-21 11:41:05,1165.0,16.0,341.0,65.0,585.0,227.0,346.0,1432.0,A Jupyter - Leaflet.js bridge.,87.0,34,True,2023-12-15 14:14:28,0.18.1,69.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],6560.0,6560.0,https://pypi.org/project/ipyleaflet,130484.0,207608.0,https://anaconda.org/conda-forge/ipyleaflet,2023-12-15 15:24:03.988,1091842.0,,,,,2.0,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,51733.0,,,,,,,,
137,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,LGPL-3.0,2012-08-03 07:43:59.000,2023-12-18 15:28:08.000000,2023-12-18 15:28:08,2939.0,65.0,347.0,55.0,1110.0,278.0,917.0,1310.0,Cartopy - a cartographic python library with matplotlib support.,124.0,34,True,2023-08-05 00:46:57,0.22.0,24.0,cartopy,conda-forge/cartopy,,,,4178.0,4178.0,https://pypi.org/project/cartopy,156103.0,233692.0,https://anaconda.org/conda-forge/cartopy,2023-10-24 18:58:07.197,3336361.0,,,,,2.0,,,,,,,,,,,,,
138,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2023-12-19 00:59:01.000000,2023-12-18 23:29:58,861.0,6.0,307.0,45.0,1006.0,70.0,163.0,1170.0,Making text a first-class citizen in TensorFlow.,111.0,34,True,2023-11-15 19:00:05,2.15.0,53.0,tensorflow-text,,,,['tensorflow'],6196.0,6196.0,https://pypi.org/project/tensorflow-text,3805649.0,3805649.0,,,,,,,,2.0,,,,,,,,,,,,,
139,Nilearn,nilearn/nilearn,medical-data,,https://github.com/nilearn/nilearn,https://github.com/nilearn/nilearn,,2011-01-09 19:02:23.000,2023-12-21 09:40:26.000000,2023-12-21 09:15:31,10163.0,118.0,535.0,69.0,2259.0,241.0,1675.0,1065.0,Machine learning for NeuroImaging in Python.,232.0,34,True,2023-10-01 19:30:40,0.10.2,22.0,nilearn,conda-forge/nilearn,,,['sklearn'],2771.0,2771.0,https://pypi.org/project/nilearn,55569.0,62499.0,https://anaconda.org/conda-forge/nilearn,2023-10-02 11:59:55.930,256283.0,,,,,2.0,147.0,,,,,,,,,,,,
140,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2023-12-21 12:04:43.000000,2023-12-20 03:28:39,2919.0,134.0,3981.0,371.0,3492.0,326.0,1149.0,35698.0,"Making large AI models cheaper, faster and more accessible.",160.0,33,True,2023-11-01 05:57:35,0.3.4,34.0,,,,,,282.0,282.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
141,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2023-12-21 06:59:37.000000,2023-12-20 18:26:53,1496.0,8.0,6776.0,378.0,645.0,376.0,3036.0,27602.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",262.0,33,True,2021-11-15 22:08:26,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],1526.0,1526.0,https://pypi.org/project/detectron2,,5270.0,https://anaconda.org/conda-forge/detectron2,2023-11-30 09:37:14.142,216078.0,,,,,2.0,,,,,,,,,,,,,
142,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2023-12-21 17:29:06.000000,2023-12-21 16:06:10,16433.0,2075.0,2538.0,377.0,4484.0,483.0,3116.0,19316.0,MindsDBs AI SQL Server connects AI models to real time data.,814.0,33,True,2023-12-07 17:55:04,23.11.4.2,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,33818.0,33818.0,,,,,,,,3.0,,,,,,,,,,,,,
143,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2023-12-20 13:31:14.000000,2023-09-18 08:44:36,1331.0,,2154.0,331.0,1578.0,358.0,1853.0,13714.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",172.0,33,True,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,1061.0,1061.0,https://pypi.org/project/horovod,59618.0,59618.0,,,,,,,,2.0,,,,,,,,,stable/horovod,,,,
144,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2023-10-30 04:23:19.000000,2023-10-26 05:31:53,3012.0,1.0,1768.0,284.0,3502.0,343.0,1675.0,13459.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,33,True,2023-09-14 12:12:06,3.0,40.0,nni,,,,,535.0,535.0,https://pypi.org/project/nni,17229.0,17229.0,,,,,,,,1.0,,,,,,,,,,,,,
145,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2023-09-25 04:57:08.085000,2023-08-20 17:38:53,890.0,,1100.0,320.0,266.0,49.0,341.0,12273.0,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,88.0,33,True,2023-06-14 16:34:48,1.17.3,21.0,annoy,conda-forge/python-annoy,,,,3407.0,3407.0,https://pypi.org/project/annoy,803134.0,812812.0,https://anaconda.org/conda-forge/python-annoy,2023-09-25 04:57:08.085,377467.0,,,,,2.0,,,,,,,,,,,,,
146,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2023-11-01 06:14:06.000000,2021-11-29 19:55:31,1571.0,,1125.0,339.0,1683.0,502.0,1294.0,11134.0,Turi Create simplifies the development of custom machine learning models.,86.0,33,False,2020-09-30 22:44:07,6.4.1,30.0,turicreate,,,,,364.0,364.0,https://pypi.org/project/turicreate,18467.0,18599.0,,,,,,,,3.0,9520.0,,,,,,,,,,,,
147,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2023-10-25 13:56:47.000000,2021-07-29 23:17:25,531.0,,1725.0,263.0,114.0,84.0,535.0,11036.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,4776.0,4776.0,https://pypi.org/project/lime,280304.0,282616.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,194236.0,,,,,1.0,,,,,,,,,,,,,
148,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2023-12-20 22:30:29.000000,2023-12-20 21:53:31,3728.0,224.0,795.0,135.0,158.0,88.0,956.0,10709.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",87.0,33,True,2023-12-20 22:52:10,16.0.1.post1,46.0,ocrmypdf,conda-forge/ocrmypdf,,,,692.0,692.0,https://pypi.org/project/ocrmypdf,56582.0,58728.0,https://anaconda.org/conda-forge/ocrmypdf,2023-06-16 19:24:58.228,60029.0,,,,,2.0,1527.0,,,,,ocrmypdf,ocrmypdf,,,,,,
149,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2023-12-21 00:25:58.000000,2023-12-21 00:25:57,3774.0,123.0,1084.0,190.0,2756.0,267.0,742.0,10270.0,"Low-code framework for building custom LLMs, neural networks, and other AI models.",148.0,33,True,2023-12-20 21:47:42,0.9.1,44.0,ludwig,,,,['tensorflow'],231.0,231.0,https://pypi.org/project/ludwig,4825.0,4825.0,,,,,,,,3.0,,,,,,,,,,,,,
150,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2023-12-11 13:49:34.986000,2023-12-09 05:39:53,576.0,13.0,2266.0,222.0,243.0,89.0,415.0,9800.0,A little word cloud generator in Python.,72.0,33,True,2023-12-09 13:50:41,1.9.3,13.0,wordcloud,conda-forge/wordcloud,,,,21.0,21.0,https://pypi.org/project/wordcloud,1452313.0,1463261.0,https://anaconda.org/conda-forge/wordcloud,2023-12-11 13:49:34.986,448883.0,,,,,2.0,,,,,,,,,,,,,
151,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2023-12-12 17:39:59.000000,2023-12-08 19:12:48,2431.0,7.0,1511.0,290.0,429.0,272.0,636.0,9354.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,118.0,33,True,2023-08-15 18:21:39,0.12.1,29.0,tpot,conda-forge/tpot,,,['sklearn'],2531.0,2531.0,https://pypi.org/project/tpot,35913.0,41668.0,https://anaconda.org/conda-forge/tpot,2023-08-15 22:49:07.495,241739.0,,,,,1.0,,,,,,,,,,,,,
152,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2023-12-21 09:52:37.000000,2023-12-21 09:52:37,1134.0,53.0,1606.0,118.0,102.0,2.0,821.0,8641.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",50.0,33,True,,,,deepface,,,,,2315.0,2315.0,https://pypi.org/project/deepface,155071.0,155071.0,,,,,,,,2.0,,,,,,,,,,,,,
153,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2023-12-21 16:43:02.000000,2023-11-17 16:27:58,10398.0,8.0,1861.0,349.0,3412.0,129.0,1130.0,8344.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,332.0,33,True,2023-07-19 14:18:35,9.9.0,29.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,,,https://pypi.org/project/vowpalwabbit,86249.0,89840.0,https://anaconda.org/conda-forge/vowpalwabbit,2023-10-08 10:19:04.401,136461.0,,,,,3.0,,,,,,,,,,,,,
154,Pydub,jiaaro/pydub,audio,,https://github.com/jiaaro/pydub,https://github.com/jiaaro/pydub,MIT,2011-05-02 18:42:38.000,2023-11-28 07:14:23.000000,2022-12-08 17:49:19,746.0,,964.0,135.0,219.0,277.0,269.0,7983.0,Manipulate audio with a simple and easy high level interface.,95.0,33,True,2021-03-10 02:10:41,0.25.1,31.0,pydub,conda-forge/pydub,,,,45346.0,45346.0,https://pypi.org/project/pydub,3216040.0,3217329.0,https://anaconda.org/conda-forge/pydub,2023-06-16 16:12:25.533,77374.0,,,,,2.0,,,,,,,,,,,,,
155,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2023-12-12 09:06:12.000000,2023-12-12 08:44:58,2894.0,11.0,1578.0,86.0,1621.0,364.0,1605.0,7879.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",117.0,33,True,2023-10-18 03:54:18,2.9.0,19.0,paddleseg,,,,['paddle'],1088.0,1088.0,https://pypi.org/project/paddleseg,1890.0,1890.0,,,,,,,,2.0,,,,,,,,,,,,,
156,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2023-12-20 19:00:22.000000,2023-12-12 14:48:29,814.0,58.0,643.0,275.0,1072.0,249.0,335.0,7233.0,Build and manage real-life data science projects with ease!.,76.0,33,True,2023-12-04 21:08:28,2.10.8,100.0,metaflow,conda-forge/metaflow,,,,572.0,572.0,https://pypi.org/project/metaflow,147839.0,151668.0,https://anaconda.org/conda-forge/metaflow,2023-12-05 13:25:21.985,157007.0,,,,,2.0,,,,,,,,,,,,,
157,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2023-12-21 18:13:47.000000,2023-12-21 04:16:53,37856.0,819.0,775.0,146.0,8806.0,893.0,4932.0,6762.0,cuDF - GPU DataFrame Library.,268.0,33,True,2023-12-08 21:31:24,23.12.01,44.0,cudf,,,,,49.0,49.0,https://pypi.org/project/cudf,3622.0,3622.0,,,,,,,,2.0,,,,,,,,,,,,,
158,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2023-12-21 14:10:39.000000,2023-12-21 05:33:00,32278.0,156.0,1955.0,388.0,6719.0,2658.0,6511.0,6581.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",247.0,33,True,,,,h2o,,,,,21.0,21.0,https://pypi.org/project/h2o,415699.0,415699.0,,,,,,,,2.0,,,,,,,,,,,,,
159,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2023-12-20 07:47:28.000000,2023-12-20 07:47:20,2899.0,154.0,678.0,140.0,89.0,75.0,323.0,5837.0,Fit interpretable models. Explain blackbox machine learning.,39.0,33,True,2023-12-14 21:27:55,0.5.0,40.0,interpret,,,,['jupyter'],590.0,590.0,https://pypi.org/project/interpret,86189.0,86189.0,,,,,,,,1.0,,,,,,,,,,,,,
160,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2023-12-16 19:25:54.000000,2023-12-16 19:23:13,1208.0,34.0,623.0,65.0,131.0,48.0,430.0,5584.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",40.0,33,True,2023-12-16 19:24:49,2.4.1,54.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],1101.0,1101.0,https://pypi.org/project/pytorch-metric-learning,295193.0,295427.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,11009.0,,,,,1.0,,,,,,,,,,,,,
161,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2023-12-19 16:50:01.000000,2023-12-19 16:41:52,1051.0,33.0,450.0,223.0,731.0,164.0,329.0,4332.0,Model interpretability and understanding for PyTorch.,104.0,33,True,2023-12-05 09:21:02,0.7.0,9.0,captum,conda-forge/captum,,,['pytorch'],1667.0,1667.0,https://pypi.org/project/captum,166390.0,167181.0,https://anaconda.org/conda-forge/captum,2023-06-16 19:28:19.191,18999.0,,,,,1.0,,,,,,,,,,,,,
162,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2023-12-21 07:50:48.000000,2023-12-20 22:17:02,12045.0,93.0,1061.0,100.0,1296.0,116.0,739.0,4221.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",132.0,33,True,2023-09-22 14:42:30,1.16.0,54.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,466.0,466.0,https://pypi.org/project/adversarial-robustness-toolbox,28128.0,28983.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2023-09-22 17:09:10.511,35057.0,,,,,1.0,,,,,,,,,,,,,
163,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2023-12-21 16:12:27.000000,2023-12-21 16:12:24,12031.0,47.0,1022.0,166.0,460.0,576.0,737.0,4016.0,Probabilistic reasoning and statistical analysis in TensorFlow.,486.0,33,True,2023-11-20 23:32:05,0.23.0,50.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],,,https://pypi.org/project/tensorflow-probability,1855807.0,1859289.0,https://anaconda.org/conda-forge/tensorflow-probability,2023-11-15 10:36:45.409,118418.0,,,,,2.0,,,,,,,,,,,,,
