,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,trending
170,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2025-07-10 11:10:16.000000,2025-07-10 11:10:14,1570.0,9.0,371.0,92.0,818.0,135.0,464.0,3435.0,Quickly and accurately render even the largest data.,62.0,33,True,2025-04-10 16:54:56,0.18.0,38.0,,datashader,conda-forge/datashader,,,,225120.0,6218.0,6218.0,https://pypi.org/project/datashader,200655.0,https://anaconda.org/conda-forge/datashader,2025-05-08 09:24:48.325,1516883.0,2.0,,,,,,,,,,,,,,,
171,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2025-07-24 14:46:44.000000,2025-07-24 14:46:41,18394.0,71.0,1346.0,82.0,8330.0,514.0,4471.0,3006.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,398.0,33,True,2025-07-15 16:36:20,1.10.0,64.0,,mne,conda-forge/mne,,,,278671.0,,,https://pypi.org/project/mne,269660.0,https://anaconda.org/conda-forge/mne,2025-07-15 18:58:20.588,558699.0,2.0,,,,,,,,,,,,,,,
172,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2025-07-24 14:52:37.000000,2025-07-24 13:52:57,1894.0,107.0,756.0,64.0,1893.0,171.0,1050.0,2790.0,The official Python client for the Huggingface Hub.,254.0,33,True,2025-07-24 12:35:59,0.33.5,108.0,,huggingface_hub,conda-forge/huggingface_hub,,,,96095275.0,,,https://pypi.org/project/huggingface_hub,96028292.0,https://anaconda.org/conda-forge/huggingface_hub,2025-07-14 17:43:57.460,3550146.0,2.0,,,,,,,,,,,,,,,
173,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2025-06-19 04:42:32.000000,2025-03-24 01:18:35,980.0,,390.0,38.0,159.0,39.0,259.0,2453.0,A library of sklearn compatible categorical variable encoders.,71.0,33,True,2025-03-15 16:16:43,2.8.1,24.0,,category_encoders,conda-forge/category_encoders,,['sklearn'],,2158303.0,4059.0,4059.0,https://pypi.org/project/category_encoders,2150933.0,https://anaconda.org/conda-forge/category_encoders,2025-04-22 14:56:25.923,331656.0,1.0,,,,,,,,,,,,,,,
174,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2025-07-21 21:02:29.000000,2025-07-21 21:02:28,1396.0,49.0,200.0,20.0,205.0,51.0,150.0,2097.0,"A Python library for audio data augmentation. Useful for making audio ML models work well in the real world, not just..",33.0,33,True,2025-07-04 11:42:27,0.42.0,44.0,,audiomentations,,,,,527390.0,835.0,835.0,https://pypi.org/project/audiomentations,527390.0,,,,2.0,,,,,,,,,,,,,,,
175,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2025-07-24 18:13:05.000000,2025-07-24 18:13:01,5130.0,327.0,51.0,208.0,639.0,163.0,544.0,1680.0,Multiplatform plotting library based on the Grammar of Graphics.,21.0,33,True,2025-07-17 16:20:19,4.7.0,91.0,,lets-plot,,,,3307.0,138971.0,189.0,189.0,https://pypi.org/project/lets-plot,138923.0,,,,2.0,,,,,,,,,,,,,,,
176,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2025-07-19 17:52:18.000000,2025-07-19 17:52:12,1882.0,1.0,197.0,31.0,216.0,23.0,408.0,1455.0,The ctypes-based simple ImageMagick binding for Python.,109.0,33,True,2023-11-04 01:41:17,0.6.13,25.0,,wand,conda-forge/wand,,,51691.0,1194437.0,21127.0,21127.0,https://pypi.org/project/wand,1191659.0,https://anaconda.org/conda-forge/wand,2025-04-22 14:57:10.980,151399.0,2.0,,,,,,,,,,,,,,,
177,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2025-07-24 10:52:01.000000,2025-07-24 10:51:13,2987.0,23.0,253.0,33.0,253.0,49.0,519.0,1388.0,Python interface for igraph.,79.0,33,True,2025-06-11 09:22:49,0.11.9,32.0,,python-igraph,conda-forge/igraph,,,567593.0,241704.0,4632.0,4632.0,https://pypi.org/project/python-igraph,222502.0,https://anaconda.org/conda-forge/igraph,2025-06-13 17:11:10.291,807869.0,2.0,,,,,,,,,,,,,,,
178,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2025-07-14 07:55:46.000000,2025-07-02 16:38:36,919.0,2.0,353.0,40.0,1133.0,88.0,173.0,1263.0,Making text a first-class citizen in TensorFlow.,117.0,33,True,2025-04-04 21:04:24,2.19.0,62.0,,tensorflow-text,,,['tensorflow'],,8456916.0,9928.0,9928.0,https://pypi.org/project/tensorflow-text,8456916.0,,,,2.0,,,,,,,,,,,,,,,
179,scikit-survival,sebp/scikit-survival,sklearn-utils,,https://github.com/sebp/scikit-survival,https://github.com/sebp/scikit-survival,GPL-3.0,2016-12-26 22:15:53.000,2025-07-24 08:20:29.000000,2025-07-23 20:16:10,1314.0,71.0,216.0,22.0,182.0,24.0,219.0,1212.0,Survival analysis built on top of scikit-learn.,22.0,33,True,2025-03-25 21:55:00,0.24.1,31.0,,scikit-survival,conda-forge/scikit-survival,,['sklearn'],,142961.0,921.0,921.0,https://pypi.org/project/scikit-survival,136828.0,https://anaconda.org/conda-forge/scikit-survival,2025-04-22 14:58:04.628,269865.0,1.0,,,,,,,,,,,,,,,
180,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2025-06-10 04:03:40.000000,2025-06-10 04:03:34,1568.0,6.0,150.0,40.0,133.0,3.0,646.0,1187.0,A Python data analysis library that is optimized for humans instead of machines.,54.0,33,True,,,16.0,,agate,conda-forge/agate,,,,20717841.0,5135.0,5135.0,https://pypi.org/project/agate,20710880.0,https://anaconda.org/conda-forge/agate,2025-04-22 14:56:31.741,348077.0,2.0,,,,,,,,,,,,,,,
181,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2025-07-23 08:59:58.000000,2025-07-23 08:59:58,15051.0,227.0,306.0,34.0,2018.0,423.0,729.0,1125.0,Python package for earth-observing satellite data processing.,181.0,33,True,2025-06-13 11:25:01,0.57.0,73.0,,satpy,conda-forge/satpy,,,,22835.0,178.0,178.0,https://pypi.org/project/satpy,18101.0,https://anaconda.org/conda-forge/satpy,2025-06-13 16:10:40.585,288805.0,3.0,,,,,,,,,,,,,,,
182,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2025-06-13 20:45:32.000000,2025-04-28 11:22:23,15122.0,2.0,502.0,49.0,2346.0,406.0,974.0,791.0,Workflows and interfaces for neuroimaging packages.,264.0,33,True,2025-03-19 23:38:43,1.10.0,49.0,,nipype,conda-forge/nipype,,,,334984.0,7132.0,7132.0,https://pypi.org/project/nipype,320674.0,https://anaconda.org/conda-forge/nipype,2025-05-05 13:43:30.848,844304.0,2.0,,,,,,,,,,,,,,,
183,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2025-07-23 06:26:08.000000,2025-07-15 06:25:10,3844.0,35.0,4500.0,391.0,4388.0,434.0,1290.0,41046.0,"Making large AI models cheaper, faster and more accessible.",194.0,32,True,2025-06-04 06:00:47,0.5.0,50.0,,,,,,,,524.0,524.0,,,,,,2.0,,,,,,,,,,,,,,,
184,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2025-07-24 15:20:42.000000,2025-07-24 14:54:18,19569.0,320.0,5579.0,426.0,6537.0,37.0,4234.0,34781.0,AIs query engine - Platform for building AI that can answer questions over large scale federated data. - The only MCP..,877.0,32,True,2025-07-15 10:58:22,25.7.3.0,100.0,,mindsdb,,,['pytorch'],,16323.0,,,https://pypi.org/project/mindsdb,16323.0,,,,3.0,,,,,,,,,,,,,,,
185,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2025-04-22 14:57:16.666000,2025-04-02 16:22:19,540.0,,2963.0,399.0,128.0,234.0,560.0,27139.0,Deezer source separation library including pretrained models.,22.0,32,True,2021-09-03 09:59:00,2.3.0,10.0,,spleeter,conda-forge/spleeter,,['tensorflow'],4163630.0,93902.0,1066.0,1066.0,https://pypi.org/project/spleeter,31894.0,https://anaconda.org/conda-forge/spleeter,2025-04-22 14:57:16.666,113353.0,2.0,,,,,,,,,,,,,,,
186,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2025-07-08 19:36:34.000000,2025-07-08 19:36:29,1425.0,2.0,3702.0,744.0,1146.0,378.0,589.0,19577.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,32,True,2022-08-01 18:18:44,2.1.4,48.0,,magenta,,,['tensorflow'],,9918.0,592.0,592.0,https://pypi.org/project/magenta,9918.0,,,,2.0,,,,,,,,,,,,,,,
187,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2025-04-22 14:57:35.321000,2020-10-14 16:36:49,6226.0,,4286.0,1017.0,1871.0,326.0,660.0,18726.0,"Zipline, a Pythonic Algorithmic Trading Library.",161.0,32,False,2020-10-05 15:43:07,1.4.1,13.0,,zipline,conda-forge/zipline,,,,2014.0,1043.0,1043.0,https://pypi.org/project/zipline,1825.0,https://anaconda.org/conda-forge/zipline,2025-04-22 14:57:35.321,10970.0,1.0,,,,,,,,,,,,,,,
188,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2025-04-22 14:56:30.659000,2021-07-29 23:17:25,531.0,,1807.0,262.0,120.0,102.0,535.0,11942.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,32,False,2020-04-03 22:05:03,0.2.0.0,18.0,,lime,conda-forge/lime,,,,190261.0,9385.0,9385.0,https://pypi.org/project/lime,185759.0,https://anaconda.org/conda-forge/lime,2025-04-22 14:56:30.659,274669.0,2.0,,,,,,,,,,,,,,,
189,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2025-06-23 20:14:15.000000,2024-10-17 22:52:09,3861.0,,1178.0,193.0,2871.0,42.0,1038.0,11535.0,"Low-code framework for building custom LLMs, neural networks, and other AI models.",156.0,32,True,2024-07-30 00:11:51,0.10.4,51.0,,ludwig,,,['tensorflow'],,1773.0,321.0,321.0,https://pypi.org/project/ludwig,1773.0,,,,3.0,,,,,,,,,,,,,,,
190,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-11-03 14:30:00.000000,2023-11-03 14:30:00,4358.0,,2035.0,281.0,3400.0,50.0,1494.0,10600.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,217.0,32,False,2023-06-06 20:16:41,1.7.2,23.0,,parlai,,,['pytorch'],,1332.0,273.0,273.0,https://pypi.org/project/parlai,1332.0,,,,2.0,,,,,,,,,,,,,,,
191,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2024-12-16 18:00:41.000000,2024-12-16 18:00:41,1394.0,,1386.0,299.0,897.0,150.0,760.0,9250.0,AutoML library for deep learning.,146.0,32,True,2024-03-20 21:24:21,2.0.0,59.0,,autokeras,,,['tensorflow'],19776.0,14935.0,877.0,877.0,https://pypi.org/project/autokeras,14721.0,,,,2.0,,,,,,,,,,,,,,,
192,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2025-06-10 02:26:07.000000,2024-12-25 06:44:36,2948.0,,1692.0,91.0,1713.0,14.0,2169.0,9116.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",131.0,32,True,2024-11-05 11:28:52,2.10.0,20.0,,paddleseg,,,['paddle'],,2084.0,1457.0,1457.0,https://pypi.org/project/paddleseg,2084.0,,,,2.0,,,,,,,,,,,,,,,
193,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2025-06-17 04:13:51.000000,2025-06-13 01:59:41,551.0,2.0,850.0,83.0,300.0,79.0,377.0,7960.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",85.0,32,True,2022-06-05 10:13:32,2.5,17.0,,tensorboardX,conda-forge/tensorboardx,,,492.0,3436387.0,59225.0,59225.0,https://pypi.org/project/tensorboardX,3414534.0,https://anaconda.org/conda-forge/tensorboardx,2025-04-22 14:56:45.200,1310923.0,2.0,,,,,,,,,,,,,,,
194,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2025-07-21 19:05:32.000000,2024-11-13 18:39:43,1380.0,,889.0,157.0,1740.0,149.0,865.0,7499.0,An open source python library for automated feature engineering.,75.0,32,True,2024-05-14 18:59:20,1.31.0,100.0,,featuretools,conda-forge/featuretools,,,,94881.0,2102.0,2102.0,https://pypi.org/project/featuretools,90627.0,https://anaconda.org/conda-forge/featuretools,2025-04-22 14:56:57.460,259528.0,2.0,,,,,,,,,,,,,,,
195,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2025-03-06 03:47:21.000000,2024-06-27 17:56:21,2895.0,,2111.0,178.0,1154.0,19.0,1429.0,6917.0,Open Source Neural Machine Translation and (Large) Language Models in PyTorch.,191.0,32,False,2024-03-18 14:01:33,3.5.1,50.0,,OpenNMT-py,,,['pytorch'],,35149.0,342.0,342.0,https://pypi.org/project/OpenNMT-py,35149.0,,,,2.0,,,,,,,,,,,,,,,
196,kaggle,Kaggle/kaggle-api,ml-experiments,,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000,2025-07-24 15:02:37.000000,2025-07-14 20:36:07,328.0,65.0,1186.0,204.0,289.0,140.0,377.0,6745.0,Official Kaggle API.,49.0,32,True,2025-05-08 21:11:47,1.7.4.5,23.0,,kaggle,conda-forge/kaggle,,,,570936.0,21.0,21.0,https://pypi.org/project/kaggle,566801.0,https://anaconda.org/conda-forge/kaggle,2025-04-22 14:57:05.316,239842.0,2.0,,,,,,,,,,,,,,,
197,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2025-05-04 15:19:30.415000,2025-05-04 14:31:12,2355.0,6.0,1130.0,188.0,244.0,234.0,289.0,6147.0,Distributed Evolutionary Algorithms in Python.,91.0,32,True,,,8.0,,deap,conda-forge/deap,,,,225749.0,6786.0,6786.0,https://pypi.org/project/deap,215939.0,https://anaconda.org/conda-forge/deap,2025-05-04 15:19:30.415,559208.0,2.0,,,,,,,,,,,,,,,
198,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2025-07-23 20:02:16.000000,2025-06-26 14:30:56,2264.0,4.0,344.0,41.0,2262.0,394.0,674.0,5718.0,Aim An easy-to-use & supercharged open-source experiment tracker.,82.0,32,True,2025-05-08 10:24:23,3.29.1,71.0,,aim,conda-forge/aim,,,,93599.0,927.0,927.0,https://pypi.org/project/aim,90874.0,https://anaconda.org/conda-forge/aim,2025-04-22 14:57:56.531,130816.0,2.0,,,,,,,,,,,,,,,
199,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2025-06-23 22:12:36.000000,2024-06-17 19:23:44,491.0,,689.0,65.0,241.0,223.0,165.0,4808.0,Header-only C++/python library for fast approximate nearest neighbors.,72.0,32,False,2023-12-03 03:49:47,0.8.0,9.0,,hnswlib,conda-forge/hnswlib,,,,738301.0,8291.0,8291.0,https://pypi.org/project/hnswlib,731490.0,https://anaconda.org/conda-forge/hnswlib,2025-04-22 14:57:43.850,374646.0,3.0,,,,,,,,,,,,,,,
200,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2025-05-30 21:38:02.000000,2025-04-23 15:27:35,1145.0,,362.0,56.0,1428.0,86.0,186.0,4104.0,A Python toolbox for performing gradient-free optimization.,58.0,32,True,2025-04-23 15:28:19,1.0.12,40.0,,nevergrad,conda-forge/nevergrad,,,,165722.0,940.0,940.0,https://pypi.org/project/nevergrad,164680.0,https://anaconda.org/conda-forge/nevergrad,2025-04-22 14:57:24.222,64654.0,2.0,,,,,,,,,,,,,,,
201,NeuralForecast,Nixtla/neuralforecast,time-series-data,,https://github.com/Nixtla/neuralforecast,https://github.com/Nixtla/neuralforecast,Apache-2.0,2021-04-26 00:15:19.000,2025-07-24 09:23:27.000000,2025-07-22 13:09:04,1253.0,16.0,432.0,36.0,604.0,103.0,527.0,3652.0,Scalable and user friendly neural forecasting algorithms.,53.0,32,True,2025-06-17 17:49:01,3.0.2,26.0,,neuralforecast,conda-forge/neuralforecast,,,,90433.0,412.0,412.0,https://pypi.org/project/neuralforecast,89383.0,https://anaconda.org/conda-forge/neuralforecast,2025-04-22 14:58:13.961,42007.0,2.0,,,,,,,,,,,,,,,
202,SDV,sdv-dev/SDV,tabular,,https://github.com/sdv-dev/SDV,https://github.com/sdv-dev/SDV,,2018-05-11 15:56:50.000,2025-07-23 16:44:10.000000,2025-07-22 17:01:51,1989.0,108.0,362.0,44.0,1070.0,153.0,1337.0,3078.0,Synthetic data generation for tabular data.,50.0,32,True,2025-07-14 19:09:19,1.24.1,79.0,,sdv,conda-forge/sdv,,,,77810.0,821.0,821.0,https://pypi.org/project/sdv,76507.0,https://anaconda.org/conda-forge/sdv,2025-07-15 14:57:05.575,56071.0,1.0,,,,,,,,,,,,,,,
203,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2025-04-22 14:56:38.802000,2021-10-12 13:32:38,1570.0,,521.0,62.0,546.0,254.0,393.0,2781.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,32,False,2021-10-12 15:33:19,0.9.0,23.0,,scikit-optimize,conda-forge/scikit-optimize,,,,1539605.0,8563.0,8563.0,https://pypi.org/project/scikit-optimize,1526124.0,https://anaconda.org/conda-forge/scikit-optimize,2025-04-22 14:56:38.802,795427.0,2.0,,,,,,,,,,,,,,,
204,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2025-04-22 14:56:24.379000,2024-10-29 11:59:38,2311.0,,550.0,66.0,489.0,264.0,714.0,2472.0,Survival analysis in Python.,120.0,32,True,2024-10-29 12:00:17,0.30.0,100.0,,lifelines,conda-forge/lifelines,,,,1751926.0,4127.0,4127.0,https://pypi.org/project/lifelines,1744692.0,https://anaconda.org/conda-forge/lifelines,2025-04-22 14:56:24.379,448552.0,2.0,,,,,,,,,,,,,,,
205,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2025-07-23 18:42:07.000000,2025-07-14 13:28:05,1044.0,40.0,168.0,22.0,488.0,194.0,369.0,2435.0,Elegant easy-to-use neural networks + scientific computing in JAX. https://docs.kidger.site/equinox/.,73.0,32,True,2025-07-07 20:44:26,0.13.0,47.0,,equinox,,,['jax'],,324125.0,1354.0,1354.0,https://pypi.org/project/equinox,324125.0,,,,1.0,,,,,,,,,,,,,,,
206,Opacus,pytorch/opacus,privacy-ml,,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000,2025-07-09 13:00:28.839000,2025-06-30 23:52:31,784.0,16.0,360.0,45.0,446.0,55.0,272.0,1829.0,Training PyTorch models with differential privacy.,85.0,32,True,2025-05-27 16:23:36,1.5.4,26.0,,opacus,conda-forge/opacus,,['pytorch'],141.0,115502.0,1183.0,1183.0,https://pypi.org/project/opacus,114884.0,https://anaconda.org/conda-forge/opacus,2025-07-09 13:00:28.839,25876.0,1.0,,,,,,,,,,,,,,,
207,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2025-07-21 18:16:20.000000,2025-07-15 14:22:40,1670.0,14.0,172.0,16.0,902.0,110.0,469.0,1437.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,110.0,32,True,2025-03-07 00:16:27,0.31.0,60.0,,pyjanitor,conda-forge/pyjanitor,,,,119340.0,972.0,972.0,https://pypi.org/project/pyjanitor,114841.0,https://anaconda.org/conda-forge/pyjanitor,2025-04-22 14:56:48.797,278988.0,2.0,,,,,,,,,,,,,,,
208,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2025-07-22 22:43:22.000000,2025-07-22 22:43:20,795.0,28.0,112.0,24.0,658.0,351.0,534.0,1219.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",51.0,32,True,2025-05-01 14:12:05,0.11.3,24.0,,hvplot,conda-forge/hvplot,,,,232749.0,7258.0,7258.0,https://pypi.org/project/hvplot,219573.0,https://anaconda.org/conda-forge/hvplot,2025-05-01 17:16:52.640,803753.0,3.0,,,,,,,,,,,,,,,
209,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2025-07-23 21:22:01.000000,2025-07-22 16:36:00,11738.0,61.0,247.0,52.0,12499.0,208.0,2254.0,1018.0,Cloud-native genomic dataframes and batch computing.,98.0,32,True,2025-06-26 21:38:36,0.2.135,100.0,,hail,,,['spark'],,22711.0,168.0,168.0,https://pypi.org/project/hail,22711.0,,,,2.0,,,,,,,,,,,,,,,
