,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
146,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2025-04-22 14:58:08.009000,2025-04-09 19:38:13,1280.0,33.0,508.0,294.0,983.0,216.0,346.0,5189.0,Model interpretability and understanding for PyTorch.,127.0,34,True,2025-03-27 04:51:30,0.8.0,10.0,captum,conda-forge/captum,,,['pytorch'],3116.0,3116.0,https://pypi.org/project/captum,294719.0,297682.0,https://anaconda.org/conda-forge/captum,2025-04-22 14:58:08.009,118520.0,,,,,1.0,,,,,,,,,,,,
147,argilla,argilla-io/argilla,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2025-04-21 20:28:57.000000,2025-03-10 08:42:43,3625.0,12.0,425.0,31.0,3445.0,52.0,2155.0,4468.0,Argilla is a collaboration tool for AI engineers and domain experts to build high-quality datasets.,112.0,34,True,2025-03-11 08:58:41,2.8.0,100.0,argilla,,,,,2982.0,2982.0,https://pypi.org/project/argilla,431983.0,431983.0,,,,,,,,2.0,,,,,,,,,,,,
148,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2025-04-23 19:42:46.000000,2025-04-23 19:40:15,1367.0,13.0,305.0,38.0,523.0,105.0,255.0,4247.0,Lightning fast forecasting with statistical and econometric models.,51.0,34,True,2025-02-18 19:14:42,2.0.1,36.0,statsforecast,conda-forge/statsforecast,,,,1620.0,1620.0,https://pypi.org/project/statsforecast,975172.0,979824.0,https://anaconda.org/conda-forge/statsforecast,2025-04-22 14:58:12.826,172130.0,,,,,1.0,,,,,,,,,,,,
149,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2025-04-22 14:56:42.924000,2025-04-10 15:02:35,1561.0,17.0,367.0,92.0,807.0,134.0,462.0,3398.0,Quickly and accurately render even the largest data.,62.0,34,True,2025-04-10 16:54:56,0.18.0,38.0,datashader,conda-forge/datashader,,,,5923.0,5923.0,https://pypi.org/project/datashader,189355.0,213522.0,https://anaconda.org/conda-forge/datashader,2025-04-22 14:56:42.924,1425870.0,,,,,2.0,,,,,,,,,,,,
150,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2025-04-23 21:04:16.000000,2025-04-23 21:01:43,2183.0,93.0,411.0,49.0,1941.0,63.0,506.0,3240.0,Bayesian optimization in PyTorch.,142.0,34,True,2025-02-03 16:37:37,0.13.0,47.0,botorch,conda-forge/botorch,,,['pytorch'],1456.0,1456.0,https://pypi.org/project/botorch,208995.0,211671.0,https://anaconda.org/conda-forge/botorch,2025-04-22 14:57:33.214,149908.0,,,,,2.0,,,,,,,,,,,,
151,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2025-04-22 15:13:05.000000,2025-04-22 15:13:04,3129.0,69.0,715.0,75.0,1028.0,254.0,696.0,2870.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",139.0,34,True,2025-03-31 18:26:31,1.0.0,17.0,pgmpy,,,,,1550.0,1550.0,https://pypi.org/project/pgmpy,147376.0,147386.0,,,,,,,,1.0,605.0,,,,,,,,,,,
152,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2025-04-24 12:59:38.000000,2025-04-24 12:57:55,5558.0,176.0,568.0,18.0,1663.0,1101.0,782.0,2455.0,"This is the development home of the workflow management system Snakemake. For general information, see.",372.0,34,True,2025-04-24 12:59:38,9.3.1,309.0,snakemake,bioconda/snakemake,,,,2347.0,2347.0,https://pypi.org/project/snakemake,75590.0,87840.0,https://anaconda.org/bioconda/snakemake,2025-04-22 15:28:35.518,1396562.0,,,,,2.0,,,,,,,,,,,,
153,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,,2013-11-04 16:36:27.000,2025-04-22 14:56:21.283000,2025-04-14 20:18:34,3928.0,6.0,533.0,144.0,1255.0,141.0,1723.0,2349.0,Rasterio reads and writes geospatial raster datasets.,166.0,34,True,2024-12-02 16:44:51,1.4.3,85.0,rasterio,conda-forge/rasterio,,,,16635.0,16635.0,https://pypi.org/project/rasterio,2297518.0,2386897.0,https://anaconda.org/conda-forge/rasterio,2025-04-22 14:56:21.283,4557965.0,,,,,2.0,1022.0,,,,,,,,,,,
154,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2025-04-22 14:56:20.995000,2025-04-17 02:57:42,3150.0,18.0,375.0,55.0,1238.0,283.0,1000.0,1489.0,Cartopy - a cartographic python library with matplotlib support.,133.0,34,True,2024-10-08 23:19:04,0.24.1,27.0,cartopy,conda-forge/cartopy,,,,7282.0,7282.0,https://pypi.org/project/cartopy,552121.0,632134.0,https://anaconda.org/conda-forge/cartopy,2025-04-22 14:56:20.995,4720783.0,,,,,2.0,,,,,,,,,,,,
155,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2025-04-22 14:57:10.980000,2025-04-01 02:03:08,1881.0,5.0,197.0,32.0,216.0,22.0,405.0,1441.0,The ctypes-based simple ImageMagick binding for Python.,109.0,34,True,2023-11-04 01:41:17,0.6.13,25.0,wand,conda-forge/wand,,,,20763.0,20763.0,https://pypi.org/project/wand,1148440.0,1151027.0,https://anaconda.org/conda-forge/wand,2025-04-22 14:57:10.980,130366.0,,,,,2.0,51635.0,,,,,,,,,,,
156,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2025-04-22 14:56:20.833000,2025-02-20 23:53:44,1571.0,1.0,202.0,46.0,633.0,32.0,778.0,1182.0,Fiona reads and writes geographic data files.,78.0,34,True,2024-09-16 20:20:31,1.10.1,51.0,fiona,conda-forge/fiona,,,,25486.0,25486.0,https://pypi.org/project/fiona,4326633.0,4445412.0,https://anaconda.org/conda-forge/fiona,2025-04-22 14:56:20.833,6770405.0,,,,,2.0,,,,,,,,,,,,
157,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2025-04-22 14:57:26.066000,2025-04-13 16:47:48,1541.0,1.0,7279.0,392.0,704.0,462.0,3088.0,31818.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",277.0,33,True,2021-11-15 22:08:26,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],2418.0,2418.0,https://pypi.org/project/detectron2,,11604.0,https://anaconda.org/conda-forge/detectron2,2025-04-22 14:57:26.066,661454.0,,,,,2.0,,,,,,,,,,,,
158,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/serve,https://github.com/jina-ai/serve,Apache-2.0,2020-02-13 17:04:44.000,2025-04-22 14:57:59.713000,2025-03-24 13:59:53,8644.0,5.0,2207.0,216.0,4225.0,3.0,1944.0,21544.0,Build multimodal AI applications with cloud-native stack.,178.0,33,True,2024-11-12 08:26:45,3.28.0,100.0,jina,conda-forge/jina-core,jinaai/jina,,,,,https://pypi.org/project/jina,84710.0,115651.0,https://anaconda.org/conda-forge/jina-core,2025-04-22 14:57:59.713,92167.0,https://hub.docker.com/r/jinaai/jina,2025-03-24 14:11:41.059929,8.0,1785481.0,3.0,,,,,,jina-ai/serve,,,,,,
159,Recommenders,microsoft/recommenders,recommender-systems,,https://github.com/recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,MIT,2018-09-19 10:06:07.000,2025-04-24 15:26:10.000000,2025-01-19 03:16:46,9035.0,,3142.0,278.0,1320.0,161.0,721.0,20112.0,Best Practices on Recommendation Systems.,137.0,33,True,2024-12-24 07:39:57,1.2.1,14.0,recommenders,,,,,165.0,165.0,https://pypi.org/project/recommenders,20976.0,20985.0,,,,,,,,1.0,729.0,,,,,recommenders-team/recommenders,,,,,,
160,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2025-04-22 16:44:35.000000,2025-01-17 12:10:18,1423.0,,3690.0,742.0,1143.0,377.0,589.0,19449.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,33,True,2022-08-01 18:18:44,2.1.4,48.0,magenta,,,,['tensorflow'],575.0,575.0,https://pypi.org/project/magenta,9431.0,9431.0,,,,,,,,2.0,,,,,,,,,,,,
161,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2025-04-22 14:57:35.321000,2020-10-14 16:36:49,6226.0,,4259.0,1019.0,1869.0,327.0,658.0,18405.0,"Zipline, a Pythonic Algorithmic Trading Library.",161.0,33,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,1029.0,1029.0,https://pypi.org/project/zipline,3086.0,3269.0,https://anaconda.org/conda-forge/zipline,2025-04-22 14:57:35.321,10065.0,,,,,1.0,,,,,,,,,,,,
162,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2025-04-22 08:33:56.000000,2025-02-01 10:46:42,1341.0,1.0,2202.0,333.0,1604.0,380.0,1867.0,14452.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",174.0,33,True,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,1363.0,1363.0,https://pypi.org/project/horovod,93040.0,93040.0,,,,,,,,2.0,,,,,,,stable/horovod,,,,,
163,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2025-04-22 14:56:30.659000,2021-07-29 23:17:25,531.0,,1800.0,260.0,120.0,101.0,535.0,11857.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,8390.0,8390.0,https://pypi.org/project/lime,187520.0,191969.0,https://anaconda.org/conda-forge/lime,2025-04-22 14:56:30.659,258050.0,,,,,2.0,,,,,,,,,,,,
164,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2025-04-24 17:43:30.000000,2025-04-11 06:38:59,6311.0,82.0,1200.0,123.0,1811.0,102.0,770.0,9087.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",99.0,33,True,2025-04-11 13:45:36,3.5.1,69.0,perspective-python,conda-forge/perspective,,,['jupyter'],176.0,176.0,https://pypi.org/project/perspective-python,20106.0,55627.0,https://anaconda.org/conda-forge/perspective,2025-04-22 14:57:27.650,1990465.0,,,,,2.0,10979.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,681.0,,,,,,,
165,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2025-04-17 11:22:20.000000,2024-12-25 06:44:36,2948.0,,1687.0,90.0,1711.0,16.0,2151.0,8980.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",131.0,33,True,2024-11-05 11:28:52,2.10.0,20.0,paddleseg,,,,['paddle'],1414.0,1414.0,https://pypi.org/project/paddleseg,2046.0,2046.0,,,,,,,,2.0,,,,,,,,,,,,
166,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2025-04-22 14:56:26.401000,2025-04-15 23:58:09,760.0,29.0,2319.0,274.0,207.0,285.0,340.0,8700.0,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",54.0,33,True,2025-03-23 02:19:06,3.14.2,35.0,SpeechRecognition,conda-forge/speechrecognition,,,,21.0,21.0,https://pypi.org/project/SpeechRecognition,1470663.0,1474989.0,https://anaconda.org/conda-forge/speechrecognition,2025-04-22 14:56:26.401,242271.0,,,,,2.0,,,,,,,,,,,,
167,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2025-04-22 07:26:22.000000,2025-04-22 07:24:58,400.0,7.0,1508.0,131.0,181.0,7.0,371.0,8196.0,A Python implementation of global optimization with gaussian processes.,48.0,33,True,2024-12-23 09:50:53,2.0.3,20.0,bayesian-optimization,,,,,3619.0,3619.0,https://pypi.org/project/bayesian-optimization,437258.0,437259.0,,,,,,,,2.0,177.0,,,,,bayesian-optimization/BayesianOptimization,,,,,,
168,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2025-03-06 03:47:21.000000,2024-06-27 17:56:21,2895.0,,2112.0,177.0,1154.0,19.0,1429.0,6867.0,Open Source Neural Machine Translation and (Large) Language Models in PyTorch.,191.0,33,True,2024-03-18 14:01:33,3.5.1,50.0,OpenNMT-py,,,,['pytorch'],327.0,327.0,https://pypi.org/project/OpenNMT-py,13479.0,13479.0,,,,,,,,2.0,,,,,,,,,,,,
169,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2025-04-20 04:17:24.000000,2024-12-11 19:01:35,1284.0,,647.0,61.0,149.0,68.0,454.0,6127.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",46.0,33,True,2024-12-11 19:23:54,2.8.1,54.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],2623.0,2623.0,https://pypi.org/project/pytorch-metric-learning,765304.0,765505.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2025-03-25 16:28:35.582,12715.0,,,,,2.0,,,,,,,,,,,,
170,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2025-04-24 18:03:37.000000,2025-04-08 14:28:52,2260.0,22.0,337.0,42.0,2248.0,383.0,674.0,5526.0,Aim An easy-to-use & supercharged open-source experiment tracker.,82.0,33,True,2025-03-21 18:01:33,3.28.0,70.0,aim,conda-forge/aim,,,,865.0,865.0,https://pypi.org/project/aim,180143.0,182768.0,https://anaconda.org/conda-forge/aim,2025-04-22 14:57:56.531,118135.0,,,,,2.0,,,,,,,,,,,,
171,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,,2014-08-14 01:56:16.000,2025-04-22 14:56:38.886000,2025-01-26 15:57:33,1660.0,3.0,864.0,116.0,542.0,134.0,347.0,4994.0,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,112.0,33,True,2025-01-26 16:02:11,0.23.4,32.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],19290.0,19290.0,https://pypi.org/project/mlxtend,694422.0,700591.0,https://anaconda.org/conda-forge/mlxtend,2025-04-22 14:56:38.886,351633.0,,,,,1.0,,,,,,,,,,,,
172,TorchServe,pytorch/serve,model-serialisation,,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000,2025-04-23 02:27:53.000000,2025-03-17 18:20:57,3891.0,6.0,872.0,54.0,1744.0,386.0,1274.0,4346.0,"Serve, optimize and scale PyTorch models in production.",220.0,33,True,2024-09-30 22:46:39,0.12.0,25.0,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],858.0,858.0,https://pypi.org/project/torchserve,91360.0,121250.0,https://anaconda.org/pytorch/torchserve,2025-03-25 16:24:31.948,491030.0,https://hub.docker.com/r/pytorch/torchserve,2024-09-30 22:07:15.226668,32.0,1424264.0,2.0,7682.0,,,,,,,,,,,
173,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2025-04-22 14:57:01.266000,2025-04-15 15:35:28,12221.0,15.0,1070.0,154.0,472.0,637.0,762.0,4328.0,Probabilistic reasoning and statistical analysis in TensorFlow.,501.0,33,True,2024-11-08 16:30:13,0.25.0,52.0,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],3.0,3.0,https://pypi.org/project/tensorflow-probability,1596114.0,1599599.0,https://anaconda.org/conda-forge/tensorflow-probability,2025-04-22 14:57:01.266,174279.0,,,,,2.0,,,,,,,,,,,,
174,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2025-04-22 14:56:31.078000,2025-04-08 13:20:13,4346.0,121.0,1088.0,154.0,1805.0,413.0,914.0,4058.0,Fast data visualization and GUI tools for scientific / engineering applications.,304.0,33,True,2024-04-29 02:15:04,pyqtgraph-0.13.7,17.0,pyqtgraph,conda-forge/pyqtgraph,,,,12038.0,12038.0,https://pypi.org/project/pyqtgraph,393290.0,405070.0,https://anaconda.org/conda-forge/pyqtgraph,2025-04-22 14:56:31.078,683242.0,,,,,2.0,,,,,,,,,,,,
175,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2025-04-23 15:28:19.000000,2025-04-23 15:27:35,1145.0,13.0,358.0,56.0,1426.0,82.0,186.0,4050.0,A Python toolbox for performing gradient-free optimization.,58.0,33,True,2025-04-23 15:28:19,1.0.12,40.0,nevergrad,conda-forge/nevergrad,,,,893.0,893.0,https://pypi.org/project/nevergrad,133916.0,134949.0,https://anaconda.org/conda-forge/nevergrad,2025-04-22 14:57:24.222,60948.0,,,,,2.0,,,,,,,,,,,,
176,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2025-04-22 14:56:42.714000,2025-04-22 13:58:25,7424.0,18.0,615.0,115.0,1209.0,337.0,1120.0,3414.0,High-performance interactive 2D/3D data visualization library.,205.0,33,True,2025-04-22 14:57:44,0.15.0,38.0,vispy,conda-forge/vispy,,,['jupyter'],1963.0,1963.0,https://pypi.org/project/vispy,149470.0,163819.0,https://anaconda.org/conda-forge/vispy,2025-04-22 14:56:42.714,787940.0,,,,,2.0,,,vispy,https://www.npmjs.com/package/vispy,23.0,,,,,,,
177,Thinc,explosion/thinc,ml-frameworks,,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000,2025-04-22 14:56:32.490000,2025-03-07 10:28:57,5346.0,1.0,275.0,76.0,801.0,15.0,133.0,2844.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",67.0,33,True,2025-04-04 11:49:05,release-v8.3.6,88.0,thinc,conda-forge/thinc,,,,65739.0,65739.0,https://pypi.org/project/thinc,17181562.0,17240780.0,https://anaconda.org/conda-forge/thinc,2025-04-22 14:56:32.490,3493263.0,,,,,3.0,1191.0,,,,,,,,,,,
178,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2025-04-22 14:56:38.802000,2021-10-12 13:32:38,1570.0,,519.0,62.0,546.0,254.0,393.0,2769.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,33,False,2021-10-12 15:33:19,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,7972.0,7972.0,https://pypi.org/project/scikit-optimize,750180.0,764026.0,https://anaconda.org/conda-forge/scikit-optimize,2025-04-22 14:56:38.802,775384.0,,,,,2.0,,,,,,,,,,,,
179,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2025-04-24 16:51:52.000000,2025-04-24 13:50:56,1786.0,126.0,670.0,61.0,1762.0,154.0,976.0,2535.0,The official Python client for the Huggingface Hub.,231.0,33,True,2025-04-08 08:34:46,0.30.2,100.0,huggingface_hub,conda-forge/huggingface_hub,,,,,,https://pypi.org/project/huggingface_hub,78953654.0,79015134.0,https://anaconda.org/conda-forge/huggingface_hub,2025-04-22 14:57:46.415,3074049.0,,,,,2.0,,,,,,,,,,,,
180,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2025-04-22 14:56:31.741000,2025-02-27 19:54:56,1562.0,5.0,149.0,40.0,132.0,4.0,645.0,1177.0,A Python data analysis library that is optimized for humans instead of machines.,53.0,33,True,,,16.0,agate,conda-forge/agate,,,,4838.0,4838.0,https://pypi.org/project/agate,16229853.0,16236542.0,https://anaconda.org/conda-forge/agate,2025-04-22 14:56:31.741,314394.0,,,,,2.0,,,,,,,,,,,,
181,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2025-04-24 17:15:57.857000,2025-04-24 17:08:27,14747.0,225.0,299.0,34.0,1984.0,419.0,709.0,1100.0,Python package for earth-observing satellite data processing.,177.0,33,True,2025-04-24 14:56:28,0.56.0,72.0,satpy,conda-forge/satpy,,,,169.0,169.0,https://pypi.org/project/satpy,10562.0,15172.0,https://anaconda.org/conda-forge/satpy,2025-04-24 17:15:57.857,267390.0,,,,,3.0,,,,,,,,,,,,
182,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2025-04-24 09:47:49.000000,2025-04-18 08:40:53,3809.0,23.0,4471.0,392.0,4306.0,427.0,1289.0,40812.0,"Making large AI models cheaper, faster and more accessible.",195.0,32,True,2025-03-04 01:51:48,0.4.9,49.0,,,,,,498.0,498.0,,,,,,,,,,,2.0,,,,,,,,,,,,
183,unsloth,unslothai/unsloth,nlp,,https://github.com/unslothai/unsloth,https://github.com/unslothai/unsloth,Apache-2.0,2023-11-29 16:50:09.000,2025-04-20 02:46:22.000000,2025-04-19 21:26:11,1195.0,135.0,2907.0,223.0,479.0,963.0,925.0,37470.0,"Finetune Llama 4, DeepSeek-R1, Gemma 3 & Reasoning LLMs 2x faster with 70% less memory!.",36.0,32,True,2025-03-14 15:58:10,2025-03,12.0,unsloth,,,,,,,https://pypi.org/project/unsloth,516439.0,516448.0,,,,,,,,2.0,82.0,,,,,,,,,,,
184,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2025-04-24 17:11:52.000000,2025-04-24 15:58:53,19247.0,228.0,4940.0,398.0,6125.0,61.0,4060.0,27808.0,AIs query engine - Platform for building AI that can learn and answer questions over large scale federated data.,872.0,32,True,2025-04-22 11:56:45,25.4.4.0,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,19616.0,19616.0,,,,,,,,3.0,,,,,,,,,,,,
