,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,maven_id,maven_url
182,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-12-23 06:14:58.000000,2020-07-15 13:46:58,1184.0,,1541.0,305.0,294.0,149.0,268.0,5315.0,Portfolio and risk analytics in Python.,59.0,32,False,2019-04-15 11:38:22,0.9.2,8.0,pyfolio,conda-forge/pyfolio,,,,942.0,942.0,https://pypi.org/project/pyfolio,8606.0,8786.0,https://anaconda.org/conda-forge/pyfolio,2023-06-16 16:07:59.111,12813.0,,,,,1.0,,,,,,,,,,,,
183,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,,2014-08-14 01:56:16.000,2024-01-20 20:05:12.000000,2024-01-05 18:46:51,1637.0,3.0,825.0,118.0,523.0,124.0,337.0,4703.0,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,103.0,32,True,2024-01-05 08:47:39,0.23.1,29.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],12015.0,12015.0,https://pypi.org/project/mlxtend,632004.0,639068.0,https://anaconda.org/conda-forge/mlxtend,2024-01-05 18:58:45.309,296704.0,,,,,2.0,,,,,,,,,,,,
184,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2024-01-23 07:31:25.000000,2024-01-20 10:03:24,3848.0,84.0,496.0,85.0,543.0,98.0,462.0,4621.0,Online machine learning in Python.,108.0,32,True,2023-12-05 09:29:54,0.21.0,14.0,river,conda-forge/river,,,,410.0,410.0,https://pypi.org/project/river,19654.0,21245.0,https://anaconda.org/conda-forge/river,2023-10-06 14:40:00.791,52526.0,,,,,2.0,,,,,,,,,,,,
185,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2023-12-18 20:05:31.000000,2023-12-18 19:57:13,1353.0,11.0,298.0,22.0,44.0,28.0,200.0,2138.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,21.0,32,True,2023-12-17 19:42:14,0.4.5,78.0,explainerdashboard,conda-forge/explainerdashboard,,,,431.0,431.0,https://pypi.org/project/explainerdashboard,65983.0,67129.0,https://anaconda.org/conda-forge/explainerdashboard,2023-12-17 21:59:52.942,42422.0,,,,,2.0,,,,,,,,,,,,
186,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2024-01-24 15:02:45.000000,2023-12-27 10:12:23,938.0,3.0,203.0,47.0,306.0,112.0,121.0,1688.0,Evaluate: A library for easily evaluating machine learning models and datasets.,124.0,32,True,2023-10-13 15:57:18,0.4.1,9.0,evaluate,,,,,6228.0,6228.0,https://pypi.org/project/evaluate,2101568.0,2101568.0,,,,,,,,2.0,,,,,,,,,,,,
187,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2024-01-24 14:10:21.000000,2024-01-24 14:10:15,2775.0,25.0,241.0,34.0,202.0,38.0,492.0,1200.0,Python interface for igraph.,71.0,32,True,2023-11-20 11:06:49,0.11.3,26.0,python-igraph,conda-forge/igraph,,,,3771.0,3771.0,https://pypi.org/project/python-igraph,286425.0,305070.0,https://anaconda.org/conda-forge/igraph,2023-12-01 16:13:44.377,493344.0,,,,,2.0,,562188.0,,,,,,,,,,
188,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2024-01-25 16:24:54.000000,2024-01-22 08:48:54,12989.0,437.0,271.0,35.0,1734.0,376.0,614.0,980.0,Python package for earth-observing satellite data processing.,149.0,32,True,2023-12-18 08:08:22,0.46.0,61.0,satpy,conda-forge/satpy,,,,118.0,118.0,https://pypi.org/project/satpy,15890.0,20078.0,https://anaconda.org/conda-forge/satpy,2023-12-18 13:40:45.405,180095.0,,,,,3.0,,,,,,,,,,,,
189,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2024-01-25 17:12:54.000000,2024-01-24 19:10:26,11301.0,127.0,228.0,57.0,11882.0,156.0,2152.0,905.0,Cloud-native genomic dataframes and batch computing.,91.0,32,True,2024-01-12 18:13:33,0.2.127,100.0,hail,,,,['spark'],121.0,121.0,https://pypi.org/project/hail,28823.0,28823.0,,,,,,,,2.0,,,,,,,,,,,,
190,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,,2010-07-22 16:28:30.000,2024-01-17 19:47:04.000000,2023-12-26 14:53:14,5765.0,60.0,247.0,37.0,788.0,100.0,392.0,602.0,Python package to access a cacophony of neuro-imaging file formats.,100.0,32,True,2023-12-12 14:28:42,5.2.0,39.0,nibabel,conda-forge/nibabel,,,,16729.0,16729.0,https://pypi.org/project/nibabel,383311.0,398991.0,https://anaconda.org/conda-forge/nibabel,2023-12-12 00:00:35.048,674254.0,,,,,2.0,,,,,,,,,,,,
191,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2024-01-07 01:32:14.000000,2023-07-13 08:50:20,531.0,,2660.0,384.0,119.0,199.0,561.0,24376.0,Deezer source separation library including pretrained models.,19.0,31,True,2021-09-03 09:59:00,2.3.0,10.0,spleeter,conda-forge/spleeter,,,['tensorflow'],644.0,644.0,https://pypi.org/project/spleeter,14831.0,73409.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,79010.0,,,,,2.0,,2906921.0,,,,,,,,,,
192,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-01-25 17:37:04.000000,2024-01-25 17:26:04,3477.0,791.0,2419.0,272.0,2709.0,72.0,396.0,22071.0,You like pytorch? You like micrograd? You love tinygrad!.,267.0,31,True,2024-01-09 18:16:07,0.8.0,5.0,,,,,['pytorch'],39.0,39.0,,,,,,,,,,,2.0,,,tinygrad/tinygrad,,,,,,,,,
193,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,,2017-09-01 00:36:51.000,2023-12-24 05:29:03.000000,2023-12-24 05:29:03,2283.0,2.0,4932.0,504.0,152.0,1008.0,1349.0,20087.0,State-of-the-art 2D and 3D Face Analysis Project.,58.0,31,True,2023-04-02 07:43:27,0.7,1.0,insightface,,,,['mxnet'],1535.0,1535.0,https://pypi.org/project/insightface,527957.0,710046.0,,,,,,,,2.0,,1638805.0,,,,,,,,,,
194,qdrant,qdrant/qdrant,nn-search,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2024-01-25 18:04:40.000000,2024-01-18 09:21:01,2174.0,260.0,928.0,111.0,2371.0,154.0,751.0,15789.0,"Qdrant - High-performance, massive-scale Vector Database for the next generation of AI. Also available in the cloud..",80.0,31,True,2023-12-19 21:43:20,1.7.3,61.0,qdrant-client,,,,,,,https://pypi.org/project/qdrant-client,306522.0,306813.0,,,,,,,,3.0,,9603.0,,,,,,,,,,
195,ivy,unifyai/ivy,ml-frameworks,,https://github.com/unifyai/ivy,https://github.com/unifyai/ivy,,2021-01-19 08:37:25.000,2024-01-25 17:40:48.000000,2024-01-25 14:51:00,17548.0,611.0,5850.0,68.0,11357.0,937.0,15564.0,13904.0,The Unified AI Framework.,1452.0,31,True,,,8.0,ivy,,,,,,,https://pypi.org/project/ivy,1481.0,1481.0,,,,,,,,3.0,,,,,,,,,,,,
196,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2023-10-18 03:42:44.000000,2023-03-28 11:49:55,2665.0,,2063.0,187.0,1005.0,572.0,711.0,12370.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",69.0,31,True,2022-11-28 08:29:05,2.3.1,29.0,paddlehub,,,,['paddle'],1511.0,1511.0,https://pypi.org/project/paddlehub,7080.0,7091.0,,,,,,,,2.0,,664.0,,,,,,,,,,
197,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,https://github.com/VowpalWabbit/vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,BSD-3-Clause,2009-07-31 19:36:58.000,2024-01-25 07:11:59.000000,2024-01-25 06:38:02,10402.0,7.0,1866.0,350.0,3418.0,128.0,1132.0,8363.0,Vowpal Wabbit is a machine learning system which pushes the frontier of machine learning with techniques such as..,332.0,31,True,2023-07-19 14:18:35,9.9.0,29.0,vowpalwabbit,conda-forge/vowpalwabbit,,,,,,https://pypi.org/project/vowpalwabbit,38857.0,42403.0,https://anaconda.org/conda-forge/vowpalwabbit,2023-10-08 10:19:04.401,138319.0,,,,,3.0,,,,,,,,,,,,
198,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2023-11-12 14:28:03.000000,2023-11-12 14:28:03,528.0,2.0,852.0,86.0,274.0,72.0,376.0,7756.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",82.0,31,True,2022-06-05 10:13:32,2.5,17.0,tensorboardX,conda-forge/tensorboardx,,,,39078.0,39078.0,https://pypi.org/project/tensorboardX,1969669.0,1996696.0,https://anaconda.org/conda-forge/tensorboardx,2023-08-20 16:29:43.490,1134958.0,,,,,2.0,,411.0,,,,,,,,,,
199,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2024-01-25 16:38:15.000000,2024-01-24 17:33:23,1514.0,52.0,605.0,79.0,627.0,86.0,213.0,7747.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",44.0,31,True,2023-09-11 14:44:32,2.5.0,10.0,cleanlab,conda-forge/cleanlab,,,,237.0,237.0,https://pypi.org/project/cleanlab,11535.0,12128.0,https://anaconda.org/conda-forge/cleanlab,2023-09-12 22:14:32.939,19601.0,,,,,2.0,,,,,,,,,,,,
200,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2023-12-25 14:05:19.000000,2023-04-18 11:08:13,2759.0,,1236.0,215.0,711.0,179.0,828.0,7302.0,Automated Machine Learning with scikit-learn.,88.0,31,True,2023-02-13 12:35:21,0.15.0,35.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],537.0,537.0,https://pypi.org/project/auto-sklearn,15832.0,16460.0,https://anaconda.org/conda-forge/auto-sklearn,2023-06-16 19:25:30.278,20741.0,,,,,2.0,,51.0,,,,,,,,,,
201,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2024-01-24 21:40:48.000000,2024-01-22 12:10:22,357.0,3.0,1429.0,135.0,131.0,12.0,313.0,7272.0,A Python implementation of global optimization with gaussian processes.,44.0,31,True,2023-04-25 21:59:23,1.4.3,13.0,bayesian-optimization,,,,,2337.0,2337.0,https://pypi.org/project/bayesian-optimization,231372.0,231373.0,,,,,,,,2.0,,141.0,bayesian-optimization/BayesianOptimization,,,,,,,,,
202,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2024-01-25 15:29:23.000000,2024-01-22 01:39:06,5898.0,119.0,916.0,111.0,1599.0,82.0,622.0,7108.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",93.0,31,True,2023-11-29 21:48:30,2.7.1,48.0,perspective-python,conda-forge/perspective,,,['jupyter'],113.0,113.0,https://pypi.org/project/perspective-python,6061.0,18675.0,https://anaconda.org/conda-forge/perspective,2023-12-04 04:58:10.833,505908.0,,,,,2.0,,1992.0,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,517.0,,,,,,
203,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2024-01-25 16:19:23.504000,2024-01-19 13:09:23,984.0,68.0,873.0,137.0,671.0,126.0,305.0,6485.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,83.0,31,True,2023-12-25 07:08:29,0.11.1,15.0,dowhy,conda-forge/dowhy,,,,319.0,319.0,https://pypi.org/project/dowhy,34161.0,34650.0,https://anaconda.org/conda-forge/dowhy,2024-01-25 16:19:23.504,18598.0,,,,,2.0,,33.0,,,,,,,,,,
204,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2023-08-06 00:30:36.000000,2023-08-06 00:30:36,2944.0,,1803.0,200.0,206.0,12.0,1343.0,6293.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,31,True,2019-01-18 19:18:13,doc-v0.9.0.1,3.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1448.0,1448.0,https://pypi.org/project/tensorpack,8071.0,8453.0,https://anaconda.org/conda-forge/tensorpack,2023-06-16 19:27:42.012,10260.0,,,,,3.0,,161.0,,,,,,,,,,
205,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2024-01-08 14:33:00.000000,2024-01-08 14:32:50,1082.0,7.0,369.0,82.0,524.0,51.0,450.0,5539.0,A scikit-learn compatible neural network library that wraps PyTorch.,61.0,31,True,2023-09-04 10:10:59,0.15.0,15.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",1087.0,1087.0,https://pypi.org/project/skorch,56618.0,76071.0,https://anaconda.org/conda-forge/skorch,2023-09-06 08:43:59.780,778130.0,,,,,3.0,,,,,,,,,,,,
206,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2024-01-05 03:37:50.000000,2023-07-28 00:16:45,2332.0,,1075.0,192.0,233.0,224.0,280.0,5443.0,Distributed Evolutionary Algorithms in Python.,87.0,31,True,,,6.0,deap,conda-forge/deap,,,,4348.0,4348.0,https://pypi.org/project/deap,171681.0,180747.0,https://anaconda.org/conda-forge/deap,2023-09-25 01:16:08.711,353592.0,,,,,2.0,,,,,,,,,,,,
207,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,,2014-12-17 18:16:59.000,2024-01-23 19:41:47.000000,2024-01-19 09:36:06,29360.0,468.0,1514.0,185.0,2034.0,18.0,1557.0,4660.0,"mlpack: a fast, header-only C++ machine learning library.",311.0,31,True,2023-11-27 18:45:09,4.3.0,46.0,mlpack,conda-forge/mlpack,,,,,,https://pypi.org/project/mlpack,1909.0,5782.0,https://anaconda.org/conda-forge/mlpack,2023-11-29 00:35:31.566,166563.0,,,,,3.0,,,,,,,,,,,,
208,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2023-11-12 21:40:25.000000,2022-01-27 13:24:16,139.0,,1006.0,154.0,113.0,94.0,79.0,4437.0,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,31,False,,,3.0,imutils,conda-forge/imutils,,,,40136.0,40136.0,https://pypi.org/project/imutils,464135.0,467808.0,https://anaconda.org/conda-forge/imutils,2023-10-27 09:12:56.985,154299.0,,,,,2.0,,,,,,,,,,,,
209,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2024-01-17 22:23:08.000000,2024-01-05 20:03:54,779.0,14.0,360.0,73.0,281.0,57.0,503.0,4412.0,Visualizer for pandas data structures.,30.0,31,True,2024-01-08 14:23:02,3.9.0,140.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",998.0,998.0,https://pypi.org/project/dtale,78291.0,84272.0,https://anaconda.org/conda-forge/dtale,2024-01-05 22:01:34.870,263205.0,,,,,2.0,,,,,,,,,,,,
210,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2024-01-12 14:48:30.000000,2024-01-12 14:48:30,249.0,9.0,246.0,47.0,50.0,23.0,94.0,3733.0,A simple command-line utility for querying and monitoring GPU status.,17.0,31,True,2023-08-22 19:40:33,1.1.1,11.0,gpustat,conda-forge/gpustat,,,,4624.0,4624.0,https://pypi.org/project/gpustat,866237.0,873498.0,https://anaconda.org/conda-forge/gpustat,2023-08-23 10:35:25.821,275941.0,,,,,2.0,,,,,,,,,,,,
211,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2024-01-24 23:24:45.000000,2024-01-17 00:53:36,1401.0,23.0,443.0,52.0,753.0,38.0,463.0,3512.0,NeuralProphet: A simple forecasting package.,51.0,31,True,2023-06-14 22:41:07,0.6.2,28.0,neuralprophet,,,,['pytorch'],361.0,361.0,https://pypi.org/project/neuralprophet,88878.0,88878.0,,,,,,,,2.0,,,,,,,,,,,,
212,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2024-01-08 13:11:43.000000,2024-01-08 13:11:42,1490.0,2.0,355.0,91.0,734.0,126.0,441.0,3141.0,Quickly and accurately render even the largest data.,54.0,31,True,2023-10-26 15:10:16,0.16.0,33.0,datashader,conda-forge/datashader,,,,3486.0,3486.0,https://pypi.org/project/datashader,78558.0,95470.0,https://anaconda.org/conda-forge/datashader,2023-10-27 12:10:53.716,744163.0,,,,,2.0,-2.0,,,,,,,,,,,
213,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2023-12-13 21:21:22.000000,2023-10-24 18:29:08,333.0,,324.0,67.0,75.0,9.0,120.0,2942.0,A Python Perceptual Image Hashing Module.,26.0,31,True,2021-03-25 13:49:48,4.1.0,7.0,ImageHash,conda-forge/imagehash,,,,11792.0,11792.0,https://pypi.org/project/ImageHash,1027458.0,1031552.0,https://anaconda.org/conda-forge/imagehash,2023-06-16 13:23:10.041,352151.0,,,,,2.0,,,,,,,,,,,,
214,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2024-01-16 16:16:45.000000,2024-01-16 16:16:40,1277.0,5.0,272.0,54.0,215.0,51.0,407.0,2910.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,36.0,31,True,2023-08-21 11:19:41,1.12.0,26.0,stumpy,conda-forge/stumpy,,,,626.0,626.0,https://pypi.org/project/stumpy,189880.0,212141.0,https://anaconda.org/conda-forge/stumpy,2023-08-21 11:50:40.587,957233.0,,,,,2.0,,,,,,,,,,,,
215,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2023-12-27 20:29:35.000000,2023-11-29 20:31:13,1079.0,9.0,378.0,63.0,487.0,199.0,268.0,2798.0,A Hyperparameter Tuning Library for Keras.,60.0,31,True,2023-11-07 19:21:59,1.4.6,31.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],3140.0,3140.0,https://pypi.org/project/keras-tuner,139853.0,140808.0,https://anaconda.org/conda-forge/keras-tuner,2023-11-10 05:23:26.167,27717.0,,,,,2.0,,,,,,,,,,,,
216,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2024-01-24 20:49:39.000000,2023-04-20 03:41:53,699.0,,245.0,40.0,805.0,71.0,282.0,2734.0,PyTorch extensions for high performance and large scale training.,72.0,31,True,2022-12-11 18:09:19,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],4034.0,4034.0,https://pypi.org/project/fairscale,399655.0,406209.0,https://anaconda.org/conda-forge/fairscale,2023-11-28 00:29:10.363,170427.0,,,,,2.0,,,,,,,,,,,,
217,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2024-01-25 15:37:30.000000,2024-01-24 16:13:09,1143.0,30.0,230.0,26.0,985.0,100.0,402.0,2665.0,A python library for self-supervised learning on images.,36.0,31,True,2024-01-24 16:34:00,1.4.26,100.0,lightly,,,,['pytorch'],202.0,202.0,https://pypi.org/project/lightly,19730.0,19730.0,,,,,,,,2.0,,,,,,,,,,,,
218,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2024-01-25 07:28:09.000000,2024-01-22 12:31:23,794.0,23.0,312.0,39.0,868.0,32.0,252.0,2636.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",42.0,31,True,2023-09-09 13:23:25,0.7.0,13.0,python-doctr,,,,"['tensorflow', 'pytorch']",232.0,232.0,https://pypi.org/project/python-doctr,13586.0,78952.0,,,,,,,,2.0,,2287823.0,,,,,,,,,,
219,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2024-01-17 01:33:46.000000,2024-01-17 01:33:46,2930.0,12.0,671.0,78.0,848.0,228.0,622.0,2553.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",122.0,31,True,2023-10-16 21:49:45,0.1.24,14.0,pgmpy,,,,,836.0,836.0,https://pypi.org/project/pgmpy,41095.0,41102.0,,,,,,,,2.0,,306.0,,,,,,,,,,
220,EvaDB,georgia-tech-db/eva,ml-frameworks,,https://github.com/georgia-tech-db/evadb,https://github.com/georgia-tech-db/evadb,Apache-2.0,2018-09-10 02:26:03.000,2024-01-25 02:36:31.000000,2023-12-03 09:09:14,2415.0,48.0,247.0,27.0,1124.0,75.0,224.0,2473.0,Database system for AI-powered apps.,73.0,31,True,2023-11-19 16:35:30,0.3.9,36.0,evadb,,,,['pytorch'],142.0,142.0,https://pypi.org/project/evadb,17746.0,40474.0,,,,,,,,3.0,,409111.0,georgia-tech-db/evadb,,,,,,,,,
