,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
184,Prophet,facebook/prophet,time-series-data,,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000,2024-10-28 18:51:40.000000,2024-10-20 08:37:57,818.0,,4525.0,449.0,469.0,436.0,1738.0,18996.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,183.0,32,True,2024-10-02 23:56:39,1.1.6-patched-pypi,18.0,fbprophet,conda-forge/prophet,,,,21.0,21.0,https://pypi.org/project/fbprophet,163154.0,192749.0,https://anaconda.org/conda-forge/prophet,2024-10-04 13:02:12.277,1389528.0,,,,,1.0,2979.0,,,,,,,,,,,
185,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2024-02-13 08:02:51.000000,2020-10-14 16:36:49,6226.0,,4245.0,1019.0,1869.0,327.0,658.0,18271.0,"Zipline, a Pythonic Algorithmic Trading Library.",161.0,32,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,1028.0,1028.0,https://pypi.org/project/zipline,3686.0,3868.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,9843.0,,,,,1.0,,,,,,,,,,,,
186,ivy,unifyai/ivy,ml-frameworks,,https://github.com/ivy-llc/ivy,https://github.com/ivy-llc/ivy,,2021-01-19 08:37:25.000,2025-02-21 00:06:46.000000,2025-02-21 00:05:55,18860.0,79.0,5652.0,67.0,11762.0,941.0,15960.0,13997.0,Convert Machine Learning Code Between Frameworks.,1481.0,32,True,2025-02-21 00:06:46,1.0.0.4,37.0,ivy,,,,,,,https://pypi.org/project/ivy,21352.0,21352.0,,,,,,,,3.0,,,,,,ivy-llc/ivy,,,,,,
187,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2024-12-21 10:45:53.176000,2021-07-29 23:17:25,531.0,,1795.0,261.0,120.0,101.0,535.0,11808.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,32,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,7788.0,7788.0,https://pypi.org/project/lime,172464.0,176893.0,https://anaconda.org/conda-forge/lime,2024-12-21 10:45:53.176,252480.0,,,,,2.0,,,,,,,,,,,,
188,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2025-03-03 20:40:07.000000,2024-10-17 22:52:09,3861.0,,1163.0,192.0,2870.0,38.0,1037.0,11385.0,"Low-code framework for building custom LLMs, neural networks, and other AI models.",157.0,32,True,2024-07-30 00:11:51,0.10.4,51.0,ludwig,,,,['tensorflow'],297.0,297.0,https://pypi.org/project/ludwig,2468.0,2468.0,,,,,,,,3.0,,,,,,,,,,,,
189,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-11-03 14:30:00.000000,2023-11-03 14:30:00,4358.0,,2034.0,279.0,3401.0,50.0,1494.0,10516.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,218.0,32,False,2023-06-06 20:16:41,1.7.2,23.0,parlai,,,,['pytorch'],268.0,268.0,https://pypi.org/project/parlai,1705.0,1705.0,,,,,,,,2.0,,,,,,,,,,,,
190,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2025-03-01 16:26:45.236000,2025-02-26 17:12:17,527.0,26.0,1549.0,286.0,435.0,288.0,639.0,9866.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,9.0,32,True,2025-02-25 21:05:37,1.0.0,31.0,tpot,conda-forge/tpot,,,['sklearn'],3295.0,3295.0,https://pypi.org/project/tpot,42251.0,47331.0,https://anaconda.org/conda-forge/tpot,2025-03-01 16:26:45.236,289601.0,,,,,2.0,,,,,,,,,,,,
191,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2025-02-14 11:42:03.000000,2025-02-14 11:41:58,869.0,3.0,1293.0,421.0,93.0,32.0,161.0,9824.0,TensorFlow-based neural network library.,61.0,32,True,2024-01-02 11:08:14,2.0.2,13.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1409.0,1409.0,https://pypi.org/project/dm-sonnet,21801.0,22429.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,40248.0,,,,,3.0,,,,,,google-deepmind/sonnet,,,,,,
192,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2025-03-17 07:41:24.000000,2024-12-25 06:44:36,2948.0,1.0,1684.0,90.0,1710.0,12.0,2147.0,8919.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",131.0,32,True,2024-11-05 11:28:52,2.10.0,20.0,paddleseg,,,,['paddle'],1386.0,1386.0,https://pypi.org/project/paddleseg,2152.0,2152.0,,,,,,,,2.0,,,,,,,,,,,,
193,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2025-03-17 20:04:51.000000,2024-11-13 18:39:43,1380.0,,875.0,158.0,1735.0,148.0,865.0,7387.0,An open source python library for automated feature engineering.,74.0,32,True,2024-05-14 18:59:20,1.31.0,100.0,featuretools,conda-forge/featuretools,,,,1960.0,1960.0,https://pypi.org/project/featuretools,63143.0,67300.0,https://anaconda.org/conda-forge/featuretools,2024-05-15 15:26:44.535,236988.0,,,,,2.0,,,,,,,,,,,,
194,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2024-12-11 19:23:54.000000,2024-12-11 19:01:35,1284.0,,643.0,61.0,145.0,70.0,451.0,6107.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",46.0,32,True,2024-12-11 19:23:54,2.8.1,54.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],2487.0,2487.0,https://pypi.org/project/pytorch-metric-learning,693891.0,694094.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,12589.0,,,,,2.0,,,,,,,,,,,,
195,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2025-01-09 20:54:46.560000,2025-01-09 14:42:49,2349.0,8.0,1123.0,189.0,242.0,233.0,288.0,6013.0,Distributed Evolutionary Algorithms in Python.,90.0,32,True,,,7.0,deap,conda-forge/deap,,,,6045.0,6045.0,https://pypi.org/project/deap,231917.0,241630.0,https://anaconda.org/conda-forge/deap,2025-01-09 20:54:46.560,514837.0,,,,,2.0,,,,,,,,,,,,
196,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2025-03-20 15:39:55.000000,2025-03-20 15:39:53,2254.0,20.0,334.0,42.0,2234.0,377.0,674.0,5400.0,Aim An easy-to-use & supercharged open-source experiment tracker.,81.0,32,True,2024-12-18 16:58:41,3.27.0,69.0,aim,conda-forge/aim,,,,838.0,838.0,https://pypi.org/project/aim,164649.0,167223.0,https://anaconda.org/conda-forge/aim,2025-02-21 20:25:49.869,113289.0,,,,,2.0,,,,,,,,,,,,
197,TorchServe,pytorch/serve,model-serialisation,,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000,2025-03-19 15:54:19.000000,2025-03-17 18:20:57,3891.0,6.0,870.0,53.0,1737.0,384.0,1274.0,4332.0,"Serve, optimize and scale PyTorch models in production.",219.0,32,True,2024-09-30 22:46:39,0.12.0,25.0,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],834.0,834.0,https://pypi.org/project/torchserve,83911.0,113869.0,https://anaconda.org/pytorch/torchserve,2024-09-30 18:57:10.837,481924.0,https://hub.docker.com/r/pytorch/torchserve,2024-09-30 22:07:15.226668,32.0,1407983.0,3.0,7648.0,,,,,,,,,,,
198,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/sktime/pytorch-forecasting,https://github.com/sktime/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2025-03-17 21:40:08.000000,2025-03-15 20:59:31,1953.0,31.0,653.0,44.0,960.0,504.0,326.0,4200.0,Time series forecasting with PyTorch.,65.0,32,True,2025-02-06 17:46:54,1.3.0,35.0,pytorch-forecasting,conda-forge/pytorch-forecasting,,,,528.0,528.0,https://pypi.org/project/pytorch-forecasting,104349.0,105720.0,https://anaconda.org/conda-forge/pytorch-forecasting,2025-01-12 13:33:55.298,74070.0,,,,,1.0,,,,,,sktime/pytorch-forecasting,,,,,,
199,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2025-03-12 14:51:44.000000,2025-03-12 14:01:47,1136.0,4.0,352.0,56.0,1414.0,82.0,185.0,4015.0,A Python toolbox for performing gradient-free optimization.,57.0,32,True,2024-12-01 08:25:25,1.0.8,36.0,nevergrad,conda-forge/nevergrad,,,,861.0,861.0,https://pypi.org/project/nevergrad,135512.0,136541.0,https://anaconda.org/conda-forge/nevergrad,2024-01-09 16:02:07.312,59736.0,,,,,2.0,,,,,,,,,,,,
200,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2025-03-13 13:54:52.000000,2025-03-13 13:54:44,1377.0,17.0,328.0,56.0,252.0,64.0,461.0,3857.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,41.0,32,True,2024-07-09 04:43:23,1.13.0,27.0,stumpy,conda-forge/stumpy,,,,1121.0,1121.0,https://pypi.org/project/stumpy,281977.0,300745.0,https://anaconda.org/conda-forge/stumpy,2024-12-21 13:31:00.768,1069780.0,,,,,1.0,,,,,,,,,,,,
201,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2025-03-11 14:20:18.000000,2025-02-07 03:38:27,3939.0,23.0,541.0,56.0,931.0,345.0,990.0,3665.0,A highly efficient implementation of Gaussian Processes in PyTorch.,139.0,32,True,2025-01-29 15:57:10,1.14,35.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],2728.0,2728.0,https://pypi.org/project/gpytorch,256886.0,260292.0,https://anaconda.org/conda-forge/gpytorch,2025-02-02 20:27:15.826,197554.0,,,,,2.0,,,,,,,,,,,,
202,NeuralForecast,Nixtla/neuralforecast,time-series-data,,https://github.com/Nixtla/neuralforecast,https://github.com/Nixtla/neuralforecast,Apache-2.0,2021-04-26 00:15:19.000,2025-03-20 14:23:12.000000,2025-03-18 15:14:32,1233.0,20.0,386.0,34.0,582.0,102.0,492.0,3375.0,Scalable and user friendly neural forecasting algorithms.,49.0,32,True,2025-02-28 15:48:51,3.0.0,26.0,neuralforecast,conda-forge/neuralforecast,,,,318.0,318.0,https://pypi.org/project/neuralforecast,71175.0,72104.0,https://anaconda.org/conda-forge/neuralforecast,2025-02-28 19:18:27.385,33457.0,,,,,1.0,,,,,,,,,,,,
203,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2024-06-05 12:17:25.116000,2021-10-12 13:32:38,1570.0,,519.0,62.0,546.0,254.0,393.0,2763.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,32,False,2021-10-12 15:33:19,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,7631.0,7631.0,https://pypi.org/project/scikit-optimize,750753.0,764739.0,https://anaconda.org/conda-forge/scikit-optimize,2024-06-05 12:17:25.116,769264.0,,,,,2.0,,,,,,,,,,,,
204,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2024-12-19 01:31:07.889000,2024-10-29 11:59:38,2311.0,,550.0,68.0,487.0,259.0,713.0,2417.0,Survival analysis in Python.,120.0,32,True,2024-10-29 12:00:17,0.30.0,100.0,lifelines,conda-forge/lifelines,,,,3540.0,3540.0,https://pypi.org/project/lifelines,2808666.0,2815711.0,https://anaconda.org/conda-forge/lifelines,2024-12-19 01:31:07.889,408611.0,,,,,2.0,,,,,,,,,,,,
205,Opacus,pytorch/opacus,privacy-ml,,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000,2025-03-10 20:17:11.000000,2025-03-10 20:15:00,762.0,20.0,347.0,45.0,424.0,59.0,260.0,1765.0,Training PyTorch models with differential privacy.,85.0,32,True,2025-02-18 22:02:53,1.5.3,25.0,opacus,conda-forge/opacus,,,['pytorch'],1030.0,1030.0,https://pypi.org/project/opacus,93809.0,94386.0,https://anaconda.org/conda-forge/opacus,2025-02-19 00:35:26.802,21881.0,,,,,2.0,139.0,,,,,,,,,,,
206,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2025-03-19 19:22:00.000000,2025-03-18 23:31:21,4757.0,246.0,51.0,221.0,617.0,161.0,520.0,1642.0,Multiplatform plotting library based on the Grammar of Graphics.,21.0,32,True,2025-03-07 18:17:15,4.6.1,86.0,lets-plot,,,,,167.0,167.0,https://pypi.org/project/lets-plot,36568.0,36618.0,,,,,,,,2.0,3225.0,,,,,,,,,,,
207,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2025-03-18 00:15:43.000000,2025-03-18 00:12:59,1648.0,21.0,170.0,16.0,878.0,105.0,463.0,1403.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,109.0,32,True,2025-03-07 00:16:27,0.31.0,60.0,pyjanitor,conda-forge/pyjanitor,,,,888.0,888.0,https://pypi.org/project/pyjanitor,97699.0,101950.0,https://anaconda.org/conda-forge/pyjanitor,2025-03-07 13:11:18.900,246567.0,,,,,2.0,,,,,,,,,,,,
208,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2025-03-19 18:25:10.000000,2025-03-19 18:19:56,1190.0,32.0,254.0,49.0,561.0,24.0,189.0,1383.0,ARCH models in Python.,37.0,32,True,2024-11-04 15:56:53,7.2.0,49.0,arch,conda-forge/arch-py,,,,2622.0,2622.0,https://pypi.org/project/arch,646019.0,655636.0,https://anaconda.org/conda-forge/arch-py,2024-11-05 00:36:23.711,548223.0,,,,,1.0,,,,,,,,,,,,
209,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2025-03-19 18:12:11.000000,2025-03-19 18:08:18,759.0,23.0,111.0,24.0,620.0,372.0,482.0,1180.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",51.0,32,True,2024-12-16 22:32:41,0.11.2,23.0,hvplot,conda-forge/hvplot,,,,6741.0,6741.0,https://pypi.org/project/hvplot,206383.0,219247.0,https://anaconda.org/conda-forge/hvplot,2024-12-16 22:43:35.357,733268.0,,,,,2.0,,,,,,,,,,,,
210,scikit-survival,sebp/scikit-survival,sklearn-utils,,https://github.com/sebp/scikit-survival,https://github.com/sebp/scikit-survival,GPL-3.0,2016-12-26 22:15:53.000,2025-03-17 18:49:26.000000,2025-03-17 18:49:19,1230.0,48.0,212.0,21.0,164.0,27.0,211.0,1170.0,Survival analysis built on top of scikit-learn.,22.0,32,True,2025-02-24 20:45:20,0.24.0,30.0,scikit-survival,conda-forge/scikit-survival,,,['sklearn'],771.0,771.0,https://pypi.org/project/scikit-survival,158119.0,163934.0,https://anaconda.org/conda-forge/scikit-survival,2025-02-24 21:38:22.113,232600.0,,,,,2.0,,,,,,,,,,,,
211,Hail,hail-is/hail,medical-data,,https://github.com/hail-is/hail,https://github.com/hail-is/hail,MIT,2015-10-27 20:55:42.000,2025-03-19 19:13:21.000000,2025-03-11 21:18:37,11661.0,49.0,243.0,53.0,12400.0,208.0,2229.0,998.0,Cloud-native genomic dataframes and batch computing.,97.0,32,True,2025-03-07 12:36:44,0.2.134,100.0,hail,,,,['spark'],161.0,161.0,https://pypi.org/project/hail,33217.0,33217.0,,,,,,,,2.0,,,,,,,,,,,,
212,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2025-01-25 09:09:06.000000,2025-01-25 09:07:20,604.0,29.0,109.0,16.0,204.0,117.0,140.0,741.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",37.0,32,True,2025-01-25 09:09:06,0.13.1,17.0,soundfile,anaconda/pysoundfile,,,,56022.0,56022.0,https://pypi.org/project/soundfile,4982537.0,4982696.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,2.0,21176.0,,,,,,,,,,,
213,MindsDB,mindsdb/mindsdb,ml-frameworks,,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,,2018-08-02 17:56:45.000,2025-03-20 14:23:00.000000,2025-03-19 22:28:58,19130.0,180.0,4898.0,393.0,5964.0,70.0,4044.0,27363.0,AIs query engine - Platform for building AI that can learn and answer questions over large scale federated data.,869.0,31,True,2025-03-18 21:04:27,25.3.3.0,100.0,mindsdb,,,,['pytorch'],,,https://pypi.org/project/mindsdb,19881.0,19881.0,,,,,,,,3.0,,,,,,,,,,,,
214,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2025-03-05 18:50:39.000000,2025-03-05 18:50:34,341.0,5.0,3183.0,157.0,58.0,128.0,142.0,22125.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",23.0,31,True,2025-03-05 15:56:58,1.10.1,100.0,vit-pytorch,,,,['pytorch'],617.0,617.0,https://pypi.org/project/vit-pytorch,22752.0,22752.0,,,,,,,,2.0,,,,,,,,,,,,
215,PaddleDetection,PaddlePaddle/PaddleDetection,image,,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000,2025-03-17 13:18:32.000000,2025-03-17 12:27:29,2320.0,15.0,2901.0,199.0,3803.0,1052.0,4457.0,13208.0,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",185.0,31,True,2025-02-14 04:57:35,2.8.1,11.0,paddledet,,,,['paddle'],,,https://pypi.org/project/paddledet,1658.0,1658.0,,,,,,,,2.0,,,,,,,,,,,,
216,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2024-08-07 03:17:23.000000,2024-08-07 03:17:23,2667.0,,2062.0,182.0,1007.0,573.0,727.0,12828.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",70.0,31,True,2022-11-28 08:29:05,2.3.1,29.0,paddlehub,,,,['paddle'],1867.0,1867.0,https://pypi.org/project/paddlehub,6167.0,6178.0,,,,,,,,2.0,841.0,,,,,,,,,,,
217,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2024-12-02 14:23:48.392000,2024-11-10 14:19:33,580.0,,2295.0,217.0,261.0,104.0,420.0,10347.0,A little word cloud generator in Python.,73.0,31,True,2024-11-10 14:21:42,1.9.4,14.0,wordcloud,conda-forge/wordcloud,,,,21.0,21.0,https://pypi.org/project/wordcloud,1847711.0,1859183.0,https://anaconda.org/conda-forge/wordcloud,2024-12-02 14:23:48.392,642478.0,,,,,3.0,,,,,,,,,,,,
218,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2025-03-12 01:13:25.000000,2025-03-12 01:13:25,1770.0,25.0,788.0,86.0,821.0,76.0,293.0,10241.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",55.0,31,True,2025-02-27 15:33:51,2.7.1,19.0,cleanlab,conda-forge/cleanlab,,,,446.0,446.0,https://pypi.org/project/cleanlab,37404.0,38250.0,https://anaconda.org/conda-forge/cleanlab,2025-02-27 19:28:53.936,39799.0,,,,,2.0,,,,,,,,,,,,
219,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2024-12-16 18:00:41.000000,2024-12-16 18:00:41,1394.0,,1385.0,298.0,897.0,148.0,760.0,9207.0,AutoML library for deep learning.,145.0,31,True,2024-03-20 21:24:21,2.0.0,59.0,autokeras,,,,['tensorflow'],817.0,817.0,https://pypi.org/project/autokeras,16368.0,16587.0,,,,,,,,2.0,19323.0,,,,,,,,,,,
220,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2025-02-16 19:07:52.637000,2025-02-16 16:07:41,570.0,7.0,1211.0,170.0,446.0,58.0,476.0,8659.0,Automatic extraction of relevant features from time series:.,99.0,31,True,2025-02-16 16:09:46,0.21.0,16.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],21.0,21.0,https://pypi.org/project/tsfresh,251676.0,276334.0,https://anaconda.org/conda-forge/tsfresh,2025-02-16 19:07:52.637,1430211.0,,,,,2.0,,,,,,,,,,,,
221,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2025-03-18 16:44:54.000000,2025-03-18 16:44:53,1204.0,8.0,1360.0,98.0,683.0,668.0,531.0,8586.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,131.0,31,True,,,4.0,,conda-forge/nvidia-apex,,,['pytorch'],3064.0,3064.0,,,8607.0,https://anaconda.org/conda-forge/nvidia-apex,2025-02-15 13:32:55.188,456212.0,,,,,2.0,,,,,,,,,,,,
