,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
227,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2024-08-14 10:44:50.000,2024-06-10 10:21:50,944.0,1.0,237.0,48.0,334.0,146.0,134.0,1931.0,Evaluate: A library for easily evaluating machine learning models and datasets.,128.0,31,True,2024-04-30 09:45:36,0.4.2,10.0,evaluate,,,,,2001859.0,11510.0,11510.0,https://pypi.org/project/evaluate,2001859.0,,,,2.0,,,,,,,,,,,,,,,,
228,Feature Engine,feature-engine/feature_engine,others,,https://github.com/feature-engine/feature_engine,https://github.com/feature-engine/feature_engine,BSD-3-Clause,2018-12-31 01:47:18.000,2024-07-22 12:01:52.000,2024-07-22 11:55:19,345.0,10.0,290.0,32.0,463.0,77.0,239.0,1831.0,Feature engineering package with sklearn like functionality.,48.0,31,True,2022-01-04 17:09:47,1.2.0,21.0,feature_engine,conda-forge/feature_engine,,,,141064.0,2745.0,2745.0,https://pypi.org/project/feature_engine,139936.0,https://anaconda.org/conda-forge/feature_engine,2024-05-27 06:51:43.605,54149.0,2.0,,,,,,,,,,,,,,,,
229,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,,2011-04-06 02:53:31.000,2024-07-30 13:52:47.000,2024-07-30 13:52:24,1606.0,13.0,280.0,56.0,140.0,68.0,189.0,1804.0,"CUDA integration for Python, plus shiny features.",82.0,31,True,2024-07-30 16:38:24,2024.1.2,8.0,pycuda,conda-forge/pycuda,,,,60604.0,3035.0,3035.0,https://pypi.org/project/pycuda,49945.0,https://anaconda.org/conda-forge/pycuda,2024-01-06 20:33:04.514,437058.0,2.0,,,,,,,,,,,,,,,,
230,Opacus,pytorch/opacus,privacy-ml,,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000,2024-08-15 17:51:33.000,2024-08-12 22:03:08,725.0,13.0,323.0,44.0,379.0,63.0,224.0,1664.0,Training PyTorch models with differential privacy.,81.0,31,True,2024-08-03 10:32:36,1.5.2,24.0,opacus,conda-forge/opacus,,['pytorch'],115.0,245131.0,847.0,847.0,https://pypi.org/project/opacus,244616.0,https://anaconda.org/conda-forge/opacus,2024-08-05 12:31:17.057,15932.0,2.0,,,,,,,,,,,,,,,,
231,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,,2016-10-21 23:14:52.000,2024-08-15 14:54:51.000,2024-08-15 14:54:50,1948.0,56.0,275.0,45.0,283.0,52.0,212.0,1528.0,TensorLy: Tensor Learning in Python.,68.0,31,True,2024-06-09 17:29:20,0.8.2,9.0,tensorly,conda-forge/tensorly,,,,64852.0,724.0,724.0,https://pypi.org/project/tensorly,56878.0,https://anaconda.org/conda-forge/tensorly,2024-06-10 02:35:16.323,366839.0,2.0,,,,,,,,,,,2.0,,,,,
232,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2024-08-15 16:28:12.000,2024-08-15 16:28:12,4267.0,188.0,47.0,172.0,561.0,142.0,441.0,1514.0,Multiplatform plotting library based on the Grammar of Graphics.,21.0,31,True,2024-08-02 16:22:49,4.4.0,77.0,lets-plot,,,,925.0,14680.0,110.0,110.0,https://pypi.org/project/lets-plot,14664.0,,,,2.0,,,,,,,,,,,,,,,,
233,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2024-08-12 19:50:57.000,2024-08-09 12:06:18,1592.0,38.0,164.0,18.0,829.0,105.0,450.0,1336.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,108.0,31,True,2024-08-09 10:45:17,0.28.1,55.0,pyjanitor,conda-forge/pyjanitor,,,,82164.0,656.0,656.0,https://pypi.org/project/pyjanitor,78135.0,https://anaconda.org/conda-forge/pyjanitor,2024-08-09 15:37:31.887,205503.0,2.0,,,,,,,,,,,,,,,,
234,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2024-07-27 04:54:02.000,2024-07-27 04:51:19,1133.0,4.0,243.0,46.0,532.0,24.0,185.0,1290.0,ARCH models in Python.,35.0,31,True,2024-04-16 17:30:06,7.0.0,47.0,arch,conda-forge/arch-py,,,,973787.0,1822.0,1822.0,https://pypi.org/project/arch,966699.0,https://anaconda.org/conda-forge/arch-py,2024-05-17 19:52:40.969,354400.0,1.0,,,,,,,,,,,,,,,,
235,scikit-survival,sebp/scikit-survival,sklearn-utils,,https://github.com/sebp/scikit-survival,https://github.com/sebp/scikit-survival,GPL-3.0,2016-12-26 22:15:53.000,2024-08-08 17:18:46.000,2024-08-08 17:18:41,1135.0,35.0,206.0,23.0,148.0,24.0,197.0,1110.0,Survival analysis built on top of scikit-learn.,21.0,31,True,2024-06-30 09:24:48,0.23.0,28.0,scikit-survival,conda-forge/scikit-survival,,['sklearn'],,95841.0,557.0,557.0,https://pypi.org/project/scikit-survival,92232.0,https://anaconda.org/conda-forge/scikit-survival,2024-06-30 11:16:56.800,119105.0,2.0,,,,,,,,,,,,,,,,
236,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2024-08-13 22:20:32.000,2024-08-07 20:53:48,702.0,17.0,101.0,25.0,561.0,341.0,436.0,1050.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",46.0,31,True,2024-05-07 03:58:11,0.10.0,20.0,hvplot,conda-forge/hvplot,,,,247669.0,5586.0,5586.0,https://pypi.org/project/hvplot,235315.0,https://anaconda.org/conda-forge/hvplot,2024-05-07 04:39:01.018,617704.0,2.0,,,,,,,,,,,,,,,,
237,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,,2010-02-06 11:43:08.000,2024-08-15 17:28:51.000,2024-08-15 15:05:49,14275.0,225.0,417.0,54.0,2179.0,133.0,796.0,696.0,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",163.0,31,True,,,17.0,dipy,conda-forge/dipy,,,,44063.0,1185.0,1185.0,https://pypi.org/project/dipy,33791.0,https://anaconda.org/conda-forge/dipy,2024-03-10 04:37:57.447,482829.0,3.0,,,,,,,,,,,,,,,,
238,Retrieval-based-Voice-Conversion-WebUI,RVC-Project/Retrieval-based-Voice-Conversion-WebUI,audio,,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,MIT,2023-03-27 09:59:10.000,2024-08-12 12:58:42.000,2024-07-28 08:47:43,867.0,19.0,2946.0,165.0,678.0,321.0,1236.0,22137.0,Easily train a good VC model with voice data = 10 mins!.,112.0,30,True,2024-06-05 06:45:23,2.2.231006,7.0,,,,,64175.0,32087.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
239,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2024-08-07 15:46:25.000,2024-08-07 15:46:18,315.0,8.0,2889.0,147.0,51.0,122.0,139.0,19291.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",21.0,30,True,2024-08-07 15:46:26,1.7.5,100.0,vit-pytorch,,,['pytorch'],,23241.0,513.0,513.0,https://pypi.org/project/vit-pytorch,23241.0,,,,3.0,,,,,,,,,,,,,,,,
240,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2024-08-03 09:45:20.000,2024-02-20 22:38:05,385.0,,2157.0,286.0,98.0,293.0,448.0,8534.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,19.0,30,True,2022-12-20 21:17:57,test-resources-v3,12.0,imageai,conda-forge/imageai,,,935423.0,17784.0,1651.0,1651.0,https://pypi.org/project/imageai,5320.0,https://anaconda.org/conda-forge/imageai,2023-06-16 19:21:01.568,7681.0,3.0,,,,,,,,,,,,,,,,
241,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2024-08-13 19:07:36.000,2024-07-25 12:28:44,1179.0,5.0,1306.0,102.0,650.0,643.0,526.0,8253.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,128.0,30,True,,,4.0,,conda-forge/nvidia-apex,,['pytorch'],,6010.0,2640.0,2640.0,,,https://anaconda.org/conda-forge/nvidia-apex,2024-05-17 03:07:31.985,276494.0,2.0,,,,,,,,,,,,,,,,
242,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,,2017-09-26 08:00:56.000,2024-08-14 20:18:37.000,2024-04-20 16:29:42,4447.0,,858.0,141.0,493.0,95.0,792.0,7185.0,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages.",68.0,30,True,2024-04-20 18:58:25,1.8.2,23.0,stanza,stanfordnlp/stanza,,,,405478.0,2999.0,2999.0,https://pypi.org/project/stanza,405330.0,https://anaconda.org/stanfordnlp/stanza,2023-06-16 19:18:21.932,7879.0,3.0,,,,,,,,,,,,,,,,
243,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,,2011-09-06 22:24:59.000,2024-08-05 23:12:38.000,2024-03-13 19:58:20,1220.0,,919.0,124.0,275.0,163.0,487.0,7173.0,Distributed Asynchronous Hyperparameter Optimization in Python.,103.0,30,True,,,7.0,hyperopt,conda-forge/hyperopt,,,,3045731.0,16406.0,16406.0,https://pypi.org/project/hyperopt,3034728.0,https://anaconda.org/conda-forge/hyperopt,2023-06-16 16:14:11.076,781251.0,3.0,,,,,,,,,,,,,,,,
244,BigDL,intel-analytics/BigDL,distributed-ml,,https://github.com/intel-analytics/ipex-llm,https://github.com/intel-analytics/ipex-llm,Apache-2.0,2016-08-29 07:59:50.000,2024-08-15 11:22:30.000,2024-08-15 11:04:05,3284.0,471.0,1192.0,245.0,9329.0,936.0,1546.0,6388.0,"Accelerate local LLM inference and finetuning (LLaMA, Mistral, ChatGLM, Qwen, Baichuan, Mixtral, Gemma, Phi, MiniCPM,..",108.0,30,True,2023-11-13 02:02:20,2.4.0,19.0,bigdl,,,,610.0,4300.0,,,https://pypi.org/project/bigdl,4293.0,,,,2.0,,,,,,intel-analytics/ipex-llm,,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4
245,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-12-23 06:14:58.000,2020-07-15 13:46:58,1184.0,,1596.0,302.0,294.0,150.0,267.0,5575.0,Portfolio and risk analytics in Python.,60.0,30,False,2019-04-15 11:38:22,0.9.2,8.0,pyfolio,conda-forge/pyfolio,,,,7346.0,1051.0,1051.0,https://pypi.org/project/pyfolio,7171.0,https://anaconda.org/conda-forge/pyfolio,2023-06-16 16:07:59.111,13677.0,2.0,,,,,,,,,,,,,,,,
246,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,,2014-08-14 01:56:16.000,2024-07-02 00:51:45.000,2024-07-02 00:51:45,1646.0,1.0,843.0,115.0,528.0,131.0,342.0,4848.0,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,107.0,30,True,2024-01-05 08:47:39,0.23.1,29.0,mlxtend,conda-forge/mlxtend,,['sklearn'],,542446.0,14598.0,14598.0,https://pypi.org/project/mlxtend,535971.0,https://anaconda.org/conda-forge/mlxtend,2024-01-05 18:58:45.309,317303.0,2.0,,,,,,,,,,,,,,,,
247,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2024-07-01 21:22:49.000,2024-06-28 18:00:11,805.0,9.0,391.0,76.0,292.0,64.0,521.0,4667.0,Visualizer for pandas data structures.,30.0,30,True,2024-07-01 21:22:49,3.13.1,145.0,dtale,conda-forge/dtale,,"['pandas', 'jupyter']",,64866.0,1184.0,1184.0,https://pypi.org/project/dtale,58681.0,https://anaconda.org/conda-forge/dtale,2024-06-28 19:50:28.028,315463.0,3.0,,,,,,,,,,,,,,,,
248,nlpaug,makcedward/nlpaug,nlp,,https://github.com/makcedward/nlpaug,https://github.com/makcedward/nlpaug,MIT,2019-03-21 03:00:17.000,2024-06-24 09:15:15.000,2022-07-07 05:16:43,738.0,,445.0,41.0,125.0,67.0,154.0,4382.0,Data augmentation for NLP.,33.0,30,False,2022-07-07 05:24:14,1.1.11,25.0,nlpaug,conda-forge/nlpaug,,,,112314.0,1319.0,1319.0,https://pypi.org/project/nlpaug,111701.0,https://anaconda.org/conda-forge/nlpaug,2023-06-16 19:26:38.185,23319.0,3.0,,,,,,,,,,,,,,,,
249,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2024-08-15 14:20:50.000,2024-08-15 14:20:30,3331.0,28.0,536.0,120.0,379.0,66.0,743.0,4064.0,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",72.0,30,True,,,12.0,dedupe,conda-forge/dedupe,,,,79026.0,332.0,332.0,https://pypi.org/project/dedupe,76985.0,https://anaconda.org/conda-forge/dedupe,2023-06-16 19:28:08.623,65321.0,3.0,,,,,,,,,,,,,,,,
250,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2024-08-08 18:40:13.000,2024-01-12 14:48:30,249.0,,258.0,45.0,51.0,24.0,97.0,3980.0,A simple command-line utility for querying and monitoring GPU status.,17.0,30,True,2023-08-22 19:40:33,1.1.1,11.0,gpustat,conda-forge/gpustat,,,,589469.0,5810.0,5810.0,https://pypi.org/project/gpustat,583007.0,https://anaconda.org/conda-forge/gpustat,2023-08-23 10:35:25.821,290801.0,2.0,,,,,,,,,,,,,,,,
251,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2024-08-13 06:44:16.000,2024-07-30 17:26:50,1098.0,7.0,346.0,59.0,1361.0,88.0,175.0,3911.0,A Python toolbox for performing gradient-free optimization.,56.0,30,True,2024-06-21 17:34:49,1.03,33.0,nevergrad,conda-forge/nevergrad,,,,173657.0,729.0,729.0,https://pypi.org/project/nevergrad,172634.0,https://anaconda.org/conda-forge/nevergrad,2024-01-09 16:02:07.312,52197.0,3.0,,,,,,,,,,,,,,,,
252,sahi,obss/sahi,image,,https://github.com/obss/sahi,https://github.com/obss/sahi,MIT,2021-01-30 12:54:53.000,2024-08-09 19:28:33.000,2024-08-05 20:41:17,512.0,17.0,551.0,41.0,539.0,,,3883.0,Framework agnostic sliced/tiled inference + interactive ui + error analysis plots.,47.0,30,True,2024-07-10 10:19:32,0.11.18,90.0,sahi,conda-forge/sahi,,,26222.0,199964.0,1254.0,1254.0,https://pypi.org/project/sahi,197354.0,https://anaconda.org/conda-forge/sahi,2024-07-24 03:28:58.170,67554.0,3.0,,,,,,,,,,,,,,,,
253,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2024-07-11 17:58:17.000,2023-11-21 21:15:59,435.0,,586.0,77.0,229.0,84.0,406.0,3500.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,35.0,30,True,2023-09-29 21:06:57,0.7.2,17.0,implicit,conda-forge/implicit,,,1224.0,210414.0,1427.0,1427.0,https://pypi.org/project/implicit,194140.0,https://anaconda.org/conda-forge/implicit,2023-11-21 19:59:55.425,763072.0,2.0,,,,,,,,,,,,,,,,
254,TextDistance,life4/textdistance,nlp,,https://github.com/life4/textdistance,https://github.com/life4/textdistance,MIT,2017-05-05 08:46:10.000,2024-07-17 15:04:16.210,2024-07-16 09:32:36,409.0,3.0,246.0,64.0,54.0,,,3345.0,"Compute distance between sequences. 30+ algorithms, pure python implementation, common interface, optional external..",16.0,30,True,2024-07-16 09:36:19,4.6.3,14.0,textdistance,conda-forge/textdistance,,,1020.0,934681.0,6861.0,6861.0,https://pypi.org/project/textdistance,921332.0,https://anaconda.org/conda-forge/textdistance,2024-07-17 15:04:16.210,600125.0,3.0,,,,,,,,,,,,,,,,
255,pomegranate,jmschrei/pomegranate,probabilistics,,https://github.com/jmschrei/pomegranate,https://github.com/jmschrei/pomegranate,MIT,2014-11-24 18:36:58.000,2024-07-11 06:02:50.000,2024-07-11 06:02:00,993.0,9.0,577.0,95.0,338.0,18.0,757.0,3331.0,"Fast, flexible and easy to use probabilistic modelling in Python.",75.0,30,True,2024-07-11 06:11:27,1.1.0,9.0,pomegranate,conda-forge/pomegranate,,,,14702.0,1135.0,1135.0,https://pypi.org/project/pomegranate,11466.0,https://anaconda.org/conda-forge/pomegranate,2023-12-10 17:04:41.093,165067.0,2.0,,,,,,,,,,,,,,,,
256,vidgear,abhiTronix/vidgear,image,,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000,2024-08-11 08:09:18.000,2024-06-22 17:36:10,1146.0,64.0,248.0,62.0,120.0,6.0,288.0,3307.0,A High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,14.0,30,True,2024-06-22 18:41:04,idgear-0.3.3,22.0,vidgear,,,,1536.0,20815.0,593.0,593.0,https://pypi.org/project/vidgear,20792.0,,,,3.0,,,,,,,,,,,,,,,,
257,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2024-07-26 07:25:11.554,2024-07-01 04:53:53,1639.0,2.0,328.0,58.0,193.0,118.0,196.0,2856.0,The machine learning toolkit for time series analysis in Python.,43.0,30,True,2023-12-12 14:35:12,0.6.3,25.0,tslearn,conda-forge/tslearn,,['sklearn'],,421949.0,1379.0,1379.0,https://pypi.org/project/tslearn,394455.0,https://anaconda.org/conda-forge/tslearn,2024-07-26 07:25:11.554,1374714.0,2.0,,,,,,,,,,,,,,,,
258,NeuralForecast,Nixtla/neuralforecast,time-series-data,,https://github.com/Nixtla/neuralforecast,https://github.com/Nixtla/neuralforecast,Apache-2.0,2021-04-26 00:15:19.000,2024-08-14 17:37:28.000,2024-08-14 17:35:35,1174.0,29.0,329.0,35.0,511.0,101.0,403.0,2846.0,Scalable and user friendly neural forecasting algorithms.,47.0,30,True,2024-07-30 18:29:01,1.7.4,20.0,neuralforecast,conda-forge/neuralforecast,,,,40578.0,185.0,185.0,https://pypi.org/project/neuralforecast,39896.0,https://anaconda.org/conda-forge/neuralforecast,2024-07-31 00:28:02.817,19779.0,2.0,,,,,,,,,,,,,,,,
259,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2024-08-15 11:34:55.000,2024-07-29 21:38:16,2312.0,4.0,620.0,73.0,2890.0,204.0,724.0,2457.0,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",227.0,30,True,2024-07-24 18:54:09,2.4.0,33.0,torchaudio,,,['pytorch'],,6648141.0,,,https://pypi.org/project/torchaudio,6648141.0,,,,2.0,,,,,,,,,,,,,,,,
260,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2024-04-09 11:39:30.000,2024-04-09 11:39:30,957.0,,382.0,38.0,150.0,45.0,244.0,2393.0,A library of sklearn compatible categorical variable encoders.,70.0,30,True,2023-10-29 20:28:53,2.6.3,20.0,category_encoders,conda-forge/category_encoders,,['sklearn'],,1223238.0,2005.0,2005.0,https://pypi.org/project/category_encoders,1215182.0,https://anaconda.org/conda-forge/category_encoders,2023-10-30 01:23:52.252,273915.0,2.0,,,,,,,,,,,,,,,,
261,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2024-07-18 15:45:47.000,2024-06-20 19:30:24,1373.0,1.0,322.0,23.0,49.0,32.0,203.0,2277.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,21.0,30,True,2024-03-18 21:01:54,0.4.7,81.0,explainerdashboard,conda-forge/explainerdashboard,,,,74851.0,518.0,518.0,https://pypi.org/project/explainerdashboard,73711.0,https://anaconda.org/conda-forge/explainerdashboard,2024-03-18 22:16:35.129,50175.0,2.0,,,,,,,,,,,,,,,,
262,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2024-08-13 18:38:53.000,2024-08-12 18:01:13,919.0,28.0,129.0,22.0,403.0,137.0,260.0,1954.0,Elegant easy-to-use neural networks + scientific computing in JAX. https://docs.kidger.site/equinox/.,52.0,30,True,2024-04-14 13:04:26,0.11.4,35.0,equinox,,,['jax'],,83599.0,665.0,665.0,https://pypi.org/project/equinox,83599.0,,,,1.0,,,,,,,,,,,,,,,,
263,ffn,pmorissette/ffn,financial-data,,https://github.com/pmorissette/ffn,https://github.com/pmorissette/ffn,MIT,2014-06-19 15:54:09.000,2024-08-06 14:03:54.464,2024-08-06 14:00:12,485.0,34.0,275.0,61.0,120.0,22.0,103.0,1881.0,ffn - a financial function library for Python.,35.0,30,True,2024-08-06 13:45:28,1.1.0,11.0,ffn,conda-forge/ffn,,,,141467.0,481.0,481.0,https://pypi.org/project/ffn,141198.0,https://anaconda.org/conda-forge/ffn,2024-08-06 14:03:54.464,10793.0,2.0,,,,,,,,,,,,,,,,
264,GPflow,GPflow/GPflow,probabilistics,,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000,2024-07-29 11:38:56.000,2024-06-14 08:51:32,2450.0,2.0,416.0,76.0,1269.0,126.0,682.0,1822.0,Gaussian processes in TensorFlow.,84.0,30,True,2024-06-14 10:30:50,2.9.2,50.0,gpflow,conda-forge/gpflow,,['tensorflow'],,73589.0,679.0,679.0,https://pypi.org/project/gpflow,72544.0,https://anaconda.org/conda-forge/gpflow,2024-06-26 16:24:01.852,31350.0,2.0,,,,,,,,,,,,,,,,
265,pyLDAvis,bmabey/pyLDAvis,interpretability,,https://github.com/bmabey/pyLDAvis,https://github.com/bmabey/pyLDAvis,BSD-3-Clause,2015-04-09 22:48:03.000,2024-07-09 19:44:03.000,2024-04-29 20:57:51,290.0,,351.0,47.0,79.0,78.0,113.0,1799.0,Python library for interactive topic model visualization. Port of the R LDAvis package.,42.0,30,True,2023-04-23 23:49:39,3.4.1,7.0,pyldavis,conda-forge/pyldavis,,['jupyter'],,132622.0,6319.0,6319.0,https://pypi.org/project/pyldavis,131485.0,https://anaconda.org/conda-forge/pyldavis,2023-06-16 16:08:55.034,84167.0,2.0,,,,,,,,,,,,,,,,
266,emcee,dfm/emcee,probabilistics,,https://github.com/dfm/emcee,https://github.com/dfm/emcee,MIT,2011-11-07 16:17:08.000,2024-08-09 20:00:51.000,2024-07-03 00:11:45,948.0,1.0,425.0,86.0,232.0,51.0,241.0,1450.0,The Python ensemble sampling toolkit for affine-invariant MCMC.,74.0,30,True,2024-04-19 09:49:46,3.1.6,18.0,emcee,conda-forge/emcee,,,,284428.0,2539.0,2539.0,https://pypi.org/project/emcee,275167.0,https://anaconda.org/conda-forge/emcee,2024-04-22 14:43:59.507,351941.0,2.0,,,,,,,,,,,,,,,,
