,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
230,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2024-12-18 23:54:59.385000,2024-12-12 13:55:22,3907.0,7.0,539.0,58.0,922.0,339.0,982.0,3618.0,A highly efficient implementation of Gaussian Processes in PyTorch.,136.0,31,True,2024-09-06 21:42:56,1.13,34.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],2549.0,2549.0,https://pypi.org/project/gpytorch,225207.0,228571.0,https://anaconda.org/conda-forge/gpytorch,2024-12-18 23:54:59.385,188399.0,,,,,2.0,,,,,,,,,,,,
231,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2024-11-25 12:35:24.000000,2024-11-09 15:17:22,7402.0,3.0,612.0,116.0,1191.0,325.0,1115.0,3343.0,High-performance interactive 2D/3D data visualization library.,199.0,31,True,2024-06-17 12:39:47,0.14.3,37.0,vispy,conda-forge/vispy,,,['jupyter'],1788.0,1788.0,https://pypi.org/project/vispy,89628.0,102568.0,https://anaconda.org/conda-forge/vispy,2024-09-04 12:47:04.775,672442.0,,,,,3.0,,vispy,https://www.npmjs.com/package/vispy,9.0,,,,,,,,
232,NeuralForecast,Nixtla/neuralforecast,time-series-data,,https://github.com/Nixtla/neuralforecast,https://github.com/Nixtla/neuralforecast,Apache-2.0,2021-04-26 00:15:19.000,2025-01-02 18:11:34.000000,2024-12-19 20:53:16,1213.0,23.0,366.0,36.0,554.0,111.0,462.0,3221.0,Scalable and user friendly neural forecasting algorithms.,48.0,31,True,2024-12-16 22:41:18,1.7.7,23.0,neuralforecast,conda-forge/neuralforecast,,,,280.0,280.0,https://pypi.org/project/neuralforecast,53116.0,53931.0,https://anaconda.org/conda-forge/neuralforecast,2024-12-17 13:54:40.198,27722.0,,,,,1.0,,,,,,,,,,,,
233,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2024-11-26 20:47:58.000000,2024-05-03 16:54:19,704.0,,280.0,50.0,828.0,75.0,285.0,3218.0,PyTorch extensions for high performance and large scale training.,75.0,31,True,2022-12-11 18:09:19,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],7130.0,7130.0,https://pypi.org/project/fairscale,371241.0,380766.0,https://anaconda.org/conda-forge/fairscale,2023-11-28 00:29:10.363,361977.0,,,,,2.0,,,,,,,,,,,,
234,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2024-12-25 16:57:33.423000,2024-06-24 17:09:39,1087.0,,391.0,61.0,498.0,219.0,273.0,2862.0,A Hyperparameter Tuning Library for Keras.,61.0,31,True,2024-03-04 19:29:02,1.4.7,32.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],4889.0,4889.0,https://pypi.org/project/keras-tuner,352121.0,353226.0,https://anaconda.org/conda-forge/keras-tuner,2024-12-25 16:57:33.423,45331.0,,,,,2.0,,,,,,,,,,,,
235,shapash,MAIF/shapash,interpretability,,https://github.com/MAIF/shapash,https://github.com/MAIF/shapash,Apache-2.0,2020-04-29 07:34:23.000,2024-12-09 15:34:15.000000,2024-12-09 15:31:38,1700.0,43.0,332.0,37.0,367.0,35.0,185.0,2759.0,Shapash: User-friendly Explainability and Interpretability to Develop Reliable and Transparent Machine Learning Models.,40.0,31,True,2024-12-09 15:34:15,2.7.5,42.0,shapash,,,,['jupyter'],185.0,185.0,https://pypi.org/project/shapash,8601.0,8601.0,,,,,,,,2.0,,,,,,,,,,,,
236,SDV,sdv-dev/SDV,tabular,,https://github.com/sdv-dev/SDV,https://github.com/sdv-dev/SDV,,2018-05-11 15:56:50.000,2025-01-02 16:42:47.620000,2024-12-17 22:56:51,1810.0,55.0,314.0,46.0,929.0,151.0,1192.0,2431.0,Synthetic data generation for tabular data.,50.0,31,True,2024-12-17 19:28:13,1.17.3,68.0,sdv,conda-forge/sdv,,,,585.0,585.0,https://pypi.org/project/sdv,50013.0,51005.0,https://anaconda.org/conda-forge/sdv,2025-01-02 16:42:47.620,36726.0,,,,,1.0,,,,,,,,,,,,
237,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2024-12-20 13:40:43.289000,2024-10-01 21:19:30,966.0,,385.0,39.0,152.0,46.0,248.0,2416.0,A library of sklearn compatible categorical variable encoders.,70.0,31,True,2024-10-01 21:23:20,2.6.4.post1,21.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],2472.0,2472.0,https://pypi.org/project/category_encoders,1349555.0,1357129.0,https://anaconda.org/conda-forge/category_encoders,2024-12-20 13:40:43.289,295422.0,,,,,2.0,,,,,,,,,,,,
238,pygraphistry,graphistry/pygraphistry,graph,,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000,2025-01-01 04:24:17.000000,2024-12-29 08:30:40,1878.0,218.0,207.0,48.0,297.0,160.0,165.0,2194.0,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",45.0,31,True,2020-08-31 21:05:46,0.11.8,5.0,graphistry,,,,['jupyter'],130.0,130.0,https://pypi.org/project/graphistry,16549.0,16549.0,,,,,,,,2.0,,,,,,,,,,,,
239,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2024-12-24 12:07:59.000000,2024-12-24 11:57:39,965.0,18.0,146.0,25.0,444.0,161.0,316.0,2172.0,Elegant easy-to-use neural networks + scientific computing in JAX. https://docs.kidger.site/equinox/.,57.0,31,True,2024-12-24 12:08:00,0.11.11,42.0,equinox,,,,['jax'],903.0,903.0,https://pypi.org/project/equinox,284268.0,284268.0,,,,,,,,1.0,,,,,,,,,,,,
240,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2024-09-17 00:19:55.000000,2024-09-17 00:19:55,953.0,,260.0,47.0,354.0,161.0,142.0,2081.0,Evaluate: A library for easily evaluating machine learning models and datasets.,129.0,31,True,2024-09-11 10:17:30,0.4.3,11.0,evaluate,,,,,15847.0,15847.0,https://pypi.org/project/evaluate,2239463.0,2239463.0,,,,,,,,2.0,,,,,,,,,,,,
241,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2024-12-18 20:35:19.000000,2024-12-03 16:56:50,4986.0,77.0,1094.0,150.0,1387.0,80.0,711.0,1919.0,Documentation and samples for ArcGIS API for Python.,94.0,31,True,2024-09-24 16:57:38,2.4.0,36.0,arcgis,,esridocker/arcgis-api-python-notebook,,,884.0,884.0,https://pypi.org/project/arcgis,,133.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,3.0,13384.0,,,,-4.0,,,,,,,
242,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2024-11-10 13:22:24.000000,2024-11-10 13:22:22,2896.0,29.0,189.0,27.0,732.0,93.0,462.0,1722.0,A Python library for learning and evaluating knowledge graph embeddings.,41.0,31,True,2024-10-29 16:35:05,1.11.0,21.0,pykeen,,,,,264.0,264.0,https://pypi.org/project/pykeen,12563.0,12567.0,,,,,,,,2.0,229.0,,,,,,,,,,,
243,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2024-12-31 22:18:59.000000,2024-12-31 22:16:38,1630.0,19.0,171.0,18.0,859.0,106.0,457.0,1378.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,109.0,31,True,2024-12-04 19:50:34,0.30.0,59.0,pyjanitor,conda-forge/pyjanitor,,,,791.0,791.0,https://pypi.org/project/pyjanitor,76408.0,80491.0,https://anaconda.org/conda-forge/pyjanitor,2024-12-05 10:07:32.356,228652.0,,,,,2.0,,,,,,,,,,,,
244,skforecast,JoaquinAmatRodrigo/skforecast,time-series-data,,https://github.com/skforecast/skforecast,https://github.com/skforecast/skforecast,BSD-3-Clause,2021-02-10 11:40:34.000,2025-01-02 10:08:58.000000,2024-11-28 09:24:18,4025.0,313.0,142.0,9.0,691.0,22.0,163.0,1202.0,Time series forecasting with machine learning models.,17.0,31,True,2024-11-11 13:27:54,0.14.0,29.0,skforecast,,,,['sklearn'],379.0,379.0,https://pypi.org/project/skforecast,88525.0,88525.0,,,,,,,,1.0,,,,,,skforecast/skforecast,,,,,,
245,scikit-survival,sebp/scikit-survival,sklearn-utils,,https://github.com/sebp/scikit-survival,https://github.com/sebp/scikit-survival,GPL-3.0,2016-12-26 22:15:53.000,2025-01-01 16:26:42.000000,2024-11-27 19:10:03,1176.0,33.0,212.0,23.0,160.0,26.0,205.0,1150.0,Survival analysis built on top of scikit-learn.,22.0,31,True,2024-11-04 10:06:51,0.23.1,29.0,scikit-survival,conda-forge/scikit-survival,,,['sklearn'],679.0,679.0,https://pypi.org/project/scikit-survival,183679.0,188282.0,https://anaconda.org/conda-forge/scikit-survival,2024-11-04 14:21:17.242,174934.0,,,,,2.0,,,,,,,,,,,,
246,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2025-01-01 16:17:08.000000,2025-01-01 16:17:03,14288.0,206.0,293.0,35.0,1926.0,410.0,685.0,1081.0,Python package for earth-observing satellite data processing.,173.0,31,True,2024-11-08 15:42:14,0.53.0,69.0,satpy,conda-forge/satpy,,,,154.0,154.0,https://pypi.org/project/satpy,,4400.0,https://anaconda.org/conda-forge/satpy,2024-12-26 17:05:07.104,242032.0,,,,,3.0,,,,,,,,,,,,
247,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2025-01-02 16:12:48.000000,2025-01-02 16:11:19,598.0,32.0,107.0,17.0,201.0,114.0,139.0,727.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",37.0,31,True,2025-01-02 16:12:48,0.13.0,16.0,soundfile,anaconda/pysoundfile,,,,48830.0,48830.0,https://pypi.org/project/soundfile,3157302.0,3157463.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,2.0,21120.0,,,,,,,,,,,
248,unsloth,unslothai/unsloth,nlp,,https://github.com/unslothai/unsloth,https://github.com/unslothai/unsloth,Apache-2.0,2023-11-29 16:50:09.000,2025-01-02 06:34:41.000000,2024-12-29 11:57:58,1026.0,497.0,1399.0,135.0,319.0,617.0,552.0,19913.0,"Finetune Llama 3.3, Mistral, Phi, Qwen 2.5 & Gemma LLMs 2-5x faster with 70% less memory.",23.0,30,True,2024-12-04 13:59:06,December-2024,8.0,unsloth,,,,,,,https://pypi.org/project/unsloth,192863.0,192863.0,,,,,,,,3.0,,,,,,,,,,,,
249,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2024-07-03 10:55:10.000000,2023-10-26 05:31:53,3012.0,,1787.0,285.0,3507.0,399.0,1684.0,14093.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,30,False,2023-09-14 12:12:06,3.0,40.0,nni,,,,,21.0,21.0,https://pypi.org/project/nni,16650.0,16650.0,,,,,,,,3.0,,,,,,,,,,,,
250,PaddleDetection,PaddlePaddle/PaddleDetection,image,,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000,2025-01-02 08:19:07.000000,2024-12-03 04:02:11,2300.0,11.0,2889.0,198.0,3775.0,1215.0,4254.0,12960.0,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",181.0,30,True,2024-11-08 02:50:05,2.8.0,10.0,paddledet,,,,['paddle'],,,https://pypi.org/project/paddledet,541.0,541.0,,,,,,,,3.0,,,,,,,,,,,,
251,FinRL,AI4Finance-Foundation/FinRL,reinforcement-learning,,https://github.com/AI4Finance-Foundation/FinRL,https://github.com/AI4Finance-Foundation/FinRL,MIT,2020-07-26 13:18:16.000,2025-01-01 08:21:38.000000,2025-01-01 08:21:38,2973.0,12.0,2429.0,209.0,483.0,244.0,481.0,10336.0,FinRL: Financial Reinforcement Learning.,120.0,30,True,2022-06-26 01:52:35,0.3.6,1.0,finrl,,,,,58.0,58.0,https://pypi.org/project/finrl,1503.0,1503.0,,,,,,,,2.0,,,,,,,,,,,,
252,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2025-01-02 16:30:44.037000,2024-12-29 13:02:07,1749.0,8.0,740.0,88.0,814.0,77.0,289.0,9855.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",53.0,30,True,2024-09-26 16:45:26,2.7.0,18.0,cleanlab,conda-forge/cleanlab,,,,418.0,418.0,https://pypi.org/project/cleanlab,40964.0,41729.0,https://anaconda.org/conda-forge/cleanlab,2025-01-02 16:30:44.037,34453.0,,,,,2.0,,,,,,,,,,,,
253,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2024-12-31 14:57:15.000000,2024-12-31 13:11:35,1277.0,32.0,888.0,64.0,1052.0,226.0,1355.0,8201.0,A python library for user-friendly forecasting and anomaly detection on time series.,126.0,30,True,2024-12-21 13:36:12,0.32.0,45.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,,,https://pypi.org/project/u8darts,76384.0,77961.0,https://anaconda.org/conda-forge/u8darts-all,2024-12-21 20:33:58.556,65674.0,https://hub.docker.com/r/unit8/darts,2024-12-21 13:46:49.864126,,1084.0,2.0,,,,,,,,,,,,
254,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,,2011-09-06 22:24:59.000,2024-12-27 12:36:14.000000,2024-12-27 12:36:14,1223.0,2.0,933.0,121.0,278.0,100.0,555.0,7300.0,Distributed Asynchronous Hyperparameter Optimization in Python.,105.0,30,True,,,7.0,hyperopt,conda-forge/hyperopt,,,,18569.0,18569.0,https://pypi.org/project/hyperopt,1959638.0,1975450.0,https://anaconda.org/conda-forge/hyperopt,2024-12-20 15:53:47.629,806457.0,,,,,3.0,,,,,,,,,,,,
255,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000,2024-12-23 16:42:48.000000,2024-12-23 16:42:41,883.0,17.0,1239.0,143.0,515.0,34.0,568.0,6885.0,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,86.0,30,True,2024-12-20 18:36:46,0.13.0,39.0,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],,,https://pypi.org/project/imbalanced-learn,14780633.0,14792421.0,https://anaconda.org/conda-forge/imbalanced-learn,2024-12-20 17:56:21.144,648392.0,,,,,2.0,,,,,,,,,,,,
256,nlpaug,makcedward/nlpaug,nlp,,https://github.com/makcedward/nlpaug,https://github.com/makcedward/nlpaug,MIT,2019-03-21 03:00:17.000,2024-12-23 15:30:17.782000,2022-07-07 05:16:43,738.0,,453.0,42.0,126.0,67.0,154.0,4482.0,Data augmentation for NLP.,33.0,30,False,2022-07-07 05:24:14,1.1.11,25.0,nlpaug,conda-forge/nlpaug,,,,1507.0,1507.0,https://pypi.org/project/nlpaug,135904.0,136590.0,https://anaconda.org/conda-forge/nlpaug,2024-12-23 15:30:17.782,29510.0,,,,,3.0,,,,,,,,,,,,
257,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2025-01-02 16:30:25.284000,2023-11-02 13:49:44,662.0,,968.0,152.0,132.0,115.0,104.0,4437.0,Technical Analysis Library using Pandas and Numpy.,34.0,30,False,,,7.0,ta,conda-forge/ta,,,,4991.0,4991.0,https://pypi.org/project/ta,175115.0,175791.0,https://anaconda.org/conda-forge/ta,2025-01-02 16:30:25.284,31807.0,,,,,2.0,,,,,,,,,,,,
258,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2024-12-25 13:43:02.087000,2024-01-12 14:48:30,249.0,,262.0,44.0,51.0,25.0,97.0,4105.0,A simple command-line utility for querying and monitoring GPU status.,17.0,30,True,2023-08-22 19:40:33,1.1.1,11.0,gpustat,conda-forge/gpustat,,,,6515.0,6515.0,https://pypi.org/project/gpustat,541163.0,547097.0,https://anaconda.org/conda-forge/gpustat,2024-12-25 13:43:02.087,296719.0,,,,,2.0,,,,,,,,,,,,
259,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2024-12-22 10:12:57.197000,2024-10-09 08:38:39,344.0,2.0,337.0,64.0,78.0,14.0,124.0,3467.0,A Python Perceptual Image Hashing Module.,27.0,30,True,2021-03-25 13:49:48,4.1.0,7.0,ImageHash,conda-forge/imagehash,,,,15316.0,15316.0,https://pypi.org/project/ImageHash,1267967.0,1276245.0,https://anaconda.org/conda-forge/imagehash,2024-12-22 10:12:57.197,413949.0,,,,,3.0,,,,,,,,,,,,
260,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2024-11-04 00:31:30.000000,2024-11-03 09:05:19,317.0,65.0,346.0,29.0,339.0,81.0,40.0,3044.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,18.0,30,True,2024-11-02 17:52:58,0.2.14-alpha.1,3.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],1185.0,1185.0,https://pypi.org/project/lazypredict,15902.0,15997.0,https://anaconda.org/conda-forge/lazypredict,2023-06-16 19:27:14.287,3927.0,,,,,3.0,,,,,,,,,,,,
261,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2024-07-26 07:25:11.554000,2024-07-01 04:53:53,1639.0,,341.0,60.0,195.0,121.0,197.0,2928.0,The machine learning toolkit for time series analysis in Python.,43.0,30,True,2023-12-12 14:35:12,0.6.3,25.0,tslearn,conda-forge/tslearn,,,['sklearn'],1565.0,1565.0,https://pypi.org/project/tslearn,352308.0,379203.0,https://anaconda.org/conda-forge/tslearn,2024-07-26 07:25:11.554,1479260.0,,,,,2.0,,,,,,,,,,,,
262,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2025-01-02 11:34:33.000000,2024-12-20 23:50:21,2324.0,9.0,642.0,73.0,2919.0,215.0,728.0,2574.0,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",229.0,30,True,2024-10-17 16:24:06,2.5.0,35.0,torchaudio,,,,['pytorch'],,,https://pypi.org/project/torchaudio,4826519.0,4826519.0,,,,,,,,2.0,,,,,,,,,,,,
263,mpld3,mpld3/mpld3,data-viz,,https://github.com/mpld3/mpld3,https://github.com/mpld3/mpld3,BSD-3-Clause,2013-12-18 01:48:30.000,2024-12-19 19:53:58.719000,2024-10-30 12:23:10,890.0,3.0,351.0,82.0,169.0,209.0,149.0,2364.0,An interactive data visualization tool which brings matplotlib graphics to the browser using D3.,53.0,30,True,,,11.0,mpld3,conda-forge/mpld3,,,,6839.0,6839.0,https://pypi.org/project/mpld3,288626.0,293312.0,https://anaconda.org/conda-forge/mpld3,2024-12-19 19:53:58.719,217565.0,,,,,3.0,,mpld3,https://www.npmjs.com/package/mpld3,731.0,,,,,,,,
264,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2024-12-29 21:23:05.000000,2024-12-29 21:20:41,1376.0,3.0,330.0,23.0,50.0,34.0,203.0,2340.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,21.0,30,True,2024-12-29 21:23:05,0.4.8,82.0,explainerdashboard,conda-forge/explainerdashboard,,,,580.0,580.0,https://pypi.org/project/explainerdashboard,55186.0,56373.0,https://anaconda.org/conda-forge/explainerdashboard,2024-03-18 22:16:35.129,58174.0,,,,,2.0,,,,,,,,,,,,
265,bt,pmorissette/bt,financial-data,,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000,2024-12-01 14:51:06.000000,2024-12-01 14:50:58,561.0,4.0,416.0,92.0,119.0,78.0,265.0,2330.0,bt - flexible backtesting for Python.,34.0,30,True,2024-08-06 13:46:05,1.1.0,5.0,bt,conda-forge/bt,,,,1639.0,1639.0,https://pypi.org/project/bt,7545.0,8811.0,https://anaconda.org/conda-forge/bt,2024-09-21 21:55:35.462,56971.0,,,,,2.0,,,,,,,,,,,,
266,tesserocr,sirfz/tesserocr,ocr,,https://github.com/sirfz/tesserocr,https://github.com/sirfz/tesserocr,MIT,2015-12-17 23:29:36.000,2024-11-25 08:44:55.000000,2024-11-25 08:44:55,211.0,1.0,254.0,56.0,79.0,49.0,232.0,2030.0,A Python wrapper for the tesseract-ocr API.,30.0,30,True,2024-08-26 17:30:37,2.7.1,19.0,tesserocr,conda-forge/tesserocr,,,,1150.0,1150.0,https://pypi.org/project/tesserocr,69092.0,72982.0,https://anaconda.org/conda-forge/tesserocr,2024-09-13 13:36:57.070,209726.0,,,,,2.0,724.0,,,,,,,,,,,
267,Feature Engine,feature-engine/feature_engine,others,,https://github.com/feature-engine/feature_engine,https://github.com/feature-engine/feature_engine,BSD-3-Clause,2018-12-31 01:47:18.000,2024-11-08 08:19:41.000000,2024-11-08 08:18:45,367.0,6.0,301.0,33.0,491.0,64.0,264.0,1965.0,Feature engineering package with sklearn like functionality.,52.0,30,True,2022-01-04 17:09:47,1.2.0,22.0,feature_engine,conda-forge/feature_engine,,,,3122.0,3122.0,https://pypi.org/project/feature_engine,185411.0,186591.0,https://anaconda.org/conda-forge/feature_engine,2024-09-01 13:51:20.563,62544.0,,,,,2.0,,,,,,,,,,,,
268,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2024-12-09 11:19:11.000000,2024-12-09 11:19:06,1278.0,22.0,189.0,21.0,181.0,44.0,140.0,1913.0,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,30.0,30,True,2024-12-06 14:35:45,0.38.0,40.0,audiomentations,,,,,645.0,645.0,https://pypi.org/project/audiomentations,41347.0,41347.0,,,,,,,,2.0,,,,,,,,,,,,
269,GPflow,GPflow/GPflow,probabilistics,,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000,2024-12-30 11:24:38.000000,2024-10-04 09:56:03,2451.0,,417.0,76.0,1271.0,130.0,682.0,1856.0,Gaussian processes in TensorFlow.,84.0,30,True,2024-06-14 10:30:50,2.9.2,50.0,gpflow,conda-forge/gpflow,,,['tensorflow'],711.0,711.0,https://pypi.org/project/gpflow,69362.0,70457.0,https://anaconda.org/conda-forge/gpflow,2024-06-26 16:24:01.852,38328.0,,,,,2.0,,,,,,,,,,,,
