,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,new_addition
206,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2024-12-18 23:54:59.385000,2024-12-12 13:55:22,3907.0,10.0,539.0,58.0,922.0,339.0,982.0,3608.0,A highly efficient implementation of Gaussian Processes in PyTorch.,136.0,32,True,2024-09-06 21:42:56,1.13,34.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],2535.0,2535.0,https://pypi.org/project/gpytorch,234481.0,237884.0,https://anaconda.org/conda-forge/gpytorch,2024-12-18 23:54:59.385,187212.0,,,,,2.0,,,,,,,,,,,,,
207,VisPy,vispy/vispy,data-viz,,https://github.com/vispy/vispy,https://github.com/vispy/vispy,,2013-03-21 18:43:22.000,2024-11-25 12:35:24.000000,2024-11-09 15:17:22,7402.0,4.0,612.0,115.0,1191.0,325.0,1115.0,3336.0,High-performance interactive 2D/3D data visualization library.,199.0,32,True,2024-06-17 12:39:47,0.14.3,37.0,vispy,conda-forge/vispy,,,['jupyter'],1773.0,1773.0,https://pypi.org/project/vispy,714020.0,727043.0,https://anaconda.org/conda-forge/vispy,2024-09-04 12:47:04.775,663426.0,,,,,2.0,,,,vispy,https://www.npmjs.com/package/vispy,15.0,,,,,,,
208,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2024-12-18 16:30:17.000000,2024-12-18 16:30:16,1308.0,58.0,282.0,29.0,1173.0,65.0,515.0,3213.0,A python library for self-supervised learning on images.,60.0,32,True,2024-11-29 08:08:48,1.5.15,100.0,lightly,,,,['pytorch'],355.0,355.0,https://pypi.org/project/lightly,56601.0,56601.0,,,,,,,,2.0,,,,,,,,,,,,,
209,NeuralForecast,Nixtla/neuralforecast,time-series-data,,https://github.com/Nixtla/neuralforecast,https://github.com/Nixtla/neuralforecast,Apache-2.0,2021-04-26 00:15:19.000,2024-12-17 13:54:40.198000,2024-12-16 22:54:42,1212.0,26.0,365.0,36.0,553.0,108.0,460.0,3189.0,Scalable and user friendly neural forecasting algorithms.,48.0,32,True,2024-12-16 22:41:18,1.7.7,23.0,neuralforecast,conda-forge/neuralforecast,,,,273.0,273.0,https://pypi.org/project/neuralforecast,63562.0,64378.0,https://anaconda.org/conda-forge/neuralforecast,2024-12-17 13:54:40.198,26943.0,,,,,2.0,,,,,,,,,,,,,
210,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2024-06-05 12:17:25.116000,2021-10-12 13:32:38,1570.0,,515.0,63.0,546.0,254.0,393.0,2747.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,32,False,2021-10-12 15:33:19,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,7066.0,7066.0,https://pypi.org/project/scikit-optimize,958784.0,973331.0,https://anaconda.org/conda-forge/scikit-optimize,2024-06-05 12:17:25.116,756474.0,,,,,2.0,,,,,,,,,,,,,
211,SDV,sdv-dev/SDV,tabular,,https://github.com/sdv-dev/SDV,https://github.com/sdv-dev/SDV,,2018-05-11 15:56:50.000,2024-12-18 01:01:56.653000,2024-12-17 22:56:51,1810.0,91.0,314.0,46.0,927.0,151.0,1190.0,2422.0,Synthetic data generation for tabular data.,50.0,32,True,2024-12-17 19:28:13,1.17.3,68.0,sdv,conda-forge/sdv,,,,577.0,577.0,https://pypi.org/project/sdv,69070.0,70060.0,https://anaconda.org/conda-forge/sdv,2024-12-18 01:01:56.653,35664.0,,,,,1.0,,,,,,,,,,,,,
212,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2024-12-19 12:23:55.000000,2024-12-19 12:23:52,4502.0,207.0,50.0,173.0,597.0,159.0,493.0,1600.0,Multiplatform plotting library based on the Grammar of Graphics.,21.0,32,True,2024-12-13 18:39:32,4.5.2,83.0,lets-plot,,,,,153.0,153.0,https://pypi.org/project/lets-plot,50282.0,50304.0,,,,,,,,2.0,,1380.0,,,,,,,,,,,
213,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2024-12-10 01:49:14.000000,2024-11-05 17:47:01,1157.0,24.0,249.0,50.0,549.0,27.0,186.0,1342.0,ARCH models in Python.,35.0,32,True,2024-11-04 15:56:53,7.2.0,49.0,arch,conda-forge/arch-py,,,,2244.0,2244.0,https://pypi.org/project/arch,677741.0,686066.0,https://anaconda.org/conda-forge/arch-py,2024-11-05 00:36:23.711,449593.0,,,,,1.0,,,,,,,,,,,,,
214,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2024-12-16 22:46:09.000000,2024-12-16 13:06:20,736.0,23.0,109.0,26.0,593.0,351.0,464.0,1156.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",51.0,32,True,2024-12-16 22:32:41,0.11.2,23.0,hvplot,conda-forge/hvplot,,,,6286.0,6286.0,https://pypi.org/project/hvplot,199022.0,211779.0,https://anaconda.org/conda-forge/hvplot,2024-12-16 22:43:35.357,688901.0,,,,,2.0,,,,,,,,,,,,,
215,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2024-12-12 15:31:23.000000,2024-12-12 15:31:13,14286.0,233.0,293.0,34.0,1924.0,410.0,685.0,1078.0,Python package for earth-observing satellite data processing.,173.0,32,True,2024-11-08 15:42:14,0.53.0,69.0,satpy,conda-forge/satpy,,,,154.0,154.0,https://pypi.org/project/satpy,12795.0,17232.0,https://anaconda.org/conda-forge/satpy,2024-11-09 03:23:38.486,239617.0,,,,,3.0,,,,,,,,,,,,,
216,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2024-10-29 16:47:11.000000,2024-10-29 16:47:10,533.0,2.0,2856.0,386.0,125.0,216.0,561.0,26061.0,Deezer source separation library including pretrained models.,21.0,31,True,2021-09-03 09:59:00,2.3.0,10.0,spleeter,conda-forge/spleeter,,,['tensorflow'],850.0,850.0,https://pypi.org/project/spleeter,26512.0,86630.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,99134.0,,,,,2.0,,3626581.0,,,,,,,,,,,
217,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2024-08-07 03:17:23.000000,2024-08-07 03:17:23,2667.0,,2068.0,183.0,1006.0,571.0,727.0,12764.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",70.0,31,True,2022-11-28 08:29:05,2.3.1,29.0,paddlehub,,,,['paddle'],1797.0,1797.0,https://pypi.org/project/paddlehub,5552.0,5564.0,,,,,,,,2.0,,837.0,,,,,,,,,,,
218,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2024-12-02 14:23:48.392000,2024-11-10 14:19:33,580.0,2.0,2278.0,218.0,255.0,103.0,418.0,10217.0,A little word cloud generator in Python.,72.0,31,True,2024-11-10 14:21:42,1.9.4,14.0,wordcloud,conda-forge/wordcloud,,,,21.0,21.0,https://pypi.org/project/wordcloud,1909185.0,1920149.0,https://anaconda.org/conda-forge/wordcloud,2024-12-02 14:23:48.392,581113.0,,,,,3.0,,,,,,,,,,,,,
219,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2024-11-14 10:24:59.000000,2024-11-14 10:24:54,866.0,2.0,1288.0,423.0,90.0,32.0,161.0,9793.0,TensorFlow-based neural network library.,59.0,31,True,2024-01-02 11:08:14,2.0.2,13.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1367.0,1367.0,https://pypi.org/project/dm-sonnet,18569.0,19177.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,37089.0,,,,,3.0,,,google-deepmind/sonnet,,,,,,,,,,
220,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2024-07-25 10:51:05.000000,2024-02-23 19:03:07,2440.0,,1544.0,289.0,434.0,283.0,639.0,9778.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,121.0,31,True,2024-02-23 19:05:48,0.12.2,30.0,tpot,conda-forge/tpot,,,['sklearn'],3137.0,3137.0,https://pypi.org/project/tpot,43218.0,48400.0,https://anaconda.org/conda-forge/tpot,2024-02-26 15:57:08.680,279849.0,,,,,2.0,,,,,,,,,,,,,
221,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2024-11-19 20:01:46.000000,2024-11-19 20:01:46,563.0,3.0,1197.0,172.0,438.0,57.0,474.0,8491.0,Automatic extraction of relevant features from time series:.,98.0,31,True,2024-08-03 20:51:18,0.20.3,15.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],21.0,21.0,https://pypi.org/project/tsfresh,245252.0,270873.0,https://anaconda.org/conda-forge/tsfresh,2024-08-04 02:13:02.666,1409202.0,,,,,2.0,,,,,,,,,,,,,
222,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2024-12-14 07:09:35.000000,2024-12-14 07:09:34,1196.0,11.0,1336.0,100.0,670.0,661.0,528.0,8468.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,130.0,31,True,,,4.0,,conda-forge/nvidia-apex,,,['pytorch'],2883.0,2883.0,,,7544.0,https://anaconda.org/conda-forge/nvidia-apex,2024-11-04 08:44:59.011,377248.0,,,,,2.0,,,,,,,,,,,,,
223,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2024-11-29 14:40:31.000000,2023-04-18 11:08:13,2759.0,,1265.0,214.0,725.0,195.0,829.0,7668.0,Automated Machine Learning with scikit-learn.,88.0,31,False,2023-02-13 12:35:21,0.15.0,35.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],631.0,631.0,https://pypi.org/project/auto-sklearn,18191.0,18816.0,https://anaconda.org/conda-forge/auto-sklearn,2023-06-16 19:25:30.278,27541.0,,,,,2.0,,67.0,,,,,,,,,,,
224,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2024-12-16 21:04:16.000000,2024-11-13 18:39:43,1380.0,1.0,867.0,159.0,1733.0,148.0,865.0,7309.0,An open source python library for automated feature engineering.,74.0,31,True,2024-05-14 18:59:20,1.31.0,100.0,featuretools,conda-forge/featuretools,,,,1852.0,1852.0,https://pypi.org/project/featuretools,61871.0,65961.0,https://anaconda.org/conda-forge/featuretools,2024-05-15 15:26:44.535,220870.0,,,,,2.0,,,,,,,,,,,,,
225,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2024-11-26 06:34:46.000000,2024-11-26 06:34:41,2711.0,1.0,1141.0,211.0,1051.0,26.0,615.0,6751.0,An open source library for deep learning end-to-end dialog systems and chatbots.,77.0,31,True,2024-08-12 17:09:11,1.7.0,64.0,deeppavlov,,,,['tensorflow'],422.0,422.0,https://pypi.org/project/deeppavlov,11616.0,11616.0,,,,,,,,2.0,,,deeppavlov/DeepPavlov,,,,,,,,,,
226,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2024-12-19 13:11:58.000000,2024-12-19 13:11:55,1097.0,3.0,387.0,81.0,545.0,56.0,460.0,5916.0,A scikit-learn compatible neural network library that wraps PyTorch.,62.0,31,True,2024-05-27 15:25:43,1.0.0,16.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",1489.0,1489.0,https://pypi.org/project/skorch,150539.0,166030.0,https://anaconda.org/conda-forge/skorch,2024-05-30 08:55:05.943,790075.0,,,,,3.0,,,,,,,,,,,,,
227,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-12-23 06:14:58.000000,2020-07-15 13:46:58,1184.0,,1618.0,305.0,296.0,150.0,267.0,5749.0,Portfolio and risk analytics in Python.,60.0,31,False,2019-04-15 11:38:22,0.9.2,8.0,pyfolio,conda-forge/pyfolio,,,,1114.0,1114.0,https://pypi.org/project/pyfolio,9598.0,9772.0,https://anaconda.org/conda-forge/pyfolio,2023-06-16 16:07:59.111,14346.0,,,,,2.0,,,,,,,,,,,,,
228,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2024-12-13 17:33:14.415000,2024-12-13 16:40:15,828.0,15.0,403.0,74.0,303.0,62.0,531.0,4801.0,Visualizer for pandas data structures.,30.0,31,True,2024-12-03 20:15:48,3.16.0,151.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",1298.0,1298.0,https://pypi.org/project/dtale,90195.0,96794.0,https://anaconda.org/conda-forge/dtale,2024-12-13 17:33:14.415,362999.0,,,,,3.0,,,,,,,,,,,,,
229,ftfy,rspeer/python-ftfy,nlp,,https://github.com/rspeer/python-ftfy,https://github.com/rspeer/python-ftfy,,2012-08-24 16:14:59.000,2024-10-30 21:00:49.000000,2024-10-30 21:00:25,674.0,36.0,119.0,75.0,75.0,8.0,136.0,3830.0,"Fixes mojibake and other glitches in Unicode text, after the fact.",20.0,31,True,2024-10-26 00:51:07,6.3.1,15.0,ftfy,conda-forge/ftfy,,,,25412.0,25412.0,https://pypi.org/project/ftfy,4614944.0,4621534.0,https://anaconda.org/conda-forge/ftfy,2024-10-26 15:17:54.666,309742.0,,,,,2.0,,26.0,,,,,,,,,,,
230,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2024-10-09 08:38:40.000000,2024-10-09 08:38:39,344.0,5.0,337.0,65.0,78.0,14.0,124.0,3432.0,A Python Perceptual Image Hashing Module.,27.0,31,True,2021-03-25 13:49:48,4.1.0,7.0,ImageHash,conda-forge/imagehash,,,,15225.0,15225.0,https://pypi.org/project/ImageHash,1510937.0,1515184.0,https://anaconda.org/conda-forge/imagehash,2023-06-16 13:23:10.041,412008.0,,,,,3.0,,,,,,,,,,,,,
231,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2024-11-26 20:47:58.000000,2024-05-03 16:54:19,704.0,,278.0,50.0,828.0,75.0,285.0,3211.0,PyTorch extensions for high performance and large scale training.,75.0,31,True,2022-12-11 18:09:19,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],7035.0,7035.0,https://pypi.org/project/fairscale,413552.0,423091.0,https://anaconda.org/conda-forge/fairscale,2023-11-28 00:29:10.363,352959.0,,,,,2.0,,,,,,,,,,,,,
232,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2024-12-01 18:14:29.000000,2024-06-24 17:09:39,1087.0,,391.0,61.0,498.0,218.0,273.0,2861.0,A Hyperparameter Tuning Library for Keras.,61.0,31,True,2024-03-04 19:29:02,1.4.7,32.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],4826.0,4826.0,https://pypi.org/project/keras-tuner,382194.0,383309.0,https://anaconda.org/conda-forge/keras-tuner,2024-03-05 15:33:09.039,44630.0,,,,,2.0,,,,,,,,,,,,,
233,shapash,MAIF/shapash,interpretability,,https://github.com/MAIF/shapash,https://github.com/MAIF/shapash,Apache-2.0,2020-04-29 07:34:23.000,2024-12-09 15:34:15.000000,2024-12-09 15:31:38,1700.0,53.0,333.0,37.0,367.0,35.0,185.0,2753.0,Shapash: User-friendly Explainability and Interpretability to Develop Reliable and Transparent Machine Learning Models.,40.0,31,True,2024-12-09 15:34:15,2.7.5,42.0,shapash,,,,['jupyter'],185.0,185.0,https://pypi.org/project/shapash,23746.0,23746.0,,,,,,,,2.0,,,,,,,,,,,,,
234,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2024-10-02 13:16:06.886000,2024-10-01 21:19:30,966.0,9.0,387.0,39.0,152.0,45.0,248.0,2416.0,A library of sklearn compatible categorical variable encoders.,70.0,31,True,2024-10-01 21:23:20,2.6.4.post1,21.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],2421.0,2421.0,https://pypi.org/project/category_encoders,1532348.0,1540082.0,https://anaconda.org/conda-forge/category_encoders,2024-10-02 13:16:06.886,293924.0,,,,,2.0,,,,,,,,,,,,,
235,bt,pmorissette/bt,financial-data,,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000,2024-12-01 14:51:06.000000,2024-12-01 14:50:58,561.0,10.0,414.0,92.0,119.0,78.0,265.0,2316.0,bt - flexible backtesting for Python.,34.0,31,True,2024-08-06 13:46:05,1.1.0,5.0,bt,conda-forge/bt,,,,1637.0,1637.0,https://pypi.org/project/bt,7963.0,9219.0,https://anaconda.org/conda-forge/bt,2024-09-21 21:55:35.462,55306.0,,,,,2.0,,,,,,,,,,,,,
236,pygraphistry,graphistry/pygraphistry,graph,,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000,2024-12-16 17:26:09.000000,2024-12-13 21:05:31,1858.0,275.0,205.0,48.0,292.0,159.0,164.0,2185.0,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",45.0,31,True,2020-08-31 21:05:46,0.11.8,5.0,graphistry,,,,['jupyter'],128.0,128.0,https://pypi.org/project/graphistry,17939.0,17939.0,,,,,,,,2.0,,,,,,,,,,,,,
237,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2024-12-08 02:44:42.000000,2024-12-08 02:34:34,962.0,18.0,144.0,25.0,442.0,160.0,313.0,2159.0,Elegant easy-to-use neural networks + scientific computing in JAX. https://docs.kidger.site/equinox/.,56.0,31,True,2024-12-08 02:44:42,0.11.10,41.0,equinox,,,,['jax'],889.0,889.0,https://pypi.org/project/equinox,313891.0,313891.0,,,,,,,,1.0,,,,,,,,,,,,,
238,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,MIT,2010-07-09 20:41:11.000,2024-12-17 14:25:05.549000,2024-12-14 19:36:16,574.0,9.0,157.0,42.0,83.0,4.0,136.0,2077.0,a python library for doing approximate and phonetic matching of strings.,34.0,31,True,,,18.0,jellyfish,conda-forge/jellyfish,,,,11855.0,11855.0,https://pypi.org/project/jellyfish,6767457.0,6788534.0,https://anaconda.org/conda-forge/jellyfish,2024-12-17 14:25:05.549,1138185.0,,,,,2.0,,,,,,,,,,,,,
239,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2024-09-17 00:19:55.000000,2024-09-17 00:19:55,953.0,,259.0,47.0,352.0,162.0,141.0,2068.0,Evaluate: A library for easily evaluating machine learning models and datasets.,129.0,31,True,2024-09-11 10:17:30,0.4.3,11.0,evaluate,,,,,15537.0,15537.0,https://pypi.org/project/evaluate,2744532.0,2744532.0,,,,,,,,2.0,,,,,,,,,,,,,
240,torchrec,pytorch/torchrec,recommender-systems,,https://github.com/pytorch/torchrec,https://github.com/pytorch/torchrec,BSD-3-Clause,2021-07-12 23:15:48.000,2024-12-19 11:35:02.000000,2024-12-18 22:31:35,2284.0,180.0,443.0,34.0,2459.0,63.0,121.0,1978.0,Pytorch domain library for recommendation systems.,304.0,31,True,2024-10-21 22:05:16,1.0.0-rc3,19.0,torchrec,,,,,160.0,160.0,https://pypi.org/project/torchrec,56492.0,56492.0,,,,,,,,1.0,,,,,,,,,,,,,
241,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2024-12-09 11:19:11.000000,2024-12-09 11:19:06,1278.0,50.0,190.0,21.0,181.0,44.0,139.0,1903.0,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,30.0,31,True,2024-12-06 14:35:45,0.38.0,40.0,audiomentations,,,,,633.0,633.0,https://pypi.org/project/audiomentations,48222.0,48222.0,,,,,,,,2.0,,,,,,,,,,,,,
242,Opacus,pytorch/opacus,privacy-ml,,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000,2024-12-19 16:41:05.000000,2024-12-19 16:30:52,737.0,7.0,337.0,46.0,397.0,61.0,244.0,1730.0,Training PyTorch models with differential privacy.,82.0,31,True,2024-08-03 10:32:36,1.5.2,24.0,opacus,conda-forge/opacus,,,['pytorch'],931.0,931.0,https://pypi.org/project/opacus,102663.0,103216.0,https://anaconda.org/conda-forge/opacus,2024-08-05 12:31:17.057,19312.0,,,,,2.0,,137.0,,,,,,,,,,,
243,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2024-11-10 13:22:24.000000,2024-11-10 13:22:22,2896.0,41.0,188.0,27.0,732.0,93.0,462.0,1709.0,A Python library for learning and evaluating knowledge graph embeddings.,41.0,31,True,2024-10-29 16:35:05,1.11.0,21.0,pykeen,,,,,263.0,263.0,https://pypi.org/project/pykeen,15448.0,15452.0,,,,,,,,2.0,,229.0,,,,,,,,,,,
244,emcee,dfm/emcee,probabilistics,,https://github.com/dfm/emcee,https://github.com/dfm/emcee,MIT,2011-11-07 16:17:08.000,2024-12-13 20:47:09.726000,2024-12-07 19:02:56,953.0,4.0,424.0,86.0,237.0,51.0,242.0,1478.0,The Python ensemble sampling toolkit for affine-invariant MCMC.,74.0,31,True,2024-04-19 09:49:46,3.1.6,18.0,emcee,conda-forge/emcee,,,,2708.0,2708.0,https://pypi.org/project/emcee,802927.0,811866.0,https://anaconda.org/conda-forge/emcee,2024-12-13 20:47:09.726,375468.0,,,,,2.0,,,,,,,,,,,,,
245,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2024-12-19 10:04:54.000000,2024-12-19 07:21:26,1627.0,25.0,171.0,18.0,856.0,106.0,457.0,1373.0,Clean APIs for data cleaning. Python implementation of R package Janitor.,109.0,31,True,2024-12-04 19:50:34,0.30.0,59.0,pyjanitor,conda-forge/pyjanitor,,,,775.0,775.0,https://pypi.org/project/pyjanitor,92556.0,96656.0,https://anaconda.org/conda-forge/pyjanitor,2024-12-05 10:07:32.356,225549.0,,,,,2.0,,,,,,,,,,,,,
246,skforecast,JoaquinAmatRodrigo/skforecast,time-series-data,,https://github.com/skforecast/skforecast,https://github.com/skforecast/skforecast,BSD-3-Clause,2021-02-10 11:40:34.000,2024-12-19 10:10:35.000000,2024-11-28 09:24:18,4025.0,395.0,140.0,9.0,683.0,22.0,163.0,1196.0,Time series forecasting with machine learning models.,17.0,31,True,2024-11-11 13:27:54,0.14.0,29.0,skforecast,,,,['sklearn'],376.0,376.0,https://pypi.org/project/skforecast,94556.0,94556.0,,,,,,,,2.0,,,skforecast/skforecast,,,,,,,,,,
