,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
127,Datasette,simonw/datasette,others,,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000,2025-04-17 05:18:09.000000,2025-04-17 05:16:25,2691.0,23.0,719.0,102.0,506.0,568.0,1278.0,9952.0,An open source multi-tool for exploring and publishing data.,82.0,35,True,2024-11-29 01:13:13,0.65.1,100.0,datasette,conda-forge/datasette,,,,1492.0,1492.0,https://pypi.org/project/datasette,221050.0,222277.0,https://anaconda.org/conda-forge/datasette,2025-03-25 16:01:40.837,58879.0,,,,,1.0,70.0,,,,,,datasette,,,,,
128,PySyft,OpenMined/PySyft,privacy-ml,,https://github.com/OpenMined/PySyft,https://github.com/OpenMined/PySyft,Apache-2.0,2017-07-18 20:41:16.000,2025-04-13 12:44:47.000000,2025-04-13 12:43:52,35229.0,271.0,1959.0,196.0,5880.0,8.0,3393.0,9658.0,Perform data science on data that remains in someone elses server.,516.0,35,True,2025-02-13 11:13:19,0.9.5,100.0,syft,,,,['pytorch'],1.0,1.0,https://pypi.org/project/syft,12874.0,12995.0,,,,,,,,1.0,1943.0,,,,,,,,,,,
129,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2025-04-17 18:22:01.000000,2025-04-17 18:21:58,40623.0,532.0,936.0,156.0,11704.0,969.0,5808.0,8862.0,cuDF - GPU DataFrame Library.,304.0,35,True,2025-04-09 18:14:04,25.04.00,61.0,cudf,,,,,62.0,62.0,https://pypi.org/project/cudf,3858.0,3858.0,,,,,,,,1.0,,,,,,,,,,,,
130,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2025-04-17 08:49:40.000000,2025-04-17 08:21:08,3549.0,108.0,824.0,75.0,3935.0,137.0,970.0,7625.0,"The easiest way to serve AI apps and models - Build Model Inference APIs, Job queues, LLM apps, Multi-model pipelines,..",220.0,35,True,2025-04-17 08:49:40,1.4.10,100.0,bentoml,,,,,2572.0,2572.0,https://pypi.org/project/bentoml,113664.0,113678.0,,,,,,,,2.0,462.0,,,,,,,,,,,
131,DeepChem,deepchem/deepchem,others,,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000,2025-04-14 17:30:25.000000,2025-04-14 17:30:25,10594.0,22.0,1793.0,141.0,2651.0,501.0,1246.0,5909.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",257.0,35,True,2024-04-03 16:21:23,2.8.0,20.0,deepchem,conda-forge/deepchem,,,['tensorflow'],570.0,570.0,https://pypi.org/project/deepchem,63011.0,64990.0,https://anaconda.org/conda-forge/deepchem,2025-03-25 16:01:04.929,114791.0,,,,,1.0,,,,,,,,,,,,
132,opencv-python,opencv/opencv-python,image,,https://github.com/opencv/opencv-python,https://github.com/opencv/opencv-python,MIT,2016-04-08 13:36:40.000,2025-01-16 09:48:57.000000,2025-01-16 09:47:38,1004.0,,867.0,90.0,234.0,138.0,706.0,4803.0,"Automated CI toolchain to produce precompiled opencv-python, opencv-python-headless, opencv-contrib-python and opencv-..",53.0,35,True,2025-01-16 13:56:09,84,75.0,opencv-python,,,,,556092.0,556092.0,https://pypi.org/project/opencv-python,17105516.0,17105516.0,,,,,,,,2.0,,,,,,,,,,-1.0,,
133,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2025-03-28 21:45:43.000000,2025-03-28 21:45:43,1227.0,17.0,658.0,123.0,985.0,357.0,1138.0,4676.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",190.0,35,True,2025-01-22 03:00:48,8.2,42.0,coremltools,conda-forge/coremltools,,,,4732.0,4732.0,https://pypi.org/project/coremltools,345230.0,347128.0,https://anaconda.org/conda-forge/coremltools,2025-03-25 16:01:27.582,94044.0,,,,,2.0,14365.0,,,,,,,,,,,
134,argilla,argilla-io/argilla,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2025-04-14 20:38:40.000000,2025-03-10 08:42:43,3625.0,22.0,421.0,31.0,3444.0,52.0,2155.0,4451.0,Argilla is a collaboration tool for AI engineers and domain experts to build high-quality datasets.,112.0,35,True,2025-03-11 08:58:41,2.8.0,100.0,argilla,,,,,2976.0,2976.0,https://pypi.org/project/argilla,517483.0,517483.0,,,,,,,,2.0,,,,,,,,,,,,
135,spark-nlp,JohnSnowLabs/spark-nlp,nlp,,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44.000,2025-04-15 07:01:09.000000,2025-02-20 15:08:38,8652.0,10.0,710.0,99.0,13438.0,23.0,875.0,3951.0,State of the Art Natural Language Processing.,114.0,35,True,2025-01-30 16:15:18,5.5.3,100.0,spark-nlp,,,,['spark'],584.0,584.0,https://pypi.org/project/spark-nlp,4202089.0,4202089.0,,,,,,,,2.0,,,,,,,,,,,,
136,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2025-04-16 13:28:30.000000,2025-04-15 08:52:46,1199.0,33.0,508.0,54.0,1410.0,313.0,491.0,2851.0,"Accelerate inference and training of Transformers, Diffusers, TIMM and Sentence Transformers with easy to use hardware..",141.0,35,True,2025-01-30 16:26:59,1.24.0,68.0,optimum,conda-forge/optimum,,,,5225.0,5225.0,https://pypi.org/project/optimum,1162169.0,1163195.0,https://anaconda.org/conda-forge/optimum,2025-03-25 16:02:04.531,36963.0,,,,,1.0,,,,,,,,,,,,
137,ag2,ag2ai/ag2,agents,,https://github.com/ag2ai/ag2,https://github.com/ag2ai/ag2,Apache-2.0,2024-11-11 20:43:34.000,2025-04-17 14:05:18.000000,2025-04-17 09:20:35,4530.0,606.0,298.0,63.0,976.0,196.0,482.0,2323.0,AG2 (formerly AutoGen): The Open-Source AgentOS. Join us at: https://discord.gg/pAbnFJrkgZ.,413.0,35,True,2025-04-10 20:54:29,0.8.6,40.0,ag2,,,,,3317.0,3317.0,https://pypi.org/project/ag2,351844.0,351844.0,,,,,,,,3.0,,,,,,,,,,,,
138,scikit-learn-intelex,intel/scikit-learn-intelex,sklearn-utils,,https://github.com/uxlfoundation/scikit-learn-intelex,https://github.com/uxlfoundation/scikit-learn-intelex,Apache-2.0,2018-08-07 06:45:41.000,2025-04-16 13:43:48.000000,2025-04-16 13:43:47,2119.0,118.0,177.0,24.0,2138.0,51.0,201.0,1270.0,Extension for Scikit-learn is a seamless way to speed up your Scikit-learn application.,85.0,35,True,2025-04-02 12:54:04,2025.4.0,34.0,scikit-learn-intelex,conda-forge/scikit-learn-intelex,,,['sklearn'],13421.0,13421.0,https://pypi.org/project/scikit-learn-intelex,85249.0,95727.0,https://anaconda.org/conda-forge/scikit-learn-intelex,2025-03-25 16:01:40.061,502982.0,,,,,1.0,,,,,uxlfoundation/scikit-learn-intelex,,,,,,,
139,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2025-04-04 21:04:24.000000,2025-03-24 18:10:07,917.0,15.0,348.0,40.0,1119.0,88.0,173.0,1253.0,Making text a first-class citizen in TensorFlow.,117.0,35,True,2025-04-04 21:04:24,2.19.0,62.0,tensorflow-text,,,,['tensorflow'],8927.0,8927.0,https://pypi.org/project/tensorflow-text,7098295.0,7098295.0,,,,,,,,2.0,,,,,,,,,,,,
140,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2025-03-25 16:00:07.997000,2025-03-19 23:23:04,15120.0,39.0,500.0,49.0,2342.0,403.0,974.0,777.0,Workflows and interfaces for neuroimaging packages.,264.0,35,True,2025-03-19 23:38:43,1.10.0,49.0,nipype,conda-forge/nipype,,,,6460.0,6460.0,https://pypi.org/project/nipype,354411.0,368434.0,https://anaconda.org/conda-forge/nipype,2025-03-25 16:00:07.997,785334.0,,,,,2.0,,,,,,,,,,-1.0,,
141,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2024-09-24 11:24:36.000000,2024-09-24 11:18:06,618.0,,3247.0,319.0,268.0,446.0,604.0,26355.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",129.0,34,True,2024-09-24 11:24:36,1.7.2,23.0,easyocr,,,,,13470.0,13470.0,https://pypi.org/project/easyocr,821357.0,1165799.0,,,,,,,,2.0,19977661.0,,,,,,,,,,,
142,InsightFace,deepinsight/insightface,image,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,,2017-09-01 00:36:51.000,2025-03-25 03:36:40.000000,2025-03-25 03:36:40,2359.0,11.0,5479.0,517.0,190.0,1159.0,1389.0,24913.0,State-of-the-art 2D and 3D Face Analysis Project.,66.0,34,True,2023-04-02 07:43:27,0.7,1.0,insightface,,,,['mxnet'],3943.0,3943.0,https://pypi.org/project/insightface,231992.0,543281.0,,,,,,,,2.0,7470941.0,,,,,,,,,,,
143,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2025-04-17 00:42:49.000000,2025-04-11 00:08:24,32622.0,61.0,1993.0,382.0,6967.0,2815.0,6714.0,7117.0,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",277.0,34,True,,,,h2o,,,,,98.0,98.0,https://pypi.org/project/h2o,194400.0,194400.0,,,,,,,,2.0,,,,,,,,,,,,
144,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2025-04-17 16:09:42.000000,2025-04-17 16:07:04,3693.0,76.0,730.0,144.0,134.0,102.0,364.0,6459.0,Fit interpretable models. Explain blackbox machine learning.,48.0,34,True,2025-03-27 02:51:02,0.6.10,51.0,interpret,,,,['jupyter'],876.0,876.0,https://pypi.org/project/interpret,193730.0,193730.0,,,,,,,,1.0,,,,,,,,,,,,
145,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2025-04-09 19:44:29.000000,2025-04-09 19:38:13,1280.0,39.0,507.0,294.0,980.0,216.0,346.0,5175.0,Model interpretability and understanding for PyTorch.,127.0,34,True,2025-03-27 04:51:30,0.8.0,10.0,captum,conda-forge/captum,,,['pytorch'],3089.0,3089.0,https://pypi.org/project/captum,291446.0,294397.0,https://anaconda.org/conda-forge/captum,2025-03-25 16:01:58.152,118059.0,,,,,1.0,,,,,,,,,,,,
146,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2025-03-31 22:23:40.000000,2025-03-18 15:44:57,1366.0,13.0,303.0,38.0,521.0,104.0,255.0,4239.0,Lightning fast forecasting with statistical and econometric models.,51.0,34,True,2025-02-18 19:14:42,2.0.1,36.0,statsforecast,conda-forge/statsforecast,,,,1599.0,1599.0,https://pypi.org/project/statsforecast,936499.0,941101.0,https://anaconda.org/conda-forge/statsforecast,2025-03-25 16:02:02.978,170276.0,,,,,1.0,,,,,,,,,,,,
147,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2025-04-08 13:20:20.000000,2025-04-08 13:20:13,4346.0,122.0,1089.0,154.0,1805.0,413.0,914.0,4045.0,Fast data visualization and GUI tools for scientific / engineering applications.,304.0,34,True,2024-04-29 02:15:04,pyqtgraph-0.13.7,17.0,pyqtgraph,conda-forge/pyqtgraph,,,,11958.0,11958.0,https://pypi.org/project/pyqtgraph,449671.0,461378.0,https://anaconda.org/conda-forge/pyqtgraph,2025-03-25 16:00:14.661,679014.0,,,,,2.0,,,,,,,,,,,,
148,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2025-04-10 20:02:13.206000,2025-04-10 15:02:35,1561.0,20.0,366.0,92.0,807.0,134.0,462.0,3394.0,Quickly and accurately render even the largest data.,62.0,34,True,2025-04-10 16:54:56,0.18.0,38.0,datashader,conda-forge/datashader,,,,5882.0,5882.0,https://pypi.org/project/datashader,179068.0,203087.0,https://anaconda.org/conda-forge/datashader,2025-04-10 20:02:13.206,1417133.0,,,,,2.0,,,,,,,,,,,,
149,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2025-04-15 19:44:42.000000,2025-04-15 19:41:24,2178.0,96.0,411.0,49.0,1937.0,65.0,503.0,3231.0,Bayesian optimization in PyTorch.,142.0,34,True,2025-02-03 16:37:37,0.13.0,47.0,botorch,conda-forge/botorch,,,['pytorch'],1446.0,1446.0,https://pypi.org/project/botorch,199741.0,202400.0,https://anaconda.org/conda-forge/botorch,2025-03-25 16:01:17.297,148948.0,,,,,2.0,,,,,,,,,,,,
150,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2025-04-13 20:26:27.000000,2025-04-13 20:26:26,3124.0,70.0,713.0,75.0,1026.0,254.0,694.0,2868.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",138.0,34,True,2025-03-31 18:26:31,1.0.0,17.0,pgmpy,,,,,1522.0,1522.0,https://pypi.org/project/pgmpy,144750.0,144760.0,,,,,,,,1.0,604.0,,,,,,,,,,,
151,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2025-04-16 17:54:55.000000,2025-04-16 09:58:38,5549.0,172.0,568.0,18.0,1659.0,1098.0,781.0,2452.0,"This is the development home of the workflow management system Snakemake. For general information, see.",372.0,34,True,2025-04-16 10:00:54,9.3.0,309.0,snakemake,bioconda/snakemake,,,,2343.0,2343.0,https://pypi.org/project/snakemake,65714.0,77928.0,https://anaconda.org/bioconda/snakemake,2025-04-16 10:44:11.839,1392475.0,,,,,2.0,,,,,,,,,,,,
152,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,,2013-11-04 16:36:27.000,2025-04-14 20:18:39.000000,2025-04-14 20:18:34,3928.0,6.0,533.0,144.0,1255.0,141.0,1722.0,2345.0,Rasterio reads and writes geospatial raster datasets.,166.0,34,True,2024-12-02 16:44:51,1.4.3,85.0,rasterio,conda-forge/rasterio,,,,16452.0,16452.0,https://pypi.org/project/rasterio,2310932.0,2399703.0,https://anaconda.org/conda-forge/rasterio,2025-03-25 16:00:03.326,4526917.0,,,,,2.0,1022.0,,,,,,,,,,,
153,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,BSD-3-Clause,2012-08-03 07:43:59.000,2025-04-17 02:57:42.000000,2025-04-17 02:57:42,3150.0,20.0,375.0,55.0,1237.0,284.0,999.0,1487.0,Cartopy - a cartographic python library with matplotlib support.,133.0,34,True,2024-10-08 23:19:04,0.24.1,27.0,cartopy,conda-forge/cartopy,,,,7206.0,7206.0,https://pypi.org/project/cartopy,556139.0,635765.0,https://anaconda.org/conda-forge/cartopy,2025-03-25 16:00:03.012,4697973.0,,,,,2.0,,,,,,,,,,,,
154,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2025-04-01 21:33:18.000000,2025-04-01 02:03:08,1881.0,5.0,197.0,32.0,216.0,22.0,405.0,1440.0,The ctypes-based simple ImageMagick binding for Python.,109.0,34,True,2023-11-04 01:41:17,0.6.13,25.0,wand,conda-forge/wand,,,,20717.0,20717.0,https://pypi.org/project/wand,1142581.0,1145135.0,https://anaconda.org/conda-forge/wand,2025-03-25 16:00:54.685,128172.0,,,,,2.0,51632.0,,,,,,,,,,,
155,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2025-03-25 16:00:02.840000,2025-02-20 23:53:44,1571.0,1.0,202.0,46.0,632.0,32.0,778.0,1182.0,Fiona reads and writes geographic data files.,78.0,34,True,2024-09-16 20:20:31,1.10.1,51.0,fiona,conda-forge/fiona,,,,25358.0,25358.0,https://pypi.org/project/fiona,4272352.0,4390709.0,https://anaconda.org/conda-forge/fiona,2025-03-25 16:00:02.840,6746390.0,,,,,2.0,,,,,,,,,,,,
156,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2025-04-13 16:50:08.000000,2025-04-13 16:47:48,1541.0,1.0,7273.0,392.0,702.0,462.0,3087.0,31765.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",277.0,33,True,2021-11-15 22:08:26,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],2407.0,2407.0,https://pypi.org/project/detectron2,,11497.0,https://anaconda.org/conda-forge/detectron2,2025-03-25 16:01:09.670,655352.0,,,,,2.0,,,,,,,,,,,,
157,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2025-04-02 16:22:20.000000,2025-04-02 16:22:19,540.0,7.0,2911.0,389.0,127.0,226.0,561.0,26711.0,Deezer source separation library including pretrained models.,22.0,33,True,2021-09-03 09:59:00,2.3.0,10.0,spleeter,conda-forge/spleeter,,,['tensorflow'],982.0,982.0,https://pypi.org/project/spleeter,28071.0,89299.0,https://anaconda.org/conda-forge/spleeter,2025-03-25 16:01:00.264,107247.0,,,,,2.0,3932226.0,,,,,,,,,,,
158,agno,agno-agi/agno,agents,,https://github.com/agno-agi/agno,https://github.com/agno-agi/agno,MPL-2.0,2022-05-04 15:23:02.000,2025-04-17 17:56:31.000000,2025-04-17 17:43:50,3301.0,587.0,3190.0,173.0,1317.0,70.0,703.0,25226.0,"Lightweight library for building Agents with memory, knowledge, tools and reasoning.",151.0,33,True,2025-04-16 20:10:37,.1.3.2,47.0,agno,,,,,,,https://pypi.org/project/agno,93930.0,93930.0,,,,,,,,3.0,,,,,,,,,,,,
159,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/serve,https://github.com/jina-ai/serve,Apache-2.0,2020-02-13 17:04:44.000,2025-03-25 16:01:50.083000,2025-03-24 13:59:53,8644.0,5.0,2207.0,216.0,4225.0,3.0,1944.0,21528.0,Build multimodal AI applications with cloud-native stack.,178.0,33,True,2024-11-12 08:26:45,3.28.0,100.0,jina,conda-forge/jina-core,jinaai/jina,,,,,https://pypi.org/project/jina,84846.0,115764.0,https://anaconda.org/conda-forge/jina-core,2025-03-25 16:01:50.083,91667.0,https://hub.docker.com/r/jinaai/jina,2025-03-24 14:11:41.059929,8.0,1784812.0,3.0,,,,,jina-ai/serve,,,,,,,
160,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2025-03-25 16:01:19.472000,2020-10-14 16:36:49,6226.0,,4255.0,1018.0,1869.0,327.0,658.0,18364.0,"Zipline, a Pythonic Algorithmic Trading Library.",161.0,33,False,2020-10-05 15:43:07,1.4.1,13.0,zipline,conda-forge/zipline,,,,1029.0,1029.0,https://pypi.org/project/zipline,3024.0,3206.0,https://anaconda.org/conda-forge/zipline,2025-03-25 16:01:19.472,10023.0,,,,,1.0,,,,,,,,,,5.0,,
161,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,,2017-08-09 19:39:59.000,2025-02-01 10:46:59.000000,2025-02-01 10:46:42,1341.0,1.0,2202.0,332.0,1604.0,380.0,1867.0,14451.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",174.0,33,True,2023-06-12 09:26:22,0.28.1,24.0,horovod,,,,,1360.0,1360.0,https://pypi.org/project/horovod,93501.0,93501.0,,,,,,,,2.0,,,,,,stable/horovod,,,,,,
162,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2025-03-25 16:00:14.242000,2021-07-29 23:17:25,531.0,,1798.0,260.0,120.0,101.0,535.0,11851.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03,0.2.0.0,18.0,lime,conda-forge/lime,,,,8229.0,8229.0,https://pypi.org/project/lime,184096.0,188528.0,https://anaconda.org/conda-forge/lime,2025-03-25 16:00:14.242,257060.0,,,,,2.0,,,,,,,,,,,,
163,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2025-03-28 15:26:58.000000,2025-03-28 15:16:54,1209.0,10.0,1323.0,150.0,186.0,266.0,1384.0,9192.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,157.0,33,True,2024-09-13 14:37:23,V0.7.8,19.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],1234.0,1234.0,https://pypi.org/project/pytorch3d,5605.0,10435.0,https://anaconda.org/pytorch3d/pytorch3d,2025-03-25 16:29:23.925,313999.0,,,,,2.0,,,,,,,,,,,,
164,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2025-04-11 20:13:54.435000,2025-04-11 06:38:59,6311.0,82.0,1200.0,123.0,1810.0,102.0,770.0,9068.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",99.0,33,True,2025-04-11 13:45:36,3.5.1,69.0,perspective-python,conda-forge/perspective,,,['jupyter'],173.0,173.0,https://pypi.org/project/perspective-python,19312.0,54630.0,https://anaconda.org/conda-forge/perspective,2025-04-11 20:13:54.435,1975903.0,,,,,2.0,10962.0,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,729.0,,,,,,,,
165,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2025-04-17 11:22:20.000000,2024-12-25 06:44:36,2948.0,,1687.0,90.0,1711.0,14.0,2151.0,8968.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",131.0,33,True,2024-11-05 11:28:52,2.10.0,20.0,paddleseg,,,,['paddle'],1406.0,1406.0,https://pypi.org/project/paddleseg,2208.0,2208.0,,,,,,,,2.0,,,,,,,,,,,,
166,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2025-04-15 23:58:09.000000,2025-04-15 23:58:09,760.0,34.0,2319.0,274.0,207.0,285.0,340.0,8690.0,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",54.0,33,True,2025-03-23 02:19:06,3.14.2,35.0,SpeechRecognition,conda-forge/speechrecognition,,,,21.0,21.0,https://pypi.org/project/SpeechRecognition,1454495.0,1458770.0,https://anaconda.org/conda-forge/speechrecognition,2025-03-25 16:00:08.980,239450.0,,,,,2.0,,,,,,,,,,,,
