,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url,snap_id,new_addition
149,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2023-09-03 09:40:51.000000,2023-09-03 09:26:33,526.0,5.0,855.0,86.0,273.0,71.0,376.0,7705.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",81.0,32,True,2022-06-05 10:13:32,2.5,17.0,tensorboardX,conda-forge/tensorboardx,,,,35690.0,35690.0,https://pypi.org/project/tensorboardX,2244532.0,2273141.0,https://anaconda.org/conda-forge/tensorboardx,2023-08-20 16:29:43.490,1115583.0,,,,,2.0,400.0,,,,,,,,,,,,,
150,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2023-10-18 20:57:34.000000,2023-07-25 15:00:08,1165.0,,622.0,65.0,127.0,52.0,422.0,5510.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",38.0,32,True,2023-07-25 15:01:13,2.3.0,54.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],958.0,958.0,https://pypi.org/project/pytorch-metric-learning,372083.0,372323.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,10816.0,,,,,1.0,,,,,,,,,,,,,,
151,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2023-10-24 10:37:57.000000,2023-09-07 16:21:01,1075.0,10.0,354.0,82.0,516.0,49.0,446.0,5367.0,A scikit-learn compatible neural network library that wraps PyTorch.,60.0,32,True,2023-09-04 10:10:59,0.15.0,15.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",973.0,973.0,https://pypi.org/project/skorch,65613.0,86597.0,https://anaconda.org/conda-forge/skorch,2023-09-06 08:43:59.780,776431.0,,,,,3.0,,,,,,,,,,,,,,
152,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-10-09 03:38:19.000000,2020-07-15 13:46:58,1184.0,,1518.0,307.0,293.0,143.0,266.0,5190.0,Portfolio and risk analytics in Python.,59.0,32,False,2019-04-15 11:38:22,0.9.2,8.0,pyfolio,conda-forge/pyfolio,,,,890.0,890.0,https://pypi.org/project/pyfolio,9075.0,9259.0,https://anaconda.org/conda-forge/pyfolio,2023-06-16 16:07:59.111,12537.0,,,,,1.0,,,,,,,,,,,,,,
153,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,,2014-08-14 01:56:16.000,2023-09-25 18:40:43.024000,2023-09-23 14:57:17,1634.0,6.0,811.0,116.0,518.0,120.0,336.0,4547.0,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,101.0,32,True,2023-09-23 14:54:16,0.23.0,28.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],10841.0,10841.0,https://pypi.org/project/mlxtend,776050.0,783517.0,https://anaconda.org/conda-forge/mlxtend,2023-09-25 18:40:43.024,291224.0,,,,,2.0,,,,,,,,,,,,,,
154,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2023-10-24 23:33:13.000000,2023-10-24 23:22:11,3763.0,53.0,483.0,84.0,522.0,9.0,445.0,4467.0,Online machine learning in Python.,106.0,32,True,2023-09-03 17:17:56,0.19.0,12.0,river,conda-forge/river,,,,368.0,368.0,https://pypi.org/project/river,18292.0,19967.0,https://anaconda.org/conda-forge/river,2023-10-06 14:40:00.791,50268.0,,,,,2.0,,,,,,,,,,,,,,
155,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2023-10-26 17:47:50.000000,2023-10-23 22:59:23,1090.0,30.0,527.0,115.0,794.0,241.0,994.0,3696.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",156.0,32,True,2023-09-18 21:47:03,7.0,35.0,coremltools,conda-forge/coremltools,,,,3399.0,3399.0,https://pypi.org/project/coremltools,185442.0,187009.0,https://anaconda.org/conda-forge/coremltools,2023-06-16 19:23:14.592,52106.0,,,,,2.0,8831.0,,,,,,,,,,,,,
156,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,,2013-09-12 07:18:21.000,2023-10-25 13:58:07.000000,2023-10-14 15:04:54,3796.0,33.0,1005.0,154.0,1528.0,339.0,855.0,3437.0,Fast data visualization and GUI tools for scientific / engineering applications.,260.0,32,True,2023-04-14 21:24:10,pyqtgraph-0.13.3,13.0,pyqtgraph,conda-forge/pyqtgraph,,,,8106.0,8106.0,https://pypi.org/project/pyqtgraph,155639.0,161559.0,https://anaconda.org/conda-forge/pyqtgraph,2023-06-16 13:19:32.302,479523.0,,,,,2.0,,,,,,,,,,,,,,
157,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2023-10-17 15:12:42.000000,2023-10-17 15:12:42,1272.0,15.0,268.0,54.0,213.0,47.0,404.0,2815.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,35.0,32,True,2023-08-21 11:19:41,1.12.0,26.0,stumpy,conda-forge/stumpy,,,,549.0,549.0,https://pypi.org/project/stumpy,255972.0,279568.0,https://anaconda.org/conda-forge/stumpy,2023-08-21 11:50:40.587,943855.0,,,,,2.0,,,,,,,,,,,,,,
158,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2023-10-25 22:02:28.000000,2023-10-25 20:17:23,1070.0,36.0,373.0,64.0,476.0,199.0,264.0,2782.0,A Hyperparameter Tuning Library for Keras.,59.0,32,True,2023-10-12 21:49:31,1.4.5,30.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],2787.0,2787.0,https://pypi.org/project/keras-tuner,207144.0,208119.0,https://anaconda.org/conda-forge/keras-tuner,2023-10-24 16:34:14.028,25360.0,,,,,2.0,,,,,,,,,,,,,,
159,EvaDB,georgia-tech-db/eva,ml-frameworks,,https://github.com/georgia-tech-db/evadb,https://github.com/georgia-tech-db/evadb,Apache-2.0,2018-09-10 02:26:03.000,2023-10-26 15:37:03.000000,2023-10-26 15:37:03,2349.0,317.0,204.0,25.0,1026.0,67.0,207.0,2374.0,Database system for AI-powered apps.,66.0,32,True,2023-10-18 21:51:25,0.3.8,35.0,evadb,,,,['pytorch'],78.0,78.0,https://pypi.org/project/evadb,2312.0,29445.0,,,,,,,,3.0,407006.0,,,,georgia-tech-db/evadb,,,,,,,,,
160,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2023-10-26 18:17:14.000000,2023-10-26 14:35:50,3670.0,183.0,485.0,53.0,3712.0,210.0,804.0,1935.0,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,145.0,32,True,2023-09-22 20:00:00,0.32.0-post1,50.0,pennylane,conda-forge/pennylane,,,,651.0,651.0,https://pypi.org/project/pennylane,38296.0,39446.0,https://anaconda.org/conda-forge/pennylane,2023-09-11 14:31:55.391,26440.0,,,,,2.0,70.0,,,,,,,,,-1.0,,,,
161,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2023-09-14 23:00:07.000000,2023-09-14 23:00:02,815.0,5.0,306.0,122.0,765.0,171.0,164.0,1437.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",82.0,32,True,2023-05-26 02:36:01,0.7.5,20.0,tensorflow-model-optimization,,,,['tensorflow'],3247.0,3247.0,https://pypi.org/project/tensorflow-model-optimization,461946.0,461946.0,,,,,,,,1.0,,,,,,,,,,,,,,
162,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2023-10-18 11:17:00.880000,2023-10-18 03:51:44,1522.0,27.0,143.0,42.0,131.0,4.0,640.0,1148.0,A Python data analysis library that is optimized for humans instead of machines.,52.0,32,True,,,9.0,agate,conda-forge/agate,,,,2276.0,2276.0,https://pypi.org/project/agate,4289426.0,4294641.0,https://anaconda.org/conda-forge/agate,2023-10-18 11:17:00.880,151236.0,,,,,2.0,,,,,,,,,,,,,,
163,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2023-10-18 08:51:11.000000,2022-06-10 09:12:18,238.0,,12806.0,1568.0,222.0,714.0,584.0,49660.0,The worlds simplest facial recognition api for Python and the command line.,54.0,31,False,2018-04-02 17:18:43,1.2.2,2.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],21.0,21.0,https://pypi.org/project/face_recognition,58723.0,59244.0,https://anaconda.org/conda-forge/face_recognition,2023-06-16 19:21:40.721,18736.0,,,,,2.0,1180.0,,,,,,,,,,,,,
164,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2023-10-23 19:11:00.000000,2023-07-13 08:50:20,531.0,,2590.0,379.0,117.0,192.0,557.0,23687.0,Deezer source separation library including pretrained models.,19.0,31,True,2021-09-03 09:59:00,2.3.0,10.0,spleeter,conda-forge/spleeter,,,['tensorflow'],599.0,599.0,https://pypi.org/project/spleeter,15982.0,74269.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,78570.0,,,,,2.0,2717597.0,,,,,,,,,,,,,
165,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2023-10-26 18:13:56.000000,2023-10-25 21:54:30,2678.0,501.0,2091.0,254.0,1724.0,62.0,322.0,19943.0,You like pytorch? You like micrograd? You love tinygrad!.,224.0,31,True,2023-08-27 16:40:37,0.7.0,4.0,,,,,['pytorch'],29.0,29.0,,,,,,,,,,,1.0,,,,,tinygrad/tinygrad,,,,,,,,,
166,PaddleDetection,PaddlePaddle/PaddleDetection,image,,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000,2023-10-24 11:15:03.000000,2023-09-27 02:34:22,2153.0,8.0,2675.0,193.0,3582.0,1252.0,3836.0,11321.0,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",146.0,31,True,2023-10-19 03:47:18,2.7.0,9.0,paddledet,,,,['paddle'],116.0,116.0,https://pypi.org/project/paddledet,600.0,600.0,,,,,,,,2.0,,,,,,,,,,,,,,
167,carla,carla-simulator/carla,others,,https://github.com/carla-simulator/carla,https://github.com/carla-simulator/carla,,2017-10-24 09:06:23.000,2023-10-26 15:44:51.000000,2023-10-26 15:44:40,5836.0,1.0,2959.0,238.0,1388.0,874.0,3794.0,9779.0,Open-source simulator for autonomous driving research.,153.0,31,True,2022-12-24 02:26:17,0.9.14,25.0,carla,,,,,564.0,564.0,https://pypi.org/project/carla,13672.0,13672.0,,,,,,,,2.0,,,,,,,,,,-1.0,,,,
168,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2023-07-21 09:09:23.000000,2023-07-21 09:09:17,859.0,,1267.0,421.0,82.0,31.0,158.0,9608.0,TensorFlow-based neural network library.,58.0,31,True,2020-03-27 10:36:19,2.0.0,13.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1160.0,1160.0,https://pypi.org/project/dm-sonnet,13741.0,14294.0,https://anaconda.org/conda-forge/sonnet,2023-06-16 16:19:12.602,26030.0,,,,,3.0,,,,,google-deepmind/sonnet,,,,,,,,,
169,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,,2016-03-31 12:05:53.000,2023-09-05 19:14:27.000000,2020-11-30 04:34:51,613.0,,2315.0,462.0,258.0,555.0,362.0,9603.0,Deep learning library featuring a higher-level API for TensorFlow.,128.0,31,False,2020-11-11 19:26:11,0.5.0,8.0,tflearn,,,,['tensorflow'],4670.0,4670.0,https://pypi.org/project/tflearn,8433.0,8433.0,,,,,,,,3.0,,,,,,,,,,,,,,
170,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2023-10-02 22:40:56.000000,2023-10-02 22:40:55,1387.0,2.0,1371.0,303.0,889.0,128.0,758.0,8960.0,AutoML library for deep learning.,143.0,31,True,2023-01-28 18:28:09,1.1.0,58.0,autokeras,,,,['tensorflow'],584.0,584.0,https://pypi.org/project/autokeras,13358.0,13587.0,,,,,,,,2.0,16319.0,,,,,,,,,,,,,
171,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2023-10-18 14:39:11.000000,2023-04-18 11:08:13,2759.0,,1219.0,215.0,705.0,171.0,826.0,7184.0,Automated Machine Learning with scikit-learn.,88.0,31,True,2023-02-13 12:35:21,0.15.0,35.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],499.0,499.0,https://pypi.org/project/auto-sklearn,24571.0,25228.0,https://anaconda.org/conda-forge/auto-sklearn,2023-06-16 19:25:30.278,19733.0,,,,,2.0,50.0,,,,,,,,,,,,,
172,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/bayesian-optimization/BayesianOptimization,https://github.com/bayesian-optimization/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2023-10-22 10:20:09.000000,2023-07-14 06:46:40,354.0,,1409.0,134.0,126.0,13.0,307.0,7063.0,A Python implementation of global optimization with gaussian processes.,41.0,31,True,2023-04-25 21:59:23,1.4.3,13.0,bayesian-optimization,,,,,2132.0,2132.0,https://pypi.org/project/bayesian-optimization,200879.0,200880.0,,,,,,,,2.0,139.0,,,,bayesian-optimization/BayesianOptimization,,,,,,,,,
173,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2023-10-25 17:48:10.000000,2023-10-25 01:21:58,1462.0,104.0,544.0,73.0,575.0,70.0,191.0,6872.0,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",37.0,31,True,2023-09-11 14:44:32,2.5.0,10.0,cleanlab,conda-forge/cleanlab,,,,195.0,195.0,https://pypi.org/project/cleanlab,14846.0,15439.0,https://anaconda.org/conda-forge/cleanlab,2023-09-12 22:14:32.939,17809.0,,,,,2.0,,,,,,,,,,,,,,
174,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2023-10-25 21:39:20.000000,2023-10-20 14:05:52,5773.0,74.0,841.0,113.0,1542.0,98.0,572.0,6841.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",92.0,31,True,2023-10-21 04:04:48,2.6.0,45.0,perspective-python,conda-forge/perspective,,,['jupyter'],100.0,100.0,https://pypi.org/project/perspective-python,8647.0,23196.0,https://anaconda.org/conda-forge/perspective,2023-10-21 11:43:50.591,467608.0,,,,,2.0,1465.0,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2371.0,,,,,,,,,,
175,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2023-10-25 11:54:30.000000,2023-10-13 06:29:55,1088.0,43.0,721.0,59.0,851.0,244.0,942.0,6565.0,A python library for user-friendly forecasting and anomaly detection on time series.,104.0,31,True,2023-09-16 17:34:09,0.26.0,37.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,397.0,397.0,https://pypi.org/project/u8darts,13156.0,14523.0,https://anaconda.org/conda-forge/u8darts-all,2023-09-16 21:13:02.960,36758.0,https://hub.docker.com/r/unit8/darts,2023-09-16 17:47:31.409750,,415.0,2.0,,,,,,,,,,,,,,
176,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2023-08-06 00:30:36.000000,2023-08-06 00:30:36,2944.0,1.0,1810.0,200.0,206.0,10.0,1343.0,6286.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,31,True,2019-01-18 19:18:13,doc-v0.9.0.1,3.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1379.0,1379.0,https://pypi.org/project/tensorpack,14319.0,14738.0,https://anaconda.org/conda-forge/tensorpack,2023-06-16 19:27:42.012,10031.0,,,,,3.0,159.0,,,,,,,,,,,,,
177,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2023-10-25 19:50:57.000000,2023-07-28 00:16:45,2332.0,,1062.0,191.0,230.0,220.0,278.0,5319.0,Distributed Evolutionary Algorithms in Python.,87.0,31,True,,,6.0,deap,conda-forge/deap,,,,4021.0,4021.0,https://pypi.org/project/deap,204767.0,214172.0,https://anaconda.org/conda-forge/deap,2023-09-25 01:16:08.711,338584.0,,,,,2.0,,,,,,,,,,,,,,
178,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2023-10-25 18:53:26.000000,2023-10-25 18:43:00,1024.0,7.0,435.0,222.0,715.0,156.0,326.0,4226.0,Model interpretability and understanding for PyTorch.,102.0,31,True,2022-12-28 01:14:50,0.6.0,8.0,captum,conda-forge/captum,,,['pytorch'],1517.0,1517.0,https://pypi.org/project/captum,128975.0,129742.0,https://anaconda.org/conda-forge/captum,2023-06-16 19:28:19.191,16878.0,,,,,2.0,,,,,,,,,,,,,,
179,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2023-10-11 16:57:02.000000,2023-10-11 16:57:02,1071.0,16.0,333.0,60.0,1322.0,74.0,172.0,3728.0,A Python toolbox for performing gradient-free optimization.,50.0,31,True,2023-10-10 10:22:18,1.0.0,29.0,nevergrad,conda-forge/nevergrad,,,,554.0,554.0,https://pypi.org/project/nevergrad,82809.0,83849.0,https://anaconda.org/conda-forge/nevergrad,2023-09-21 13:51:23.949,42662.0,,,,,2.0,,,,,,,,,,,,,,
180,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2023-10-16 23:55:29.000000,2023-10-16 23:55:06,239.0,4.0,242.0,47.0,49.0,26.0,89.0,3592.0,A simple command-line utility for querying and monitoring GPU status.,17.0,31,True,2023-08-22 19:40:33,1.1.1,11.0,gpustat,conda-forge/gpustat,,,,4170.0,4170.0,https://pypi.org/project/gpustat,1191880.0,1199515.0,https://anaconda.org/conda-forge/gpustat,2023-08-23 10:35:25.821,267250.0,,,,,2.0,,,,,,,,,,,,,,
181,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2023-10-22 15:36:47.000000,2023-02-05 22:03:50,437.0,,504.0,63.0,208.0,161.0,147.0,3556.0,Header-only C++/python library for fast approximate nearest neighbors.,65.0,31,True,2023-02-07 20:10:08,0.7.0,8.0,hnswlib,conda-forge/hnswlib,,,,5226.0,5226.0,https://pypi.org/project/hnswlib,717900.0,721286.0,https://anaconda.org/conda-forge/hnswlib,2023-09-27 14:20:16.958,115139.0,,,,,2.0,,,,,,,,,,,,,,
182,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2023-10-12 06:56:41.568000,2023-10-11 17:58:18,434.0,9.0,587.0,79.0,226.0,71.0,403.0,3292.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,34.0,31,True,2023-09-29 21:06:57,0.7.2,17.0,implicit,conda-forge/implicit,,,,1139.0,1139.0,https://pypi.org/project/implicit,183945.0,198544.0,https://anaconda.org/conda-forge/implicit,2023-10-12 06:56:41.568,539102.0,,,,,1.0,615.0,,,,,,,,,,,,,
183,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2023-10-26 13:45:14.000000,2023-09-20 00:35:48,3821.0,6.0,491.0,57.0,869.0,293.0,961.0,3255.0,A highly efficient implementation of Gaussian Processes in PyTorch.,125.0,31,True,2023-06-02 22:04:02,1.11,32.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],1620.0,1620.0,https://pypi.org/project/gpytorch,212572.0,215760.0,https://anaconda.org/conda-forge/gpytorch,2023-08-11 22:34:06.614,130748.0,,,,,2.0,,,,,,,,,,,,,,
184,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2023-10-18 22:16:45.000000,2022-05-31 03:18:45,1556.0,,420.0,92.0,122.0,69.0,348.0,3158.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,47.0,31,False,2021-02-03 16:40:09,2.1.1,19.0,nmslib,conda-forge/nmslib,,,,959.0,959.0,https://pypi.org/project/nmslib,250959.0,253742.0,https://anaconda.org/conda-forge/nmslib,2023-09-26 10:22:21.295,100212.0,,,,,2.0,,,,,,,,,,,,,,
185,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2023-10-24 18:29:08.000000,2023-10-24 18:29:08,333.0,8.0,320.0,66.0,75.0,7.0,118.0,2862.0,A Python Perceptual Image Hashing Module.,26.0,31,True,2021-03-25 13:49:48,4.1.0,7.0,ImageHash,conda-forge/imagehash,,,,10850.0,10850.0,https://pypi.org/project/ImageHash,1419561.0,1423690.0,https://anaconda.org/conda-forge/imagehash,2023-06-16 13:23:10.041,342776.0,,,,,2.0,,,,,,,,,,,,,,
186,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2023-10-15 20:00:34.000000,2023-04-20 03:41:53,699.0,,241.0,39.0,792.0,68.0,282.0,2610.0,PyTorch extensions for high performance and large scale training.,72.0,31,True,2022-12-11 18:09:19,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],3266.0,3266.0,https://pypi.org/project/fairscale,484433.0,491437.0,https://anaconda.org/conda-forge/fairscale,2023-06-16 19:27:50.549,161111.0,,,,,2.0,,,,,,,,,,,,,,
187,HoloViews,holoviz/holoviews,data-viz,,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000,2023-10-26 17:35:57.000000,2023-10-25 12:04:03,10638.0,72.0,371.0,60.0,2845.0,992.0,2093.0,2505.0,"With Holoviews, your data visualizes itself.",137.0,31,True,2023-10-23 07:26:53,1.18.0,76.0,holoviews,conda-forge/holoviews,,,['jupyter'],,,https://pypi.org/project/holoviews,319724.0,356471.0,https://anaconda.org/conda-forge/holoviews,2023-10-19 08:44:00.987,1426737.0,,,,,2.0,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,1079.0,,,,,,,,,,
